Timestamp,r_ref,yaw_integrator,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
71337,0.074,26264488.000,-0.310,0.060,0.218,-0.559,-0.122,0.709,-0.187,-0.643,-0.220,0.000,0.003,6082,0,-16,4,0,0.000,0.000,0,0,0,0,0
71436,0.097,26742328.000,-0.310,-0.110,0.074,-0.018,0.036,0.711,-0.180,-0.645,-0.216,0.000,0.003,5169,0,7,-8,0,0.000,0.000,0,0,0,0,0
71536,0.076,26844042.000,-0.275,-0.040,0.069,-0.104,0.068,0.708,-0.180,-0.649,-0.211,0.000,0.002,5080,0,4,-6,0,0.000,0.000,0,0,0,0,0
71636,0.051,26821132.000,-0.275,0.020,0.031,0.036,0.069,0.709,-0.180,-0.649,-0.207,0.000,0.002,5037,0,9,-10,0,0.000,0.000,0,0,0,0,0
71736,0.034,26777846.000,-0.287,0.010,0.020,0.041,0.001,0.711,-0.181,-0.648,-0.205,0.000,0.002,5457,0,9,-10,0,0.000,0.000,305,305,0,0,0
71836,0.046,27006940.000,-0.308,0.140,0.003,0.027,-0.048,0.713,-0.179,-0.646,-0.207,0.000,0.002,5718,0,9,-9,0,0.000,0.000,305,305,0,0,0
71936,0.070,27426966.000,-0.308,-0.030,-0.013,-0.024,-0.060,0.712,-0.178,-0.646,-0.209,0.000,0.002,5779,0,9,-8,0,0.000,0.000,305,305,0,0,0
72036,0.097,27953958.000,-0.309,-0.040,0.000,0.002,-0.049,0.712,-0.175,-0.646,-0.212,0.000,0.003,5807,0,10,-9,0,0.000,0.000,305,305,0,0,0
72136,0.114,28456026.000,-0.307,0.000,0.027,-0.010,-0.017,0.711,-0.173,-0.647,-0.212,0.000,0.003,5743,0,9,-10,0,0.000,0.000,305,305,0,0,0
72236,0.118,28880816.000,-0.304,-0.210,0.022,-0.017,0.010,0.711,-0.172,-0.648,-0.212,0.000,0.003,5720,0,9,-10,0,0.000,0.000,305,305,0,0,0
72336,0.118,29211292.000,-0.308,-0.190,0.059,0.068,0.051,0.712,-0.170,-0.648,-0.209,0.000,0.003,5539,0,11,-13,0,0.000,0.000,305,305,0,0,0
72436,0.103,29443390.000,-0.331,0.160,0.108,0.058,0.076,0.716,-0.168,-0.645,-0.206,0.000,0.003,5359,0,9,-15,0,0.000,0.000,305,305,0,0,0
72536,0.076,29470984.000,-0.357,0.190,0.037,0.117,0.036,0.720,-0.167,-0.642,-0.202,0.000,0.003,5644,0,15,-15,0,0.000,0.000,305,305,0,0,0
72636,0.067,29592422.000,-0.374,-0.060,0.106,0.070,0.012,0.723,-0.164,-0.641,-0.198,0.000,0.003,5715,0,12,-16,0,0.000,0.000,305,305,0,0,0
72736,0.067,29782190.000,-0.384,0.030,0.080,0.047,0.024,0.725,-0.160,-0.640,-0.195,0.000,0.003,5590,0,12,-16,0,0.000,0.000,305,305,0,0,0
72836,0.056,29860470.000,-0.396,0.130,0.090,0.027,0.043,0.728,-0.158,-0.639,-0.191,0.000,0.003,5477,0,12,-16,0,0.000,0.000,305,305,0,0,0
72937,0.060,30059286.000,-0.403,0.050,0.047,0.017,-0.021,0.729,-0.155,-0.639,-0.188,0.000,0.003,5851,0,14,-14,15,15.390,78.990,305,305,0,0,0
73037,0.073,30398510.000,-0.395,-0.090,-0.002,-0.037,-0.034,0.728,-0.154,-0.641,-0.189,0.000,0.003,5933,0,13,-13,15,15.390,78.990,305,305,0,0,0
73137,0.064,30573566.000,-0.395,-0.120,-0.011,0.008,0.064,0.728,-0.156,-0.640,-0.189,0.000,0.003,5354,0,14,-15,15,15.390,78.990,305,305,0,0,0
73238,0.051,30662080.000,-0.401,0.050,-0.020,0.050,0.027,0.729,-0.157,-0.639,-0.189,0.000,0.003,5597,0,17,-16,15,15.390,78.990,305,305,0,0,0
73338,0.044,30751202.000,-0.407,0.130,-0.020,-0.029,0.049,0.729,-0.158,-0.638,-0.189,0.000,0.003,5416,0,14,-14,15,15.390,78.990,305,305,0,0,0
73438,0.022,30679590.000,-0.419,0.050,0.001,0.029,0.036,0.731,-0.159,-0.636,-0.188,0.000,0.003,5497,0,16,-16,15,15.390,78.990,305,305,0,0,0
73538,0.016,30686532.000,-0.419,0.110,-0.017,0.023,0.014,0.731,-0.160,-0.636,-0.187,0.000,0.003,5547,0,17,-16,15,15.390,78.990,305,305,0,0,0
73638,0.028,30860684.000,-0.422,-0.070,0.000,-0.041,-0.092,0.731,-0.159,-0.636,-0.189,0.000,0.003,6197,0,14,-15,15,15.390,78.990,305,305,0,0,0
73738,0.052,31206136.000,-0.409,-0.280,0.044,-0.033,-0.032,0.730,-0.157,-0.638,-0.189,0.000,0.003,5878,0,14,-17,15,15.400,78.990,305,305,0,0,0
73838,0.050,31374046.000,-0.416,0.280,0.026,0.053,0.074,0.731,-0.156,-0.638,-0.188,0.000,0.003,5250,0,18,-19,15,15.400,78.990,305,305,0,0,0
73938,0.024,31235322.000,-0.414,-0.010,0.000,-0.093,0.001,0.731,-0.158,-0.637,-0.186,0.000,0.003,5843,0,13,-14,15,15.400,78.990,305,305,0,0,0
74037,0.055,31633934.000,-0.405,-0.050,-0.014,-0.007,-0.099,0.729,-0.155,-0.639,-0.188,0.000,0.003,6321,0,17,-17,15,15.400,78.990,305,305,0,0,0
74136,0.088,32174128.000,-0.393,-0.090,0.032,-0.033,-0.080,0.728,-0.153,-0.641,-0.190,0.000,0.004,6315,0,15,-17,15,15.400,78.990,305,305,0,0,0
74236,0.140,33038716.000,-0.395,0.050,-0.030,-0.004,-0.147,0.726,-0.149,-0.642,-0.195,0.000,0.004,6803,0,18,-16,15,15.400,78.990,305,305,0,0,0
74336,0.151,33726032.000,-0.397,0.030,-0.087,0.011,0.000,0.726,-0.150,-0.641,-0.199,0.000,0.005,6175,0,20,-16,15,15.400,78.990,305,305,0,0,0
74436,0.142,34238192.000,-0.396,-0.080,-0.107,-0.033,-0.010,0.725,-0.154,-0.641,-0.202,0.000,0.005,6376,0,19,-14,15,15.400,78.990,305,305,0,0,0
74536,0.158,34871024.000,-0.389,0.000,-0.024,-0.016,-0.084,0.723,-0.155,-0.641,-0.205,0.000,0.005,6815,0,17,-18,15,15.390,78.990,305,305,0,0,0
74636,0.178,35585048.000,-0.407,0.420,0.029,0.121,0.023,0.724,-0.153,-0.639,-0.208,0.000,0.005,6336,0,21,-24,15,15.390,78.990,305,305,0,0,0
74736,0.174,36137940.000,-0.447,0.580,-0.009,0.082,0.026,0.729,-0.151,-0.635,-0.207,0.000,0.006,6432,0,21,-19,15,15.390,78.990,305,305,0,0,0
74836,0.150,36490252.000,-0.459,0.220,0.002,0.134,0.109,0.731,-0.153,-0.633,-0.206,0.000,0.006,5969,0,24,-25,15,15.390,78.990,305,305,0,0,0
74937,0.106,36524388.000,-0.480,-0.300,0.004,-0.018,0.110,0.734,-0.155,-0.629,-0.202,0.000,0.005,5943,0,20,-20,15,15.390,78.990,305,305,0,0,0
75037,0.076,36528708.000,-0.445,-0.110,0.099,-0.010,0.057,0.732,-0.157,-0.633,-0.196,0.000,0.004,6151,0,19,-25,15,15.390,78.990,305,305,0,0,0
75137,0.058,36535340.000,-0.467,0.140,0.102,0.058,0.082,0.736,-0.154,-0.631,-0.190,0.000,0.004,5862,0,21,-25,15,15.390,78.990,305,305,0,0,0
75238,0.019,36218484.000,-0.495,-0.430,0.069,-0.027,0.201,0.741,-0.153,-0.628,-0.184,0.000,0.004,5005,0,19,-21,15,15.400,78.990,305,305,0,0,0
75338,-0.067,35312024.000,-0.483,-0.420,0.107,0.090,0.210,0.742,-0.158,-0.628,-0.173,0.000,0.002,4774,0,23,-29,15,15.400,78.990,305,305,0,0,0
75438,-0.122,34467032.000,-0.498,-0.240,0.127,0.033,0.067,0.746,-0.159,-0.626,-0.165,0.000,0.001,5363,0,21,-27,15,15.400,78.990,305,305,0,0,0
75538,-0.139,33898324.000,-0.506,-0.040,0.129,0.082,0.007,0.748,-0.156,-0.626,-0.159,0.000,0.000,5395,0,23,-29,15,15.400,78.990,305,305,0,0,0
75638,-0.114,33595836.000,-0.532,0.000,0.160,0.100,-0.057,0.751,-0.148,-0.624,-0.155,0.000,0.001,5708,0,24,-31,15,15.390,78.990,305,305,0,0,0
75736,-0.109,33194660.000,-0.561,0.010,0.072,0.052,0.059,0.755,-0.143,-0.621,-0.152,0.000,0.001,4941,0,26,-27,15,15.390,78.990,305,305,0,0,0
75837,-0.123,32609542.000,-0.574,0.130,0.080,0.008,0.001,0.757,-0.142,-0.620,-0.149,0.000,0.001,5383,0,23,-29,15,15.390,78.990,305,305,0,0,0
75936,-0.113,32232114.000,-0.579,0.360,0.058,0.043,-0.030,0.758,-0.139,-0.620,-0.148,0.000,0.001,5485,0,27,-30,15,15.390,78.990,305,305,0,0,0
76036,-0.111,31832094.000,-0.594,0.250,0.041,0.070,0.076,0.760,-0.136,-0.619,-0.144,0.000,0.001,4669,0,29,-30,15,15.400,79.030,305,305,0,0,0
76136,-0.123,31178470.000,-0.618,-0.120,0.102,0.003,0.064,0.764,-0.134,-0.616,-0.141,0.000,0.001,4823,0,25,-31,15,15.400,79.030,305,305,0,0,0
76236,-0.141,30486316.000,-0.633,-0.240,0.043,0.087,0.088,0.766,-0.132,-0.614,-0.136,0.000,0.001,4473,0,31,-33,15,15.400,79.030,305,305,0,0,0
76336,-0.179,29546894.000,-0.609,-0.250,0.052,-0.053,0.126,0.765,-0.134,-0.617,-0.129,0.000,-0.001,3963,0,27,-30,15,15.400,79.030,305,305,0,0,0
76436,-0.216,28480766.000,-0.603,-0.280,0.038,-0.014,0.048,0.765,-0.135,-0.617,-0.124,0.000,-0.002,4394,0,28,-31,15,15.400,78.990,305,305,0,0,0
76536,-0.218,27650110.000,-0.606,-0.070,0.070,-0.043,0.003,0.766,-0.134,-0.617,-0.122,0.000,-0.002,4447,0,26,-31,15,15.400,78.990,305,305,0,0,0
76636,-0.196,27079850.000,-0.605,0.060,0.070,-0.017,-0.094,0.766,-0.130,-0.618,-0.121,0.000,-0.001,5077,0,28,-32,15,15.400,78.990,305,305,0,0,0
76736,-0.137,26989300.000,-0.559,0.100,0.047,-0.173,-0.131,0.760,-0.124,-0.626,-0.124,0.000,-0.000,5304,0,24,-27,15,15.400,78.990,305,305,0,0,0
76837,-0.103,26855868.000,-0.516,-0.070,0.024,-0.199,-0.064,0.755,-0.122,-0.632,-0.125,0.000,0.000,5054,0,23,-25,15,15.400,78.990,305,305,0,0,0
76937,-0.093,26605910.000,-0.472,0.000,0.010,-0.104,0.002,0.750,-0.122,-0.638,-0.125,0.000,0.000,4699,0,25,-28,15,15.400,78.990,305,305,0,0,0
77037,-0.094,26270860.000,-0.432,-0.150,0.000,-0.179,-0.013,0.746,-0.122,-0.643,-0.123,0.000,0.000,4853,0,23,-24,15,15.400,78.990,305,305,0,0,0
77137,-0.073,26167418.000,-0.390,-0.120,0.018,-0.099,-0.094,0.741,-0.121,-0.648,-0.124,0.000,0.000,5412,0,24,-27,15,15.400,78.990,305,305,0,0,0
77238,-0.026,26397964.000,-0.361,-0.060,0.011,-0.197,-0.123,0.738,-0.117,-0.653,-0.127,0.000,0.001,5616,0,19,-21,15,15.400,78.990,305,305,0,0,0
77338,0.013,26721118.000,-0.318,-0.030,0.029,0.028,-0.067,0.732,-0.114,-0.659,-0.129,0.000,0.001,5448,0,27,-31,15,15.400,78.990,305,305,0,0,0
77438,0.025,26896674.000,-0.314,0.030,0.042,-0.023,-0.003,0.732,-0.112,-0.660,-0.129,0.000,0.001,5201,0,25,-28,15,15.400,78.990,305,305,0,0,0
77538,0.033,27037900.000,-0.296,-0.030,0.018,-0.098,-0.040,0.730,-0.110,-0.662,-0.128,0.000,0.001,5569,0,23,-25,15,15.380,79.030,305,305,0,0,0
77636,0.040,27203866.000,-0.281,-0.100,0.032,-0.032,0.028,0.728,-0.109,-0.664,-0.127,0.000,0.001,5110,0,25,-28,15,15.380,79.030,305,305,0,0,0
77738,0.028,27215786.000,-0.284,-0.020,-0.033,-0.001,0.037,0.729,-0.109,-0.664,-0.125,0.000,0.001,5116,0,27,-26,15,15.380,79.030,305,305,0,0,0
77836,0.019,27199168.000,-0.278,-0.070,0.016,-0.032,0.010,0.729,-0.111,-0.664,-0.125,0.000,0.001,5281,0,24,-27,15,15.380,79.030,305,305,0,0,0
77936,0.016,27234544.000,-0.275,-0.050,0.013,0.038,-0.033,0.728,-0.111,-0.665,-0.125,0.000,0.001,5548,0,27,-29,14,15.380,78.990,305,305,0,0,0
78036,0.032,27456430.000,-0.270,0.100,0.024,-0.006,-0.023,0.728,-0.109,-0.666,-0.125,0.000,0.001,5438,0,25,-28,14,15.380,78.990,305,305,0,0,0
78136,0.028,27499508.000,-0.260,-0.060,0.052,-0.052,0.028,0.727,-0.108,-0.667,-0.123,0.000,0.001,5187,0,23,-27,14,15.380,78.990,305,305,0,0,0
78236,0.025,27551576.000,-0.261,0.030,0.100,0.099,-0.009,0.727,-0.106,-0.667,-0.120,0.000,0.001,5434,0,26,-34,14,15.380,78.990,305,305,0,0,0
78336,0.032,27682394.000,-0.284,-0.040,0.113,-0.021,0.010,0.730,-0.101,-0.665,-0.117,0.000,0.001,5168,0,21,-29,15,15.380,78.990,305,305,0,0,0
78436,0.013,27552984.000,-0.272,-0.360,0.148,0.011,0.074,0.730,-0.098,-0.667,-0.110,0.000,0.001,4883,0,24,-32,15,15.380,78.990,305,305,0,0,0
78536,-0.003,27389208.000,-0.280,-0.450,0.067,0.016,0.020,0.732,-0.097,-0.666,-0.106,0.000,0.001,5213,0,26,-30,15,15.380,78.990,305,305,0,0,0
78636,-0.014,27247042.000,-0.288,-0.330,0.020,-0.013,0.099,0.733,-0.095,-0.666,-0.102,0.000,0.000,4475,0,27,-28,15,15.380,78.990,305,305,0,0,0
78736,-0.044,26868920.000,-0.289,-0.380,0.044,-0.019,0.012,0.734,-0.097,-0.665,-0.099,0.000,0.000,5114,0,25,-30,14,15.380,78.990,305,305,0,0,0
78836,0.008,27272682.000,-0.314,-0.280,0.017,0.104,-0.284,0.736,-0.092,-0.663,-0.103,0.000,0.001,6804,0,30,-33,14,15.380,78.990,305,305,0,0,0
78936,0.045,27751218.000,-0.269,-0.080,0.062,-0.376,-0.050,0.730,-0.091,-0.669,-0.107,0.000,0.001,5591,0,13,-21,14,15.380,78.990,305,305,0,0,0
79036,0.092,28433428.000,-0.215,0.210,-0.023,-0.111,-0.028,0.724,-0.086,-0.676,-0.109,0.000,0.001,5098,0,26,-22,14,15.370,78.990,305,305,0,0,0
79136,0.018,27994084.000,-0.201,0.670,-0.053,0.100,0.381,0.723,-0.094,-0.676,-0.104,0.000,0.000,1813,0,32,-31,14,15.370,78.990,305,305,0,0,0
79236,-0.110,26693188.000,-0.263,0.720,-0.081,0.118,0.328,0.731,-0.106,-0.667,-0.096,0.000,-0.001,2234,0,32,-30,14,15.370,78.990,305,305,0,0,0
79336,-0.214,25200516.000,-0.169,1.340,-0.048,-0.656,0.204,0.721,-0.120,-0.676,-0.088,0.000,-0.001,2871,0,6,-8,14,15.370,78.990,305,305,0,0,0
79436,-0.256,23986396.000,0.018,0.160,0.011,-0.533,0.179,0.700,-0.127,-0.698,-0.081,0.000,0.000,1264,0,10,-13,14,15.370,78.990,305,305,0,0,0
79536,-0.330,22287598.000,0.128,-0.250,-0.004,-0.242,0.132,0.688,-0.134,-0.709,-0.072,0.000,0.002,1967,0,17,-17,14,15.370,78.990,305,305,0,0,0
79636,-0.336,21027686.000,0.162,-0.350,-0.012,-0.019,-0.102,0.684,-0.136,-0.713,-0.072,0.000,0.002,4080,0,20,-21,14,15.370,78.990,305,305,0,0,0
79736,-0.320,20078174.000,0.170,-0.600,0.178,-0.031,-0.031,0.683,-0.131,-0.715,-0.069,0.000,0.002,3495,0,15,-23,14,15.370,78.990,305,305,0,0,0
79836,-0.292,19299886.000,0.165,-0.310,0.236,0.059,-0.081,0.684,-0.120,-0.716,-0.064,0.000,0.002,3456,0,15,-27,14,15.390,78.990,305,305,0,0,0
79936,-0.239,18867096.000,0.132,-0.340,0.224,0.137,-0.128,0.689,-0.108,-0.714,-0.062,0.000,0.001,3884,0,17,-30,14,15.390,78.990,305,305,0,0,0
80036,-0.229,18180164.000,0.093,-0.310,0.227,0.102,-0.027,0.694,-0.098,-0.711,-0.055,0.000,0.001,3014,0,17,-28,14,15.390,78.990,305,305,0,0,0
80136,-0.239,17324466.000,0.106,-0.010,0.199,-0.149,0.083,0.693,-0.094,-0.713,-0.049,0.000,0.001,2108,0,11,-20,14,15.390,78.990,305,305,0,0,0
80236,-0.217,16722776.000,0.124,-0.420,0.080,0.032,-0.009,0.691,-0.090,-0.716,-0.049,0.000,0.001,2643,0,19,-24,14,15.390,78.990,305,305,0,0,0
80336,-0.208,16104984.000,0.093,-0.100,0.086,0.153,0.098,0.694,-0.090,-0.712,-0.051,0.000,0.001,0,968,20,-29,14,15.390,78.990,305,305,0,0,0
80436,-0.175,15712362.000,0.033,-0.070,-0.088,0.330,-0.150,0.701,-0.087,-0.706,-0.056,0.000,0.000,4241,0,32,-29,14,15.390,78.990,305,305,0,0,0
80536,-0.129,15655729.000,-0.085,-0.450,-0.134,0.476,-0.126,0.714,-0.085,-0.692,-0.065,0.000,-0.000,4102,0,38,-34,14,15.390,78.990,305,305,0,0,0
80636,-0.083,15706185.000,-0.233,-0.020,-0.021,0.544,0.013,0.730,-0.084,-0.674,-0.076,0.000,-0.000,2810,0,38,-43,14,15.390,78.990,305,305,0,0,0
80736,-0.102,15225877.000,-0.386,-0.550,-0.063,0.498,0.066,0.747,-0.084,-0.655,-0.077,0.000,-0.001,2556,0,43,-42,14,15.390,78.990,305,305,0,0,0
80836,-0.136,14476774.000,-0.507,-0.640,-0.114,0.308,0.049,0.760,-0.088,-0.639,-0.078,0.000,-0.001,2886,0,40,-38,14,15.390,78.990,305,305,0,0,0
80936,-0.160,13771405.000,-0.535,-0.150,0.071,-0.090,0.079,0.764,-0.091,-0.634,-0.078,0.000,-0.002,1738,0,25,-35,14,15.400,79.030,305,305,0,0,0
81036,-0.148,13277685.000,-0.469,0.260,0.113,-0.290,-0.044,0.757,-0.088,-0.643,-0.075,0.000,-0.001,3294,0,22,-31,14,15.400,79.030,305,305,0,0,0
81136,-0.127,12910928.000,-0.391,-0.190,0.081,-0.270,0.024,0.748,-0.085,-0.654,-0.073,0.000,-0.001,2333,0,23,-30,14,15.400,79.030,305,305,0,0,0
81236,-0.145,12201115.000,-0.318,-0.090,0.011,-0.259,0.028,0.741,-0.085,-0.663,-0.068,0.000,-0.001,2435,0,24,-26,14,15.400,79.030,305,305,0,0,0
81336,-0.163,11469998.000,-0.258,0.100,0.016,-0.141,-0.009,0.734,-0.086,-0.671,-0.064,0.000,-0.001,2718,0,27,-29,14,15.390,78.990,305,305,0,0,0
81436,-0.155,10960235.000,-0.242,0.160,-0.019,0.042,-0.041,0.732,-0.086,-0.673,-0.064,0.000,-0.001,2814,0,32,-33,14,15.390,78.990,305,305,0,0,0
81536,-0.155,10421024.000,-0.271,0.080,-0.014,0.143,0.004,0.735,-0.085,-0.669,-0.065,0.000,-0.001,2182,0,34,-36,14,15.390,78.990,305,305,0,0,0
81636,-0.139,10024031.000,-0.318,0.010,0.021,0.167,-0.069,0.741,-0.084,-0.663,-0.067,0.000,-0.001,2993,0,34,-39,14,15.390,78.990,305,305,0,0,0
81736,-0.107,9868445.000,-0.365,-0.210,0.039,0.156,-0.048,0.746,-0.080,-0.658,-0.070,0.000,-0.001,2678,0,34,-40,15,15.390,78.990,305,305,0,0,0
81836,-0.080,9767726.000,-0.411,-0.350,0.043,0.153,-0.089,0.750,-0.076,-0.652,-0.073,0.000,-0.000,3383,0,35,-41,15,15.390,78.990,305,305,0,0,0
81936,-0.043,9849016.000,-0.452,-0.020,0.022,0.137,-0.081,0.755,-0.072,-0.648,-0.075,0.000,0.000,3475,0,37,-41,15,15.390,78.990,305,305,0,0,0
82036,-0.025,9883681.000,-0.482,-0.160,0.000,0.050,-0.031,0.758,-0.069,-0.644,-0.076,0.000,0.001,3173,0,36,-39,15,15.390,78.990,305,305,0,0,0
82136,-0.015,9873358.000,-0.488,-0.060,0.009,-0.049,0.016,0.759,-0.068,-0.643,-0.077,0.000,0.001,2767,0,33,-37,15,15.390,78.990,305,305,0,0,0
82236,-0.016,9813513.000,-0.466,0.140,0.007,-0.097,0.007,0.756,-0.069,-0.646,-0.077,0.000,0.001,2931,0,32,-36,15,15.390,78.990,305,305,0,0,0
82336,-0.009,9841943.000,-0.432,-0.030,0.000,-0.126,-0.004,0.752,-0.069,-0.651,-0.078,0.000,0.001,3002,0,32,-36,15,15.390,78.990,305,305,0,0,0
82436,-0.024,9636493.000,-0.398,-0.030,-0.002,-0.122,-0.003,0.749,-0.070,-0.655,-0.076,0.000,0.001,3158,0,32,-35,15,15.390,78.990,305,305,0,0,0
82536,-0.023,9578700.000,-0.370,0.010,-0.006,-0.049,-0.021,0.746,-0.070,-0.658,-0.075,0.000,0.000,3214,0,34,-37,14,15.400,79.030,305,305,0,0,0
82636,-0.008,9658609.000,-0.367,-0.020,0.017,0.034,-0.024,0.745,-0.069,-0.659,-0.077,0.000,0.001,3230,0,35,-40,14,15.400,79.030,305,305,0,0,0
82737,0.008,9806577.000,-0.386,0.010,0.021,0.091,-0.006,0.747,-0.067,-0.657,-0.078,0.000,0.001,3066,0,37,-42,14,15.400,79.030,305,305,0,0,0
82837,0.012,9884363.000,-0.415,-0.050,-0.014,0.108,-0.042,0.750,-0.066,-0.653,-0.079,0.000,0.001,3633,0,39,-41,14,15.400,79.030,305,305,0,0,0
82937,0.026,10059292.000,-0.445,-0.040,0.002,0.082,0.016,0.753,-0.065,-0.649,-0.080,0.000,0.002,3018,0,39,-42,14,15.400,79.030,305,305,0,0,0
83038,0.021,10094746.000,-0.460,0.000,0.006,0.008,-0.031,0.755,-0.065,-0.647,-0.080,0.000,0.002,3686,0,37,-41,14,15.400,79.030,305,305,0,0,0
83138,0.037,10346808.000,-0.454,0.040,0.010,-0.052,-0.026,0.754,-0.064,-0.648,-0.081,0.000,0.002,3578,0,36,-40,14,15.400,79.030,305,305,0,0,0
83238,0.037,10470116.000,-0.437,-0.020,0.000,-0.070,0.017,0.753,-0.064,-0.650,-0.081,0.000,0.002,3263,0,36,-39,14,15.390,78.990,305,305,0,0,0
83338,0.037,10596060.000,-0.417,-0.010,0.004,-0.051,0.001,0.750,-0.064,-0.653,-0.081,0.000,0.002,3454,0,36,-40,14,15.390,78.990,305,305,0,0,0
83439,0.033,10679127.000,-0.406,0.010,0.003,-0.020,0.040,0.749,-0.064,-0.654,-0.080,0.000,0.001,3023,0,37,-41,14,15.390,78.990,305,305,0,0,0
83538,0.026,10711247.000,-0.406,-0.070,-0.009,0.014,0.000,0.749,-0.065,-0.654,-0.079,0.000,0.001,3500,0,39,-42,14,15.390,78.990,305,305,0,0,0
83638,0.024,10779764.000,-0.413,-0.010,-0.006,0.031,-0.026,0.750,-0.065,-0.653,-0.080,0.000,0.001,3758,0,39,-42,14,15.400,78.990,305,305,0,0,0
83737,0.035,10985015.000,-0.424,0.000,-0.009,0.037,0.002,0.751,-0.064,-0.652,-0.081,0.000,0.002,3407,0,40,-43,14,15.400,78.990,305,305,0,0,0
83837,0.026,11023266.000,-0.434,-0.130,-0.001,0.027,0.052,0.752,-0.065,-0.651,-0.080,0.000,0.002,2879,0,40,-43,14,15.400,78.990,305,305,0,0,0
83936,0.016,11016625.000,-0.436,-0.050,-0.008,0.000,-0.007,0.753,-0.066,-0.650,-0.080,0.000,0.001,3546,0,40,-43,14,15.400,78.990,305,305,0,0,0
84036,0.017,11084349.000,-0.432,-0.050,0.000,-0.036,0.000,0.752,-0.066,-0.651,-0.080,0.000,0.001,3390,0,39,-42,14,15.400,78.990,305,305,0,0,0
84136,0.014,11102286.000,-0.419,0.040,0.003,-0.051,0.001,0.751,-0.067,-0.652,-0.079,0.000,0.001,3433,0,39,-42,14,15.400,78.990,305,305,0,0,0
84236,0.012,11146811.000,-0.409,-0.040,0.009,-0.011,-0.013,0.750,-0.067,-0.654,-0.079,0.000,0.001,3592,0,40,-44,14,15.400,78.990,305,305,0,0,0
84336,0.016,11224877.000,-0.416,0.000,0.013,0.051,0.016,0.750,-0.066,-0.653,-0.079,0.000,0.001,3256,0,42,-46,14,15.400,78.990,305,305,0,0,0
84436,0.010,11226470.000,-0.433,-0.040,0.008,0.060,-0.020,0.752,-0.066,-0.651,-0.078,0.000,0.001,3677,0,42,-46,14,15.400,78.990,305,305,0,0,0
84536,0.015,11309764.000,-0.447,0.020,-0.011,0.033,-0.008,0.754,-0.066,-0.649,-0.079,0.000,0.001,3516,0,43,-45,14,15.400,78.990,305,305,0,0,0
84636,0.013,11328909.000,-0.453,-0.070,-0.001,-0.009,0.023,0.755,-0.066,-0.648,-0.079,0.000,0.001,3203,0,42,-45,14,15.400,78.990,305,305,0,0,0
84737,0.007,11324338.000,-0.446,-0.040,-0.010,-0.051,0.008,0.754,-0.067,-0.649,-0.079,0.000,0.001,3197,0,41,-44,14,15.400,79.030,305,305,0,0,0
84837,0.006,11323322.000,-0.428,0.050,-0.008,-0.079,-0.037,0.752,-0.067,-0.651,-0.078,0.000,0.001,3818,0,41,-43,14,15.400,79.030,305,305,0,0,0
84937,0.012,11411820.000,-0.407,-0.070,-0.003,-0.053,0.003,0.749,-0.067,-0.654,-0.078,0.000,0.001,3364,0,41,-44,14,15.400,79.030,305,305,0,0,0
85038,0.003,11348336.000,-0.393,-0.020,-0.010,-0.037,0.012,0.748,-0.067,-0.656,-0.077,0.000,0.001,3350,0,42,-44,14,15.400,79.030,305,305,0,0,0
85138,0.001,11331452.000,-0.385,-0.040,-0.008,-0.013,-0.007,0.747,-0.068,-0.657,-0.077,0.000,0.001,3506,0,43,-45,14,15.400,79.030,305,305,0,0,0
85238,0.001,11343703.000,-0.387,0.000,-0.018,0.039,0.000,0.747,-0.068,-0.656,-0.078,0.000,0.001,3375,0,44,-47,14,15.400,79.030,305,305,0,0,0
85338,0.000,11342229.000,-0.406,0.000,-0.006,0.074,0.000,0.749,-0.068,-0.654,-0.078,0.000,0.001,3376,0,45,-49,14,15.400,79.030,305,305,0,0,0
85439,0.006,11405985.000,-0.426,-0.040,-0.010,0.063,-0.013,0.751,-0.068,-0.651,-0.079,0.000,0.001,3498,0,46,-48,14,15.400,79.030,305,305,0,0,0
85538,0.003,11403073.000,-0.439,-0.060,-0.002,0.039,0.033,0.753,-0.068,-0.650,-0.079,0.000,0.001,2984,0,45,-49,14,15.390,79.030,305,305,0,0,0
85637,-0.005,11325533.000,-0.446,0.010,-0.006,0.008,0.017,0.754,-0.069,-0.649,-0.079,0.000,0.001,3197,0,45,-48,14,15.390,79.030,305,305,0,0,0
85736,-0.003,11336103.000,-0.439,-0.040,0.002,-0.059,-0.007,0.753,-0.069,-0.650,-0.079,0.000,0.001,3391,0,43,-47,14,15.390,79.030,305,305,0,0,0
85836,0.006,11413303.000,-0.420,0.050,0.006,-0.076,0.000,0.751,-0.068,-0.652,-0.080,0.000,0.001,3323,0,43,-47,14,15.390,79.030,305,305,0,0,0
85936,0.002,11400386.000,-0.397,0.000,-0.017,-0.071,-0.009,0.748,-0.069,-0.655,-0.079,0.000,0.001,3526,0,44,-46,14,15.390,78.990,305,305,0,0,0
86036,0.012,11525089.000,-0.392,-0.060,-0.033,0.034,-0.029,0.747,-0.070,-0.656,-0.082,0.000,0.001,3698,0,47,-49,14,15.390,78.990,305,305,0,0,0
