Timestamp,r_ref,yaw_integrator,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
58290,0.172,1845445.125,0.083,-0.350,0.432,0.033,0.004,0.697,0.058,-0.714,0.026,0.000,-0.001,2945,0,-7,-12,0,0.000,0.000,305,305,0,0,0
58390,0.191,2680611.500,0.108,-0.610,0.306,-0.024,-0.060,0.693,0.072,-0.716,0.036,0.000,-0.001,3667,0,-6,-8,0,0.000,0.000,305,305,0,0,0
58490,0.212,3640076.000,0.087,-0.280,0.212,0.130,-0.113,0.695,0.083,-0.713,0.044,0.000,-0.001,4345,0,-1,-11,0,0.000,0.000,305,305,0,0,0
58590,0.259,4900329.500,0.051,0.010,0.184,0.081,-0.114,0.699,0.094,-0.707,0.047,0.000,-0.001,4568,0,-2,-10,0,0.000,0.000,305,305,0,0,0
58690,0.265,5923938.500,0.041,-0.050,0.117,0.107,0.049,0.700,0.100,-0.705,0.052,0.000,-0.000,3406,0,1,-11,0,0.000,0.000,305,305,0,0,0
58790,0.254,6730375.500,0.021,0.200,0.217,0.100,-0.009,0.702,0.104,-0.702,0.059,0.000,-0.000,4243,0,-3,-14,0,0.000,0.000,305,305,0,0,0
58890,0.241,7481861.500,-0.005,-0.060,0.233,0.068,0.090,0.705,0.108,-0.698,0.066,0.000,0.000,3341,0,-4,-13,0,0.000,0.000,305,305,0,0,0
58990,0.207,7872370.000,-0.023,-0.090,0.258,0.046,0.144,0.706,0.113,-0.695,0.078,0.000,0.000,2818,0,-4,-13,11,16.620,81.410,305,305,0,0,0
59090,0.149,7976061.000,-0.030,-0.110,0.161,0.030,0.101,0.705,0.115,-0.694,0.090,0.000,0.000,3182,0,-1,-11,11,16.620,81.410,305,305,0,0,0
59190,0.113,8375755.500,-0.036,-0.160,0.142,-0.117,-0.043,0.705,0.117,-0.693,0.098,0.000,0.000,4057,0,-5,-7,11,16.620,81.410,305,305,0,0,0
59290,0.129,8967708.000,-0.020,-0.170,0.139,-0.013,-0.034,0.702,0.123,-0.694,0.101,0.000,0.000,3891,0,-2,-9,11,16.620,81.450,305,305,0,0,0
59390,0.135,9499912.000,-0.015,-0.290,0.002,0.002,0.000,0.702,0.124,-0.694,0.101,0.000,0.000,3773,0,2,-7,11,16.620,81.450,305,305,0,0,0
59490,0.130,9979395.000,-0.024,-0.160,0.027,0.086,0.006,0.703,0.124,-0.693,0.102,0.000,0.000,3790,0,3,-11,11,16.620,81.450,305,305,0,0,0
59590,0.127,10419480.000,-0.052,0.060,0.018,0.119,-0.030,0.706,0.123,-0.690,0.103,0.000,0.000,4211,0,4,-12,11,16.620,81.450,305,305,0,0,0
59690,0.144,11045786.000,-0.075,0.180,0.031,-0.039,-0.056,0.709,0.124,-0.687,0.102,0.000,0.000,4468,0,-1,-8,11,16.610,81.410,305,305,0,0,0
59790,0.160,11773854.000,-0.043,-0.150,-0.074,-0.220,0.038,0.705,0.126,-0.691,0.100,0.000,0.000,3651,0,-2,1,11,16.610,81.410,305,305,0,0,0
59890,0.177,12456613.000,0.009,-0.140,0.113,-0.088,-0.161,0.699,0.128,-0.696,0.097,0.000,-0.000,5576,0,-5,-10,11,16.610,81.410,305,305,0,0,0
59990,0.214,13497210.000,-0.003,0.260,-0.072,0.001,-0.081,0.701,0.131,-0.695,0.094,0.000,0.000,5093,0,3,-5,11,16.610,81.410,305,305,0,0,0
60090,0.207,14217971.000,-0.001,0.010,-0.010,-0.067,0.078,0.701,0.129,-0.695,0.093,0.000,0.000,4034,0,-2,-5,11,16.620,81.410,305,305,0,0,0
60190,0.194,14769339.000,-0.001,0.070,0.016,0.132,-0.010,0.701,0.128,-0.695,0.094,0.000,0.000,4915,0,4,-13,11,16.620,81.410,305,305,0,0,0
60290,0.212,15634690.000,-0.026,1.310,-0.064,0.118,-0.057,0.704,0.127,-0.692,0.091,0.000,0.000,5248,0,6,-10,11,16.620,81.410,305,305,0,0,0
60390,0.259,16912404.000,-0.077,0.340,-0.097,0.159,0.043,0.711,0.126,-0.686,0.085,0.000,0.001,3582,0,5,-10,11,16.620,81.410,305,305,0,0,0
60490,0.181,17046244.000,-0.134,0.510,-0.003,0.250,0.261,0.717,0.117,-0.681,0.090,0.000,0.001,2740,0,8,-18,11,16.610,81.410,305,305,0,0,0
60590,0.149,17237984.000,-0.210,0.090,0.324,0.097,0.070,0.725,0.118,-0.672,0.100,0.000,0.001,4496,0,-6,-22,11,16.610,81.410,305,305,0,0,0
60690,0.103,17220260.000,-0.127,0.280,0.319,-0.461,0.199,0.713,0.128,-0.680,0.115,0.000,0.000,3079,0,-17,-3,11,16.610,81.410,305,305,0,0,0
60790,0.016,16622062.000,0.004,0.430,0.233,-0.303,0.119,0.695,0.132,-0.695,0.129,0.000,-0.000,3776,0,-10,-6,11,16.610,81.410,305,305,0,0,0
60890,0.034,16778814.000,0.034,0.020,0.211,0.073,-0.213,0.690,0.141,-0.697,0.133,0.000,-0.000,5955,0,0,-16,11,16.620,81.410,305,305,0,0,0
60990,0.115,17835650.000,-0.022,-0.020,0.453,0.312,-0.123,0.696,0.156,-0.687,0.137,0.000,0.000,5146,0,-2,-29,11,16.620,81.410,305,305,0,0,0
61090,0.114,18186982.000,-0.091,-0.030,0.630,0.082,0.000,0.700,0.173,-0.675,0.158,0.000,0.000,4793,0,-13,-25,11,16.620,81.410,305,305,0,0,0
61190,0.103,18401462.000,-0.094,-0.360,0.642,-0.096,0.100,0.695,0.193,-0.669,0.181,0.000,0.000,4073,0,-16,-20,11,16.600,81.410,305,305,0,0,0
61290,0.042,18048206.000,-0.047,-0.480,0.589,-0.264,0.128,0.682,0.209,-0.670,0.206,0.000,0.000,3854,0,-19,-13,11,16.600,81.410,305,305,0,0,0
61390,-0.023,17495460.000,0.032,-0.270,0.629,-0.318,0.071,0.665,0.226,-0.674,0.228,0.000,0.000,4014,0,-23,-14,11,16.600,81.410,305,305,0,0,0
61490,-0.031,17375090.000,0.087,-0.250,0.657,-0.080,0.020,0.651,0.250,-0.672,0.248,0.000,-0.000,3890,0,-17,-21,11,16.600,81.410,305,305,0,0,0
61590,-0.059,17056070.000,0.099,-0.330,0.788,-0.061,0.038,0.640,0.270,-0.666,0.271,0.000,0.000,3571,0,-22,-23,11,16.630,81.410,305,305,0,0,0
61690,-0.110,16419834.000,0.085,-0.100,0.999,0.048,0.098,0.627,0.295,-0.654,0.304,0.000,0.000,2614,0,-25,-32,11,16.630,81.410,305,305,0,0,0
61790,-0.115,16055042.000,0.093,-0.050,0.990,-0.107,-0.191,0.611,0.326,-0.640,0.334,0.000,0.000,5098,0,-28,-26,11,16.630,81.410,305,305,0,0,0
61890,-0.070,16245775.000,0.103,-0.290,0.801,-0.098,-0.004,0.596,0.358,-0.624,0.357,0.000,-0.000,3161,0,-23,-20,11,16.630,81.410,305,305,0,0,0
61990,-0.080,15974980.000,0.128,-0.360,0.603,-0.038,-0.063,0.581,0.379,-0.614,0.375,0.000,-0.000,4125,0,-17,-19,11,16.620,81.410,305,305,0,0,0
62091,-0.029,16299032.000,0.112,0.220,0.458,0.000,-0.128,0.576,0.397,-0.601,0.387,0.000,-0.000,4602,0,-15,-16,11,16.620,81.410,305,305,0,0,0
62191,-0.005,16537609.000,0.130,-0.100,0.514,0.032,-0.076,0.566,0.414,-0.592,0.399,0.000,-0.001,4621,0,-15,-23,11,16.620,81.410,305,305,0,0,0
62290,0.039,17027182.000,0.102,-0.220,0.351,0.026,-0.176,0.562,0.429,-0.577,0.409,0.000,-0.001,5374,0,-12,-15,11,16.620,81.410,305,305,0,0,0
62390,0.088,17749450.000,0.108,-0.020,-0.013,-0.022,-0.066,0.560,0.438,-0.571,0.410,0.000,-0.001,4752,0,-4,-5,11,16.620,81.410,305,305,0,0,0
62490,0.083,18017808.000,0.086,-0.100,-0.292,-0.030,0.048,0.566,0.431,-0.573,0.407,0.000,-0.001,4196,0,0,1,11,16.620,81.410,305,305,0,0,0
62590,0.080,18201758.000,0.102,-0.090,-0.511,0.026,-0.011,0.573,0.419,-0.585,0.393,0.000,-0.001,4777,0,7,1,11,16.620,81.410,305,305,0,0,0
62690,0.050,18156532.000,0.082,-0.010,-0.374,-0.082,0.110,0.581,0.404,-0.592,0.386,0.000,-0.000,3753,0,-4,1,11,16.620,81.410,305,305,0,0,0
62790,0.024,18021200.000,0.110,0.120,-0.319,-0.144,0.093,0.582,0.395,-0.602,0.377,0.000,-0.001,3741,0,-5,1,11,16.620,81.410,305,305,0,0,0
62890,-0.002,17761162.000,0.092,-0.200,-0.377,0.031,0.006,0.589,0.382,-0.608,0.371,0.000,-0.000,4486,0,2,-1,11,16.620,81.410,305,305,0,0,0
62990,0.023,17942192.000,0.129,0.070,-0.497,-0.164,-0.067,0.594,0.373,-0.618,0.354,0.000,-0.001,4872,0,-1,8,11,16.620,81.410,305,305,0,0,0
63090,0.050,18259076.000,0.145,0.190,-0.270,-0.073,-0.047,0.601,0.364,-0.626,0.339,0.000,-0.001,4784,0,-7,-2,11,16.620,81.410,305,305,0,0,0
63190,0.098,18941986.000,0.143,0.020,-0.143,0.096,-0.209,0.606,0.362,-0.627,0.331,0.000,-0.001,5982,0,-3,-9,11,16.610,81.410,305,305,0,0,0
63290,0.148,19857688.000,0.119,0.010,-0.017,0.070,-0.063,0.612,0.362,-0.623,0.326,0.000,-0.001,5129,0,-6,-11,11,16.610,81.410,305,305,0,0,0
63390,0.130,20456236.000,0.087,0.020,0.037,0.058,-0.020,0.614,0.360,-0.621,0.329,0.000,-0.001,5030,0,-7,-11,11,16.610,81.410,305,305,0,0,0
63490,0.129,21001916.000,0.073,-0.120,0.097,0.000,-0.024,0.614,0.361,-0.618,0.332,0.000,-0.001,5184,0,-10,-10,11,16.610,81.410,305,305,0,0,0
63590,0.128,21449258.000,0.065,-0.020,0.158,0.024,0.038,0.613,0.363,-0.615,0.336,0.000,-0.000,4845,0,-10,-13,11,16.610,81.410,305,305,0,0,0
63690,0.118,21789038.000,0.068,0.210,0.231,-0.058,0.011,0.609,0.370,-0.612,0.344,0.000,-0.000,5113,0,-14,-12,11,16.610,81.410,305,305,0,0,0
63790,0.115,22125358.000,0.077,0.310,0.108,0.021,0.062,0.605,0.376,-0.610,0.349,0.000,-0.001,4749,0,-7,-10,11,16.610,81.410,305,305,0,0,0
63890,0.103,22333170.000,0.091,0.150,-0.189,-0.046,0.012,0.603,0.375,-0.612,0.348,0.000,-0.001,5173,0,-1,0,11,16.620,81.410,305,305,0,0,0
63990,0.057,22207346.000,0.076,0.000,-0.172,0.000,0.153,0.605,0.365,-0.616,0.348,0.000,-0.000,4015,0,-3,-4,11,16.620,81.410,305,305,0,0,0
64090,0.032,22113260.000,0.077,-0.040,-0.438,0.066,0.082,0.609,0.354,-0.622,0.341,0.000,-0.000,4350,0,7,1,11,16.620,81.410,305,305,0,0,0
64190,-0.021,21442976.000,0.055,0.000,-0.612,-0.011,0.293,0.618,0.333,-0.631,0.330,0.000,-0.000,1910,0,7,8,11,16.620,81.410,305,305,0,0,0
64291,-0.077,20648390.000,0.047,-0.200,-0.832,0.073,0.050,0.628,0.305,-0.644,0.313,0.000,0.000,4337,0,15,9,11,16.610,81.410,305,305,0,0,0
64390,-0.037,20467258.000,0.030,-0.040,-0.644,0.112,-0.017,0.643,0.281,-0.652,0.284,0.000,0.000,4749,0,9,-1,11,16.610,81.410,305,305,0,0,0
64490,0.002,20729154.000,-0.001,0.160,-0.423,0.032,-0.069,0.655,0.266,-0.655,0.266,0.000,0.000,4865,0,1,-3,11,16.610,81.410,305,305,0,0,0
64590,0.044,21123422.000,-0.035,-0.560,-0.224,0.112,-0.233,0.664,0.260,-0.653,0.256,0.000,0.000,6185,0,2,-9,11,16.610,81.410,305,305,0,0,0
64690,0.175,22673578.000,0.004,0.520,-0.316,-0.586,-0.303,0.666,0.265,-0.656,0.235,0.000,-0.000,6637,0,-16,19,11,16.610,81.410,305,305,0,0,0
64790,0.097,22656916.000,0.169,-0.590,-0.260,-0.113,0.580,0.649,0.252,-0.682,0.226,0.000,-0.001,0,3861,0,-1,11,16.610,81.410,305,305,0,0,0
64890,-0.071,21035626.000,0.184,-0.010,-0.273,-0.138,0.296,0.646,0.230,-0.691,0.228,0.000,-0.000,2628,0,-6,5,11,16.610,81.410,305,305,0,0,0
64990,-0.087,20455108.000,0.181,0.450,-0.249,0.124,-0.061,0.649,0.219,-0.694,0.220,0.000,0.000,5034,0,1,-3,11,16.610,81.410,305,305,0,0,0
65090,-0.053,20476862.000,0.137,0.370,-0.184,0.122,-0.183,0.657,0.214,-0.691,0.213,0.000,-0.000,5630,0,1,-4,11,16.620,81.410,305,305,0,0,0
65190,-0.057,20315172.000,0.098,0.390,-0.293,0.088,0.134,0.664,0.203,-0.689,0.206,0.000,0.000,2863,0,2,0,11,16.620,81.410,305,305,0,0,0
65290,-0.050,20136348.000,0.055,0.030,-0.246,0.381,-0.160,0.671,0.195,-0.686,0.200,0.000,0.000,5492,0,12,-12,11,16.620,81.410,305,305,0,0,0
65390,-0.010,20375732.000,0.003,0.010,-0.158,0.051,-0.003,0.680,0.192,-0.681,0.193,0.000,0.000,4226,0,0,-3,11,16.630,81.410,305,305,0,0,0
65490,-0.091,19477464.000,0.071,-0.070,-0.043,-0.368,0.191,0.671,0.183,-0.693,0.195,0.000,0.000,3341,0,-11,2,11,16.630,81.410,305,305,0,0,0
65590,-0.107,18985460.000,0.097,-0.870,-0.094,0.061,0.067,0.668,0.180,-0.696,0.192,0.000,0.000,3267,0,0,-6,11,16.630,81.410,305,305,0,0,0
65690,-0.199,17652676.000,0.064,-0.620,0.277,0.212,0.294,0.670,0.173,-0.693,0.203,0.000,0.000,0,2658,-8,-21,11,16.630,81.410,305,305,0,0,0
65790,-0.258,16325568.000,0.017,0.570,0.624,-0.009,-0.040,0.668,0.182,-0.685,0.224,0.000,0.000,3725,0,-22,-21,11,16.620,81.410,305,305,0,0,0
65890,-0.185,16244839.000,0.041,0.950,0.449,-0.073,-0.302,0.661,0.211,-0.680,0.237,0.000,0.000,5339,0,-13,-11,11,16.620,81.410,305,305,0,0,0
65990,-0.070,16821738.000,0.016,-0.440,0.282,0.071,-0.070,0.664,0.226,-0.672,0.237,0.000,0.000,3276,0,-8,-13,11,16.620,81.410,305,305,0,0,0
66090,-0.104,16220319.000,0.090,-0.580,-0.174,-0.157,0.000,0.653,0.231,-0.679,0.241,0.000,0.000,3681,0,2,8,11,16.620,81.410,305,305,0,0,0
66190,-0.089,16023129.000,0.045,-0.920,-0.531,0.256,0.013,0.663,0.218,-0.678,0.229,0.000,0.000,3285,0,17,2,11,16.630,81.410,305,305,0,0,0
66290,-0.137,15227988.000,0.001,-0.460,-0.313,0.056,0.169,0.672,0.196,-0.680,0.219,0.000,0.000,0,674,0,-3,11,16.630,81.410,305,305,0,0,0
66390,-0.138,14662057.000,-0.014,-0.050,-0.467,0.119,-0.114,0.678,0.182,-0.681,0.207,0.000,-0.000,4342,0,11,1,11,16.630,81.410,305,305,0,0,0
66490,-0.066,14954132.000,-0.023,0.550,-0.543,-0.184,-0.202,0.686,0.170,-0.684,0.183,0.000,-0.000,4866,0,1,12,11,16.630,81.410,305,305,0,0,0
66590,0.025,15696187.000,0.066,1.750,-0.947,-0.283,-0.129,0.684,0.151,-0.699,0.143,0.000,-0.000,4050,0,12,18,11,16.610,81.410,305,305,0,0,0
66690,0.010,15630815.000,0.038,0.650,-0.681,-0.094,0.079,0.691,0.129,-0.700,0.125,0.000,-0.000,3209,0,6,14,11,16.610,81.410,305,305,0,0,0
66790,-0.032,15166982.000,0.106,-0.880,-0.784,0.071,0.159,0.687,0.097,-0.713,0.099,0.000,0.000,2252,0,15,8,11,16.610,81.410,305,305,0,0,0
66890,-0.040,14838049.000,0.048,-1.220,-0.196,0.196,-0.119,0.696,0.080,-0.708,0.085,0.000,0.000,4960,0,0,-11,11,16.610,81.410,305,305,0,0,0
66990,0.054,15748079.000,-0.031,0.100,0.106,0.278,-0.046,0.707,0.086,-0.698,0.077,0.000,0.000,3971,0,-1,-18,11,16.600,81.410,305,305,0,0,0
67090,0.023,15638574.000,-0.041,0.700,0.024,0.104,0.131,0.707,0.086,-0.697,0.083,0.000,0.000,2641,0,1,-9,11,16.600,81.410,305,305,0,0,0
67190,0.017,15519573.000,0.025,0.470,0.132,-0.188,-0.287,0.698,0.092,-0.704,0.089,0.000,-0.000,6343,0,-9,-3,11,16.600,81.410,305,305,0,0,0
67290,0.099,16581109.000,0.064,0.070,0.241,-0.351,-0.141,0.694,0.109,-0.706,0.090,0.000,-0.000,5115,0,-14,4,11,16.610,81.410,305,305,0,0,0
67390,0.117,17104336.000,0.086,-1.460,-0.278,0.108,0.088,0.691,0.111,-0.709,0.087,0.000,-0.000,3692,0,10,3,11,16.610,81.410,305,305,0,0,0
67490,0.103,17336236.000,0.085,-0.620,-0.300,0.017,-0.041,0.693,0.099,-0.710,0.078,0.000,-0.000,5037,0,3,3,11,16.610,81.410,305,305,0,0,0
67590,0.104,17701850.000,0.060,-0.290,-0.137,0.127,-0.070,0.696,0.092,-0.708,0.072,0.000,-0.000,5284,0,2,-5,11,16.610,81.410,305,305,0,0,0
67690,0.164,18701104.000,0.038,1.070,-0.151,-0.014,-0.183,0.700,0.092,-0.705,0.061,0.000,-0.000,6460,0,4,-4,12,16.620,81.410,305,305,0,0,0
67790,0.293,20659124.000,-0.006,0.820,-0.327,-0.098,-0.322,0.707,0.094,-0.700,0.043,0.000,0.000,6974,0,1,9,12,16.620,81.410,305,305,0,0,0
67890,0.321,22022110.000,0.070,0.700,-0.081,-0.266,0.146,0.698,0.089,-0.710,0.031,0.000,-0.001,4566,0,-11,4,12,16.620,81.410,305,305,0,0,0
67990,0.272,22632520.000,0.117,-0.620,0.112,-0.067,0.063,0.692,0.086,-0.716,0.036,0.000,-0.001,5590,0,-10,-5,12,16.620,81.410,305,305,0,0,0
68090,0.275,23755634.000,0.141,-0.520,0.497,-0.116,-0.013,0.689,0.097,-0.717,0.046,0.000,-0.002,5957,0,-24,-12,11,16.610,81.410,305,305,0,0,0
68190,0.249,24468646.000,0.163,-0.160,0.764,0.040,0.126,0.684,0.117,-0.717,0.068,0.000,-0.002,5025,0,-23,-21,11,16.610,81.410,305,305,0,0,0
68290,0.128,24291790.000,0.169,0.180,1.278,0.058,0.273,0.678,0.141,-0.713,0.112,0.000,-0.001,3760,0,-37,-34,11,16.610,81.410,305,305,0,0,0
68390,0.144,25028992.000,0.250,0.190,1.241,-0.264,-0.397,0.660,0.192,-0.710,0.153,0.000,-0.002,7706,0,-33,-20,11,16.610,81.410,305,305,0,0,0
68490,0.240,26929154.000,0.254,0.340,0.861,-0.091,-0.171,0.653,0.235,-0.698,0.177,0.000,-0.004,6353,0,-28,-11,11,16.610,81.410,305,305,0,0,0
68590,0.238,28021104.000,0.255,-0.060,0.573,0.084,0.108,0.647,0.257,-0.690,0.198,0.000,-0.004,5032,0,-18,-11,11,16.610,81.410,305,305,0,0,0
68690,0.170,28500986.000,0.250,-0.260,0.230,0.088,0.000,0.641,0.265,-0.687,0.216,0.000,-0.003,5941,0,-10,-3,11,16.610,81.410,305,305,0,0,0
68790,0.161,29101570.000,0.221,-0.150,-0.050,0.047,0.030,0.644,0.265,-0.683,0.220,0.000,-0.002,5685,0,-8,2,11,16.610,81.410,305,305,0,0,0
68890,0.142,29472138.000,0.222,0.420,0.112,-0.070,0.012,0.643,0.265,-0.683,0.224,0.000,-0.002,5943,0,-17,-1,11,16.610,81.410,305,305,0,0,0
68990,0.159,30151644.000,0.192,-0.470,0.110,0.140,-0.062,0.645,0.269,-0.678,0.227,0.000,-0.002,6346,0,-9,-7,11,16.610,81.410,305,305,0,0,0
69090,0.140,30620482.000,0.166,-0.160,-0.044,0.084,0.077,0.647,0.268,-0.675,0.232,0.000,-0.002,5522,0,-6,-1,11,16.610,81.410,305,305,0,0,0
69190,0.080,30664706.000,0.167,-0.090,-0.066,0.000,0.071,0.646,0.261,-0.678,0.234,0.000,-0.001,5506,0,-9,1,11,16.610,81.410,305,305,0,0,0
69290,0.048,30674372.000,0.183,0.310,0.010,-0.053,0.011,0.643,0.260,-0.680,0.237,0.000,-0.001,5783,0,-13,0,11,16.610,81.410,305,305,0,0,0
69390,0.048,30856470.000,0.182,0.040,0.061,0.033,-0.006,0.643,0.261,-0.680,0.238,0.000,-0.001,5776,0,-11,-4,11,16.610,81.410,305,305,0,0,0
69490,0.033,30872166.000,0.164,-0.200,0.010,0.119,0.056,0.644,0.261,-0.678,0.241,0.000,-0.001,5432,0,-7,-4,11,16.610,81.410,305,305,0,0,0
69590,0.031,31007788.000,0.138,-0.060,-0.052,0.003,-0.071,0.647,0.259,-0.675,0.242,0.000,-0.001,6123,0,-9,1,11,16.620,81.410,305,305,0,0,0
69690,0.054,31361124.000,0.128,-0.200,-0.058,0.021,-0.036,0.649,0.260,-0.674,0.240,0.000,-0.001,5912,0,-8,0,11,16.620,81.410,305,305,0,0,0
69790,0.056,31560866.000,0.135,0.140,-0.039,0.009,0.000,0.649,0.259,-0.675,0.238,0.000,-0.001,5809,0,-9,-1,11,16.620,81.410,305,305,0,0,0
69890,0.068,31881668.000,0.132,0.260,-0.017,0.003,-0.029,0.650,0.259,-0.674,0.237,0.000,-0.001,6011,0,-10,-2,11,16.620,81.410,305,305,0,0,0
69990,0.063,32078600.000,0.121,0.000,0.039,0.007,0.023,0.650,0.259,-0.673,0.238,0.000,-0.001,5748,0,-11,-3,11,16.610,81.410,305,305,0,0,0
70090,0.076,32420418.000,0.123,-0.040,-0.033,0.029,-0.048,0.650,0.260,-0.673,0.238,0.000,-0.001,6199,0,-8,-1,11,16.610,81.410,305,305,0,0,0
70190,0.087,32793860.000,0.121,-0.230,-0.026,0.002,-0.001,0.651,0.260,-0.673,0.235,0.000,-0.001,5978,0,-10,-1,11,16.610,81.410,305,305,0,0,0
70290,0.096,33197918.000,0.128,0.060,0.021,-0.014,-0.047,0.651,0.261,-0.673,0.234,0.000,-0.001,6320,0,-12,-2,11,16.610,81.410,305,305,0,0,0
70390,0.111,33712064.000,0.132,0.140,0.128,-0.003,-0.057,0.650,0.265,-0.672,0.236,0.000,-0.001,6431,0,-14,-5,11,16.630,81.410,305,305,0,0,0
70490,0.124,34289896.000,0.136,-0.290,0.221,0.067,0.006,0.648,0.273,-0.669,0.241,0.000,-0.001,6115,0,-14,-9,11,16.630,81.410,305,305,0,0,0
70590,0.133,34845448.000,0.095,0.000,0.377,0.033,-0.030,0.649,0.281,-0.661,0.250,0.000,-0.001,6324,0,-21,-14,11,16.630,81.410,305,305,0,0,0
70690,0.092,35003172.000,0.088,-0.310,1.282,0.130,0.107,0.638,0.304,-0.650,0.280,0.000,-0.001,5654,0,-42,-42,11,16.630,81.410,305,305,0,0,0
70790,0.066,35079240.000,-0.008,-0.890,1.677,0.408,-0.048,0.623,0.345,-0.616,0.336,0.000,-0.000,6563,0,-37,-54,11,16.630,81.410,305,305,0,0,0
70890,0.093,35606716.000,0.079,0.110,1.374,-0.400,-0.118,0.588,0.400,-0.595,0.376,0.000,-0.001,6877,0,-47,-16,11,16.630,81.410,305,305,0,0,0
70990,0.097,36171760.000,0.124,0.390,1.354,-0.374,0.000,0.555,0.444,-0.571,0.411,0.000,-0.001,6218,0,-54,-20,11,16.630,81.410,305,305,0,0,0
71090,0.141,37130556.000,0.182,0.120,1.227,0.121,-0.364,0.529,0.483,-0.545,0.436,0.000,-0.003,8143,0,-32,-32,11,16.630,81.410,305,305,0,0,0
71190,0.291,39453832.000,0.197,0.330,0.818,0.033,-0.411,0.512,0.522,-0.511,0.452,0.000,-0.004,8429,0,-27,-17,11,16.620,81.410,305,305,0,0,0
71290,0.358,41433568.000,0.170,0.110,0.307,0.130,-0.011,0.505,0.538,-0.489,0.465,0.000,-0.001,6995,0,-13,-7,11,16.620,81.410,305,305,0,0,0
71390,0.306,42168724.000,0.111,0.180,-0.131,0.288,0.117,0.504,0.534,-0.483,0.477,0.000,-0.001,6877,0,1,-5,11,16.620,81.410,305,305,0,0,0
71490,0.282,42919120.000,0.066,0.760,-0.298,-0.074,0.141,0.511,0.524,-0.486,0.478,0.000,-0.001,6736,0,-10,6,11,16.620,81.410,305,305,0,0,0
71590,0.223,43277284.000,-0.015,-0.110,-0.158,0.154,0.020,0.520,0.508,-0.490,0.482,0.000,0.000,7399,0,-9,-8,11,16.620,81.410,305,305,0,0,0
71690,0.257,44418068.000,-0.036,-0.550,0.053,0.300,-0.089,0.525,0.507,-0.486,0.481,0.000,0.000,7465,0,-9,-20,11,16.620,81.410,305,305,0,0,0
71790,0.256,45288720.000,-0.071,-0.340,0.066,0.066,0.000,0.525,0.506,-0.481,0.486,0.000,0.000,7445,0,-11,-11,11,16.620,81.410,305,305,0,0,0
71890,0.264,46272868.000,-0.083,-0.150,0.047,0.059,0.018,0.525,0.508,-0.478,0.488,0.000,0.001,7401,0,-10,-11,11,16.610,81.410,305,305,0,0,0
71990,0.230,46908600.000,-0.116,0.240,-0.073,0.070,0.178,0.525,0.503,-0.477,0.494,0.000,0.000,6598,0,-6,-9,11,16.610,81.410,305,305,0,0,0
72090,0.146,46822044.000,-0.099,0.630,0.204,-0.094,0.318,0.518,0.498,-0.485,0.498,0.000,0.000,5744,0,-21,-15,11,16.610,81.410,305,305,0,0,0
