Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
96385,0.098,0.213,-0.040,0.072,0.196,-0.002,0.492,-0.494,-0.540,-0.472,0.000,0.001,4350,0,-3,2,0,0.000,0.000,305,305,0,0,0
96485,0.092,0.164,0.120,-0.006,0.133,0.023,0.497,-0.489,-0.537,-0.475,0.000,0.001,4141,0,-2,7,0,0.000,0.000,305,305,0,0,0
96585,0.076,0.109,0.090,0.023,-0.010,-0.037,0.503,-0.486,-0.531,-0.478,0.000,0.000,4515,0,-6,8,0,0.000,0.000,305,305,0,0,0
96685,0.079,0.115,-0.070,0.004,-0.133,-0.042,0.503,-0.486,-0.532,-0.478,0.000,0.000,4514,0,-8,11,0,0.000,0.000,305,305,0,0,0
96785,0.091,0.129,0.120,-0.012,-0.021,-0.008,0.501,-0.486,-0.534,-0.477,0.000,0.000,4275,0,-5,8,0,0.000,0.000,305,305,0,0,0
96885,0.081,0.122,0.050,0.018,-0.064,-0.013,0.502,-0.486,-0.533,-0.477,0.000,0.000,4280,0,-7,9,0,0.000,0.000,305,305,0,0,0
96985,0.080,0.126,0.000,0.026,0.000,-0.010,0.502,-0.486,-0.534,-0.476,0.000,0.000,4276,0,-6,7,0,0.000,0.000,305,305,0,0,0
97085,0.069,0.123,0.050,-0.003,0.024,0.028,0.504,-0.486,-0.534,-0.475,0.000,0.000,3870,0,-4,8,0,0.000,0.000,305,305,0,0,0
97185,0.013,0.103,0.060,-0.036,0.073,0.142,0.508,-0.489,-0.528,-0.474,0.000,0.000,2432,0,-2,7,31,16.550,81.210,305,305,0,0,0
97285,-0.048,0.087,-0.010,0.027,-0.058,0.119,0.514,-0.491,-0.523,-0.471,0.000,0.001,2553,0,-8,9,31,16.550,81.210,305,305,0,0,0
97385,-0.086,0.100,0.040,-0.003,-0.018,0.080,0.515,-0.494,-0.522,-0.467,0.000,0.001,2666,0,-5,8,31,16.550,81.210,305,305,0,0,0
97485,-0.098,0.095,0.020,-0.042,0.006,0.023,0.516,-0.495,-0.520,-0.467,0.000,0.001,3085,0,-4,9,31,16.550,81.210,305,305,0,0,0
97585,-0.088,0.092,-0.020,-0.017,-0.014,-0.036,0.515,-0.495,-0.520,-0.469,0.000,0.001,3467,0,-5,9,31,16.550,81.210,305,305,0,0,0
97685,-0.067,0.089,-0.030,0.023,0.033,-0.067,0.514,-0.493,-0.522,-0.470,0.000,0.001,3711,0,-5,6,31,16.550,81.210,305,305,0,0,0
97785,-0.049,0.078,0.050,0.009,0.042,-0.034,0.515,-0.490,-0.522,-0.471,0.000,0.001,3445,0,-4,7,31,16.550,81.210,305,305,0,0,0
97885,-0.045,0.083,-0.020,0.004,-0.029,-0.004,0.514,-0.490,-0.523,-0.471,0.000,0.000,3256,0,-6,9,31,16.540,81.210,305,305,0,0,0
97985,-0.045,0.084,-0.100,0.027,0.020,-0.016,0.514,-0.490,-0.523,-0.471,0.000,0.001,3423,0,-5,6,31,16.540,81.210,305,305,0,0,0
98085,-0.031,0.070,0.040,0.001,0.113,-0.039,0.515,-0.487,-0.524,-0.472,0.000,0.000,3650,0,-1,5,31,16.540,81.210,305,305,0,0,0
98185,-0.029,0.042,0.090,-0.052,0.022,0.023,0.517,-0.486,-0.520,-0.475,0.000,0.000,3028,0,-3,9,31,16.540,81.210,305,305,0,0,0
98285,-0.048,0.032,0.010,0.000,-0.062,0.012,0.518,-0.487,-0.518,-0.475,0.000,0.000,3077,0,-6,9,31,16.550,81.170,305,305,0,0,0
98385,-0.055,0.039,0.000,-0.056,0.043,0.030,0.517,-0.489,-0.517,-0.475,0.000,0.000,2828,0,-1,7,31,16.550,81.170,305,305,0,0,0
98485,-0.072,0.034,0.000,-0.027,0.016,0.030,0.517,-0.491,-0.515,-0.476,0.000,0.000,2721,0,-4,7,31,16.550,81.170,305,305,0,0,0
98585,-0.079,0.032,-0.020,0.079,-0.051,-0.027,0.519,-0.490,-0.515,-0.475,0.000,0.000,3241,0,-9,6,31,16.560,81.170,305,305,0,0,0
98685,-0.066,0.040,-0.030,0.047,0.012,-0.028,0.519,-0.488,-0.518,-0.473,0.000,0.000,3177,0,-4,6,31,16.560,81.170,305,305,0,0,0
98785,-0.058,0.032,0.040,-0.073,0.040,0.013,0.519,-0.487,-0.518,-0.474,0.000,0.000,2703,0,0,9,31,16.560,81.170,305,305,0,0,0
98885,-0.062,0.025,0.020,0.030,-0.032,-0.039,0.519,-0.488,-0.516,-0.476,0.000,0.000,3342,0,-7,7,31,16.560,81.170,305,305,0,0,0
98985,-0.051,0.034,-0.020,-0.016,-0.018,-0.019,0.518,-0.487,-0.518,-0.475,0.000,0.000,3086,0,-4,8,31,16.560,81.210,305,305,0,0,0
99085,-0.049,0.040,-0.040,0.011,-0.048,0.000,0.517,-0.488,-0.518,-0.475,0.000,0.000,2881,0,-6,8,31,16.560,81.210,305,305,0,0,0
99185,-0.051,0.048,-0.040,0.000,0.042,0.016,0.517,-0.489,-0.519,-0.474,0.000,0.000,2712,0,-3,6,31,16.560,81.210,305,305,0,0,0
99285,-0.053,0.033,0.040,0.028,0.041,-0.024,0.518,-0.487,-0.518,-0.475,0.000,0.000,3193,0,-4,6,31,16.560,81.210,305,305,0,0,0
99385,-0.031,0.020,0.060,0.076,0.016,-0.079,0.520,-0.483,-0.519,-0.476,0.000,0.000,3728,0,-6,5,31,16.550,81.210,305,305,0,0,0
99485,-0.004,0.018,0.040,0.000,-0.027,-0.036,0.519,-0.480,-0.522,-0.477,0.000,0.000,3347,0,-4,9,31,16.550,81.210,305,305,0,0,0
99585,-0.006,0.032,-0.030,-0.031,-0.034,0.030,0.517,-0.482,-0.522,-0.476,0.000,0.000,2773,0,-5,9,31,16.550,81.210,305,305,0,0,0
99685,-0.021,0.037,0.000,0.018,-0.019,0.033,0.518,-0.484,-0.522,-0.475,0.000,0.000,2709,0,-6,7,31,16.550,81.210,305,305,0,0,0
99785,-0.028,0.043,-0.020,0.034,-0.017,0.006,0.518,-0.484,-0.522,-0.473,0.000,0.000,3016,0,-6,7,31,16.550,81.170,305,305,0,0,0
99885,-0.026,0.048,-0.050,-0.008,0.019,0.008,0.518,-0.484,-0.524,-0.473,0.000,0.000,2939,0,-4,8,31,16.550,81.170,305,305,0,0,0
99985,-0.027,0.037,0.080,0.018,0.034,0.000,0.519,-0.483,-0.522,-0.474,0.000,0.000,3002,0,-5,6,31,16.550,81.170,305,305,0,0,0
100085,-0.027,0.031,0.040,-0.004,-0.007,0.004,0.520,-0.482,-0.522,-0.474,0.000,0.000,2882,0,-5,8,31,16.550,81.170,305,305,0,0,0
100185,-0.027,0.034,-0.010,0.011,0.013,-0.009,0.520,-0.482,-0.522,-0.473,0.000,0.000,3045,0,-5,6,31,16.550,81.210,305,305,0,0,0
100285,-0.022,0.036,-0.030,0.019,-0.007,-0.009,0.520,-0.482,-0.523,-0.473,0.000,0.000,3025,0,-5,7,31,16.550,81.210,305,305,0,0,0
100385,-0.018,0.032,-0.050,0.021,0.032,-0.010,0.521,-0.480,-0.524,-0.473,0.000,0.000,3048,0,-4,6,31,16.550,81.210,305,305,0,0,0
100485,-0.016,0.018,0.040,0.043,0.037,-0.023,0.522,-0.478,-0.524,-0.473,0.000,0.000,3250,0,-5,5,31,16.550,81.210,305,305,0,0,0
100585,-0.014,0.011,0.050,-0.004,-0.009,0.006,0.523,-0.477,-0.523,-0.474,0.000,0.000,2933,0,-5,8,31,16.550,81.210,305,305,0,0,0
100685,-0.014,0.012,0.020,-0.018,0.001,0.004,0.523,-0.478,-0.523,-0.474,0.000,0.000,2947,0,-4,8,31,16.550,81.210,305,305,0,0,0
100785,-0.014,0.013,-0.010,-0.024,-0.008,0.010,0.523,-0.478,-0.523,-0.474,0.000,0.000,2869,0,-4,8,31,16.550,81.210,305,305,0,0,0
100885,-0.020,0.015,0.000,0.008,-0.020,0.013,0.523,-0.479,-0.523,-0.474,0.000,0.000,2801,0,-6,7,31,16.550,81.210,305,305,0,0,0
100985,-0.026,0.016,-0.040,-0.009,0.013,0.013,0.523,-0.479,-0.522,-0.473,0.000,0.000,2756,0,-4,7,31,16.550,81.210,305,305,0,0,0
101085,-0.029,0.011,0.020,0.013,0.000,-0.009,0.523,-0.479,-0.522,-0.473,0.000,0.000,2986,0,-5,7,31,16.560,81.210,305,305,0,0,0
101185,-0.028,0.012,-0.010,0.007,-0.002,-0.006,0.523,-0.479,-0.522,-0.473,0.000,0.000,2874,0,-5,7,31,16.560,81.210,305,305,0,0,0
101285,-0.028,0.017,0.000,-0.008,-0.017,0.007,0.523,-0.479,-0.523,-0.473,0.000,0.000,2690,0,-5,8,31,16.560,81.210,305,305,0,0,0
101385,-0.029,0.020,-0.020,-0.011,0.000,0.009,0.523,-0.480,-0.523,-0.473,0.000,0.000,2676,0,-4,8,31,16.560,81.210,305,305,0,0,0
101485,-0.030,0.019,0.010,-0.011,0.000,0.001,0.523,-0.480,-0.523,-0.473,0.000,0.000,2754,0,-4,8,31,16.550,81.210,305,305,0,0,0
101585,-0.029,0.018,0.040,0.012,0.000,-0.008,0.523,-0.480,-0.522,-0.473,0.000,0.000,2841,0,-5,7,31,16.550,81.210,305,305,0,0,0
101685,-0.031,0.020,-0.010,-0.006,-0.004,0.008,0.522,-0.480,-0.522,-0.473,0.000,0.000,2620,0,-5,7,31,16.550,81.210,305,305,0,0,0
101785,-0.031,0.023,0.000,0.048,0.002,-0.011,0.523,-0.480,-0.523,-0.472,0.000,0.000,2854,0,-6,6,31,16.550,81.210,305,305,0,0,0
101885,-0.019,0.028,-0.040,0.094,-0.014,-0.042,0.523,-0.478,-0.526,-0.471,0.000,0.000,3201,0,-8,5,31,16.560,81.210,305,305,0,0,0
101985,-0.012,0.025,-0.010,0.047,0.007,-0.017,0.524,-0.476,-0.527,-0.470,0.000,0.000,2950,0,-6,6,31,16.560,81.210,305,305,0,0,0
102085,-0.013,0.025,0.020,-0.007,0.001,0.012,0.525,-0.475,-0.527,-0.470,0.000,0.000,2630,0,-5,8,31,16.560,81.210,305,305,0,0,0
102185,-0.008,0.026,-0.010,0.060,-0.014,-0.023,0.525,-0.474,-0.529,-0.469,0.000,0.000,3102,0,-7,6,31,16.560,81.210,305,305,0,0,0
102285,-0.005,0.028,0.000,-0.040,0.007,0.017,0.525,-0.474,-0.529,-0.469,0.000,0.000,2575,0,-3,9,31,16.560,81.210,305,305,0,0,0
102385,-0.013,0.028,0.010,-0.036,-0.008,0.018,0.525,-0.475,-0.528,-0.469,0.000,0.000,2618,0,-5,8,31,16.550,81.210,305,305,0,0,0
102485,-0.014,0.030,-0.030,0.010,0.009,-0.008,0.524,-0.476,-0.528,-0.469,0.000,0.000,2887,0,-5,7,31,16.550,81.210,305,305,0,0,0
102585,-0.014,0.025,0.010,-0.019,0.024,0.014,0.525,-0.475,-0.527,-0.470,0.000,0.000,2534,0,-4,8,31,16.550,81.210,305,305,0,0,0
102685,-0.022,0.021,-0.020,-0.016,-0.006,0.016,0.525,-0.476,-0.526,-0.470,0.000,-0.000,2539,0,-5,8,31,16.550,81.210,305,305,0,0,0
102785,-0.022,0.021,-0.010,0.002,0.000,-0.004,0.525,-0.476,-0.526,-0.470,0.000,0.000,2766,0,-6,7,31,16.560,81.210,305,305,0,0,0
102885,-0.020,0.021,0.010,0.018,0.002,-0.004,0.525,-0.476,-0.526,-0.470,0.000,0.000,2696,0,-5,7,31,16.560,81.210,305,305,0,0,0
102985,-0.020,0.021,0.030,0.003,-0.007,0.001,0.525,-0.476,-0.526,-0.470,0.000,0.000,2658,0,-5,7,31,16.560,81.210,305,305,0,0,0
103085,-0.020,0.021,0.010,-0.011,0.001,0.000,0.525,-0.476,-0.526,-0.470,0.000,0.000,2634,0,-4,8,31,16.560,81.210,305,305,0,0,0
103185,-0.019,0.021,0.000,0.009,0.001,-0.014,0.525,-0.476,-0.526,-0.470,0.000,0.000,2835,0,-5,7,31,16.550,81.210,305,305,0,0,0
103285,-0.019,0.024,-0.030,-0.010,-0.008,0.006,0.524,-0.476,-0.526,-0.470,0.000,0.000,2568,0,-5,8,31,16.550,81.210,305,305,0,0,0
103385,-0.024,0.024,0.000,-0.009,0.007,0.011,0.524,-0.477,-0.526,-0.470,0.000,0.000,2477,0,-5,7,31,16.550,81.210,305,305,0,0,0
103485,-0.025,0.025,-0.020,-0.016,0.000,0.011,0.524,-0.477,-0.526,-0.470,0.000,0.000,2407,0,-5,8,31,16.550,81.210,305,305,0,0,0
103585,-0.025,0.025,0.000,0.009,-0.004,-0.004,0.524,-0.477,-0.526,-0.470,0.000,0.000,2602,0,-6,7,31,16.540,81.210,305,305,0,0,0
103685,-0.025,0.023,-0.010,0.000,-0.004,-0.001,0.525,-0.477,-0.526,-0.470,0.000,0.000,2515,0,-5,8,31,16.540,81.210,305,305,0,0,0
103785,-0.026,0.023,-0.010,0.006,0.008,-0.006,0.525,-0.477,-0.526,-0.470,0.000,0.000,2570,0,-5,7,31,16.540,81.210,305,305,0,0,0
103885,-0.025,0.023,-0.010,0.002,0.001,-0.002,0.525,-0.477,-0.526,-0.470,0.000,-0.000,2487,0,-5,8,31,16.540,81.210,305,305,0,0,0
103985,-0.026,0.024,0.000,-0.003,-0.014,0.006,0.524,-0.477,-0.526,-0.470,0.000,0.000,2412,0,-6,8,31,16.560,81.210,305,305,0,0,0
104085,-0.025,0.027,0.010,-0.009,0.013,0.008,0.524,-0.477,-0.526,-0.470,0.000,0.000,2329,0,-4,8,31,16.560,81.210,305,305,0,0,0
104185,-0.026,0.027,0.010,0.002,-0.012,0.002,0.524,-0.477,-0.526,-0.470,0.000,0.000,2401,0,-6,8,31,16.560,81.210,305,305,0,0,0
104285,-0.026,0.027,-0.030,0.001,0.000,0.000,0.524,-0.478,-0.526,-0.470,0.000,0.000,2413,0,-5,8,31,16.560,81.210,305,305,0,0,0
104385,-0.026,0.027,0.020,0.000,0.002,0.000,0.524,-0.477,-0.526,-0.470,0.000,0.000,2374,0,-5,8,31,16.560,81.210,305,305,0,0,0
104485,-0.026,0.030,0.000,0.004,-0.017,-0.003,0.524,-0.478,-0.526,-0.469,0.000,0.000,2384,0,-6,8,31,16.560,81.210,305,305,0,0,0
104585,-0.026,0.031,0.000,-0.009,0.008,0.004,0.524,-0.478,-0.526,-0.469,0.000,0.000,2265,0,-5,8,31,16.560,81.210,305,305,0,0,0
104685,-0.026,0.032,0.000,-0.003,-0.012,0.006,0.524,-0.478,-0.526,-0.469,0.000,0.000,2231,0,-6,8,31,16.560,81.210,305,305,0,0,0
104785,-0.026,0.032,0.000,-0.002,-0.011,0.008,0.524,-0.478,-0.526,-0.469,0.000,0.000,2214,0,-6,8,31,16.540,81.210,305,305,0,0,0
104885,-0.026,0.032,0.000,-0.001,0.002,0.006,0.524,-0.478,-0.526,-0.469,0.000,0.000,2206,0,-6,8,31,16.540,81.210,305,305,0,0,0
104985,-0.026,0.032,0.000,-0.003,0.004,0.008,0.524,-0.478,-0.526,-0.469,0.000,0.000,2141,0,-5,8,31,16.540,81.210,305,305,0,0,0
105085,-0.029,0.029,0.020,0.000,0.001,0.002,0.524,-0.478,-0.526,-0.470,0.000,0.000,2216,0,-6,8,31,16.550,81.210,305,305,0,0,0
105185,-0.029,0.028,0.000,0.001,-0.006,-0.002,0.524,-0.478,-0.526,-0.470,0.000,0.000,2223,0,-6,8,31,16.550,81.210,305,305,0,0,0
105285,-0.029,0.028,0.000,-0.007,-0.001,0.000,0.524,-0.478,-0.526,-0.470,0.000,0.000,2109,0,-5,8,31,16.550,81.210,305,305,0,0,0
105385,-0.029,0.027,0.000,0.000,-0.007,0.008,0.524,-0.478,-0.526,-0.470,0.000,0.000,1996,0,-6,8,31,16.550,81.210,305,305,0,0,0
105485,-0.029,0.027,-0.010,-0.012,0.000,0.007,0.524,-0.478,-0.525,-0.470,0.000,0.000,2011,0,-5,9,31,16.550,81.210,305,305,0,0,0
105585,-0.029,0.027,0.000,-0.006,-0.001,0.003,0.524,-0.478,-0.526,-0.470,0.000,0.000,1949,0,-5,9,31,16.550,81.210,305,305,0,0,0
105685,-0.028,0.028,0.010,0.022,-0.012,-0.008,0.524,-0.478,-0.526,-0.470,0.000,0.000,2171,0,-7,8,31,16.550,81.210,305,305,0,0,0
105785,-0.028,0.033,-0.020,0.024,0.002,-0.009,0.524,-0.478,-0.527,-0.469,0.000,0.000,2185,0,-6,7,31,16.550,81.210,305,305,0,0,0
105885,-0.017,0.028,-0.010,0.110,0.040,-0.053,0.525,-0.475,-0.528,-0.468,0.000,0.000,2861,0,-8,4,31,16.540,81.210,305,305,0,0,0
105985,0.000,0.018,0.000,0.071,0.047,-0.030,0.527,-0.471,-0.531,-0.468,0.000,-0.000,2558,0,-5,6,31,16.540,81.210,305,305,0,0,0
106085,0.010,0.014,0.010,0.032,-0.013,-0.014,0.528,-0.468,-0.532,-0.467,0.000,0.000,2486,0,-6,8,31,16.540,81.210,305,305,0,0,0
106185,0.019,0.008,-0.040,0.108,0.076,-0.041,0.530,-0.465,-0.534,-0.467,0.000,0.000,2969,0,-6,3,31,16.530,81.210,305,305,0,0,0
106285,0.038,-0.019,0.020,0.119,0.137,-0.044,0.534,-0.459,-0.535,-0.467,0.000,0.000,3103,0,-4,1,31,16.530,81.210,305,305,0,0,0
106385,0.049,-0.053,0.010,0.058,0.086,-0.010,0.539,-0.453,-0.535,-0.468,0.000,0.000,2835,0,-3,4,31,16.530,81.210,305,305,0,0,0
106485,0.049,-0.078,0.000,-0.012,0.102,0.019,0.541,-0.451,-0.533,-0.469,0.000,0.000,2583,0,0,4,31,16.530,81.210,305,305,0,0,0
106585,0.031,-0.104,0.010,-0.076,0.083,0.049,0.543,-0.451,-0.528,-0.471,0.000,0.001,2165,0,1,5,31,16.540,81.210,305,305,0,0,0
106685,0.017,-0.116,0.000,-0.033,0.034,0.019,0.544,-0.453,-0.525,-0.473,0.000,0.001,2543,0,-1,4,31,16.540,81.210,305,305,0,0,0
106785,0.013,-0.117,0.000,-0.013,-0.023,0.003,0.544,-0.453,-0.524,-0.473,0.000,0.001,2674,0,-3,5,31,16.540,81.210,305,305,0,0,0
106885,0.013,-0.111,-0.020,-0.008,-0.036,0.000,0.543,-0.454,-0.525,-0.473,0.000,0.001,2636,0,-3,6,31,16.550,81.210,305,305,0,0,0
106985,0.012,-0.105,-0.020,-0.013,-0.012,0.007,0.542,-0.455,-0.525,-0.473,0.000,0.001,2548,0,-2,5,31,16.550,81.210,305,305,0,0,0
107085,0.012,-0.101,-0.030,-0.021,-0.002,0.004,0.542,-0.456,-0.525,-0.473,0.000,0.001,2575,0,-2,5,31,16.550,81.210,305,305,0,0,0
107185,0.012,-0.100,-0.010,-0.017,0.003,0.003,0.541,-0.456,-0.525,-0.473,0.000,0.001,2539,0,-2,5,31,16.550,81.210,305,305,0,0,0
107285,0.010,-0.100,0.000,0.002,-0.006,0.003,0.541,-0.456,-0.525,-0.473,0.000,0.001,2613,0,-3,4,31,16.550,81.210,305,305,0,0,0
107385,0.009,-0.098,0.000,0.008,-0.004,-0.002,0.541,-0.456,-0.525,-0.473,0.000,0.001,2681,0,-3,4,31,16.550,81.210,305,305,0,0,0
107485,0.008,-0.098,0.000,-0.012,0.006,0.007,0.541,-0.457,-0.525,-0.473,0.000,0.001,2528,0,-2,5,31,16.550,81.210,305,305,0,0,0
107585,0.008,-0.099,0.030,-0.002,0.011,0.004,0.541,-0.457,-0.524,-0.473,0.000,0.000,2542,0,-2,4,31,16.550,81.210,305,305,0,0,0
107685,0.008,-0.099,0.000,0.000,-0.007,0.000,0.541,-0.457,-0.524,-0.473,0.000,0.000,2619,0,-2,5,31,16.550,81.210,305,305,0,0,0
107785,0.013,-0.102,-0.010,0.087,0.023,-0.032,0.542,-0.455,-0.525,-0.473,0.000,0.001,3046,0,-4,1,31,16.550,81.210,305,305,0,0,0
107885,0.030,-0.108,0.000,0.099,0.038,-0.036,0.544,-0.451,-0.528,-0.472,0.000,0.001,3133,0,-3,1,31,16.550,81.210,305,305,0,0,0
107985,0.042,-0.127,0.040,0.078,0.086,-0.018,0.547,-0.446,-0.529,-0.471,0.000,0.001,3074,0,0,0,31,16.540,81.210,305,305,0,0,0
108085,0.050,-0.144,0.050,0.060,-0.002,-0.013,0.549,-0.443,-0.529,-0.471,0.000,0.001,3125,0,-2,2,31,16.540,81.210,305,305,0,0,0
108185,0.053,-0.144,0.000,0.056,-0.009,-0.011,0.550,-0.441,-0.530,-0.470,0.000,0.001,3194,0,-2,2,31,16.540,81.210,305,305,0,0,0
108285,0.061,-0.150,0.000,0.106,0.048,-0.024,0.552,-0.438,-0.532,-0.469,0.000,0.001,3396,0,-2,-1,31,16.540,81.210,305,305,0,0,0
108385,0.069,-0.159,0.030,0.008,0.032,0.003,0.554,-0.435,-0.533,-0.468,0.000,0.002,3135,0,1,3,31,16.560,81.170,305,305,0,0,0
108485,0.064,-0.161,0.000,-0.041,0.002,0.017,0.554,-0.436,-0.532,-0.469,0.000,0.002,3117,0,1,3,31,16.560,81.170,305,305,0,0,0
108585,0.055,-0.162,0.020,-0.048,0.024,0.021,0.554,-0.438,-0.531,-0.469,0.000,0.002,3063,0,2,2,31,16.560,81.170,305,305,0,0,0
108685,0.048,-0.169,-0.010,0.007,0.008,-0.003,0.554,-0.438,-0.529,-0.470,0.000,0.002,3312,0,0,1,31,16.560,81.170,305,305,0,0,0
108785,0.048,-0.179,0.000,-0.017,0.091,0.016,0.555,-0.437,-0.528,-0.471,0.000,0.002,3030,0,4,0,31,16.560,81.170,305,305,0,0,0
108885,0.040,-0.195,0.020,-0.049,0.078,0.030,0.556,-0.437,-0.526,-0.472,0.000,0.002,2885,0,5,0,31,16.560,81.170,305,305,0,0,0
108985,0.026,-0.225,-0.030,-0.058,0.148,0.030,0.558,-0.437,-0.521,-0.475,0.000,0.003,2864,0,7,-3,31,16.560,81.170,305,305,0,0,0
109085,0.015,-0.272,-0.020,-0.072,0.168,0.008,0.562,-0.436,-0.514,-0.479,0.000,0.004,3050,0,9,-3,31,16.540,81.170,9090,7062,60,60,0
109185,0.008,-0.330,0.000,-0.043,0.180,-0.004,0.565,-0.434,-0.506,-0.486,0.000,0.005,3193,0,8,-6,31,16.540,81.170,9090,7062,60,60,0
109285,0.006,-0.384,-0.030,-0.037,0.160,0.011,0.569,-0.431,-0.501,-0.490,0.000,0.008,2847,0,10,-7,31,16.540,81.170,9090,7062,60,60,0
109385,-0.006,-0.439,0.000,-0.063,0.197,0.033,0.573,-0.428,-0.493,-0.495,0.000,0.014,2530,0,14,-8,31,16.540,81.170,9090,7062,60,60,0
109485,-0.018,-0.493,0.040,-0.053,0.131,0.018,0.577,-0.426,-0.486,-0.500,0.000,0.019,2657,0,13,-8,31,16.550,81.210,7621,7812,60,60,0
109585,-0.022,-0.529,0.060,-0.013,0.111,0.000,0.579,-0.424,-0.481,-0.503,0.000,0.023,2800,0,13,-11,31,16.550,81.210,7621,7812,60,60,0
109685,-0.023,-0.556,0.040,-0.018,0.083,0.010,0.581,-0.422,-0.479,-0.505,0.000,0.023,2600,0,14,-10,31,16.550,81.210,7621,7812,60,60,0
109785,-0.030,-0.577,0.030,-0.036,0.107,0.019,0.583,-0.422,-0.476,-0.506,0.000,0.026,2412,0,17,-12,31,16.550,81.210,7621,7812,60,60,0
109885,-0.038,-0.605,0.020,-0.028,0.103,0.013,0.585,-0.421,-0.472,-0.508,0.000,0.028,2427,0,17,-12,31,16.520,81.170,7861,7598,60,60,0
109985,-0.041,-0.632,0.050,0.011,0.021,-0.007,0.587,-0.419,-0.469,-0.510,0.000,0.030,2631,0,14,-12,31,16.520,81.170,7861,7598,60,60,0
110085,-0.042,-0.637,0.020,0.020,-0.039,-0.004,0.587,-0.418,-0.468,-0.511,0.000,0.029,2514,0,13,-11,31,16.520,81.170,7861,7598,60,60,0
110185,-0.043,-0.626,0.000,-0.019,-0.094,-0.007,0.587,-0.419,-0.469,-0.510,0.000,0.030,2505,0,14,-9,31,16.520,81.170,7861,7598,60,60,0
110285,-0.045,-0.578,0.070,-0.024,-0.342,-0.020,0.582,-0.425,-0.473,-0.507,0.000,0.033,2637,0,5,-1,31,16.540,81.170,7861,7763,60,60,0
110385,-0.034,-0.460,0.040,-0.012,-0.668,-0.050,0.571,-0.434,-0.485,-0.500,0.000,0.034,2981,0,-5,9,31,16.540,81.170,7861,7763,60,60,0
110485,-0.018,-0.292,-0.040,0.000,-0.487,-0.027,0.557,-0.446,-0.502,-0.489,0.000,0.033,2699,0,0,5,31,16.540,81.170,7861,7763,60,60,0
110585,-0.010,-0.174,-0.090,-0.007,-0.301,-0.018,0.546,-0.455,-0.514,-0.481,0.000,0.033,2738,0,2,3,31,16.540,81.170,7861,7763,60,60,0
110685,-0.009,-0.119,-0.110,-0.016,0.057,0.011,0.541,-0.460,-0.519,-0.477,0.000,0.034,2544,0,11,-6,31,16.550,81.250,7788,7598,60,60,0
110785,-0.009,-0.138,0.030,-0.003,0.087,0.002,0.543,-0.458,-0.517,-0.478,0.000,0.034,2626,0,9,-5,31,16.550,81.250,7788,7598,60,60,0
110885,-0.008,-0.161,0.070,-0.003,0.000,-0.002,0.545,-0.456,-0.515,-0.480,0.000,0.034,2701,0,7,-2,31,16.550,81.250,7788,7598,60,60,0
110985,-0.008,-0.155,-0.040,-0.017,-0.031,0.007,0.544,-0.457,-0.515,-0.479,0.000,0.034,2547,0,7,-1,31,16.550,81.250,7788,7598,60,60,0
