Timestamp,r_ref,yaw_integrator,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
80554,0.369,29920900.000,-0.048,0.000,0.018,0.032,0.016,0.490,-0.463,-0.527,-0.518,0.000,0.001,6605,0,5,-6,0,0.000,0.000,305,305,0,0,0
80654,0.342,30979816.000,-0.054,-0.010,-0.017,-0.044,0.014,0.492,-0.465,-0.525,-0.517,0.000,0.001,6601,0,2,0,0,0.000,0.000,305,305,0,0,0
80754,0.318,32051540.000,-0.043,0.030,0.000,0.176,0.002,0.491,-0.468,-0.523,-0.516,0.000,0.001,6707,0,9,-9,0,0.000,0.000,305,305,0,0,0
80854,0.325,33231142.000,-0.136,0.090,0.014,0.140,-0.023,0.499,-0.460,-0.516,-0.523,0.000,0.003,6909,0,6,-6,24,16.570,81.370,305,305,0,0,0
80954,0.331,34433828.000,-0.108,0.090,-0.002,-0.122,0.000,0.497,-0.461,-0.519,-0.521,0.000,0.002,6876,0,1,0,24,16.570,81.370,305,305,0,0,0
81054,0.314,35528612.000,-0.101,0.000,-0.006,-0.027,0.011,0.496,-0.464,-0.518,-0.520,0.000,0.002,6875,0,4,-3,24,16.570,81.370,305,305,0,0,0
81154,0.258,36474168.000,-0.107,0.100,-0.017,-0.054,0.024,0.500,-0.467,-0.514,-0.518,0.000,0.002,6648,0,4,-2,24,16.570,81.370,305,305,0,0,0
81254,0.204,37239600.000,-0.112,0.060,-0.009,-0.190,0.009,0.502,-0.472,-0.508,-0.516,0.000,0.002,6613,0,0,1,24,16.570,81.370,305,305,0,0,0
81354,0.178,37857472.000,-0.054,0.110,0.000,-0.324,0.002,0.497,-0.480,-0.510,-0.511,0.000,0.001,6682,0,-5,5,24,16.570,81.370,305,305,0,0,0
81454,0.174,38457844.000,0.032,0.000,-0.014,-0.170,0.016,0.489,-0.489,-0.516,-0.506,0.000,-0.000,6649,0,-1,2,24,16.570,81.370,305,305,0,0,0
81554,0.157,39011360.000,0.067,-0.050,-0.003,-0.053,0.000,0.485,-0.495,-0.516,-0.504,0.000,-0.000,6716,0,0,0,24,16.570,81.370,305,305,0,0,0
81654,0.140,39593712.000,0.082,-0.020,0.000,0.033,-0.002,0.484,-0.498,-0.516,-0.502,0.000,-0.000,6695,0,1,-1,24,16.580,81.370,305,305,0,0,0
81754,0.131,40023984.000,0.071,0.060,0.008,0.038,-0.010,0.486,-0.497,-0.514,-0.502,0.000,-0.000,6759,0,1,-1,24,16.580,81.370,305,305,0,0,0
81854,0.122,40467788.000,0.053,0.060,-0.008,0.031,0.010,0.488,-0.497,-0.512,-0.503,0.000,-0.000,6659,0,1,0,24,16.580,81.370,305,305,0,0,0
81954,0.110,40846580.000,0.048,0.050,0.001,0.007,0.004,0.489,-0.497,-0.511,-0.503,0.000,-0.000,6695,0,1,0,24,16.590,81.370,305,305,0,0,0
82054,0.098,41174268.000,0.036,-0.080,-0.008,0.184,0.009,0.491,-0.497,-0.509,-0.503,0.000,-0.000,6670,0,7,-6,24,16.590,81.370,305,305,0,0,0
82154,0.093,41507648.000,-0.039,-0.050,0.032,0.328,-0.016,0.498,-0.490,-0.503,-0.509,0.000,0.000,6806,0,10,-11,24,16.590,81.370,305,305,0,0,0
82254,0.094,41871524.000,-0.088,0.190,0.000,0.019,-0.003,0.502,-0.486,-0.499,-0.512,0.000,0.001,6754,0,3,-2,24,16.590,81.370,305,305,0,0,0
82354,0.092,42209816.000,-0.086,0.030,0.000,-0.052,0.001,0.502,-0.486,-0.499,-0.512,0.000,0.001,6756,0,2,-1,24,16.590,81.370,305,305,0,0,0
82454,0.087,42503488.000,-0.077,-0.110,0.003,-0.002,-0.004,0.502,-0.487,-0.500,-0.511,0.000,0.001,6813,0,4,-3,24,16.570,81.370,305,305,0,0,0
82554,0.086,42817396.000,-0.105,-0.050,-0.007,0.260,-0.004,0.504,-0.485,-0.497,-0.513,0.000,0.001,6817,0,13,-12,24,16.570,81.370,305,305,0,0,0
82654,0.087,43138384.000,-0.176,0.120,-0.008,0.161,0.000,0.510,-0.479,-0.491,-0.519,0.000,0.002,6811,0,9,-8,24,16.570,81.370,305,305,0,0,0
82754,0.080,43448064.000,-0.219,0.150,0.016,-0.006,-0.003,0.514,-0.475,-0.487,-0.522,0.000,0.003,6819,0,5,-5,24,16.570,81.370,305,305,0,0,0
82854,0.077,43712760.000,-0.187,0.030,0.000,-0.219,0.007,0.510,-0.480,-0.488,-0.521,0.000,-0.001,6801,0,0,1,24,16.580,81.370,305,305,0,0,0
82954,0.075,43964684.000,-0.124,-0.020,0.004,-0.063,0.018,0.503,-0.487,-0.492,-0.517,0.000,-0.001,6753,0,6,-5,24,16.580,81.370,305,305,0,0,0
83054,0.074,44218584.000,-0.153,0.030,0.006,0.047,-0.012,0.504,-0.486,-0.488,-0.521,0.000,-0.001,6946,0,5,-5,24,16.580,81.370,305,305,0,0,0
83154,0.076,44506836.000,-0.146,-0.030,-0.011,0.032,0.007,0.502,-0.488,-0.487,-0.522,0.000,-0.001,6846,0,8,-6,24,16.580,81.370,305,305,0,0,0
83254,0.076,44773820.000,-0.152,0.030,0.011,0.017,-0.014,0.501,-0.488,-0.486,-0.523,0.000,-0.001,6986,0,6,-6,24,16.600,81.370,305,305,0,0,0
83354,0.074,45046696.000,-0.167,0.020,-0.004,0.050,-0.001,0.502,-0.488,-0.484,-0.525,0.000,-0.001,6926,0,8,-7,24,16.600,81.370,305,305,0,0,0
83454,0.071,45301220.000,-0.177,0.020,0.012,0.001,-0.016,0.502,-0.488,-0.482,-0.527,0.000,-0.001,7024,0,6,-7,24,16.600,81.370,305,305,0,0,0
83554,0.078,45622560.000,-0.177,-0.020,0.014,-0.012,-0.017,0.501,-0.488,-0.482,-0.528,0.000,-0.001,7042,0,6,-6,24,16.600,81.370,305,305,0,0,0
83654,0.085,45977576.000,-0.177,0.020,0.013,0.013,-0.021,0.500,-0.488,-0.482,-0.528,0.000,-0.001,7103,0,7,-7,24,16.580,81.370,305,305,0,0,0
83754,0.092,46360984.000,-0.181,0.080,0.007,0.019,-0.013,0.500,-0.487,-0.483,-0.529,0.000,-0.001,7106,0,8,-7,24,16.580,81.370,305,305,0,0,0
83854,0.098,46750756.000,-0.183,0.020,0.010,-0.017,-0.016,0.500,-0.486,-0.483,-0.529,0.000,-0.001,7164,0,7,-7,24,16.580,81.370,305,305,0,0,0
83954,0.103,47154020.000,-0.182,0.030,0.009,0.006,-0.013,0.500,-0.486,-0.483,-0.530,0.000,-0.001,7201,0,8,-8,24,16.590,81.370,305,305,0,0,0
84054,0.105,47545764.000,-0.182,0.030,0.010,-0.016,-0.017,0.498,-0.487,-0.482,-0.531,0.000,-0.001,7261,0,7,-7,24,16.590,81.370,305,305,0,0,0
84154,0.105,47922032.000,-0.179,0.030,0.000,-0.017,-0.002,0.498,-0.488,-0.482,-0.531,0.000,-0.001,7243,0,7,-7,24,16.590,81.370,305,305,0,0,0
84254,0.105,48295716.000,-0.175,0.060,-0.006,0.013,0.003,0.497,-0.489,-0.482,-0.531,0.000,-0.001,7223,0,9,-8,24,16.590,81.370,305,305,0,0,0
84354,0.104,48637808.000,-0.177,0.060,-0.008,0.000,0.004,0.497,-0.489,-0.481,-0.531,0.000,-0.001,7257,0,8,-7,24,16.610,81.370,305,305,0,0,0
84454,0.104,48992016.000,-0.177,0.050,-0.007,-0.010,0.002,0.497,-0.489,-0.481,-0.531,0.000,-0.001,7288,0,8,-7,24,16.610,81.370,305,305,0,0,0
84554,0.104,49390760.000,-0.172,0.010,-0.010,-0.018,0.006,0.497,-0.489,-0.482,-0.531,0.000,-0.001,7288,0,8,-7,24,16.610,81.370,305,305,0,0,0
84654,0.103,49706252.000,-0.170,-0.010,0.000,0.001,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7345,0,8,-8,24,16.610,81.370,305,305,0,0,0
84754,0.103,50064532.000,-0.174,0.060,0.000,0.013,-0.007,0.497,-0.489,-0.481,-0.531,0.000,-0.001,7403,0,9,-8,24,16.600,81.370,305,305,0,0,0
84854,0.107,50470052.000,-0.175,0.060,0.004,0.006,-0.009,0.497,-0.489,-0.482,-0.532,0.000,-0.001,7425,0,8,-8,24,16.600,81.370,305,305,0,0,0
84954,0.108,50869524.000,-0.172,0.000,0.002,-0.020,-0.001,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7419,0,8,-7,24,16.600,81.370,305,305,0,0,0
85054,0.108,51255696.000,-0.170,-0.020,0.009,0.004,-0.006,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7476,0,9,-9,24,16.590,81.370,305,305,0,0,0
85154,0.108,51639448.000,-0.170,0.040,0.000,0.000,-0.002,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7488,0,9,-8,24,16.590,81.370,305,305,0,0,0
85254,0.108,52023548.000,-0.170,0.060,0.000,0.001,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7505,0,9,-9,24,16.590,81.370,305,305,0,0,0
85354,0.108,52401664.000,-0.170,0.030,0.000,-0.003,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7532,0,9,-9,24,16.590,81.370,305,305,0,0,0
85454,0.108,52772232.000,-0.171,0.050,0.003,0.007,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7562,0,9,-9,24,16.600,81.410,305,305,0,0,0
85554,0.108,53145904.000,-0.171,0.040,0.000,-0.002,0.007,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7552,0,9,-9,24,16.600,81.410,305,305,0,0,0
85654,0.108,53531744.000,-0.169,0.000,-0.003,-0.001,0.002,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7589,0,10,-9,24,16.600,81.410,305,305,0,0,0
85754,0.108,53913356.000,-0.170,0.050,0.002,-0.002,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7627,0,9,-9,25,16.590,81.370,305,305,0,0,0
85854,0.108,54281976.000,-0.170,0.010,-0.001,-0.004,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7661,0,9,-9,25,16.590,81.370,305,305,0,0,0
85954,0.108,54655696.000,-0.170,0.020,-0.001,-0.004,0.002,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7681,0,9,-9,25,16.590,81.370,305,305,0,0,0
86054,0.108,55032132.000,-0.169,0.040,-0.002,0.004,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7705,0,10,-10,25,16.590,81.370,305,305,0,0,0
86154,0.108,55397456.000,-0.169,0.030,-0.002,-0.009,0.007,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7702,0,10,-9,24,16.600,81.370,305,305,0,0,0
86254,0.108,55756708.000,-0.169,0.030,0.000,0.000,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7762,0,10,-10,24,16.600,81.370,305,305,0,0,0
86354,0.107,56143460.000,-0.170,0.050,0.000,-0.006,-0.006,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7798,0,10,-10,24,16.600,81.370,305,305,0,0,0
86454,0.107,56524840.000,-0.169,0.020,0.004,-0.004,0.001,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7789,0,10,-10,24,16.600,81.370,305,305,0,0,0
86554,0.107,56910232.000,-0.169,0.030,0.000,0.003,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7816,0,11,-10,24,16.590,81.410,305,305,0,0,0
86654,0.107,57286872.000,-0.169,0.060,0.002,0.000,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7843,0,10,-10,24,16.590,81.410,305,305,0,0,0
86754,0.107,57667596.000,-0.169,0.020,0.004,-0.008,-0.001,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7873,0,10,-10,24,16.590,81.410,305,305,0,0,0
86854,0.108,58033128.000,-0.170,0.000,-0.006,0.003,0.003,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7886,0,11,-10,24,16.590,81.410,305,305,0,0,0
86954,0.108,58409620.000,-0.170,0.050,-0.001,0.000,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7920,0,11,-10,24,16.580,81.370,305,305,0,0,0
87054,0.108,58786884.000,-0.170,0.040,0.002,0.001,-0.001,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7950,0,11,-11,24,16.580,81.370,305,305,0,0,0
87154,0.108,59164144.000,-0.170,0.010,-0.002,0.011,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7967,0,12,-11,24,16.580,81.370,305,305,0,0,0
87254,0.107,59531336.000,-0.171,0.030,-0.006,0.000,0.004,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7971,0,11,-11,24,16.580,81.370,305,305,0,0,0
87354,0.107,59892628.000,-0.171,0.070,0.003,0.000,0.000,0.496,-0.489,-0.482,-0.531,0.000,-0.001,8020,0,11,-11,24,16.580,81.370,305,305,0,0,0
87454,0.107,60000000.000,-0.170,0.030,-0.003,0.000,0.006,0.496,-0.489,-0.482,-0.531,0.000,-0.001,7999,0,12,-11,25,16.600,81.410,305,305,0,0,0
87554,0.107,60000000.000,-0.170,0.050,-0.008,-0.014,0.002,0.496,-0.489,-0.482,-0.531,0.000,-0.001,8016,0,11,-10,25,16.600,81.410,305,305,0,0,0
87654,0.107,60000000.000,-0.166,0.000,-0.003,-0.004,0.002,0.496,-0.490,-0.482,-0.531,0.000,-0.001,8014,0,12,-11,25,16.600,81.410,305,305,0,0,0
87754,0.107,60000000.000,-0.168,0.040,0.000,0.009,-0.004,0.496,-0.489,-0.482,-0.531,0.000,-0.001,8045,0,12,-12,25,16.600,81.410,305,305,0,0,0
87854,0.108,60000000.000,-0.164,0.050,-0.003,-0.024,-0.004,0.496,-0.490,-0.483,-0.531,0.000,-0.001,8029,0,11,-10,25,16.600,81.410,305,305,0,0,0
87954,0.108,60000000.000,-0.162,0.010,0.000,0.000,0.000,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8015,0,12,-12,25,16.600,81.410,305,305,0,0,0
88054,0.108,60000000.000,-0.162,0.010,-0.001,-0.003,0.009,0.495,-0.490,-0.483,-0.531,0.000,-0.001,7988,0,12,-11,25,16.600,81.410,305,305,0,0,0
88154,0.108,60000000.000,-0.162,0.020,-0.001,-0.006,0.003,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8020,0,12,-12,25,16.600,81.410,305,305,0,0,0
88254,0.108,60000000.000,-0.162,0.020,0.000,0.001,0.002,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8010,0,12,-12,24,16.590,81.410,305,305,0,0,0
88354,0.108,60000000.000,-0.162,0.050,-0.002,-0.006,0.000,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8020,0,12,-12,24,16.590,81.410,305,305,0,0,0
88454,0.108,60000000.000,-0.159,0.000,-0.003,-0.008,0.007,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8017,0,12,-12,24,16.590,81.410,305,305,0,0,0
88554,0.108,60000000.000,-0.159,0.050,0.000,0.001,0.001,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8018,0,12,-12,24,16.590,81.410,305,305,0,0,0
88654,0.108,60000000.000,-0.159,0.020,-0.001,-0.009,-0.002,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8029,0,12,-12,24,16.590,81.410,305,305,0,0,0
88754,0.108,60000000.000,-0.159,0.030,-0.001,-0.006,0.000,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8018,0,13,-12,25,16.590,81.410,305,305,0,0,0
88854,0.108,60000000.000,-0.159,0.030,-0.007,0.003,0.004,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8003,0,13,-12,25,16.590,81.410,305,305,0,0,0
88954,0.108,60000000.000,-0.159,0.030,-0.002,-0.007,0.000,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8027,0,13,-12,25,16.590,81.410,305,305,0,0,0
89054,0.108,60000000.000,-0.159,0.030,0.002,-0.002,-0.008,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8064,0,13,-13,25,16.590,81.410,305,305,0,0,0
89154,0.108,60000000.000,-0.159,0.040,0.001,0.007,0.000,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8026,0,13,-13,24,16.590,81.410,305,305,0,0,0
89254,0.108,60000000.000,-0.159,0.030,0.000,-0.004,0.000,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8028,0,13,-13,24,16.590,81.410,305,305,0,0,0
89354,0.108,60000000.000,-0.159,0.030,-0.004,-0.004,0.000,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8021,0,13,-13,24,16.590,81.410,305,305,0,0,0
89454,0.109,60000000.000,-0.161,0.040,0.007,0.000,-0.010,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8066,0,13,-13,24,16.590,81.410,305,305,0,0,0
89554,0.109,60000000.000,-0.161,0.020,0.007,-0.002,-0.006,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8037,0,13,-13,25,16.600,81.410,305,305,0,0,0
89654,0.109,60000000.000,-0.162,0.020,-0.002,0.010,-0.002,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8028,0,14,-14,25,16.600,81.410,305,305,0,0,0
89754,0.109,60000000.000,-0.162,0.060,0.007,0.001,-0.004,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8039,0,14,-14,25,16.600,81.410,305,305,0,0,0
89854,0.109,60000000.000,-0.163,0.040,-0.006,0.006,0.000,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8012,0,14,-14,25,16.590,81.410,305,305,0,0,0
89954,0.109,60000000.000,-0.162,0.030,0.000,-0.014,-0.002,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8028,0,14,-13,25,16.590,81.410,305,305,0,0,0
90054,0.109,60000000.000,-0.163,0.040,0.010,0.009,-0.003,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8041,0,14,-15,25,16.590,81.410,305,305,0,0,0
90154,0.109,60000000.000,-0.163,0.050,-0.003,-0.002,0.002,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8013,0,14,-14,25,16.590,81.410,305,305,0,0,0
90254,0.108,60000000.000,-0.164,0.030,-0.003,0.007,0.004,0.496,-0.490,-0.483,-0.531,0.000,-0.001,7998,0,15,-14,24,16.590,81.410,305,305,0,0,0
90354,0.108,60000000.000,-0.164,0.050,0.002,0.006,-0.007,0.496,-0.490,-0.483,-0.531,0.000,-0.001,8055,0,15,-14,24,16.590,81.410,305,305,0,0,0
90454,0.110,60000000.000,-0.163,0.030,0.000,0.000,-0.006,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8038,0,15,-14,24,16.590,81.410,305,305,0,0,0
90554,0.110,60000000.000,-0.163,0.020,0.000,-0.007,-0.002,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8021,0,15,-14,24,16.590,81.410,305,305,0,0,0
90654,0.110,60000000.000,-0.163,0.060,0.000,0.003,-0.003,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8037,0,15,-15,25,16.580,81.370,305,305,0,0,0
90754,0.110,60000000.000,-0.161,0.010,0.000,-0.018,-0.008,0.495,-0.490,-0.483,-0.531,0.000,-0.001,8061,0,15,-14,25,16.580,81.370,305,305,0,0,0
90854,0.110,60000000.000,-0.159,0.020,0.001,0.009,-0.004,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8043,0,15,-15,25,16.580,81.370,305,305,0,0,0
90954,0.110,60000000.000,-0.159,0.050,-0.006,-0.011,-0.001,0.495,-0.490,-0.483,-0.530,0.000,-0.001,8023,0,15,-14,24,16.590,81.370,305,305,0,0,0
91054,0.110,60000000.000,-0.156,0.050,0.000,-0.007,0.000,0.495,-0.490,-0.483,-0.530,0.000,-0.000,8028,0,15,-15,24,16.590,81.370,305,305,0,0,0
91154,0.107,60000000.000,-0.158,0.360,-0.030,0.068,0.050,0.495,-0.490,-0.483,-0.530,0.000,-0.001,7788,0,19,-16,24,16.590,81.370,305,305,0,0,0
91254,0.098,60000000.000,-0.207,0.010,0.012,0.140,-0.001,0.500,-0.486,-0.478,-0.534,0.000,-0.001,8025,0,19,-20,24,16.590,81.370,305,305,0,0,0
91354,0.101,60000000.000,-0.257,0.000,-0.033,0.199,0.014,0.504,-0.481,-0.475,-0.537,0.000,-0.002,7924,0,24,-21,24,16.610,81.370,305,305,0,0,0
91454,0.093,60000000.000,-0.332,-0.100,-0.024,0.260,0.010,0.509,-0.476,-0.467,-0.544,0.000,-0.005,7948,0,26,-25,24,16.610,81.370,305,305,0,0,0
91554,0.087,60000000.000,-0.362,-0.060,-0.022,-0.007,0.011,0.512,-0.474,-0.464,-0.547,0.000,-0.006,7929,0,19,-18,24,16.610,81.370,305,305,0,0,0
91654,0.083,60000000.000,-0.367,-0.090,0.017,0.054,-0.002,0.512,-0.474,-0.463,-0.547,0.000,-0.006,7967,0,22,-23,24,16.610,81.370,305,305,0,0,0
91754,0.081,60000000.000,-0.377,-0.010,-0.020,0.003,0.004,0.513,-0.473,-0.462,-0.547,0.000,-0.006,7935,0,22,-20,25,16.600,81.370,305,305,0,0,0
91854,0.076,60000000.000,-0.379,0.010,-0.013,0.016,0.013,0.513,-0.473,-0.461,-0.548,0.000,-0.006,7885,0,22,-22,25,16.600,81.370,305,305,0,0,0
91954,0.070,60000000.000,-0.377,0.040,-0.031,0.001,0.018,0.513,-0.474,-0.461,-0.548,0.000,-0.006,7854,0,23,-21,25,16.600,81.370,305,305,0,0,0
92054,0.064,60000000.000,-0.377,0.030,-0.013,-0.021,0.006,0.513,-0.475,-0.460,-0.548,0.000,-0.007,7899,0,22,-21,25,16.600,81.370,305,305,0,0,0
92154,0.063,60000000.000,-0.370,-0.010,-0.003,-0.032,0.000,0.512,-0.476,-0.460,-0.547,0.000,-0.006,7909,0,21,-21,24,16.610,81.370,305,305,0,0,0
92254,0.061,60000000.000,-0.367,0.000,0.000,0.014,-0.002,0.512,-0.476,-0.460,-0.547,0.000,-0.006,7915,0,23,-23,24,16.610,81.370,305,305,0,0,0
92354,0.060,60000000.000,-0.365,0.050,-0.004,-0.007,-0.001,0.512,-0.477,-0.460,-0.547,0.000,-0.006,7904,0,23,-22,24,16.610,81.370,305,305,0,0,0
92454,0.058,60000000.000,-0.365,0.050,-0.006,-0.008,0.000,0.512,-0.477,-0.460,-0.547,0.000,-0.006,7901,0,23,-22,24,16.610,81.370,305,305,0,0,0
92554,0.057,60000000.000,-0.365,0.030,-0.003,0.010,0.001,0.512,-0.477,-0.460,-0.547,0.000,-0.006,7895,0,24,-24,25,16.580,81.370,305,305,0,0,0
92654,0.055,60000000.000,-0.364,0.010,-0.010,-0.022,0.006,0.512,-0.477,-0.460,-0.547,0.000,-0.006,7861,0,23,-22,25,16.580,81.370,305,305,0,0,0
92754,0.055,60000000.000,-0.358,0.030,0.000,-0.011,0.000,0.511,-0.478,-0.460,-0.546,0.000,-0.006,7891,0,23,-23,25,16.580,81.370,305,305,0,0,0
92854,0.055,60000000.000,-0.356,0.040,-0.001,0.009,-0.001,0.511,-0.478,-0.460,-0.546,0.000,-0.006,7893,0,24,-24,25,16.580,81.370,305,305,0,0,0
92954,0.056,60000000.000,-0.355,0.030,0.004,-0.010,0.000,0.511,-0.478,-0.461,-0.546,0.000,-0.006,7876,0,24,-24,25,16.570,81.370,305,305,0,0,0
93054,0.055,60000000.000,-0.354,0.000,0.007,-0.012,-0.003,0.511,-0.478,-0.461,-0.546,0.000,-0.006,7896,0,24,-24,25,16.570,81.370,305,305,0,0,0
93154,0.056,60000000.000,-0.354,0.010,0.030,-0.008,-0.008,0.511,-0.478,-0.461,-0.546,0.000,-0.006,7916,0,23,-25,25,16.570,81.370,305,305,0,0,0
93254,0.071,60000000.000,-0.356,0.030,0.141,0.026,-0.051,0.513,-0.475,-0.464,-0.545,0.000,-0.006,8143,0,22,-30,25,16.570,81.370,305,305,0,0,0
93354,0.101,60000000.000,-0.383,0.140,0.224,0.199,-0.062,0.518,-0.466,-0.468,-0.544,0.000,-0.006,8223,0,26,-37,25,16.600,81.410,305,305,0,0,0
93454,0.131,60000000.000,-0.409,0.120,0.177,0.013,-0.051,0.523,-0.458,-0.471,-0.543,0.000,-0.007,8274,0,23,-30,25,16.600,81.410,305,305,0,0,0
93554,0.168,60000000.000,-0.417,0.000,0.238,0.013,-0.072,0.527,-0.450,-0.477,-0.541,0.000,0.013,8433,0,21,-32,25,16.600,81.410,305,305,0,0,0
93654,0.205,60000000.000,-0.405,0.030,0.260,-0.059,-0.079,0.530,-0.443,-0.485,-0.536,0.000,0.012,8530,0,20,-31,25,16.600,81.410,305,305,0,0,0
93754,0.248,60000000.000,-0.377,-0.040,0.269,-0.082,-0.074,0.531,-0.437,-0.496,-0.530,0.000,0.011,8589,0,19,-30,25,16.600,81.410,305,305,0,0,0
