Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
200698,0.139,-0.189,-0.800,0.000,-0.002,0.000,0.033,0.684,-0.007,0.728,-1.000,-0.001,-0.063,0.035,28881,31601,9,-9,52,14.560,29154,31545,106300817,1622,0
200798,0.137,-0.183,-0.519,0.000,0.001,0.000,0.033,0.685,-0.007,0.728,-1.000,-0.001,-0.061,0.034,28857,31533,8,-8,52,14.560,29154,31545,106300817,1622,0
200898,0.132,-0.216,-0.191,-0.000,0.001,0.000,0.033,0.681,-0.008,0.731,-1.000,-0.001,-0.072,0.033,28744,31412,4,-4,51,14.530,29239,31446,107152740,1635,0
200998,0.132,-0.206,-0.480,0.000,-0.002,0.000,0.032,0.682,-0.008,0.730,-1.000,-0.001,-0.069,0.033,28652,31330,7,-7,51,14.530,29239,31446,107152740,1635,0
201098,0.123,-0.189,-0.102,0.000,0.001,0.000,0.032,0.684,-0.009,0.728,-1.000,-0.001,-0.063,0.031,28551,31199,7,-7,49,14.590,28818,31250,105579910,1611,0
201198,0.124,-0.181,0.022,0.000,-0.001,0.000,0.033,0.685,-0.009,0.727,-1.000,-0.001,-0.060,0.031,28335,31028,8,-8,49,14.590,28818,31250,105579910,1611,0
201298,0.123,-0.186,-0.038,-0.000,0.001,0.000,0.033,0.685,-0.010,0.728,-1.000,-0.001,-0.062,0.031,28185,30884,6,-6,51,14.570,28409,30864,104531315,1595,0
201398,0.120,-0.201,-0.413,-0.000,0.001,-0.000,0.033,0.683,-0.010,0.730,-1.000,-0.001,-0.067,0.030,28098,30801,5,-5,51,14.570,28409,30864,104531315,1595,0
201498,0.123,-0.200,-0.300,0.000,0.000,0.000,0.033,0.683,-0.010,0.730,-1.000,-0.001,-0.067,0.031,27981,30702,5,-5,51,14.570,28409,30864,104531315,1595,0
201598,0.124,-0.211,-0.632,-0.000,0.000,0.000,0.033,0.682,-0.010,0.731,-1.000,-0.001,-0.070,0.031,27886,30622,4,-4,51,14.590,27777,30395,106956219,1632,0
201698,0.123,-0.211,-0.639,-0.000,-0.001,-0.000,0.033,0.682,-0.010,0.731,-1.000,-0.001,-0.070,0.031,27807,30550,5,-4,51,14.590,27777,30395,106956219,1632,0
201798,0.128,-0.204,-1.103,0.000,0.000,-0.000,0.034,0.683,-0.010,0.730,-1.000,-0.001,-0.068,0.032,27798,30557,5,-4,51,14.560,27472,30581,101778904,1553,0
201898,0.130,-0.191,-0.857,-0.000,-0.001,-0.000,0.034,0.684,-0.009,0.729,-1.000,-0.001,-0.064,0.033,27764,30538,6,-6,51,14.560,27472,30581,101778904,1553,0
201998,0.131,-0.180,-0.724,-0.000,0.000,-0.000,0.034,0.686,-0.009,0.727,-1.000,-0.001,-0.060,0.033,27704,30474,6,-6,51,14.560,27472,30581,101778904,1553,0
202098,0.132,-0.190,-0.734,0.000,0.000,0.000,0.034,0.684,-0.009,0.728,-1.000,-0.001,-0.063,0.033,27685,30449,5,-4,52,14.610,27624,30487,101451149,1548,0
202198,0.122,-0.191,-0.944,0.000,0.001,0.001,0.033,0.684,-0.010,0.729,-1.000,-0.001,-0.064,0.030,27687,30395,4,-4,52,14.610,27624,30487,101451149,1548,0
202298,0.112,-0.204,-0.701,-0.000,-0.000,0.000,0.032,0.683,-0.011,0.730,-1.000,-0.001,-0.068,0.028,27643,30335,3,-3,52,14.610,27855,30581,97322314,1485,0
202398,0.111,-0.204,-0.489,-0.000,0.000,-0.000,0.032,0.683,-0.011,0.730,-1.000,-0.001,-0.068,0.028,27539,30268,4,-3,52,14.610,27855,30581,97322314,1485,0
202498,0.114,-0.198,-0.536,-0.000,-0.001,-0.000,0.033,0.683,-0.011,0.729,-1.000,-0.001,-0.066,0.029,27433,30186,4,-4,52,14.610,27855,30581,97322314,1485,0
202598,0.115,-0.193,-0.469,0.000,-0.000,-0.000,0.033,0.684,-0.011,0.729,-1.000,-0.001,-0.064,0.029,27327,30089,4,-4,52,14.590,27322,29940,103548285,1580,0
202698,0.119,-0.192,-0.465,0.000,0.001,0.000,0.033,0.684,-0.011,0.729,-1.000,-0.001,-0.064,0.030,27205,29992,4,-3,52,14.590,27322,29940,103548285,1580,0
202798,0.120,-0.195,-0.390,-0.000,-0.001,-0.000,0.033,0.684,-0.011,0.729,-1.000,-0.001,-0.065,0.030,27104,29907,4,-3,52,14.590,27322,29940,103548285,1580,0
202898,0.126,-0.197,-0.001,0.000,0.000,-0.000,0.034,0.683,-0.010,0.729,-1.000,-0.001,-0.066,0.032,26950,29793,3,-3,53,14.640,26954,29850,100402556,1532,0
202998,0.131,-0.191,-0.098,-0.001,-0.001,-0.001,0.034,0.684,-0.010,0.728,-1.000,-0.001,-0.064,0.033,26801,29676,4,-3,53,14.640,26954,29850,100402556,1532,0
203098,0.150,-0.187,-0.338,0.000,-0.000,0.001,0.038,0.685,-0.010,0.728,-1.000,-0.001,-0.062,0.038,26625,29585,3,-3,53,14.640,26666,30030,91686212,1399,0
203198,0.122,-0.177,-0.057,0.000,-0.000,0.000,0.033,0.686,-0.010,0.727,-1.000,-0.001,-0.059,0.030,26548,29335,4,-4,53,14.640,26666,30030,91686212,1399,0
203298,0.128,-0.181,-0.202,0.001,-0.000,-0.000,0.033,0.685,-0.009,0.727,-1.000,-0.001,-0.060,0.032,26347,29251,3,-3,53,14.640,26666,30030,91686212,1399,0
203398,0.129,-0.174,-0.186,-0.000,-0.000,0.000,0.032,0.686,-0.008,0.727,-1.000,-0.001,-0.058,0.032,26184,29083,4,-3,53,14.640,26109,29154,97781089,1492,0
203498,0.125,-0.174,-0.423,0.000,-0.000,0.000,0.032,0.686,-0.009,0.727,-1.000,-0.001,-0.058,0.031,26058,28960,3,-3,53,14.640,26109,29154,97781089,1492,0
203598,0.125,-0.172,-0.402,-0.000,-0.001,-0.000,0.032,0.687,-0.008,0.726,-1.000,-0.001,-0.057,0.031,25932,28855,4,-3,53,14.640,26109,29154,97781089,1492,0
203698,0.126,-0.156,-0.408,-0.000,-0.001,-0.000,0.032,0.688,-0.008,0.725,-1.000,-0.001,-0.052,0.031,25839,28774,5,-5,53,14.680,25906,28985,92996897,1419,0
203798,0.137,-0.130,-0.363,-0.000,-0.001,-0.000,0.034,0.692,-0.009,0.721,-1.000,-0.001,-0.043,0.034,25703,28715,7,-6,53,14.680,25906,28985,92996897,1419,0
203898,0.143,-0.134,-0.297,-0.001,0.000,-0.000,0.036,0.691,-0.010,0.722,-1.000,-0.001,-0.045,0.036,25559,28586,5,-5,53,14.690,25773,28409,97846495,1493,0
203998,0.147,-0.120,-0.159,0.000,-0.001,-0.000,0.036,0.693,-0.010,0.720,-1.000,-0.001,-0.040,0.037,25401,28457,7,-6,53,14.690,25773,28409,97846495,1493,0
204098,0.155,-0.123,-0.369,-0.000,0.000,-0.000,0.037,0.692,-0.009,0.721,-1.000,-0.001,-0.041,0.039,25250,28353,5,-5,53,14.690,25773,28409,97846495,1493,0
204198,0.170,-0.104,0.033,-0.000,-0.002,-0.001,0.039,0.695,-0.008,0.718,-1.000,-0.001,-0.035,0.043,25010,28239,8,-7,53,14.740,24937,28248,94373178,1440,0
204298,0.193,-0.097,-0.114,0.000,-0.000,-0.001,0.041,0.696,-0.006,0.717,-1.000,-0.001,-0.032,0.048,24806,28107,7,-7,53,14.740,24937,28248,94373178,1440,0
204398,0.206,-0.068,-0.298,-0.000,-0.003,-0.000,0.042,0.699,-0.005,0.714,-1.000,-0.001,-0.023,0.051,24625,27957,10,-10,53,14.740,24937,28248,94373178,1440,0
204498,0.199,-0.029,-0.293,-0.000,-0.001,0.001,0.042,0.704,-0.007,0.709,-1.000,-0.000,-0.009,0.049,24531,27774,12,-12,54,14.710,24509,28328,85918965,1311,0
204598,0.180,-0.020,-0.297,-0.000,-0.000,0.001,0.041,0.705,-0.009,0.708,-1.000,-0.000,-0.007,0.045,24435,27609,12,-12,54,14.710,24509,28328,85918965,1311,0
204698,0.160,-0.024,-0.494,0.000,0.000,0.001,0.040,0.704,-0.011,0.709,-1.000,-0.000,-0.008,0.040,24361,27484,11,-11,54,14.770,24213,27322,93455602,1426,0
204798,0.156,-0.030,-0.228,-0.000,0.001,0.000,0.039,0.703,-0.012,0.710,-1.000,-0.000,-0.010,0.039,24222,27390,10,-10,54,14.770,24213,27322,93455602,1426,0
204898,0.162,-0.045,-0.267,-0.000,0.001,-0.000,0.040,0.702,-0.011,0.711,-1.000,-0.000,-0.015,0.041,24032,27288,9,-9,54,14.770,24213,27322,93455602,1426,0
204998,0.159,-0.057,-0.396,0.000,0.001,0.001,0.040,0.700,-0.012,0.713,-1.000,-0.000,-0.019,0.040,23913,27131,8,-8,53,14.740,23923,26954,93258937,1423,0
205098,0.142,-0.072,-0.303,0.000,0.001,0.001,0.039,0.698,-0.014,0.714,-1.000,-0.000,-0.024,0.036,23819,26959,7,-7,53,14.740,23923,26954,93258937,1423,0
205198,0.126,-0.080,-0.166,-0.001,-0.000,0.000,0.039,0.697,-0.016,0.715,-1.000,-0.000,-0.027,0.032,23646,26768,7,-7,53,14.740,23923,26954,93258937,1423,0
205298,0.113,-0.076,0.085,-0.000,0.000,0.001,0.038,0.698,-0.017,0.715,-1.000,-0.000,-0.025,0.028,23467,26564,8,-7,54,14.790,23584,26246,95028386,1450,0
205398,0.106,-0.075,-0.104,-0.001,0.000,0.000,0.038,0.698,-0.018,0.715,-1.000,-0.000,-0.025,0.026,23231,26369,8,-7,54,14.790,23584,26246,95028386,1450,0
205498,0.100,-0.090,-0.473,0.000,0.001,0.000,0.038,0.696,-0.019,0.717,-1.000,-0.000,-0.030,0.025,23087,26233,6,-6,54,14.800,23148,26041,88540280,1351,0
205598,0.111,-0.088,-0.132,-0.001,-0.001,-0.001,0.039,0.696,-0.019,0.716,-1.000,-0.000,-0.029,0.028,22888,26157,7,-6,54,14.800,23148,26041,88540280,1351,0
205698,0.130,-0.058,-0.356,-0.000,-0.003,-0.001,0.042,0.700,-0.018,0.713,-1.000,-0.000,-0.019,0.033,22685,26053,10,-10,54,14.800,23148,26041,88540280,1351,0
205798,0.126,-0.009,-0.714,-0.001,-0.002,0.000,0.041,0.706,-0.019,0.707,-1.000,-0.000,-0.003,0.032,22577,25880,14,-13,54,14.830,22624,25706,87098465,1329,0
205898,0.128,0.003,-0.541,-0.000,-0.000,-0.000,0.042,0.707,-0.019,0.706,-1.000,0.000,0.001,0.032,22496,25830,13,-12,54,14.830,22624,25706,87098465,1329,0
205998,0.122,0.020,-0.171,0.001,-0.001,0.001,0.041,0.709,-0.020,0.703,-1.000,0.000,0.007,0.031,22395,25678,14,-14,54,14.830,22624,25706,87098465,1329,0
206098,0.116,0.036,-0.450,0.000,-0.001,0.000,0.041,0.711,-0.020,0.702,-1.000,0.000,0.012,0.029,22236,25533,15,-15,55,14.850,22222,25445,85591152,1306,0
206198,0.123,0.034,-0.229,0.000,0.000,-0.001,0.041,0.711,-0.020,0.702,-1.000,0.000,0.011,0.031,22030,25436,14,-13,55,14.850,22222,25445,85591152,1306,0
206298,0.126,0.053,-0.061,0.000,-0.002,0.000,0.042,0.713,-0.020,0.700,-1.000,0.000,0.018,0.032,21845,25245,16,-16,55,14.850,22222,25445,85591152,1306,0
206398,0.122,0.069,-0.079,-0.000,-0.000,-0.000,0.042,0.715,-0.021,0.698,-1.000,0.000,0.023,0.030,21648,25058,17,-16,55,14.900,21691,25000,84214867,1285,0
206498,0.112,0.074,-0.053,-0.000,-0.001,0.000,0.041,0.716,-0.022,0.697,-1.000,0.000,0.025,0.028,21436,24823,17,-17,55,14.900,21691,25000,84214867,1285,0
206598,0.112,0.096,0.035,0.000,-0.001,-0.000,0.041,0.718,-0.022,0.695,-1.000,0.000,0.032,0.028,21209,24650,19,-19,55,14.900,21691,25000,84214867,1285,0
206698,0.121,0.094,0.019,-0.000,0.001,0.000,0.042,0.718,-0.022,0.695,-1.000,0.000,0.031,0.030,20930,24463,18,-17,55,14.910,21231,24875,74908674,1143,0
206798,0.125,0.091,0.068,-0.000,0.000,-0.001,0.043,0.717,-0.021,0.695,-1.000,0.000,0.030,0.032,20637,24243,18,-17,55,14.910,21231,24875,74908674,1143,0
206898,0.146,0.082,-0.024,0.000,0.000,-0.001,0.045,0.716,-0.020,0.696,-1.000,0.001,0.027,0.037,20351,24120,17,-17,55,14.950,20618,24271,75105203,1146,0
206998,0.167,0.097,0.027,-0.000,-0.001,-0.001,0.047,0.718,-0.018,0.694,-1.000,0.001,0.032,0.042,20059,23946,19,-19,55,14.950,20618,24271,75105203,1146,0
207098,0.179,0.105,0.030,-0.000,-0.000,-0.000,0.048,0.719,-0.018,0.693,-1.000,0.001,0.035,0.045,19807,23733,19,-19,55,14.950,20618,24271,75105203,1146,0
207198,0.175,0.110,0.035,0.000,-0.000,-0.000,0.047,0.720,-0.017,0.692,-1.000,0.001,0.037,0.044,19578,23489,20,-19,55,14.850,19762,23584,75301810,1149,0
207298,0.185,0.119,0.283,0.000,-0.001,-0.000,0.047,0.721,-0.016,0.691,-1.000,0.001,0.040,0.046,19237,23265,21,-20,55,14.850,19762,23584,75301810,1149,0
207398,0.182,0.115,0.205,-0.000,0.001,0.000,0.047,0.720,-0.016,0.692,-1.000,0.001,0.038,0.046,18946,22968,20,-19,55,14.850,19762,23584,75301810,1149,0
207498,0.170,0.110,-0.027,0.000,0.000,0.001,0.046,0.720,-0.017,0.693,-1.000,0.001,0.037,0.042,18696,22670,20,-19,55,14.980,18939,22779,74908547,1143,0
207598,0.160,0.113,-0.121,0.000,-0.001,-0.000,0.045,0.720,-0.018,0.692,-1.000,0.001,0.038,0.040,18473,22483,20,-20,55,14.980,18939,22779,74908547,1143,0
207698,0.170,0.126,-0.021,-0.000,-0.001,-0.000,0.045,0.722,-0.017,0.691,-1.000,0.001,0.042,0.042,18156,22324,21,-21,55,15.020,18181,22271,72287090,1103,0
207798,0.168,0.129,0.031,0.000,-0.000,0.000,0.045,0.722,-0.017,0.690,-1.000,0.001,0.043,0.042,17901,22036,22,-21,55,15.020,18181,22271,72287090,1103,0
207898,0.155,0.137,-0.045,-0.000,0.000,0.000,0.044,0.723,-0.018,0.689,-1.000,0.001,0.046,0.039,17680,21808,22,-22,55,15.020,18181,22271,72287090,1103,0
207998,0.155,0.139,0.042,0.000,-0.001,-0.000,0.044,0.723,-0.018,0.689,-1.000,0.001,0.046,0.039,17366,21593,22,-22,55,15.030,17605,21786,68027199,1038,0
208098,0.158,0.147,0.115,0.000,-0.000,-0.000,0.044,0.724,-0.018,0.688,-1.000,0.001,0.049,0.040,17029,21351,23,-23,55,15.030,17605,21786,68027199,1038,0
208198,0.155,0.147,0.181,0.000,0.000,0.001,0.044,0.724,-0.018,0.688,-0.988,0.001,0.049,0.039,16726,21060,23,-22,55,15.080,16891,21141,66061052,1008,0
208298,0.138,0.132,0.076,0.000,0.001,0.001,0.042,0.722,-0.019,0.690,-0.988,0.001,0.044,0.034,16474,20740,21,-21,55,15.080,16891,21141,66061052,1008,0
208398,0.131,0.121,-0.142,0.000,0.000,0.000,0.041,0.721,-0.019,0.691,-0.992,0.001,0.040,0.033,16168,20520,21,-21,55,15.080,16891,21141,66061052,1008,0
208498,0.130,0.133,-0.111,0.000,-0.001,0.000,0.041,0.722,-0.020,0.690,-1.000,0.001,0.045,0.032,15859,20283,23,-23,55,15.080,16077,20366,65995512,1007,0
208598,0.110,0.140,-0.037,-0.000,-0.000,0.001,0.039,0.723,-0.021,0.689,-1.000,0.001,0.047,0.027,15694,19993,23,-23,55,15.080,16077,20366,65995512,1007,0
208698,0.085,0.145,0.017,-0.000,0.000,0.001,0.037,0.724,-0.024,0.689,-1.000,0.001,0.048,0.021,15444,19680,24,-23,55,15.150,15527,19841,60883671,929,0
208798,0.074,0.144,-0.050,-0.000,-0.000,-0.000,0.036,0.723,-0.025,0.689,-1.000,0.000,0.048,0.018,15107,19439,24,-23,55,15.150,15527,19841,60883671,929,0
208898,0.080,0.150,-0.043,0.000,-0.001,-0.001,0.037,0.724,-0.024,0.688,-1.000,0.001,0.050,0.020,14735,19250,24,-24,55,15.150,15527,19841,60883671,929,0
208998,0.084,0.162,-0.037,0.000,-0.000,-0.000,0.037,0.726,-0.024,0.687,-1.000,0.001,0.054,0.021,14391,19002,25,-25,55,15.130,14749,19230,59966117,915,0
209098,0.084,0.166,0.014,0.001,-0.001,-0.000,0.037,0.726,-0.023,0.686,-1.000,0.001,0.055,0.021,14052,18738,26,-25,55,15.130,14749,19230,59966117,915,0
209198,0.094,0.166,0.046,0.000,0.000,-0.000,0.037,0.726,-0.022,0.686,-1.000,0.001,0.055,0.024,13564,18474,25,-25,55,15.160,13966,18726,57148029,872,0
209298,0.092,0.160,-0.014,0.001,0.001,0.000,0.036,0.725,-0.021,0.687,-1.000,0.001,0.053,0.023,13282,18171,25,-25,55,15.160,13966,18726,57148029,872,0
209398,0.092,0.167,-0.009,0.000,-0.001,0.000,0.035,0.726,-0.020,0.686,-1.000,0.001,0.056,0.023,12890,17913,26,-26,55,15.160,13089,18050,55509582,847,0
209498,0.092,0.160,0.043,0.000,0.001,0.000,0.034,0.725,-0.020,0.687,-1.000,0.001,0.053,0.023,12455,17601,25,-25,55,15.160,13089,18050,55509582,847,0
209598,0.083,0.155,-0.000,0.001,0.001,0.001,0.033,0.725,-0.019,0.688,-1.000,0.001,0.052,0.021,12151,17282,25,-25,55,15.200,12224,17421,51642918,788,0
209698,0.085,0.144,-0.013,-0.000,-0.000,-0.001,0.032,0.724,-0.019,0.689,-1.000,0.001,0.048,0.021,11656,17051,25,-24,55,15.200,12224,17421,51642918,788,0
209798,0.094,0.151,-0.046,-0.000,-0.000,-0.000,0.033,0.724,-0.018,0.688,-1.000,0.001,0.050,0.024,11211,16787,26,-25,55,15.200,12224,17421,51642918,788,0
209898,0.092,0.151,-0.038,0.000,0.001,-0.000,0.033,0.724,-0.018,0.688,-1.000,0.001,0.050,0.023,10799,16483,25,-25,55,15.220,11210,16722,50987507,778,0
209998,0.100,0.151,-0.015,0.000,-0.001,-0.000,0.034,0.724,-0.017,0.688,-1.000,0.001,0.050,0.025,10285,16218,26,-26,55,15.220,11210,16722,50987507,778,0
210098,0.103,0.158,-0.001,-0.000,-0.000,-0.000,0.034,0.725,-0.017,0.687,-1.000,0.001,0.053,0.026,9802,15911,27,-26,55,15.230,10224,16286,46399938,708,0
210198,0.103,0.164,0.054,0.000,-0.000,-0.000,0.034,0.726,-0.017,0.687,-1.000,0.001,0.055,0.026,9224,15545,27,-27,55,15.230,10224,16286,46399938,708,0
210298,0.109,0.165,0.022,0.000,0.000,-0.000,0.034,0.726,-0.017,0.687,-1.000,0.001,0.055,0.027,8628,15277,27,-27,55,15.240,9157,15527,45482383,694,0
210398,0.109,0.166,-0.032,0.000,-0.000,0.000,0.035,0.726,-0.017,0.686,-1.000,0.001,0.055,0.027,8083,14927,27,-27,55,15.240,9157,15527,45482383,694,0
210498,0.103,0.170,-0.034,0.000,-0.001,-0.000,0.034,0.727,-0.017,0.686,-1.000,0.001,0.057,0.026,7451,14552,28,-28,55,15.260,7886,14792,43057490,657,0
210598,0.110,0.184,-0.006,0.000,-0.001,-0.000,0.034,0.728,-0.016,0.684,-1.000,0.001,0.061,0.028,6735,14286,29,-29,55,15.260,7886,14792,43057490,657,0
210698,0.112,0.202,0.092,0.000,-0.001,0.000,0.034,0.730,-0.016,0.682,-1.000,0.001,0.067,0.028,5938,13904,31,-31,55,15.260,6329,14124,40501510,618,0
210798,0.116,0.214,0.049,0.000,-0.001,-0.000,0.034,0.732,-0.015,0.681,-1.000,0.001,0.071,0.029,4878,13531,32,-31,55,15.260,6329,14124,40501510,618,0
210898,0.110,0.221,-0.035,0.000,-0.000,0.000,0.033,0.732,-0.015,0.680,-1.000,0.001,0.074,0.027,3899,13103,32,-32,55,15.300,4310,13262,38076583,581,0
210998,0.103,0.226,0.076,0.001,-0.000,-0.000,0.032,0.733,-0.015,0.679,-1.000,0.001,0.075,0.026,2276,12675,32,-32,55,15.300,4310,13262,38076583,581,0
211098,0.103,0.221,0.083,0.000,0.001,-0.000,0.031,0.733,-0.014,0.680,-1.000,0.001,0.074,0.026,0,12261,32,-31,55,15.300,1477,12376,35258428,538,0
211198,0.103,0.218,0.046,0.000,0.000,-0.001,0.030,0.732,-0.013,0.680,-1.000,0.001,0.073,0.026,0,11799,32,-32,55,15.300,1477,12376,35258428,538,0
211298,0.116,0.214,0.045,0.000,0.000,-0.000,0.030,0.732,-0.011,0.681,-1.000,0.001,0.071,0.029,0,11448,32,-31,55,15.330,697,11520,32636988,498,0
211398,0.116,0.207,0.074,0.000,0.001,0.000,0.030,0.731,-0.011,0.682,-1.000,0.001,0.069,0.029,0,10942,31,-31,55,15.330,697,11520,32636988,498,0
211498,0.118,0.181,0.053,0.000,0.002,-0.000,0.030,0.728,-0.010,0.685,-1.000,0.001,0.060,0.029,0,10471,29,-29,55,15.330,697,11520,32636988,498,0
211598,0.113,0.140,-0.061,0.000,0.003,0.001,0.028,0.723,-0.009,0.690,-1.000,0.001,0.047,0.028,0,9918,26,-26,54,15.330,447,10460,30539836,466,0
211698,0.112,0.123,-0.020,0.000,-0.001,-0.000,0.028,0.721,-0.009,0.692,-1.000,0.001,0.041,0.028,0,9457,27,-26,54,15.330,447,10460,30539836,466,0
211798,0.133,0.137,0.013,-0.000,-0.001,-0.000,0.030,0.723,-0.007,0.690,-1.000,0.001,0.046,0.033,0,9101,29,-28,55,15.340,355,9505,26279996,401,0
211898,0.120,0.173,-0.021,0.000,-0.005,0.001,0.029,0.727,-0.008,0.686,-1.000,0.001,0.061,0.030,0,8849,34,-34,55,15.340,355,9505,26279996,401,0
211998,0.112,0.244,0.020,0.001,-0.001,0.000,0.027,0.735,-0.008,0.677,-1.000,0.001,0.081,0.028,0,8849,38,-38,54,15.340,344,8896,25165884,384,0
212098,0.093,0.215,0.074,0.001,0.003,0.001,0.025,0.732,-0.009,0.681,-1.000,0.001,0.072,0.023,0,8698,32,-32,54,15.340,344,8896,25165884,384,0
212198,0.064,0.199,-0.004,-0.000,0.001,0.001,0.023,0.730,-0.013,0.683,-1.000,0.001,0.066,0.016,0,8513,32,-32,54,15.340,341,8680,24444988,373,0
212298,0.098,0.177,0.065,-0.000,0.000,-0.002,0.025,0.728,-0.009,0.685,-1.000,0.001,0.059,0.025,0,9019,31,-31,54,15.340,341,8680,24444988,373,0
212398,0.157,0.187,0.073,-0.001,-0.002,-0.003,0.032,0.729,-0.005,0.684,0.000,0.001,0.062,0.039,0,9447,33,-33,55,15.360,341,9090,26869820,410,0
212498,0.211,0.209,-0.032,-0.001,-0.001,-0.002,0.039,0.731,-0.003,0.681,0.000,0.002,0.070,0.053,0,9581,35,-35,55,15.360,341,9090,26869820,410,0
212598,0.212,0.204,-0.056,0.001,0.003,0.002,0.038,0.731,-0.002,0.682,0.000,0.002,0.068,0.050,0,9176,32,-31,54,15.350,342,9578,26607676,406,0
212698,0.168,0.153,-0.010,0.001,0.002,0.001,0.034,0.725,-0.005,0.688,0.000,0.001,0.051,0.042,0,9006,29,-28,54,15.350,342,9578,26607676,406,0
212798,0.146,0.134,0.005,0.000,-0.000,0.000,0.031,0.723,-0.006,0.690,0.000,0.001,0.045,0.036,0,8973,29,-29,54,15.350,342,8992,25755708,393,0
212898,0.133,0.134,0.028,-0.000,-0.000,0.001,0.030,0.723,-0.007,0.690,0.000,0.001,0.045,0.033,0,8940,30,-30,54,15.350,342,8992,25755708,393,0
212998,0.097,0.139,0.020,0.001,0.000,0.002,0.026,0.723,-0.010,0.690,0.000,0.001,0.046,0.023,0,8594,31,-30,54,15.340,341,8710,23986236,366,0
213098,0.045,0.129,0.005,-0.000,0.001,0.002,0.020,0.722,-0.013,0.691,0.000,0.000,0.043,0.011,0,8319,30,-29,54,15.340,341,8710,23986236,366,0
213198,-0.002,0.121,-0.042,-0.000,-0.000,0.003,0.017,0.721,-0.018,0.693,0.000,-0.000,0.040,-0.000,0,8082,29,-29,54,15.340,341,8710,23986236,366,0
213298,-0.048,0.121,-0.100,-0.001,-0.000,0.002,0.013,0.721,-0.023,0.693,0.000,-0.000,0.040,-0.012,0,7944,30,-29,54,15.390,341,8090,22609980,345,0
213398,-0.090,0.130,-0.047,-0.001,-0.001,0.002,0.011,0.722,-0.028,0.692,0.000,-0.000,0.043,-0.023,0,7775,31,-31,54,15.390,341,8090,22609980,345,0
213498,-0.134,0.135,-0.033,-0.000,-0.000,0.002,0.008,0.722,-0.033,0.691,0.000,-0.001,0.045,-0.034,0,7547,31,-31,54,15.380,342,7716,22216764,339,0
213598,-0.193,0.137,-0.007,-0.000,-0.000,0.003,0.003,0.722,-0.038,0.691,0.000,-0.001,0.046,-0.048,0,7117,31,-31,54,15.380,342,7716,22216764,339,0
213698,-0.257,0.137,-0.032,-0.000,-0.000,0.002,-0.003,0.722,-0.045,0.691,0.000,-0.001,0.046,-0.065,0,6711,32,-31,54,15.400,342,6925,19267644,294,0
213798,-0.279,0.147,-0.016,0.000,-0.001,-0.001,-0.004,0.723,-0.046,0.690,0.000,-0.002,0.049,-0.070,0,6901,33,-32,54,15.400,342,6925,19267644,294,0
213898,-0.227,0.156,0.047,0.000,-0.001,-0.003,-0.001,0.724,-0.041,0.689,0.000,-0.001,0.052,-0.057,0,7611,33,-33,53,15.380,343,7440,22216764,339,0
213998,-0.149,0.154,0.058,0.000,0.000,-0.003,0.005,0.724,-0.033,0.689,0.000,-0.001,0.051,-0.037,0,8114,33,-32,53,15.380,343,7440,22216764,339,0
214098,-0.090,0.153,0.083,-0.000,0.000,-0.002,0.010,0.724,-0.027,0.689,0.000,-0.001,0.051,-0.022,0,8242,33,-32,53,15.380,343,7440,22216764,339,0
214198,-0.054,0.141,0.019,-0.000,0.001,-0.002,0.014,0.723,-0.024,0.690,0.000,-0.000,0.047,-0.014,0,8264,32,-31,53,15.400,342,8250,23527484,359,0
214298,-0.042,0.138,-0.012,-0.000,0.001,0.000,0.015,0.723,-0.023,0.691,0.000,-0.000,0.046,-0.011,0,8133,32,-32,53,15.400,342,8250,23527484,359,0
214398,-0.043,0.127,-0.035,-0.000,-0.000,0.000,0.016,0.722,-0.024,0.692,0.000,-0.000,0.042,-0.011,0,8092,32,-31,53,15.400,342,8090,23789628,363,0
214498,-0.040,0.128,-0.030,-0.000,0.000,-0.001,0.016,0.722,-0.024,0.692,0.000,-0.000,0.043,-0.010,0,8145,32,-31,53,15.400,342,8090,23789628,363,0
214598,-0.018,0.128,-0.018,-0.000,0.000,-0.002,0.018,0.722,-0.022,0.692,0.000,-0.000,0.043,-0.005,0,8363,32,-32,53,15.390,344,8278,24641596,376,0
214698,0.024,0.136,-0.003,-0.000,-0.000,-0.002,0.022,0.723,-0.019,0.690,0.000,0.000,0.045,0.006,0,8678,33,-33,53,15.390,344,8278,24641596,376,0
214798,0.055,0.133,0.007,-0.000,0.001,-0.001,0.025,0.722,-0.016,0.691,0.000,0.000,0.044,0.014,0,8763,32,-32,53,15.390,344,8278,24641596,376,0
214898,0.083,0.127,0.002,-0.000,-0.000,-0.001,0.028,0.722,-0.014,0.691,0.000,0.000,0.042,0.021,0,8871,32,-32,53,15.370,343,8741,25690172,392,0
214998,0.094,0.122,0.012,-0.000,-0.000,0.001,0.029,0.721,-0.013,0.692,0.000,0.000,0.041,0.023,0,8810,32,-32,53,15.370,343,8741,25690172,392,0
