Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
65056,0.705,0.229,0.370,-0.062,-1.031,0.161,0.438,-0.469,-0.564,-0.520,0.000,-0.004,5690,0,-38,42,0,0.000,0.000,0,0,0,0,0
65155,0.606,0.079,-0.810,-0.052,1.093,0.260,0.456,-0.465,-0.545,-0.528,0.000,-0.002,5051,0,31,-31,0,0.000,0.000,0,0,0,0,0
65255,0.513,-0.015,-0.330,-0.052,-0.067,0.204,0.473,-0.462,-0.534,-0.527,0.000,0.000,5092,0,-4,9,0,0.000,0.000,0,0,0,0,0
65355,0.406,-0.050,0.390,0.063,0.438,0.100,0.482,-0.466,-0.524,-0.526,0.000,0.001,5660,0,10,-18,0,0.000,0.000,0,0,0,0,0
65455,0.526,-0.259,-0.130,0.306,0.847,-0.450,0.500,-0.432,-0.520,-0.542,0.000,0.009,8112,0,19,-34,0,0.000,0.000,0,0,0,0,0
65555,0.667,-0.474,0.100,-0.368,0.064,-0.351,0.507,-0.404,-0.506,-0.568,0.000,0.026,7706,0,16,11,0,0.000,0.000,0,0,0,0,0
65655,0.630,-0.309,0.140,0.102,-0.453,0.306,0.486,-0.432,-0.513,-0.560,0.000,0.013,4516,0,-7,-12,0,0.000,0.000,305,305,0,0,0
65755,0.614,-0.204,-0.380,-0.120,-0.863,-0.013,0.476,-0.443,-0.519,-0.554,0.000,0.008,6402,0,-19,23,0,0.000,0.000,305,305,0,0,0
65855,0.593,0.076,-0.210,0.003,-0.748,0.036,0.451,-0.472,-0.538,-0.533,0.000,-0.002,6097,0,-20,14,0,0.000,0.000,305,305,0,0,0
65955,0.557,0.227,0.020,0.067,-0.398,-0.100,0.442,-0.486,-0.549,-0.517,0.000,-0.008,6674,0,-15,9,0,0.000,0.000,305,305,0,0,0
66055,0.608,0.261,0.120,0.034,0.170,-0.101,0.436,-0.484,-0.556,-0.515,0.000,-0.010,6436,0,2,-5,0,0.000,0.000,305,305,0,0,0
66155,0.588,0.189,0.190,-0.051,0.313,0.050,0.444,-0.480,-0.549,-0.521,0.000,-0.007,5751,0,5,-3,0,0.000,0.000,305,305,0,0,0
66255,0.558,0.133,0.090,0.002,-0.059,0.037,0.450,-0.477,-0.542,-0.524,0.000,-0.004,5946,0,-9,7,0,0.000,0.000,305,305,0,0,0
66355,0.532,0.151,0.000,-0.041,-0.047,0.031,0.450,-0.481,-0.542,-0.522,0.000,-0.005,5865,0,-5,6,0,0.000,0.000,305,305,0,0,0
66455,0.453,0.132,0.000,-0.010,0.144,0.010,0.456,-0.486,-0.535,-0.520,0.000,-0.003,5524,0,1,-3,0,0.000,0.000,305,305,0,0,0
66555,0.436,0.037,-0.030,0.042,0.374,0.013,0.465,-0.479,-0.526,-0.527,0.000,-0.001,5629,0,6,-10,0,0.000,0.000,305,305,0,0,0
66655,0.444,0.139,0.130,-0.018,-0.593,-0.023,0.455,-0.488,-0.534,-0.520,0.000,-0.004,5844,0,-21,21,0,0.000,0.000,305,305,0,0,0
66755,0.450,0.091,-0.120,0.027,0.360,-0.032,0.457,-0.485,-0.529,-0.526,0.000,-0.002,5932,0,6,-11,0,0.000,0.000,305,305,0,0,0
66855,0.460,0.084,0.230,0.007,0.003,-0.018,0.456,-0.485,-0.528,-0.527,0.000,-0.002,5839,0,-2,0,30,16.320,77.750,305,305,0,0,0
66955,0.457,0.073,0.120,-0.024,-0.011,0.038,0.456,-0.485,-0.526,-0.529,0.000,-0.002,5505,0,-3,3,30,16.320,77.750,305,305,0,0,0
67055,0.364,0.045,0.080,0.017,-0.053,0.034,0.464,-0.490,-0.517,-0.527,0.000,-0.001,5125,0,-5,2,30,16.320,77.750,305,305,0,0,0
67155,0.332,0.075,-0.040,-0.010,-0.108,0.042,0.462,-0.495,-0.517,-0.523,0.000,-0.001,5083,0,-6,4,29,16.320,77.750,305,305,0,0,0
67255,0.325,0.070,-0.020,0.033,0.042,-0.041,0.462,-0.496,-0.515,-0.524,0.000,-0.001,5627,0,-3,0,29,16.320,77.750,305,305,0,0,0
67355,0.305,0.052,0.060,0.027,0.046,-0.042,0.464,-0.497,-0.511,-0.525,0.000,-0.001,5355,0,-3,0,29,16.320,77.750,305,305,0,0,0
67455,0.297,0.034,0.240,0.101,0.141,0.059,0.465,-0.497,-0.509,-0.527,0.000,-0.000,4638,0,-1,-6,29,16.320,77.750,305,305,0,0,0
67555,0.261,0.007,-0.080,0.173,0.000,0.066,0.472,-0.495,-0.506,-0.526,0.000,-0.000,4732,0,-8,-3,30,16.330,77.750,305,305,0,0,0
67655,0.213,-0.005,0.110,0.171,-0.100,0.076,0.479,-0.494,-0.505,-0.521,0.000,0.000,4259,0,-9,1,30,16.330,77.750,305,305,0,0,0
67755,0.181,0.014,-0.040,0.098,0.004,0.032,0.482,-0.495,-0.507,-0.515,0.000,-0.000,4621,0,-3,-2,30,16.330,77.750,305,305,0,0,0
67855,0.144,-0.001,-0.100,-0.022,0.033,0.063,0.485,-0.497,-0.503,-0.515,0.000,0.000,4114,0,0,1,30,16.330,77.750,305,305,0,0,0
67955,0.099,-0.005,-0.200,0.068,0.033,0.129,0.488,-0.500,-0.499,-0.513,0.000,0.000,3406,0,-3,-2,30,16.320,77.750,305,305,0,0,0
68055,0.079,0.003,-0.240,0.074,-0.022,-0.076,0.489,-0.501,-0.499,-0.511,0.000,-0.000,5060,0,-4,-1,30,16.320,77.750,305,305,0,0,0
68155,0.108,0.011,-0.050,0.056,0.012,-0.103,0.487,-0.500,-0.502,-0.511,0.000,-0.000,4969,0,-3,-1,30,16.320,77.750,305,305,0,0,0
68255,0.146,-0.002,0.020,0.021,0.036,-0.099,0.486,-0.495,-0.504,-0.514,0.000,-0.000,5037,0,-2,-1,30,16.330,77.750,305,305,0,0,0
68355,0.155,-0.021,0.180,0.012,0.057,0.018,0.488,-0.493,-0.504,-0.515,0.000,0.000,4283,0,-1,-2,30,16.330,77.750,305,305,0,0,0
68455,0.127,-0.024,0.010,0.000,-0.050,0.041,0.490,-0.494,-0.502,-0.514,0.000,0.000,4154,0,-3,1,30,16.330,77.750,305,305,0,0,0
68555,0.098,-0.012,-0.040,-0.094,-0.060,0.061,0.489,-0.498,-0.500,-0.512,0.000,0.000,3917,0,-1,4,30,16.330,77.750,305,305,0,0,0
68655,0.072,-0.004,-0.030,-0.020,0.032,0.033,0.489,-0.502,-0.497,-0.512,0.000,-0.000,4082,0,-1,-2,30,16.320,77.790,305,305,0,0,0
68755,0.066,-0.013,0.000,0.000,0.050,0.000,0.490,-0.502,-0.496,-0.512,0.000,-0.000,4261,0,-1,-2,30,16.320,77.790,305,305,0,0,0
68855,0.060,-0.027,0.050,-0.033,-0.032,0.003,0.491,-0.502,-0.494,-0.514,0.000,0.000,4134,0,-3,1,30,16.320,77.790,305,305,0,0,0
68955,0.052,-0.018,-0.080,-0.050,-0.047,0.018,0.490,-0.504,-0.493,-0.513,0.000,0.000,3959,0,-2,2,30,16.320,77.790,305,305,0,0,0
69055,0.039,-0.012,0.000,-0.103,0.057,0.034,0.488,-0.507,-0.491,-0.513,0.000,-0.000,3798,0,3,1,30,16.320,77.790,305,305,0,0,0
69155,0.027,-0.031,-0.070,-0.010,0.046,-0.012,0.489,-0.507,-0.487,-0.516,0.000,-0.000,4161,0,-1,-2,30,16.320,77.790,305,305,0,0,0
69255,0.032,-0.038,0.010,0.032,0.017,-0.023,0.489,-0.506,-0.487,-0.517,0.000,-0.000,4130,0,-2,-2,30,16.320,77.790,305,305,0,0,0
69355,0.030,-0.044,0.000,0.002,0.010,0.011,0.491,-0.505,-0.487,-0.516,0.000,0.000,3852,0,-1,-1,30,16.290,77.790,305,305,0,0,0
69455,0.015,-0.047,-0.070,-0.086,0.026,0.052,0.491,-0.507,-0.485,-0.517,0.000,-0.000,3510,0,2,1,30,16.290,77.790,305,305,0,0,0
69555,-0.003,-0.054,0.020,-0.062,0.022,0.024,0.490,-0.509,-0.481,-0.518,0.000,-0.000,3728,0,1,-1,30,16.290,77.790,305,305,0,0,0
69655,-0.016,-0.060,-0.010,-0.064,0.037,0.039,0.490,-0.511,-0.478,-0.519,0.000,-0.000,3464,0,2,-1,30,16.290,77.790,305,305,0,0,0
69755,-0.034,-0.072,0.010,-0.042,0.029,0.034,0.491,-0.512,-0.475,-0.521,0.000,-0.000,3360,0,1,-1,30,16.300,77.790,305,305,0,0,0
69855,-0.057,-0.081,0.030,-0.033,0.019,0.029,0.492,-0.514,-0.472,-0.521,0.000,-0.001,3262,0,1,-2,30,16.300,77.790,305,305,0,0,0
69955,-0.072,-0.085,-0.080,-0.070,0.006,0.039,0.492,-0.515,-0.469,-0.521,0.000,-0.001,2983,0,2,0,30,16.300,77.790,305,305,0,0,0
70055,-0.081,-0.092,0.010,-0.022,0.034,0.000,0.492,-0.516,-0.467,-0.523,0.000,-0.001,3299,0,1,-3,30,16.300,77.790,305,305,0,0,0
70155,-0.079,-0.098,0.070,0.000,-0.032,-0.007,0.492,-0.516,-0.466,-0.523,0.000,-0.001,3232,0,-1,-1,30,16.330,77.790,305,305,0,0,0
70255,-0.081,-0.085,-0.050,-0.004,-0.044,0.000,0.491,-0.517,-0.467,-0.522,0.000,-0.001,3079,0,-1,-1,30,16.330,77.790,305,305,0,0,0
70355,-0.085,-0.074,-0.060,-0.004,0.010,-0.007,0.491,-0.518,-0.468,-0.521,0.000,-0.001,3099,0,1,-2,30,16.330,77.790,305,305,0,0,0
70455,-0.087,-0.079,0.030,0.000,0.022,0.003,0.491,-0.518,-0.467,-0.521,0.000,-0.001,2899,0,1,-3,30,16.330,77.790,305,305,0,0,0
70555,-0.092,-0.084,-0.020,-0.016,0.016,0.016,0.492,-0.518,-0.467,-0.521,0.000,-0.001,2716,0,1,-2,30,16.320,77.790,305,305,0,0,0
70655,-0.103,-0.088,-0.030,-0.058,0.013,0.040,0.492,-0.519,-0.465,-0.522,0.000,-0.001,2252,0,2,-1,30,16.320,77.790,305,305,0,0,0
70755,-0.115,-0.096,0.010,-0.032,0.042,0.008,0.492,-0.520,-0.462,-0.523,0.000,-0.001,2594,0,2,-3,30,16.320,77.790,305,305,0,0,0
70855,-0.115,-0.108,0.000,-0.051,0.023,0.009,0.490,-0.522,-0.458,-0.527,0.000,-0.001,2346,0,3,-2,30,16.320,77.790,305,305,0,0,0
70955,-0.116,-0.114,-0.030,-0.074,0.044,-0.004,0.487,-0.524,-0.454,-0.530,0.000,-0.001,2464,0,5,-2,30,16.330,77.790,305,305,0,0,0
71055,-0.114,-0.131,-0.120,-0.139,0.093,-0.036,0.484,-0.526,-0.449,-0.536,0.000,-0.001,2825,0,8,-3,30,16.330,77.790,305,305,0,0,0
71155,-0.096,-0.158,0.100,-0.116,0.066,-0.040,0.478,-0.528,-0.441,-0.546,0.000,-0.002,2747,0,5,-4,30,16.330,77.790,305,305,0,0,0
71255,-0.096,-0.154,0.020,0.092,-0.108,-0.019,0.476,-0.530,-0.440,-0.546,0.000,-0.002,2669,0,-5,-5,30,16.330,77.790,305,305,0,0,0
71355,-0.085,-0.134,-0.180,0.048,0.000,-0.061,0.475,-0.530,-0.443,-0.544,0.000,-0.001,3090,0,2,-5,30,16.330,77.790,305,305,0,0,0
71455,-0.072,-0.136,-0.060,0.013,0.123,-0.013,0.474,-0.529,-0.444,-0.546,0.000,-0.001,2450,0,7,-7,30,16.330,77.790,305,305,0,0,0
71555,-0.072,-0.169,0.050,-0.011,0.068,0.004,0.475,-0.528,-0.439,-0.550,0.000,-0.002,2338,0,5,-5,30,16.330,77.790,305,305,0,0,0
71655,-0.084,-0.183,0.020,0.014,-0.002,0.023,0.477,-0.528,-0.437,-0.551,0.000,-0.002,1950,0,2,-6,30,16.330,77.790,305,305,0,0,0
71755,-0.087,-0.180,-0.050,0.090,-0.050,-0.014,0.477,-0.528,-0.438,-0.550,0.000,-0.002,2463,0,0,-6,30,16.320,77.790,305,305,0,0,0
71855,-0.078,-0.170,-0.080,0.000,-0.007,0.002,0.477,-0.527,-0.440,-0.549,0.000,-0.002,2062,0,5,-4,30,16.320,77.790,305,305,0,0,0
71955,-0.093,-0.167,-0.080,-0.043,0.038,0.054,0.476,-0.530,-0.438,-0.549,0.000,-0.002,804,0,6,-6,30,16.320,77.790,305,305,0,0,0
72055,-0.102,-0.184,-0.070,0.027,0.087,-0.004,0.478,-0.528,-0.436,-0.550,0.000,-0.002,1978,0,6,-8,30,16.320,77.790,305,305,0,0,0
72155,-0.102,-0.206,0.090,-0.011,0.033,0.010,0.479,-0.527,-0.433,-0.553,0.000,-0.003,1433,0,5,-6,30,16.340,77.790,305,305,0,0,0
72255,-0.110,-0.219,-0.070,-0.020,0.063,0.027,0.480,-0.526,-0.432,-0.554,0.000,-0.003,470,0,7,-8,30,16.340,77.790,305,305,0,0,0
72355,-0.115,-0.229,-0.050,-0.003,0.009,0.000,0.481,-0.526,-0.430,-0.554,0.000,-0.004,1140,0,6,-7,30,16.340,77.790,305,305,0,0,0
72455,-0.117,-0.230,0.010,0.004,0.001,0.007,0.481,-0.526,-0.430,-0.554,0.000,-0.004,675,0,6,-8,30,16.340,77.790,305,305,0,0,0
72555,-0.117,-0.224,-0.070,-0.016,-0.043,0.009,0.480,-0.527,-0.430,-0.554,0.000,-0.003,0,485,5,-6,30,16.340,77.790,305,305,0,0,0
72655,-0.115,-0.220,0.000,0.019,0.013,-0.016,0.480,-0.527,-0.431,-0.554,0.000,-0.003,1084,0,6,-9,30,16.340,77.790,305,305,0,0,0
72755,-0.112,-0.228,-0.020,0.006,0.042,-0.006,0.481,-0.526,-0.431,-0.554,0.000,-0.004,289,0,7,-9,30,16.340,77.790,305,305,0,0,0
72855,-0.110,-0.233,-0.020,0.001,0.004,-0.009,0.481,-0.525,-0.431,-0.555,0.000,-0.004,0,321,6,-8,30,16.340,77.790,305,305,0,0,0
72955,-0.110,-0.235,0.040,0.009,-0.009,0.000,0.481,-0.525,-0.430,-0.555,0.000,-0.004,0,1003,6,-8,30,16.320,77.790,305,305,0,0,0
73055,-0.107,-0.229,-0.040,0.011,-0.042,-0.013,0.481,-0.525,-0.431,-0.554,0.000,-0.004,0,559,5,-7,30,16.320,77.790,305,305,0,0,0
73155,-0.102,-0.217,-0.080,-0.001,-0.004,-0.009,0.480,-0.526,-0.433,-0.553,0.000,-0.003,0,929,7,-8,30,16.320,77.790,305,305,0,0,0
73255,-0.099,-0.215,0.000,0.018,-0.002,-0.018,0.480,-0.525,-0.434,-0.553,0.000,-0.003,0,595,6,-9,30,16.320,77.790,305,305,0,0,0
73355,-0.095,-0.215,0.010,0.007,-0.009,-0.003,0.480,-0.525,-0.434,-0.553,0.000,-0.003,0,1254,6,-8,30,16.330,77.790,305,305,0,0,0
73455,-0.094,-0.203,0.020,0.014,-0.120,-0.002,0.479,-0.526,-0.436,-0.552,0.000,-0.003,0,1363,3,-5,30,16.330,77.790,305,305,0,0,0
