Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
178150,-0.334,1.423,-0.100,0.118,0.721,-0.219,0.485,-0.331,-0.793,-0.160,0.000,0.064,0,3302,-25,21,0,0.000,0.000,0,0,0,0,0
178249,-0.208,1.123,-0.350,0.253,1.513,-0.410,0.530,-0.298,-0.774,-0.175,0.000,0.035,718,0,0,-9,0,0.000,0.000,0,0,0,0,0
178349,-0.049,0.687,-0.440,0.418,1.518,-0.530,0.589,-0.255,-0.741,-0.195,0.000,0.009,3637,0,0,-17,0,0.000,0.000,0,0,0,0,0
178449,0.143,0.358,-0.060,0.502,0.663,-0.662,0.631,-0.206,-0.719,-0.205,0.000,0.000,5455,0,-21,3,0,0.000,0.000,0,0,0,0,0
178549,0.344,0.405,0.200,0.119,-0.728,-0.444,0.623,-0.179,-0.732,-0.211,0.000,-0.003,4869,0,-46,50,0,0.000,0.000,305,305,0,0,0
178649,0.406,0.382,0.230,0.206,1.034,-0.046,0.626,-0.166,-0.732,-0.211,0.000,-0.004,2458,0,11,-19,0,0.000,0.000,305,305,0,0,0
178749,0.401,0.216,0.160,0.011,-0.137,0.038,0.648,-0.156,-0.715,-0.211,0.000,-0.003,2779,0,-28,34,0,0.000,0.000,305,305,0,0,0
178849,0.402,0.246,-0.070,0.017,0.177,-0.013,0.644,-0.157,-0.719,-0.210,0.000,-0.003,3635,0,-11,12,0,0.000,0.000,305,305,0,0,0
178949,0.382,0.183,-0.120,0.041,0.172,0.076,0.652,-0.156,-0.712,-0.210,0.000,-0.002,2847,0,-13,12,0,0.000,0.000,305,305,0,0,0
179049,0.360,0.116,0.140,0.034,0.309,0.020,0.662,-0.152,-0.704,-0.206,0.000,-0.002,3468,0,-6,7,0,0.000,0.000,305,305,0,0,0
179149,0.345,0.040,-0.100,0.060,0.094,0.008,0.672,-0.149,-0.696,-0.205,0.000,-0.000,3523,0,-13,12,0,0.000,0.000,305,305,0,0,0
179249,0.263,-0.080,-0.010,0.029,-0.029,0.010,0.688,-0.151,-0.681,-0.201,0.000,0.001,3068,0,-11,13,0,0.000,0.000,305,305,0,0,0
179349,0.191,-0.148,0.000,0.010,-0.041,-0.014,0.696,-0.158,-0.671,-0.200,0.000,0.002,2991,0,-9,11,0,0.000,0.000,305,305,0,0,0
179449,0.147,-0.189,0.170,0.009,0.024,0.023,0.701,-0.165,-0.664,-0.202,0.000,0.002,2185,0,-6,8,0,0.000,0.000,305,305,0,0,0
179549,0.123,-0.201,-0.190,0.017,0.004,0.052,0.702,-0.169,-0.662,-0.202,0.000,0.002,2197,0,-7,9,0,0.000,0.000,305,305,0,0,0
179649,0.101,-0.218,-0.010,0.051,0.000,-0.018,0.703,-0.175,-0.658,-0.206,0.000,0.002,2933,0,-9,8,0,0.000,0.000,305,305,0,0,0
179749,0.108,-0.229,-0.020,0.124,0.007,-0.013,0.703,-0.175,-0.657,-0.208,0.000,0.002,2835,0,-9,5,29,14.990,72.510,305,305,0,0,0
179849,0.102,-0.241,0.020,0.091,-0.093,-0.021,0.704,-0.177,-0.655,-0.210,0.000,0.002,3179,0,-12,10,29,14.990,72.510,305,305,0,0,0
179949,0.126,-0.217,0.110,-0.008,0.070,-0.074,0.701,-0.176,-0.658,-0.212,0.000,0.002,3608,0,-2,6,29,14.990,72.510,305,305,0,0,0
