Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
60562,0.500,-0.880,0.262,-0.023,0.062,0.190,-0.611,-0.444,0.398,-0.521,0.000,-0.026,4695,0,23,-26,0,0.000,0.000,0,0,0,0,0
60662,0.353,-0.854,0.313,0.053,-0.033,0.144,-0.602,-0.435,0.412,-0.527,0.000,-0.017,4609,0,20,-25,0,0.000,0.000,0,0,0,0,0
60762,0.312,-0.811,0.272,-0.026,-0.062,0.051,-0.599,-0.435,0.421,-0.525,0.000,-0.014,5058,0,24,-24,0,0.000,0.000,0,0,0,0,0
60861,0.269,-0.812,0.233,0.008,0.083,0.088,-0.597,-0.431,0.424,-0.526,0.000,-0.011,4569,0,26,-30,0,0.000,0.000,0,0,0,0,0
60961,0.212,-0.810,0.277,0.088,-0.018,0.068,-0.592,-0.429,0.427,-0.532,0.000,-0.009,4552,0,21,-28,0,0.000,0.000,0,0,0,0,0
61061,0.102,-0.750,0.303,0.103,-0.161,0.036,-0.580,-0.428,0.439,-0.537,0.000,-0.004,3879,0,17,-23,0,0.000,0.000,305,305,0,0,0
61161,0.069,-0.692,0.247,0.143,-0.120,0.047,-0.569,-0.435,0.443,-0.539,0.000,-0.002,3895,0,17,-26,0,0.000,0.000,305,305,0,0,0
61261,0.012,-0.618,0.165,0.072,0.001,-0.084,-0.557,-0.440,0.451,-0.540,0.000,-0.000,4499,0,21,-26,0,0.000,0.000,305,305,0,0,0
61361,0.007,-0.625,0.110,0.000,0.157,-0.018,-0.556,-0.441,0.450,-0.543,0.000,-0.000,3912,0,28,-29,0,0.000,0.000,305,305,0,0,0
61461,0.010,-0.645,0.123,-0.030,0.042,-0.012,-0.556,-0.440,0.447,-0.545,0.000,-0.000,3974,0,25,-26,0,0.000,0.000,305,305,0,0,0
61561,-0.037,-0.634,0.149,-0.003,-0.028,-0.027,-0.552,-0.439,0.450,-0.548,0.000,0.001,3736,0,22,-25,0,0.000,0.000,305,305,0,0,0
61661,-0.052,-0.623,0.100,-0.017,-0.017,0.024,-0.548,-0.441,0.450,-0.551,0.000,0.001,3180,0,24,-25,0,0.000,0.000,305,305,0,0,0
61761,-0.050,-0.653,0.033,-0.018,0.192,-0.044,-0.549,-0.439,0.446,-0.554,0.000,0.001,3979,0,31,-33,0,0.000,0.000,305,305,0,0,0
61861,-0.045,-0.691,0.118,-0.012,0.064,0.000,-0.551,-0.436,0.442,-0.557,0.000,0.001,3433,0,28,-29,0,0.000,0.000,305,305,0,0,0
61961,-0.048,-0.677,0.105,-0.012,-0.124,0.001,-0.548,-0.439,0.442,-0.558,0.000,0.001,3525,0,23,-25,0,0.000,0.000,305,305,0,0,0
62061,-0.050,-0.654,0.064,0.014,-0.074,0.011,-0.544,-0.443,0.442,-0.559,0.000,0.001,3408,0,24,-28,0,0.000,0.000,305,305,0,0,0
62161,-0.054,-0.618,0.082,-0.019,-0.103,-0.027,-0.541,-0.446,0.446,-0.557,0.000,0.001,3720,0,24,-26,32,16.570,432.950,305,305,0,0,0
62261,-0.074,-0.574,0.064,-0.078,-0.149,0.079,-0.537,-0.448,0.452,-0.554,0.000,0.002,2267,0,24,-23,32,16.570,432.950,305,305,0,0,0
62361,-0.164,-0.507,-0.014,-0.143,-0.151,0.197,-0.527,-0.448,0.464,-0.553,0.000,0.004,0,2603,25,-19,32,16.570,432.950,305,305,0,0,0
62461,-0.275,-0.455,-0.049,-0.043,0.000,0.181,-0.520,-0.442,0.479,-0.552,0.000,0.008,0,2945,25,-28,32,16.570,432.950,305,305,0,0,0
62561,-0.259,-0.497,0.039,0.101,0.134,-0.219,-0.523,-0.440,0.473,-0.556,0.000,0.008,4218,0,25,-34,32,16.570,432.950,305,305,0,0,0
62661,-0.196,-0.445,0.023,0.007,-0.381,-0.088,-0.522,-0.450,0.473,-0.549,0.000,0.005,2312,0,13,-14,32,16.580,432.950,305,305,0,0,0
62762,-0.166,-0.384,0.010,0.010,-0.019,-0.069,-0.520,-0.457,0.477,-0.542,0.000,0.004,2426,0,25,-28,32,16.580,432.950,305,305,0,0,0
62862,-0.172,-0.386,-0.059,-0.046,0.162,0.009,-0.520,-0.456,0.477,-0.542,0.000,0.004,843,0,30,-29,32,16.570,432.950,305,305,0,0,0
62962,-0.166,-0.438,-0.063,-0.039,0.172,-0.114,-0.526,-0.451,0.473,-0.545,0.000,0.002,3094,0,30,-30,32,16.570,432.950,305,305,0,0,0
63062,-0.124,-0.458,-0.029,-0.008,-0.016,-0.058,-0.531,-0.451,0.470,-0.542,0.000,0.002,2257,0,25,-27,32,16.580,432.950,305,305,0,0,0
63162,-0.119,-0.460,0.013,-0.021,0.119,0.013,-0.532,-0.451,0.470,-0.542,0.000,0.002,1319,0,31,-32,32,16.580,432.950,305,305,0,0,0
63262,-0.135,-0.488,-0.012,-0.034,0.028,0.034,-0.534,-0.446,0.469,-0.544,0.000,0.002,749,0,28,-29,32,16.570,432.950,305,305,0,0,0
63362,-0.163,-0.487,-0.026,0.009,-0.141,0.002,-0.533,-0.444,0.471,-0.545,0.000,0.002,503,0,23,-26,32,16.570,432.950,305,305,0,0,0
63462,-0.173,-0.448,-0.029,0.003,-0.117,0.027,-0.529,-0.447,0.475,-0.543,0.000,0.002,0,1356,24,-26,32,16.570,443.190,305,305,0,0,0
