Timestamp,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,q_ref,r_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4
84230,0.020,0.000,0.000,0.000,-0.169,-0.551,0.178,-0.798,-0.200,0.017,-0.335,-0.096,4060,591,56,-57,36,15.010,305,305
84330,-0.200,-0.000,0.006,-0.002,-0.174,-0.549,0.173,-0.799,-0.200,0.016,-0.344,-0.084,3939,660,63,-63,36,15.010,305,305
84430,-0.310,-0.000,0.009,-0.004,-0.184,-0.535,0.167,-0.808,-0.200,0.014,-0.380,-0.071,3872,1084,78,-79,36,15.000,305,305
84530,-0.040,0.001,0.008,-0.003,-0.197,-0.515,0.157,-0.819,-0.200,0.012,-0.430,-0.054,3711,1349,98,-98,36,15.000,305,305
84630,-0.150,0.000,0.003,-0.001,-0.203,-0.506,0.151,-0.825,-0.200,0.010,-0.455,-0.043,3635,1202,103,-104,36,15.000,305,305
84730,-0.120,-0.000,0.002,-0.001,-0.207,-0.498,0.146,-0.829,-0.200,0.009,-0.476,-0.035,3556,1047,111,-112,36,15.000,305,305
84830,-0.350,0.000,-0.001,-0.001,-0.210,-0.498,0.144,-0.829,-0.200,0.007,-0.476,-0.029,3580,1261,112,-112,37,15.010,305,305
84930,-0.410,0.001,-0.004,-0.001,-0.210,-0.501,0.141,-0.827,-0.200,0.006,-0.471,-0.022,3660,1622,110,-111,37,15.010,305,305
85030,-0.370,0.000,-0.012,-0.000,-0.208,-0.519,0.143,-0.817,-0.200,0.004,-0.431,-0.018,3786,1913,97,-97,36,15.010,305,305
85130,-1.240,0.001,-0.035,0.001,-0.196,-0.572,0.155,-0.781,-0.200,0.003,-0.302,-0.019,4231,2555,48,-48,36,15.010,305,305
85230,-1.020,-0.001,-0.040,-0.006,-0.185,-0.652,0.170,-0.715,-0.200,0.000,-0.092,-0.002,4588,3590,-21,21,37,15.020,305,305
85330,-0.550,-0.004,-0.033,-0.010,-0.191,-0.724,0.177,-0.639,-0.200,0.003,0.112,0.050,4577,4557,-81,81,37,15.020,305,305
85430,0.390,-0.001,-0.018,0.001,-0.190,-0.764,0.186,-0.587,-0.200,0.009,0.240,0.071,4415,4419,-112,112,36,15.020,305,305
85530,0.380,0.001,-0.005,0.007,-0.177,-0.777,0.203,-0.569,-0.200,0.007,0.292,0.044,4383,3618,-120,120,36,15.020,305,305
85630,0.080,0.002,-0.007,0.002,-0.165,-0.782,0.212,-0.562,-0.200,0.003,0.318,0.020,4288,3101,-128,127,36,15.020,305,305
85730,-0.030,-0.004,-0.020,0.001,-0.158,-0.802,0.224,-0.531,-0.200,0.003,0.395,0.015,4087,3005,-159,158,36,15.020,305,305
85830,0.020,-0.006,-0.016,0.002,-0.159,-0.826,0.246,-0.481,-0.200,0.007,0.502,0.025,3770,3026,-194,193,36,15.010,305,305
85930,0.460,-0.002,-0.006,0.002,-0.157,-0.835,0.259,-0.460,-0.200,0.007,0.549,0.023,3432,2530,-200,200,36,15.010,305,305
86030,0.450,-0.000,0.005,0.002,-0.157,-0.834,0.269,-0.455,-0.200,0.005,0.558,0.016,2911,1499,-200,200,36,15.010,305,305
86130,-0.230,0.010,0.020,-0.001,-0.157,-0.821,0.259,-0.484,-0.200,0.002,0.498,0.006,2745,343,-179,180,36,15.010,305,305
86230,-0.620,0.016,0.038,-0.000,-0.147,-0.780,0.221,-0.574,-0.200,-0.004,0.302,-0.027,3337,0,-109,110,36,15.010,305,305
86330,-0.640,0.011,0.038,0.001,-0.142,-0.716,0.188,-0.657,-0.200,-0.002,0.098,-0.044,3777,834,-44,45,36,15.010,305,305
86430,-0.040,0.000,0.008,-0.001,-0.146,-0.677,0.169,-0.701,-0.200,0.001,-0.025,-0.040,3584,1135,-22,22,36,15.010,305,305
86530,-0.060,-0.002,-0.005,-0.001,-0.149,-0.678,0.169,-0.700,-0.200,0.001,-0.023,-0.035,3399,874,-36,36,36,15.010,305,305
86630,-0.360,-0.005,-0.021,-0.001,-0.150,-0.700,0.179,-0.674,-0.200,-0.001,0.058,-0.030,3406,1024,-72,71,37,15.010,305,305
86730,-0.600,-0.008,-0.033,0.000,-0.150,-0.750,0.202,-0.612,-0.200,-0.002,0.208,-0.022,3599,1805,-126,126,37,15.010,305,305
86830,0.020,-0.003,-0.020,0.001,-0.147,-0.789,0.223,-0.553,-0.200,-0.003,0.350,-0.015,3595,1870,-166,166,36,15.010,305,305
86930,0.460,-0.001,-0.009,0.001,-0.140,-0.809,0.233,-0.522,-0.200,-0.003,0.426,-0.016,3361,977,-184,184,36,15.010,305,305
87030,0.450,0.000,0.000,0.001,-0.140,-0.816,0.235,-0.510,-0.200,-0.003,0.453,-0.011,2781,0,-187,187,36,15.010,305,305
87130,0.060,0.000,0.018,0.002,-0.144,-0.803,0.235,-0.528,-0.200,-0.003,0.409,-0.017,2434,0,-167,167,36,15.010,305,305
87230,-0.430,-0.002,0.041,0.003,-0.162,-0.755,0.230,-0.593,-0.200,-0.003,0.247,-0.027,2695,0,-105,105,36,15.010,305,305
87330,-0.680,-0.006,0.036,0.002,-0.190,-0.683,0.226,-0.669,-0.200,-0.000,0.034,-0.043,3121,0,-40,39,36,15.010,305,305
87430,-0.440,-0.003,0.021,-0.003,-0.217,-0.628,0.216,-0.716,-0.200,0.002,-0.119,-0.036,3298,0,-1,1,36,15.010,305,305
87530,0.940,0.004,0.011,-0.001,-0.230,-0.595,0.203,-0.743,-0.200,0.003,-0.212,-0.028,3182,0,21,-21,36,15.010,305,305
87630,-0.390,0.005,0.011,0.001,-0.221,-0.583,0.191,-0.758,-0.200,0.004,-0.250,-0.033,3144,0,31,-31,36,15.010,610,610
87730,-0.290,-0.001,0.006,-0.006,-0.231,-0.565,0.175,-0.773,-0.200,0.002,-0.304,-0.010,2996,722,47,-47,36,15.010,610,610
87830,-0.340,-0.004,-0.001,-0.008,-0.249,-0.563,0.169,-0.769,-0.200,-0.003,-0.312,0.019,2809,1772,46,-46,37,15.010,305,305
87930,-0.970,-0.002,-0.022,-0.003,-0.258,-0.595,0.177,-0.741,-0.200,-0.005,-0.232,0.045,2968,2451,11,-11,36,15.000,305,305
88030,-1.020,-0.011,-0.030,0.001,-0.252,-0.642,0.208,-0.694,-0.200,-0.001,-0.090,0.034,3715,2792,-38,37,36,15.000,305,305
88130,-0.590,-0.010,-0.027,0.002,-0.249,-0.686,0.250,-0.636,-0.200,0.001,0.067,0.024,4132,3085,-85,85,36,15.000,305,305
88230,0.420,-0.002,-0.012,0.002,-0.243,-0.712,0.274,-0.600,-0.200,0.001,0.164,0.017,4020,2859,-106,106,36,15.000,305,305
88330,0.360,-0.002,-0.006,0.002,-0.236,-0.724,0.286,-0.582,-0.200,0.001,0.216,0.008,3619,2097,-118,118,36,15.010,305,305
88430,0.520,-0.004,-0.008,0.002,-0.233,-0.731,0.303,-0.566,-0.200,-0.000,0.253,-0.002,3240,838,-130,130,36,15.010,305,305
88530,0.330,0.000,-0.003,-0.001,-0.234,-0.735,0.312,-0.554,-0.200,-0.000,0.279,-0.002,2727,0,-137,137,36,15.010,305,305
88630,-0.180,0.023,0.007,-0.004,-0.219,-0.740,0.288,-0.567,-0.200,-0.000,0.264,-0.002,2470,0,-127,129,37,15.010,305,305
88730,0.110,0.029,0.009,-0.004,-0.174,-0.748,0.222,-0.601,-0.200,-0.001,0.218,-0.006,2212,0,-111,112,37,15.010,305,305
88830,0.610,0.027,0.007,0.008,-0.110,-0.747,0.179,-0.631,-0.200,-0.005,0.180,-0.061,3095,0,-103,104,37,15.010,305,305
88930,0.100,0.013,0.010,0.008,-0.064,-0.727,0.163,-0.664,-0.200,-0.006,0.112,-0.122,3682,0,-80,80,37,15.010,305,305
89030,-0.390,0.010,0.013,0.006,-0.038,-0.703,0.158,-0.692,-0.200,-0.001,0.040,-0.165,3906,0,-57,57,37,15.010,305,305
89130,-0.140,0.011,0.008,0.003,-0.015,-0.684,0.147,-0.715,-0.200,0.004,-0.022,-0.190,3855,0,-41,41,37,15.010,305,305
89230,-0.270,0.008,0.021,-0.006,-0.003,-0.657,0.123,-0.743,-0.200,0.011,-0.106,-0.178,3490,0,-10,10,36,15.010,305,305
89330,-0.230,0.007,0.017,-0.004,-0.009,-0.619,0.099,-0.779,-0.200,0.016,-0.215,-0.141,3041,0,23,-24,36,15.010,305,305
89430,-0.270,0.002,0.005,-0.004,-0.012,-0.597,0.082,-0.798,-0.200,0.017,-0.279,-0.115,2837,0,37,-38,37,15.010,305,305
89530,-0.160,0.000,-0.001,-0.002,-0.020,-0.592,0.075,-0.802,-0.200,0.014,-0.292,-0.096,2844,0,37,-38,37,15.010,305,305
89630,-0.090,-0.002,-0.001,-0.003,-0.028,-0.595,0.071,-0.800,-0.200,0.012,-0.286,-0.079,2642,0,36,-36,37,15.020,305,305
89730,-0.400,-0.007,-0.008,-0.003,-0.043,-0.603,0.075,-0.793,-0.200,0.009,-0.265,-0.067,2664,0,27,-28,37,15.020,305,305
89830,-0.220,-0.018,-0.020,-0.006,-0.072,-0.627,0.095,-0.770,-0.200,0.006,-0.196,-0.056,2715,0,1,-1,37,15.010,305,305
89930,0.000,-0.017,-0.020,-0.005,-0.103,-0.661,0.123,-0.733,-0.200,0.002,-0.097,-0.044,2690,0,-30,30,37,15.010,305,305
90030,-0.060,-0.005,-0.017,0.001,-0.120,-0.692,0.146,-0.696,-0.200,-0.000,0.011,-0.039,2484,0,-61,61,36,15.010,305,305
90130,-0.080,-0.006,-0.002,-0.005,-0.128,-0.711,0.152,-0.675,-0.200,-0.001,0.056,-0.023,2212,0,-68,68,36,15.010,305,305
90230,-0.010,-0.008,0.008,-0.006,-0.155,-0.705,0.148,-0.676,-0.200,0.000,0.039,0.018,1421,0,-56,56,36,15.010,305,305
90330,0.020,-0.009,0.003,-0.002,-0.178,-0.696,0.153,-0.678,-0.200,0.001,0.016,0.041,1220,0,-50,49,36,15.010,305,305
90430,0.100,-0.012,-0.000,0.000,-0.202,-0.687,0.171,-0.677,-0.200,0.000,0.002,0.045,1394,0,-46,46,36,15.010,305,305
90530,0.640,-0.012,-0.006,0.003,-0.223,-0.678,0.199,-0.672,-0.200,0.000,-0.003,0.036,1741,0,-47,46,36,15.010,305,305
90630,0.090,-0.016,-0.008,0.002,-0.242,-0.682,0.233,-0.650,-0.200,0.001,0.039,0.027,1866,0,-64,63,36,15.000,305,305
90730,0.260,-0.016,-0.012,-0.001,-0.263,-0.687,0.270,-0.621,-0.200,0.001,0.089,0.026,1719,0,-81,80,36,15.000,305,305
90830,-0.230,-0.016,-0.014,-0.002,-0.284,-0.698,0.301,-0.584,-0.200,0.004,0.158,0.045,1071,0,-104,103,37,15.020,305,305
90930,-0.060,-0.016,-0.012,-0.003,-0.308,-0.708,0.333,-0.541,-0.200,0.010,0.226,0.075,0,1135,-125,124,37,15.020,305,305
91030,0.320,-0.008,-0.008,-0.001,-0.323,-0.715,0.352,-0.511,-0.200,0.017,0.273,0.102,0,1744,-138,137,36,15.010,305,305
91130,0.200,-0.004,-0.003,0.001,-0.331,-0.715,0.363,-0.497,-0.200,0.020,0.290,0.112,0,1821,-141,140,36,15.010,305,305
91230,0.170,0.002,-0.001,0.001,-0.331,-0.717,0.369,-0.490,-0.200,0.021,0.305,0.111,0,1813,-146,146,36,15.010,305,305
91330,0.360,-0.006,-0.007,0.001,-0.330,-0.719,0.378,-0.482,-0.200,0.022,0.326,0.109,0,1917,-156,155,36,15.010,305,305
91430,0.510,-0.004,-0.004,-0.000,-0.333,-0.720,0.388,-0.469,-0.200,0.024,0.345,0.114,0,2144,-163,162,36,15.010,305,305
91530,0.250,-0.008,-0.007,-0.001,-0.342,-0.722,0.399,-0.450,-0.200,0.030,0.369,0.131,0,2584,-173,171,36,15.010,305,305
91630,0.250,-0.009,-0.004,-0.000,-0.354,-0.721,0.413,-0.429,-0.200,0.039,0.391,0.152,0,2946,-181,179,36,15.010,305,305
91730,0.040,-0.002,0.001,0.002,-0.363,-0.718,0.422,-0.419,-0.200,0.043,0.397,0.162,0,3104,-182,180,36,15.010,305,305
91830,0.410,0.004,0.005,0.002,-0.362,-0.713,0.419,-0.430,-0.200,0.037,0.377,0.150,0,3008,-175,174,36,15.010,305,305
91930,0.230,0.005,0.000,-0.001,-0.354,-0.715,0.413,-0.440,-0.200,0.033,0.371,0.139,0,3023,-177,176,37,15.010,305,305
92030,0.180,0.012,0.003,-0.004,-0.344,-0.723,0.399,-0.447,-0.200,0.032,0.372,0.136,0,3196,-179,178,37,15.010,305,305
92130,-0.610,0.019,0.012,0.001,-0.318,-0.730,0.362,-0.484,-0.200,0.023,0.334,0.112,0,3089,-164,164,37,15.010,305,305
92230,0.050,0.009,0.006,0.008,-0.290,-0.722,0.341,-0.527,-0.200,0.009,0.279,0.059,0,2634,-150,149,37,15.010,305,305
92330,0.520,0.007,0.013,0.006,-0.274,-0.711,0.338,-0.552,-0.200,0.002,0.242,0.016,0,1605,-138,138,36,15.010,305,305
92430,0.970,0.001,0.017,0.002,-0.274,-0.685,0.331,-0.588,-0.200,-0.001,0.158,-0.013,0,1441,-111,110,36,15.010,305,305
92530,0.290,0.003,0.012,0.000,-0.283,-0.662,0.318,-0.617,-0.200,-0.001,0.078,-0.018,0,1760,-88,88,36,15.010,305,305
92630,0.170,0.008,0.008,-0.002,-0.283,-0.652,0.302,-0.635,-0.200,-0.000,0.028,-0.014,0,2028,-76,77,36,15.010,305,305
92730,0.780,0.004,0.004,-0.002,-0.280,-0.644,0.281,-0.655,-0.200,0.000,-0.014,-0.007,0,2173,-65,65,36,15.020,305,305
92830,0.650,0.001,-0.001,-0.001,-0.280,-0.646,0.270,-0.657,-0.200,-0.000,-0.020,0.007,0,2369,-67,67,36,15.020,305,305
92930,0.420,0.001,0.008,-0.004,-0.288,-0.637,0.263,-0.664,-0.200,-0.000,-0.049,0.017,0,2512,-55,54,37,15.020,305,305
93030,-0.500,0.011,0.002,0.003,-0.282,-0.634,0.248,-0.676,-0.200,-0.001,-0.072,0.022,0,2551,-50,50,37,15.020,305,305
93130,-0.920,0.014,0.006,0.003,-0.253,-0.637,0.226,-0.693,-0.200,-0.000,-0.087,0.008,0,2967,-44,44,36,15.010,305,305
93230,-0.770,0.013,0.006,-0.000,-0.230,-0.632,0.198,-0.713,-0.200,-0.001,-0.122,0.008,1240,3473,-32,32,36,15.010,305,305
93330,-0.520,0.016,0.000,0.001,-0.209,-0.632,0.169,-0.727,-0.200,-0.001,-0.144,0.019,1645,3870,-27,27,37,15.010,305,305
93430,-0.120,0.020,-0.005,0.001,-0.176,-0.639,0.136,-0.736,-0.200,-0.002,-0.146,0.026,1586,3943,-28,29,37,15.010,305,305
93530,-0.500,0.017,-0.005,-0.001,-0.138,-0.660,0.097,-0.732,-0.200,-0.002,-0.109,0.040,1615,4177,-41,41,37,15.010,305,305
93630,-0.750,0.016,-0.009,-0.002,-0.113,-0.678,0.068,-0.723,-0.200,-0.002,-0.071,0.055,1868,4467,-54,54,37,15.010,305,305
93730,-0.300,0.013,-0.003,0.000,-0.093,-0.693,0.040,-0.713,-0.200,-0.001,-0.035,0.072,2009,4686,-63,63,36,15.020,305,305
93830,0.470,0.010,-0.002,0.004,-0.069,-0.700,0.022,-0.711,-0.200,-0.000,-0.019,0.065,1681,4230,-66,66,36,15.020,305,305
93930,1.310,0.006,-0.004,0.007,-0.041,-0.709,0.016,-0.704,-0.200,0.000,0.006,0.036,0,2947,-74,74,37,15.010,305,305
94030,1.270,0.007,0.005,0.004,-0.030,-0.707,0.022,-0.706,-0.200,0.000,0.000,0.011,0,1952,-68,68,37,15.010,305,305
94130,1.670,0.006,-0.000,0.004,-0.009,-0.703,0.015,-0.711,-0.200,0.000,-0.011,-0.010,0,1744,-65,65,36,15.020,305,305
94230,1.220,0.005,0.002,0.004,0.005,-0.706,0.017,-0.708,-0.200,0.000,-0.004,-0.031,0,1440,-68,68,36,15.020,305,305
94330,0.280,-0.001,0.000,0.003,0.013,-0.703,0.024,-0.711,-0.200,0.000,-0.012,-0.054,0,965,-66,65,36,15.000,305,305
94430,-0.840,-0.005,-0.005,0.001,0.008,-0.706,0.040,-0.707,-0.200,0.000,0.000,-0.067,947,1288,-72,71,36,15.000,305,305
94530,-0.410,-0.004,-0.005,0.008,0.007,-0.716,0.055,-0.696,-0.200,-0.001,0.030,-0.087,2329,1693,-82,81,37,15.000,305,305
94630,-0.510,-0.012,-0.013,0.005,0.006,-0.730,0.083,-0.678,-0.200,-0.004,0.080,-0.121,2947,1202,-101,100,37,15.000,305,305
94730,-0.860,-0.008,-0.007,-0.005,-0.010,-0.750,0.103,-0.653,-0.200,-0.008,0.147,-0.118,3226,2255,-121,121,36,15.000,305,305
94830,-0.250,-0.003,-0.003,-0.002,-0.028,-0.757,0.102,-0.644,-0.200,-0.007,0.169,-0.090,3046,2768,-125,125,36,15.000,305,305
94930,-1.360,0.001,0.007,-0.000,-0.031,-0.758,0.105,-0.643,-0.200,-0.007,0.171,-0.088,3789,3268,-122,122,37,15.010,305,305
95030,0.260,0.001,0.003,-0.005,-0.041,-0.749,0.099,-0.654,-0.200,-0.005,0.142,-0.069,3699,3470,-113,113,37,15.010,305,305
