Timestamp,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,q_ref,r_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4
44754,-0.100,0.002,0.001,0.001,0.722,0.028,-0.691,0.020,-0.200,-0.000,-0.044,0.013,1219,0,15,-15,0,0.000,0,0
44854,-0.200,0.001,-0.001,0.000,0.722,0.029,-0.691,0.023,-0.200,-0.000,-0.043,0.010,936,0,15,-15,0,0.000,0,0
44954,-0.040,0.000,-0.002,-0.001,0.719,0.030,-0.694,0.023,-0.200,-0.000,-0.034,0.012,1020,0,12,-12,0,0.000,0,0
45054,0.120,0.000,0.000,-0.002,0.716,0.033,-0.697,0.019,-0.200,-0.000,-0.027,0.020,1315,0,12,-12,0,0.000,0,0
45154,0.180,0.001,0.004,-0.000,0.721,0.035,-0.691,0.019,-0.200,-0.001,-0.042,0.025,1334,0,17,-17,0,0.000,0,0
45254,0.090,-0.000,0.009,0.000,0.731,0.035,-0.681,0.021,-0.200,-0.001,-0.071,0.023,1222,0,26,-26,0,0.000,0,0
45354,-0.110,0.000,0.015,0.001,0.754,0.033,-0.656,0.022,-0.200,-0.001,-0.138,0.021,1086,0,43,-43,0,0.000,0,0
45454,-0.200,0.001,0.011,0.002,0.775,0.030,-0.631,0.029,-0.200,-0.001,-0.203,0.010,668,0,58,-57,0,0.000,0,0
45554,-0.200,0.001,0.007,0.003,0.789,0.028,-0.612,0.036,-0.200,-0.000,-0.251,0.001,0,452,67,-67,0,0.000,0,0
45654,-0.010,0.001,0.005,0.003,0.800,0.025,-0.598,0.043,-0.200,0.002,-0.286,-0.012,0,901,76,-76,0,0.000,0,0
45754,-0.040,0.001,0.006,0.001,0.811,0.022,-0.583,0.047,-0.200,0.003,-0.324,-0.019,0,891,86,-86,0,0.000,0,0
45854,-0.130,0.000,0.004,-0.001,0.820,0.023,-0.570,0.048,-0.200,0.003,-0.354,-0.016,0,513,95,-95,0,0.000,0,0
45954,-0.070,-0.000,0.004,-0.001,0.826,0.023,-0.561,0.047,-0.200,0.003,-0.375,-0.014,0,222,101,-101,0,0.000,0,0
46055,-0.110,0.000,-0.000,0.000,0.829,0.022,-0.556,0.046,-0.200,0.003,-0.387,-0.014,0,385,106,-106,0,0.000,0,0
46154,-0.060,0.000,-0.007,0.000,0.823,0.023,-0.566,0.047,-0.200,0.003,-0.364,-0.015,0,473,101,-101,0,0.000,0,0
46254,-0.170,0.001,-0.017,0.000,0.805,0.025,-0.591,0.046,-0.200,0.002,-0.305,-0.013,0,249,88,-88,0,0.000,0,0
46354,-0.340,0.002,-0.023,0.000,0.774,0.030,-0.631,0.047,-0.200,0.001,-0.203,-0.013,463,520,65,-65,0,0.000,0,0
46454,-0.290,0.000,-0.015,-0.002,0.738,0.036,-0.672,0.042,-0.200,0.000,-0.094,-0.004,1328,669,45,-45,0,0.000,0,0
46554,-0.320,-0.000,-0.012,-0.002,0.714,0.040,-0.698,0.035,-0.200,-0.000,-0.023,0.007,1655,211,34,-34,0,0.000,0,0
46654,-0.090,-0.000,-0.013,-0.001,0.689,0.043,-0.723,0.031,-0.200,0.000,0.049,0.014,1657,0,20,-20,0,0.000,0,0
46754,0.020,-0.001,-0.013,-0.001,0.663,0.045,-0.747,0.027,-0.200,0.001,0.119,0.020,1461,0,5,-6,0,0.000,0,0
46854,-0.050,-0.003,-0.011,-0.003,0.636,0.046,-0.770,0.018,-0.200,0.003,0.191,0.031,1646,0,-10,10,0,0.000,0,0
46954,-0.050,0.001,-0.010,0.000,0.614,0.047,-0.787,0.014,-0.200,0.004,0.247,0.035,1508,0,-22,22,0,0.000,0,0
47054,-0.040,-0.001,-0.013,-0.000,0.597,0.048,-0.801,0.014,-0.200,0.005,0.291,0.035,1426,0,-33,33,0,0.000,0,0
47154,0.110,-0.001,-0.008,-0.000,0.581,0.049,-0.812,0.013,-0.200,0.006,0.329,0.036,1422,0,-42,42,0,0.000,0,0
47254,0.070,0.000,0.003,-0.000,0.578,0.051,-0.815,0.013,-0.200,0.006,0.337,0.038,1471,0,-42,42,0,0.000,0,0
47354,-0.170,0.001,0.009,0.001,0.589,0.053,-0.806,0.017,-0.200,0.005,0.309,0.034,1303,0,-36,36,0,0.000,0,0
47454,-0.200,0.001,0.014,0.001,0.618,0.053,-0.784,0.024,-0.200,0.003,0.236,0.028,1124,0,-20,19,0,0.000,0,0
47554,-0.160,0.001,0.014,0.002,0.648,0.052,-0.759,0.034,-0.200,0.001,0.160,0.016,794,0,-6,6,0,0.000,0,0
47654,-0.050,0.001,0.012,0.001,0.672,0.052,-0.738,0.042,-0.200,0.000,0.094,0.008,461,0,5,-5,0,0.000,0,0
47754,-0.090,0.001,0.009,0.001,0.693,0.049,-0.718,0.046,-0.200,0.000,0.037,0.001,226,0,15,-15,0,0.000,0,0
47854,0.040,-0.000,0.010,0.001,0.714,0.046,-0.697,0.048,-0.200,0.000,-0.025,-0.001,448,0,28,-28,0,0.000,0,0
47954,-0.120,0.000,0.006,0.001,0.728,0.044,-0.683,0.051,-0.200,0.000,-0.064,-0.005,0,133,34,-34,0,0.000,0,0
48054,-0.050,0.000,0.002,0.001,0.733,0.043,-0.676,0.054,-0.200,0.000,-0.081,-0.009,0,423,35,-35,0,0.000,0,0
48154,-0.110,0.001,-0.001,-0.000,0.733,0.044,-0.676,0.055,-0.200,0.000,-0.082,-0.010,0,252,34,-34,0,0.000,0,0
48254,-0.020,0.000,-0.001,-0.001,0.733,0.046,-0.677,0.054,-0.200,0.000,-0.080,-0.007,559,0,35,-35,0,0.000,0,0
48354,0.020,-0.000,0.000,-0.000,0.732,0.047,-0.677,0.053,-0.200,0.000,-0.079,-0.003,726,0,35,-35,0,0.000,0,0
48454,-0.070,0.001,0.001,0.000,0.733,0.047,-0.677,0.054,-0.200,0.000,-0.080,-0.005,521,0,37,-37,0,0.000,0,0
48554,-0.020,0.001,-0.003,-0.001,0.733,0.050,-0.676,0.054,-0.200,-0.000,-0.080,0.000,838,0,36,-36,0,0.000,0,0
48654,-0.050,0.001,-0.001,-0.000,0.732,0.053,-0.677,0.054,-0.200,-0.000,-0.077,0.005,954,0,37,-37,0,0.000,0,0
48754,-0.190,0.001,0.002,0.000,0.731,0.057,-0.678,0.057,-0.200,-0.000,-0.075,0.007,950,0,38,-37,0,0.000,0,0
48854,-0.200,0.001,-0.003,-0.000,0.730,0.060,-0.678,0.061,-0.200,-0.000,-0.074,0.004,818,0,37,-37,0,0.000,0,0
48954,0.030,0.002,-0.001,-0.000,0.726,0.065,-0.681,0.065,-0.200,-0.000,-0.063,0.006,912,0,36,-35,0,0.000,0,0
49054,0.050,0.003,-0.000,-0.001,0.724,0.071,-0.683,0.068,-0.200,-0.000,-0.058,0.010,1060,0,35,-35,0,0.000,0,0
49154,-0.020,0.002,0.000,0.000,0.722,0.078,-0.683,0.072,-0.200,-0.000,-0.054,0.014,1127,0,35,-35,0,0.000,0,0
49254,0.080,0.000,-0.000,0.001,0.722,0.077,-0.683,0.076,-0.200,-0.000,-0.055,0.008,805,0,36,-36,0,0.000,0,0
49354,0.030,0.001,0.001,-0.001,0.722,0.077,-0.683,0.075,-0.200,-0.000,-0.055,0.009,919,0,37,-37,0,0.000,0,0
49454,-0.040,0.001,0.002,-0.001,0.724,0.082,-0.681,0.074,-0.200,-0.001,-0.060,0.018,1255,0,39,-39,0,0.000,0,0
49554,-0.140,-0.000,0.001,0.001,0.727,0.083,-0.677,0.074,-0.200,-0.001,-0.069,0.021,1253,0,41,-41,0,0.000,0,0
49654,-0.060,-0.001,-0.002,0.001,0.726,0.082,-0.678,0.077,-0.200,-0.000,-0.067,0.015,951,0,40,-40,0,0.000,0,0
49754,0.010,-0.001,0.001,-0.000,0.724,0.079,-0.681,0.076,-0.200,-0.000,-0.061,0.011,879,0,40,-40,0,0.000,0,0
49854,0.000,-0.003,-0.000,-0.001,0.727,0.077,-0.679,0.069,-0.200,-0.001,-0.067,0.018,1187,0,42,-42,0,0.000,0,0
49954,-0.140,-0.003,0.000,0.001,0.727,0.070,-0.680,0.062,-0.200,-0.001,-0.066,0.018,1098,0,42,-42,0,0.000,0,0
50054,-0.030,-0.002,0.000,0.001,0.726,0.063,-0.682,0.062,-0.200,-0.000,-0.063,0.007,581,0,42,-42,0,0.000,0,0
50154,-0.020,-0.001,0.000,0.001,0.728,0.058,-0.681,0.060,-0.200,-0.000,-0.066,0.002,478,0,44,-44,0,0.000,0,0
50254,-0.080,-0.001,0.000,-0.001,0.728,0.054,-0.681,0.057,-0.200,-0.000,-0.068,0.002,681,0,45,-45,0,0.000,0,0
50354,-0.030,-0.000,-0.001,0.001,0.726,0.052,-0.684,0.055,-0.200,-0.000,-0.059,0.001,600,0,42,-42,0,0.000,0,0
50454,-0.030,-0.001,-0.001,0.001,0.723,0.049,-0.686,0.057,-0.200,0.000,-0.053,-0.007,0,392,42,-42,0,0.000,0,0
50554,0.060,-0.001,-0.001,0.000,0.722,0.048,-0.688,0.055,-0.200,0.000,-0.048,-0.007,240,0,42,-42,0,0.000,0,0
50654,-0.050,-0.001,0.002,0.001,0.724,0.045,-0.686,0.056,-0.200,0.000,-0.055,-0.012,0,545,45,-45,0,0.000,0,0
50754,-0.100,-0.001,-0.001,0.000,0.724,0.043,-0.686,0.056,-0.200,0.000,-0.054,-0.015,0,572,44,-44,0,0.000,0,0
50854,0.000,-0.000,-0.000,-0.001,0.721,0.043,-0.690,0.053,-0.200,0.000,-0.045,-0.011,341,0,42,-42,0,0.000,0,0
50954,0.190,0.000,0.001,0.000,0.721,0.043,-0.690,0.053,-0.200,0.000,-0.044,-0.010,289,0,43,-43,0,0.000,0,0
51055,0.040,-0.000,0.000,-0.000,0.721,0.043,-0.689,0.052,-0.200,0.000,-0.046,-0.010,325,0,44,-44,0,0.000,0,0
51154,-0.300,0.000,-0.000,0.001,0.722,0.043,-0.688,0.053,-0.200,0.000,-0.049,-0.010,503,507,45,-45,0,0.000,0,0
51254,-0.180,-0.002,-0.002,-0.000,0.719,0.040,-0.692,0.051,-0.200,0.000,-0.039,-0.013,732,977,42,-42,0,0.000,0,0
51354,0.110,-0.001,0.001,-0.002,0.715,0.040,-0.696,0.048,-0.200,0.000,-0.027,-0.009,505,0,40,-40,0,0.000,0,0
51454,0.070,-0.000,0.002,-0.001,0.720,0.043,-0.692,0.043,-0.200,-0.000,-0.040,0.003,1033,0,45,-45,0,0.000,0,0
51554,-0.050,-0.000,0.001,0.001,0.723,0.042,-0.688,0.042,-0.200,-0.000,-0.049,0.003,832,0,47,-47,0,0.000,0,0
51654,-0.120,0.000,-0.000,0.001,0.723,0.040,-0.688,0.045,-0.200,0.000,-0.050,-0.005,0,252,47,-47,0,0.000,0,0
51755,-0.040,0.000,-0.000,0.000,0.722,0.038,-0.689,0.047,-0.200,0.000,-0.048,-0.009,0,438,47,-47,0,0.000,0,0
51854,0.020,0.000,0.001,-0.000,0.722,0.039,-0.689,0.046,-0.200,0.000,-0.048,-0.007,264,0,47,-47,0,0.000,0,0
51954,-0.120,0.000,0.000,-0.002,0.724,0.040,-0.687,0.046,-0.200,0.000,-0.052,-0.004,653,0,49,-49,0,0.000,0,0
52054,-0.110,0.001,0.000,-0.000,0.724,0.044,-0.687,0.044,-0.200,-0.000,-0.053,0.003,933,0,50,-49,0,0.000,0,0
52154,0.010,0.000,-0.000,0.000,0.724,0.045,-0.687,0.045,-0.200,-0.000,-0.051,0.003,773,0,49,-49,0,0.000,0,0
52254,0.260,0.001,-0.000,0.000,0.724,0.046,-0.687,0.047,-0.200,-0.000,-0.052,0.002,674,0,50,-50,0,0.000,0,0
52354,0.000,0.000,0.001,0.000,0.724,0.046,-0.687,0.048,-0.200,-0.000,-0.053,0.000,602,0,51,-51,0,0.000,0,0
52454,-0.170,-0.000,0.001,0.000,0.725,0.046,-0.685,0.050,-0.200,0.000,-0.057,-0.001,561,0,52,-52,0,0.000,0,0
52555,-0.180,-0.000,0.000,0.000,0.725,0.047,-0.685,0.050,-0.200,0.000,-0.057,-0.001,544,0,52,-52,0,0.000,0,0
52654,0.040,-0.000,-0.000,-0.001,0.725,0.046,-0.686,0.049,-0.200,-0.000,-0.055,0.000,680,0,52,-52,0,0.000,0,0
52755,0.030,-0.000,-0.000,0.000,0.724,0.047,-0.686,0.047,-0.200,-0.000,-0.053,0.003,807,0,53,-53,0,0.000,0,0
52854,-0.220,-0.000,-0.000,0.001,0.723,0.045,-0.687,0.047,-0.200,-0.000,-0.051,0.000,564,0,53,-53,0,0.000,0,0
52954,-0.620,-0.000,-0.002,0.001,0.723,0.044,-0.688,0.049,-0.200,0.000,-0.049,-0.004,646,651,52,-52,0,0.000,0,0
53054,-0.030,-0.000,-0.001,0.000,0.720,0.043,-0.690,0.050,-0.200,0.000,-0.043,-0.007,0,301,51,-51,33,16.250,305,0
53154,0.020,-0.000,-0.000,-0.000,0.719,0.042,-0.692,0.050,-0.200,0.000,-0.039,-0.008,0,231,51,-51,33,16.250,305,0
53254,-0.030,-0.000,-0.000,-0.000,0.718,0.042,-0.693,0.049,-0.200,0.000,-0.037,-0.008,272,0,51,-51,33,16.250,305,0
53354,-0.120,0.001,-0.001,0.000,0.718,0.043,-0.693,0.050,-0.200,0.000,-0.035,-0.007,283,0,51,-51,33,16.250,305,0
53454,-0.040,0.000,-0.001,0.000,0.716,0.044,-0.695,0.051,-0.200,0.000,-0.031,-0.008,182,0,50,-50,33,16.240,305,305
53554,-0.090,0.000,-0.000,-0.000,0.714,0.045,-0.697,0.052,-0.200,0.000,-0.025,-0.008,150,0,50,-50,33,16.240,305,305
53654,-0.290,0.001,0.000,0.000,0.714,0.047,-0.697,0.054,-0.200,0.000,-0.025,-0.009,405,491,50,-50,34,16.240,305,305
53754,-0.230,0.001,0.001,-0.001,0.716,0.050,-0.694,0.057,-0.200,0.000,-0.032,-0.007,919,714,53,-53,34,16.240,305,305
53854,-0.270,0.002,-0.000,-0.000,0.717,0.056,-0.692,0.058,-0.200,0.000,-0.036,-0.001,869,0,53,-53,34,16.240,305,305
53954,0.320,0.003,-0.001,0.003,0.714,0.058,-0.695,0.067,-0.200,0.000,-0.028,-0.010,0,660,51,-51,33,16.250,305,305
54054,0.270,0.001,-0.001,0.001,0.712,0.058,-0.696,0.075,-0.200,0.000,-0.025,-0.021,0,1048,51,-51,33,16.250,305,305
54156,0.040,-0.000,-0.000,-0.000,0.711,0.059,-0.697,0.076,-0.200,0.000,-0.023,-0.022,0,1008,51,-51,33,16.250,305,305
54254,0.130,-0.001,-0.000,-0.000,0.711,0.059,-0.697,0.074,-0.200,0.000,-0.021,-0.020,0,738,51,-51,33,16.250,305,305
54354,0.090,-0.001,0.000,-0.000,0.710,0.058,-0.698,0.072,-0.200,0.000,-0.020,-0.018,0,595,51,-51,34,16.260,305,305
54454,0.020,-0.001,0.001,0.000,0.711,0.055,-0.697,0.069,-0.200,0.000,-0.022,-0.018,0,652,52,-52,34,16.260,305,305
54554,-0.140,-0.002,-0.000,0.000,0.712,0.052,-0.697,0.065,-0.200,0.000,-0.023,-0.018,0,676,52,-52,34,16.260,305,305
54654,-0.090,-0.001,-0.002,0.001,0.710,0.047,-0.699,0.063,-0.200,0.000,-0.017,-0.021,0,883,50,-50,34,16.270,305,305
54754,0.010,-0.001,-0.003,0.000,0.707,0.044,-0.703,0.061,-0.200,0.000,-0.008,-0.024,0,958,48,-48,34,16.270,305,305
54854,0.000,-0.001,0.001,-0.001,0.707,0.043,-0.703,0.058,-0.200,0.000,-0.007,-0.020,0,697,49,-49,34,16.250,305,305
54954,-0.130,-0.001,-0.001,-0.000,0.706,0.042,-0.704,0.055,-0.200,0.000,-0.004,-0.017,0,588,48,-48,34,16.250,305,305
55054,0.000,-0.001,0.000,-0.001,0.706,0.042,-0.705,0.054,-0.200,-0.000,-0.001,-0.016,0,626,48,-48,34,16.250,305,305
55154,-0.090,0.000,-0.002,0.001,0.703,0.042,-0.708,0.053,-0.200,-0.000,0.006,-0.016,0,705,46,-46,34,16.250,305,305
55254,-0.030,-0.000,-0.001,-0.000,0.701,0.042,-0.710,0.054,-0.200,-0.000,0.011,-0.017,0,778,45,-45,34,16.250,305,305
55354,-0.090,-0.000,-0.000,-0.001,0.699,0.043,-0.712,0.053,-0.200,-0.000,0.017,-0.015,0,647,44,-44,34,16.250,305,305
55454,0.040,-0.000,-0.001,-0.000,0.698,0.044,-0.713,0.052,-0.200,-0.000,0.020,-0.014,0,620,43,-43,34,16.250,305,305
55554,0.070,0.001,-0.001,-0.000,0.696,0.045,-0.715,0.052,-0.200,-0.000,0.026,-0.011,0,493,41,-41,34,16.260,305,305
55655,0.020,0.000,0.000,0.000,0.694,0.046,-0.716,0.052,-0.200,-0.000,0.031,-0.011,0,585,40,-40,34,16.260,305,305
55754,-0.080,0.000,0.000,-0.000,0.695,0.046,-0.716,0.052,-0.200,-0.000,0.029,-0.011,0,602,41,-41,34,16.270,305,305
55854,-0.010,0.001,0.000,-0.000,0.696,0.047,-0.715,0.052,-0.200,-0.000,0.027,-0.009,0,491,41,-41,34,16.270,305,305
55955,0.000,-0.000,0.000,-0.000,0.696,0.048,-0.714,0.053,-0.200,-0.000,0.025,-0.009,0,509,41,-41,34,16.280,305,305
56054,-0.120,0.000,-0.000,0.001,0.697,0.048,-0.714,0.053,-0.200,-0.000,0.023,-0.007,0,454,41,-41,34,16.280,305,305
56154,-0.020,-0.000,-0.000,0.000,0.697,0.047,-0.714,0.053,-0.200,-0.000,0.024,-0.009,0,614,41,-41,34,16.280,305,305
56254,0.000,-0.000,0.001,-0.000,0.697,0.047,-0.714,0.052,-0.200,-0.000,0.023,-0.009,0,555,41,-41,34,16.270,305,305
56354,-0.030,0.000,0.003,0.001,0.700,0.046,-0.711,0.052,-0.200,-0.000,0.014,-0.010,0,666,44,-43,34,16.270,305,305
56454,0.050,-0.000,0.005,0.001,0.710,0.043,-0.701,0.055,-0.200,0.000,-0.014,-0.016,0,982,51,-51,34,16.270,305,305
56554,-0.050,-0.000,0.007,0.001,0.719,0.039,-0.691,0.058,-0.200,0.000,-0.041,-0.024,0,1205,57,-57,34,16.270,305,305
56654,-0.080,-0.000,0.010,0.000,0.734,0.036,-0.676,0.060,-0.200,0.001,-0.084,-0.029,0,1239,68,-68,34,16.270,305,305
56754,0.030,0.001,0.007,-0.000,0.751,0.035,-0.656,0.061,-0.200,0.002,-0.137,-0.027,0,1118,80,-80,34,16.260,305,305
56854,-0.100,0.001,0.006,-0.000,0.765,0.036,-0.640,0.063,-0.200,0.002,-0.178,-0.026,0,1033,88,-88,34,16.260,305,305
56954,-0.120,0.001,0.007,-0.000,0.777,0.036,-0.625,0.065,-0.200,0.003,-0.218,-0.024,0,988,98,-98,34,16.260,305,305
57054,-0.280,0.000,0.002,0.000,0.786,0.036,-0.613,0.065,-0.200,0.003,-0.248,-0.023,0,1028,105,-105,34,16.260,305,305
57154,-0.200,0.000,-0.004,0.001,0.786,0.036,-0.614,0.067,-0.200,0.003,-0.247,-0.025,0,1197,104,-104,34,16.250,305,305
57254,-0.430,-0.001,-0.018,0.001,0.770,0.034,-0.633,0.065,-0.200,0.003,-0.196,-0.030,0,1503,89,-89,34,16.250,305,305
57354,-0.350,-0.001,-0.023,-0.000,0.733,0.034,-0.677,0.060,-0.200,0.001,-0.082,-0.032,658,1915,62,-62,34,16.250,305,305
57454,-0.170,0.000,-0.015,0.000,0.697,0.036,-0.714,0.056,-0.200,-0.000,0.021,-0.030,1068,1988,44,-44,34,16.260,305,305
57554,-0.140,0.000,-0.015,0.000,0.667,0.038,-0.742,0.055,-0.200,-0.002,0.103,-0.030,781,1901,28,-28,34,16.260,305,305
57654,-0.010,0.001,-0.013,-0.000,0.639,0.041,-0.766,0.055,-0.200,-0.003,0.179,-0.031,0,1715,12,-12,34,16.270,305,305
57754,0.040,-0.001,-0.008,-0.002,0.621,0.044,-0.781,0.053,-0.200,-0.003,0.225,-0.028,0,1218,4,-4,34,16.270,305,305
57854,0.110,0.000,0.001,-0.001,0.613,0.046,-0.787,0.049,-0.200,-0.003,0.246,-0.020,0,892,2,-2,34,16.270,305,305
57954,-0.020,-0.000,0.003,0.000,0.616,0.046,-0.785,0.049,-0.200,-0.002,0.239,-0.020,0,1004,3,-3,34,16.270,305,305
58054,-0.020,-0.000,0.009,0.000,0.626,0.046,-0.777,0.050,-0.200,-0.002,0.213,-0.021,0,1109,9,-9,34,16.270,305,305
58154,-0.050,0.000,0.016,0.001,0.651,0.044,-0.756,0.052,-0.200,-0.002,0.148,-0.022,0,1163,25,-24,34,16.270,305,305
58254,-0.110,0.001,0.017,0.001,0.684,0.041,-0.726,0.056,-0.200,-0.001,0.059,-0.025,0,1250,44,-43,34,16.270,305,305
58354,-0.130,0.000,0.013,0.001,0.712,0.038,-0.699,0.060,-0.200,0.000,-0.021,-0.030,0,1383,58,-58,34,16.270,305,305
58454,-0.090,-0.000,0.009,0.001,0.731,0.035,-0.678,0.063,-0.200,0.001,-0.077,-0.033,0,1431,67,-67,34,16.270,305,305
58554,0.030,0.001,0.009,0.001,0.748,0.033,-0.660,0.065,-0.200,0.002,-0.128,-0.036,0,1474,78,-78,34,16.270,305,305
58654,-0.130,0.000,0.008,-0.000,0.764,0.032,-0.641,0.066,-0.200,0.003,-0.177,-0.036,0,1412,89,-89,34,16.270,305,305
58754,-0.200,0.001,0.004,-0.000,0.775,0.032,-0.628,0.067,-0.200,0.004,-0.211,-0.035,0,1375,96,-96,34,16.270,305,305
58854,-0.240,0.000,-0.000,0.000,0.781,0.032,-0.621,0.067,-0.200,0.004,-0.229,-0.034,0,1433,99,-99,34,16.270,305,305
58954,-0.110,0.000,-0.005,0.001,0.778,0.033,-0.624,0.068,-0.200,0.004,-0.221,-0.034,0,1424,97,-97,34,16.260,305,305
59054,-0.130,0.001,-0.013,0.001,0.766,0.034,-0.638,0.070,-0.200,0.003,-0.186,-0.037,0,1460,89,-89,34,16.260,305,305
59154,-0.130,0.001,-0.012,0.000,0.746,0.033,-0.662,0.066,-0.200,0.002,-0.122,-0.038,0,1438,75,-75,34,16.250,305,305
59254,-0.280,0.001,-0.011,-0.000,0.722,0.036,-0.688,0.065,-0.200,0.001,-0.051,-0.037,0,1502,61,-61,34,16.250,305,305
59354,-0.320,0.001,-0.014,-0.000,0.694,0.039,-0.716,0.062,-0.200,-0.001,0.029,-0.035,0,1543,44,-44,34,16.260,305,305
59454,-0.200,0.001,-0.013,0.000,0.670,0.043,-0.739,0.061,-0.200,-0.002,0.096,-0.032,0,1523,31,-31,34,16.260,305,305
59554,-0.130,0.001,-0.014,0.001,0.643,0.044,-0.762,0.059,-0.200,-0.003,0.166,-0.033,0,1533,15,-15,34,16.260,305,305
59654,0.020,0.000,-0.011,0.001,0.618,0.044,-0.783,0.059,-0.200,-0.004,0.231,-0.038,0,1492,1,-1,34,16.250,305,305
59754,-0.010,-0.001,-0.009,-0.001,0.598,0.045,-0.798,0.058,-0.200,-0.005,0.281,-0.038,0,1409,-9,10,34,16.250,305,305
59854,-0.040,0.001,-0.006,-0.000,0.581,0.047,-0.811,0.053,-0.200,-0.005,0.325,-0.030,0,1199,-20,20,34,16.250,305,305
59954,-0.060,0.001,-0.007,0.000,0.566,0.047,-0.822,0.051,-0.200,-0.006,0.360,-0.030,0,1277,-30,30,34,16.250,305,305
60054,-0.040,-0.001,-0.009,-0.000,0.549,0.047,-0.833,0.049,-0.200,-0.006,0.400,-0.029,0,1245,-43,43,34,16.250,305,305
60154,-0.040,-0.000,-0.006,0.000,0.539,0.047,-0.840,0.048,-0.200,-0.006,0.424,-0.028,0,1250,-49,49,34,16.270,305,305
60254,-0.080,0.000,-0.003,0.000,0.533,0.047,-0.844,0.048,-0.200,-0.007,0.439,-0.030,0,1336,-54,54,34,16.270,305,305
60354,-0.020,-0.000,0.001,-0.001,0.531,0.046,-0.845,0.047,-0.200,-0.007,0.444,-0.030,0,1288,-58,58,34,16.270,305,305
60454,-0.080,0.001,-0.002,-0.000,0.526,0.048,-0.848,0.047,-0.200,-0.006,0.453,-0.027,0,1235,-64,65,34,16.270,305,305
60554,-0.030,-0.000,-0.000,-0.000,0.522,0.049,-0.850,0.047,-0.200,-0.007,0.464,-0.028,0,1263,-71,71,34,16.270,305,305
60654,-0.030,0.001,0.003,-0.000,0.526,0.049,-0.848,0.047,-0.200,-0.006,0.455,-0.026,0,1219,-71,71,34,16.270,305,305
60754,-0.090,0.001,0.009,0.000,0.542,0.049,-0.838,0.047,-0.200,-0.006,0.417,-0.026,0,1233,-64,64,34,16.270,305,305
60854,-0.240,0.000,0.015,0.000,0.570,0.047,-0.819,0.050,-0.200,-0.005,0.352,-0.028,0,1297,-51,51,34,16.270,305,305
60954,-0.180,-0.000,0.015,0.001,0.601,0.045,-0.797,0.052,-0.200,-0.004,0.276,-0.029,0,1335,-38,38,34,16.270,305,305
61054,-0.150,0.000,0.014,0.001,0.631,0.041,-0.772,0.056,-0.200,-0.003,0.198,-0.035,0,1477,-24,25,34,16.270,305,305
61154,-0.150,-0.000,0.011,0.001,0.657,0.037,-0.751,0.059,-0.200,-0.003,0.131,-0.039,0,1530,-14,14,34,16.280,305,305
61254,-0.050,-0.000,0.007,0.001,0.675,0.034,-0.734,0.061,-0.200,-0.002,0.081,-0.042,0,1573,-7,7,34,16.280,305,305
