Timestamp,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,q_ref,r_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4
67515,-0.040,0.001,0.001,0.001,0.499,0.522,-0.485,0.493,-0.200,0.001,0.016,0.044,2861,4041,81,-81,0,0.000,0,0
67615,-0.030,0.000,-0.000,0.001,0.498,0.521,-0.486,0.495,-0.200,0.001,0.015,0.038,2731,3923,81,-81,0,0.000,0,0
67715,0.020,-0.000,-0.001,0.000,0.497,0.522,-0.486,0.495,-0.200,0.001,0.017,0.037,2537,3871,79,-79,0,0.000,0,0
67815,-0.340,0.000,-0.000,0.001,0.496,0.521,-0.487,0.495,-0.200,0.001,0.018,0.034,2529,3854,79,-79,0,0.000,0,0
67915,-0.100,0.000,-0.000,0.001,0.494,0.520,-0.489,0.497,-0.200,0.001,0.018,0.027,2528,3806,79,-79,0,0.000,0,0
68015,-0.150,-0.001,-0.001,0.000,0.490,0.522,-0.488,0.499,-0.200,0.001,0.022,0.026,2318,3739,78,-78,0,0.000,0,0
68115,-0.040,0.000,0.001,0.000,0.488,0.522,-0.489,0.500,-0.200,0.000,0.023,0.022,2248,3675,77,-77,0,0.000,0,0
68215,0.250,-0.001,0.000,-0.001,0.489,0.522,-0.487,0.502,-0.200,0.000,0.018,0.022,1749,3492,79,-79,0,0.000,0,0
68315,0.570,0.000,-0.000,-0.000,0.491,0.522,-0.485,0.501,-0.200,0.001,0.016,0.026,0,3040,79,-80,0,0.000,0,0
68415,0.190,0.001,0.000,0.000,0.488,0.525,-0.484,0.503,-0.200,0.001,0.018,0.026,0,2503,79,-79,0,0.000,0,0
68515,-0.050,0.000,0.002,-0.000,0.489,0.524,-0.481,0.504,-0.200,0.001,0.013,0.028,0,2323,81,-81,0,0.000,0,0
68615,-0.060,-0.000,0.001,0.000,0.490,0.523,-0.479,0.507,-0.200,0.000,0.005,0.027,0,2336,83,-83,0,0.000,0,0
68715,-0.030,-0.000,-0.000,-0.000,0.491,0.522,-0.479,0.507,-0.200,0.000,0.005,0.026,0,2360,83,-83,0,0.000,0,0
68815,-0.130,-0.000,-0.000,-0.000,0.490,0.523,-0.480,0.506,-0.200,0.000,0.007,0.028,0,2416,82,-82,0,0.000,0,0
68915,-0.130,0.000,-0.000,0.000,0.490,0.523,-0.479,0.507,-0.200,0.000,0.007,0.026,0,2416,82,-82,0,0.000,0,0
69015,-0.050,0.000,-0.001,0.000,0.488,0.524,-0.481,0.506,-0.200,0.000,0.012,0.024,0,2417,80,-80,0,0.000,0,0
69115,-0.010,-0.000,-0.001,-0.000,0.486,0.525,-0.483,0.505,-0.200,0.000,0.018,0.022,0,2402,78,-78,0,0.000,0,0
69215,0.700,0.001,-0.002,0.001,0.484,0.527,-0.485,0.503,-0.200,0.000,0.025,0.021,0,2395,75,-75,0,0.000,0,0
69315,0.190,0.001,0.000,0.001,0.480,0.528,-0.486,0.504,-0.200,0.000,0.031,0.016,0,2314,74,-74,0,0.000,0,0
69415,-0.190,0.001,0.002,0.001,0.479,0.526,-0.485,0.509,-0.200,0.000,0.024,0.010,0,2238,77,-77,0,0.000,0,0
69515,-0.130,-0.000,0.000,-0.001,0.482,0.523,-0.483,0.511,-0.200,0.000,0.014,0.012,0,2336,80,-80,0,0.000,0,0
69615,0.080,-0.001,-0.001,-0.004,0.486,0.526,-0.482,0.506,-0.200,0.000,0.016,0.023,0,2548,78,-78,0,0.000,0,0
69715,0.210,-0.001,-0.001,-0.007,0.492,0.533,-0.478,0.496,-0.200,0.002,0.024,0.050,0,2923,75,-75,0,0.000,0,0
69815,-0.100,-0.001,0.001,-0.009,0.503,0.543,-0.469,0.483,-0.200,0.005,0.028,0.093,0,3347,74,-75,0,0.000,0,0
69915,-0.080,0.001,0.001,-0.009,0.515,0.552,-0.455,0.473,-0.200,0.011,0.023,0.137,0,3683,76,-77,0,0.000,0,0
70015,-0.040,0.000,-0.000,-0.006,0.524,0.561,-0.442,0.464,-0.200,0.017,0.021,0.177,0,3862,76,-77,0,0.000,0,0
70115,0.080,0.001,-0.000,-0.004,0.530,0.568,-0.433,0.456,-0.200,0.023,0.024,0.207,0,3951,75,-76,0,0.000,0,0
70215,0.020,0.000,-0.000,-0.004,0.535,0.575,-0.426,0.450,-0.200,0.028,0.026,0.230,0,4019,74,-75,0,0.000,0,0
70315,0.010,0.000,-0.001,-0.003,0.538,0.580,-0.420,0.445,-0.200,0.033,0.029,0.249,0,4060,73,-74,0,0.000,0,0
70415,0.040,0.001,-0.000,-0.002,0.540,0.584,-0.416,0.440,-0.200,0.037,0.034,0.262,0,4077,71,-72,0,0.000,0,0
70515,0.060,0.000,0.000,-0.002,0.542,0.587,-0.413,0.438,-0.200,0.040,0.035,0.272,0,4091,71,-72,0,0.000,0,0
70615,0.040,-0.000,0.000,-0.001,0.544,0.589,-0.410,0.435,-0.200,0.042,0.036,0.281,0,4118,70,-72,0,0.000,0,0
70715,0.080,-0.000,0.000,-0.001,0.545,0.590,-0.408,0.433,-0.200,0.044,0.035,0.288,0,4129,71,-72,0,0.000,0,0
70815,0.030,-0.000,0.000,-0.000,0.547,0.591,-0.406,0.432,-0.200,0.045,0.034,0.292,0,4133,71,-72,0,0.000,0,0
70915,0.030,0.000,0.000,-0.001,0.548,0.590,-0.405,0.433,-0.200,0.045,0.032,0.293,0,4115,71,-73,0,0.000,0,0
71015,0.010,0.000,0.000,0.001,0.548,0.591,-0.404,0.433,-0.200,0.046,0.032,0.294,0,4109,71,-73,0,0.000,0,0
71115,0.030,0.000,-0.001,0.000,0.546,0.591,-0.405,0.434,-0.200,0.045,0.033,0.291,0,4069,70,-72,0,0.000,0,0
71215,0.110,0.001,-0.001,0.001,0.545,0.593,-0.406,0.433,-0.200,0.045,0.038,0.291,0,4070,68,-70,0,0.000,0,0
71315,0.150,0.000,-0.001,-0.000,0.543,0.594,-0.407,0.432,-0.200,0.046,0.044,0.289,0,4059,66,-68,0,0.000,0,0
71415,0.050,0.000,-0.000,0.000,0.542,0.595,-0.408,0.432,-0.200,0.046,0.046,0.290,0,4069,66,-67,0,0.000,0,0
71515,-0.230,0.000,0.000,0.001,0.542,0.594,-0.408,0.432,-0.200,0.045,0.046,0.287,0,4047,66,-67,0,0.000,0,0
71615,-0.050,0.001,0.001,0.003,0.540,0.591,-0.409,0.438,-0.200,0.041,0.040,0.277,0,3937,68,-69,0,0.000,0,0
71715,0.150,0.001,-0.000,0.002,0.534,0.590,-0.412,0.443,-0.200,0.037,0.041,0.263,0,3834,67,-68,0,0.000,0,0
71815,0.200,0.000,-0.001,0.001,0.531,0.590,-0.415,0.445,-0.200,0.036,0.044,0.254,0,3808,65,-66,0,0.000,0,0
71915,0.160,0.001,-0.001,0.002,0.526,0.591,-0.418,0.447,-0.200,0.034,0.051,0.246,0,3771,63,-64,0,0.000,0,0
72015,0.090,0.001,-0.000,0.002,0.522,0.591,-0.420,0.450,-0.200,0.032,0.054,0.236,0,3703,62,-63,0,0.000,0,0
72115,0.170,0.001,0.000,0.002,0.517,0.590,-0.422,0.454,-0.200,0.029,0.056,0.223,0,3630,61,-62,0,0.000,0,0
72215,0.110,0.000,0.001,0.001,0.513,0.589,-0.424,0.458,-0.200,0.027,0.057,0.213,0,3575,61,-62,0,0.000,0,0
72315,0.080,-0.000,0.001,0.001,0.512,0.586,-0.425,0.462,-0.200,0.024,0.051,0.206,0,3557,63,-64,0,0.000,0,0
72415,0.010,-0.001,0.001,0.002,0.512,0.583,-0.426,0.466,-0.200,0.022,0.044,0.199,0,3518,65,-66,0,0.000,0,0
72515,0.100,0.000,0.001,0.002,0.512,0.578,-0.427,0.470,-0.200,0.019,0.036,0.189,0,3446,67,-68,0,0.000,0,0
72615,0.040,0.000,0.001,0.000,0.511,0.575,-0.428,0.474,-0.200,0.017,0.029,0.182,0,3433,69,-70,0,0.000,0,0
72715,0.000,-0.000,-0.000,0.000,0.511,0.574,-0.427,0.476,-0.200,0.017,0.026,0.180,0,3453,70,-70,0,0.000,0,0
72815,0.100,0.000,-0.000,0.001,0.511,0.574,-0.428,0.476,-0.200,0.017,0.027,0.177,0,3445,69,-70,0,0.000,0,0
72915,0.010,0.000,-0.000,0.001,0.509,0.573,-0.430,0.477,-0.200,0.016,0.028,0.172,0,3401,69,-69,0,0.000,0,0
73015,0.030,0.000,0.000,0.001,0.507,0.572,-0.431,0.479,-0.200,0.015,0.028,0.167,0,3372,68,-69,0,0.000,0,0
73115,0.030,0.000,0.000,0.001,0.506,0.571,-0.432,0.481,-0.200,0.014,0.026,0.163,0,3344,69,-70,0,0.000,0,0
73215,0.050,-0.000,0.001,0.003,0.505,0.569,-0.433,0.483,-0.200,0.013,0.023,0.156,0,3274,70,-71,0,0.000,0,0
73315,-0.020,0.000,0.002,0.003,0.503,0.564,-0.436,0.489,-0.200,0.010,0.016,0.140,0,3116,72,-73,0,0.000,0,0
73415,-0.190,-0.000,0.002,0.005,0.500,0.557,-0.439,0.496,-0.200,0.007,0.008,0.122,0,2943,75,-76,0,0.000,0,0
73515,-0.270,0.001,0.001,0.005,0.496,0.549,-0.443,0.506,-0.200,0.004,-0.003,0.096,0,2761,79,-79,0,0.000,0,0
73615,-0.080,-0.000,-0.001,0.004,0.491,0.542,-0.447,0.514,-0.200,0.002,-0.012,0.073,0,2559,81,-81,0,0.000,0,0
73715,0.120,-0.001,-0.001,0.005,0.486,0.539,-0.454,0.517,-0.200,0.001,-0.008,0.054,0,2387,79,-79,0,0.000,0,0
73815,0.050,-0.002,0.001,0.006,0.479,0.530,-0.465,0.522,-0.200,0.000,-0.004,0.023,0,1978,78,-78,0,0.000,0,0
73915,0.100,-0.001,0.001,0.004,0.475,0.521,-0.473,0.528,-0.200,0.000,-0.009,-0.004,0,1713,80,-80,0,0.000,0,0
74015,0.250,0.001,0.001,0.003,0.472,0.515,-0.477,0.533,-0.200,0.000,-0.015,-0.024,0,1587,82,-82,0,0.000,0,0
74115,0.180,0.001,-0.001,-0.002,0.470,0.513,-0.477,0.536,-0.200,0.001,-0.018,-0.029,0,1697,82,-83,0,0.000,0,0
74215,0.090,-0.001,-0.001,-0.000,0.471,0.517,-0.476,0.533,-0.200,0.000,-0.013,-0.020,0,1953,80,-81,0,0.000,0,0
74315,0.020,-0.002,-0.001,0.001,0.471,0.516,-0.480,0.530,-0.200,0.000,-0.007,-0.023,0,1851,78,-79,0,0.000,0,0
74415,-0.030,-0.001,-0.001,0.001,0.471,0.513,-0.485,0.528,-0.200,0.000,-0.003,-0.030,0,1671,77,-78,0,0.000,0,0
74515,0.090,0.001,-0.001,0.000,0.468,0.513,-0.490,0.527,-0.200,0.001,0.006,-0.037,0,1497,74,-74,0,0.000,0,0
74615,0.080,0.000,-0.002,-0.001,0.466,0.516,-0.491,0.525,-0.200,0.000,0.014,-0.035,0,1551,72,-72,0,0.000,0,0
74715,0.020,-0.000,0.000,0.001,0.464,0.519,-0.493,0.522,-0.200,0.000,0.025,-0.033,0,1544,68,-69,0,0.000,0,0
74815,-0.010,0.003,0.001,0.000,0.462,0.519,-0.493,0.524,-0.200,0.000,0.025,-0.037,0,1384,69,-69,0,0.000,0,0
74915,0.300,0.006,0.005,0.001,0.460,0.518,-0.486,0.534,-0.200,0.001,0.008,-0.042,0,1113,76,-76,0,0.000,0,0
75015,-0.180,0.006,0.007,0.005,0.456,0.517,-0.471,0.551,-0.200,0.002,-0.023,-0.048,0,782,87,-87,0,0.000,0,0
75115,0.100,0.002,-0.003,0.000,0.448,0.513,-0.463,0.567,-0.200,0.003,-0.045,-0.066,896,0,92,-92,0,0.000,0,0
75215,0.320,0.003,-0.002,0.001,0.442,0.522,-0.467,0.561,-0.200,0.002,-0.020,-0.062,634,0,81,-81,0,0.000,0,0
75315,0.050,0.003,-0.000,0.003,0.433,0.525,-0.466,0.566,-0.200,0.003,-0.015,-0.074,1324,0,81,-81,0,0.000,0,0
75415,-0.080,0.005,-0.001,0.004,0.420,0.527,-0.466,0.574,-0.200,0.004,-0.011,-0.095,1906,0,80,-80,0,0.000,0,0
75515,-0.300,0.004,-0.002,0.006,0.405,0.528,-0.467,0.583,-0.200,0.006,-0.007,-0.116,2354,0,79,-79,0,0.000,0,0
75615,-0.120,0.006,-0.006,0.007,0.386,0.532,-0.469,0.590,-0.200,0.007,0.005,-0.144,2764,0,74,-74,0,0.000,0,0
75715,-0.020,0.007,-0.010,0.017,0.348,0.535,-0.485,0.598,-0.200,0.011,0.041,-0.206,3625,0,61,-61,0,0.000,0,0
75815,-0.620,0.010,-0.014,0.016,0.292,0.540,-0.508,0.604,-0.200,0.017,0.097,-0.299,4587,0,42,-42,0,0.000,0,0
75915,0.090,0.008,-0.010,0.011,0.234,0.545,-0.524,0.612,-0.200,0.022,0.137,-0.385,5218,0,31,-31,0,0.000,0,0
76015,0.170,0.007,-0.006,0.007,0.200,0.548,-0.530,0.615,-0.200,0.025,0.156,-0.432,5199,0,26,-27,0,0.000,0,0
