Timestamp,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,q_ref,r_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4
69348,0.180,-0.001,0.002,0.004,0.616,0.013,-0.787,-0.016,-0.200,0.005,0.242,0.041,0,2388,-105,105,34,15.750,305,305
69448,0.140,-0.000,-0.000,0.001,0.617,0.005,-0.787,-0.011,-0.200,0.003,0.240,0.023,0,2215,-98,98,34,15.740,305,305
69548,0.340,0.002,-0.001,0.000,0.620,0.008,-0.785,-0.004,-0.200,0.002,0.233,0.015,0,2226,-98,98,34,15.740,305,305
69648,0.360,0.001,-0.001,0.002,0.620,0.007,-0.785,0.002,-0.200,0.001,0.233,0.005,0,2101,-99,99,34,15.750,305,305
69748,-0.140,-0.003,0.008,-0.001,0.624,0.004,-0.782,-0.000,-0.200,0.001,0.223,0.006,0,2253,-87,87,34,15.750,305,305
69848,-0.130,0.001,-0.004,-0.005,0.633,0.012,-0.774,-0.007,-0.200,0.003,0.201,0.026,0,2766,-91,91,34,15.750,305,305
69948,-0.290,0.001,-0.014,0.001,0.610,0.017,-0.792,-0.008,-0.200,0.004,0.258,0.033,0,2683,-146,146,34,15.750,305,305
70048,0.250,0.006,-0.013,-0.001,0.577,0.022,-0.816,-0.002,-0.200,0.005,0.339,0.028,0,2467,-176,176,34,15.750,305,305
70148,0.270,0.006,-0.005,-0.001,0.560,0.031,-0.828,0.012,-0.200,0.003,0.380,0.016,0,2262,-162,162,34,15.750,305,305
70248,0.790,-0.002,0.001,0.003,0.557,0.033,-0.830,0.016,-0.200,0.002,0.387,0.010,0,2215,-142,142,34,15.750,305,305
70348,0.440,-0.002,0.009,-0.003,0.568,0.028,-0.822,0.010,-0.200,0.003,0.359,0.015,0,2407,-117,117,34,15.750,305,305
70448,0.450,-0.001,0.004,0.000,0.586,0.028,-0.810,0.003,-0.200,0.004,0.317,0.027,0,2566,-109,109,34,15.750,305,305
70548,0.230,0.001,0.000,0.004,0.585,0.022,-0.811,0.011,-0.200,0.001,0.320,0.009,0,2142,-135,135,34,15.750,305,305
70648,0.310,0.000,0.006,0.003,0.594,0.016,-0.804,0.016,-0.200,-0.001,0.298,-0.006,0,1971,-120,120,34,15.750,305,305
70748,0.080,-0.003,0.003,-0.001,0.602,0.010,-0.799,0.014,-0.200,-0.001,0.278,-0.011,0,2034,-123,123,34,15.750,305,305
70848,0.290,-0.003,0.008,-0.006,0.615,0.013,-0.788,0.002,-0.200,0.002,0.246,0.013,0,2540,-110,110,34,15.750,305,305
70948,-0.090,-0.002,0.010,-0.002,0.637,0.017,-0.771,-0.009,-0.200,0.003,0.190,0.035,0,2765,-89,89,34,15.750,305,305
71048,-0.130,0.000,0.005,0.001,0.652,0.020,-0.758,-0.009,-0.200,0.003,0.150,0.040,0,2677,-96,96,34,15.750,305,305
71148,-0.100,-0.000,0.001,-0.001,0.655,0.020,-0.755,-0.008,-0.200,0.003,0.142,0.038,0,2658,-113,113,34,15.760,305,305
71248,0.150,-0.000,-0.000,-0.001,0.658,0.019,-0.752,-0.010,-0.200,0.003,0.133,0.040,0,2609,-115,115,34,15.760,305,305
71348,-0.110,-0.000,-0.002,0.001,0.654,0.018,-0.756,-0.010,-0.200,0.003,0.144,0.039,0,2561,-128,127,34,15.750,305,305
71448,-0.110,0.000,0.000,-0.001,0.655,0.018,-0.755,-0.007,-0.200,0.002,0.142,0.033,0,2461,-120,120,34,15.750,305,305
71548,0.010,-0.000,0.000,-0.000,0.659,0.017,-0.752,-0.006,-0.200,0.002,0.131,0.032,0,2467,-111,111,34,15.760,305,305
71648,0.040,0.000,-0.001,0.000,0.668,0.014,-0.744,-0.004,-0.200,0.001,0.108,0.024,0,2356,-103,103,34,15.760,305,305
71748,0.020,0.000,-0.000,0.000,0.670,0.009,-0.742,-0.004,-0.200,0.001,0.102,0.017,0,2290,-109,109,34,15.750,305,305
71848,0.070,0.000,-0.000,0.000,0.672,0.003,-0.740,-0.004,-0.200,0.001,0.096,0.010,0,2220,-110,110,34,15.750,305,305
71948,0.020,-0.000,-0.000,-0.001,0.675,-0.000,-0.738,-0.005,-0.200,0.000,0.090,0.007,0,2229,-110,110,34,15.750,305,305
72048,-0.130,-0.000,-0.000,-0.001,0.676,-0.002,-0.736,-0.007,-0.200,0.000,0.085,0.008,0,2285,-109,109,34,15.750,305,305
72148,-0.060,0.000,-0.001,-0.001,0.675,-0.005,-0.737,-0.012,-0.200,0.001,0.088,0.011,0,2368,-115,115,34,15.750,305,305
72248,-0.210,-0.001,0.001,-0.002,0.678,-0.007,-0.735,-0.018,-0.200,0.001,0.081,0.018,0,2462,-108,108,34,15.750,305,305
72348,-0.340,0.000,-0.002,-0.001,0.678,-0.005,-0.735,-0.021,-0.200,0.001,0.080,0.024,0,2717,-113,113,34,15.750,305,305
72448,0.100,-0.000,-0.001,0.001,0.677,-0.008,-0.736,-0.025,-0.200,0.001,0.082,0.026,0,2496,-114,114,34,15.750,305,305
72548,0.330,-0.000,-0.002,0.002,0.675,-0.012,-0.737,-0.023,-0.200,0.001,0.087,0.017,0,2310,-117,117,34,15.760,305,305
72648,0.670,-0.001,0.000,0.001,0.674,-0.015,-0.738,-0.022,-0.200,0.001,0.089,0.013,0,2281,-115,115,34,15.760,305,305
72748,0.280,-0.001,-0.002,-0.001,0.673,-0.017,-0.739,-0.022,-0.200,0.000,0.093,0.009,0,2267,-117,117,34,15.740,305,305
72848,-0.580,-0.000,-0.000,-0.001,0.671,-0.019,-0.741,-0.026,-0.200,0.001,0.098,0.014,0,2544,-117,117,34,15.740,305,305
72948,-0.770,-0.000,0.003,-0.001,0.673,-0.017,-0.739,-0.029,-0.200,0.001,0.092,0.021,0,3156,-109,109,34,15.750,305,305
73048,-0.440,0.000,0.003,-0.003,0.680,-0.014,-0.733,-0.032,-0.200,0.001,0.074,0.027,0,3490,-99,99,34,15.750,305,305
73148,0.290,-0.000,0.002,-0.002,0.682,-0.009,-0.730,-0.037,-0.200,0.001,0.067,0.042,0,3430,-104,104,34,15.760,305,305
73248,0.290,-0.001,-0.001,0.001,0.683,-0.007,-0.729,-0.039,-0.200,0.002,0.064,0.046,0,2902,-108,108,34,15.760,305,305
73348,0.100,0.000,-0.003,0.003,0.682,-0.010,-0.730,-0.035,-0.200,0.001,0.067,0.037,0,2487,-114,114,34,15.760,305,305
73449,0.040,0.000,-0.003,0.002,0.678,-0.014,-0.734,-0.029,-0.200,0.001,0.078,0.025,0,2314,-120,120,34,15.760,305,305
73549,-0.360,0.000,0.000,0.002,0.675,-0.017,-0.737,-0.026,-0.200,0.001,0.087,0.016,0,2347,-117,117,34,15.740,305,305
73649,-0.330,0.001,-0.000,0.000,0.675,-0.019,-0.737,-0.023,-0.200,0.000,0.087,0.009,0,2539,-114,114,34,15.740,305,305
73749,0.080,0.001,0.001,-0.002,0.676,-0.015,-0.736,-0.022,-0.200,0.000,0.084,0.012,0,2446,-111,111,34,15.750,305,305
73849,0.290,-0.001,-0.001,-0.004,0.677,-0.011,-0.735,-0.026,-0.200,0.001,0.081,0.023,0,2563,-112,112,34,15.750,305,305
73949,0.300,0.001,-0.001,-0.002,0.676,-0.006,-0.736,-0.032,-0.200,0.002,0.083,0.039,0,2733,-114,114,34,15.750,305,305
74049,-0.100,0.001,-0.001,-0.002,0.675,-0.003,-0.737,-0.035,-0.200,0.002,0.088,0.048,0,2772,-117,117,34,15.750,305,305
74149,0.110,0.001,-0.002,-0.005,0.673,0.004,-0.739,-0.035,-0.200,0.003,0.092,0.058,0,2857,-117,117,34,15.750,305,305
74249,0.050,0.003,0.004,-0.004,0.674,0.018,-0.737,-0.039,-0.200,0.004,0.088,0.081,0,3096,-109,109,34,15.750,305,305
74349,0.230,0.007,0.002,-0.007,0.681,0.036,-0.730,-0.035,-0.200,0.004,0.070,0.101,0,3240,-100,101,34,15.750,305,305
74449,0.140,-0.001,-0.001,-0.004,0.681,0.056,-0.729,-0.040,-0.200,0.005,0.069,0.136,0,3526,-109,109,34,15.750,305,305
74549,-0.220,-0.003,-0.003,0.005,0.676,0.057,-0.733,-0.043,-0.200,0.006,0.082,0.140,0,3358,-121,120,34,15.750,305,305
74649,-0.170,-0.002,-0.001,0.009,0.673,0.038,-0.738,-0.034,-0.200,0.005,0.093,0.101,0,2760,-121,121,34,15.760,305,305
74749,0.010,-0.003,-0.000,0.005,0.671,0.019,-0.740,-0.026,-0.200,0.003,0.097,0.064,0,2333,-118,118,34,15.760,305,305
74849,-0.060,-0.003,-0.000,0.004,0.670,0.003,-0.742,-0.026,-0.200,0.002,0.100,0.043,0,2239,-117,117,34,15.760,305,305
74949,0.010,-0.005,0.000,0.004,0.671,-0.015,-0.740,-0.028,-0.200,0.001,0.097,0.022,0,2064,-114,113,34,15.760,305,305
75049,0.090,-0.002,-0.001,0.002,0.672,-0.031,-0.740,-0.030,-0.200,0.000,0.096,0.004,0,1942,-114,114,34,15.760,305,305
75149,0.120,-0.000,-0.002,0.002,0.669,-0.037,-0.741,-0.028,-0.200,-0.000,0.102,-0.008,0,1899,-119,119,34,15.760,305,305
75249,0.000,0.002,-0.001,-0.000,0.668,-0.039,-0.743,-0.024,-0.200,-0.001,0.107,-0.016,0,1878,-119,119,34,15.760,305,305
75349,-0.630,0.005,-0.002,-0.005,0.666,-0.027,-0.745,-0.022,-0.200,-0.000,0.112,-0.003,0,2532,-121,122,34,15.760,305,305
75449,-0.170,-0.001,0.001,0.001,0.665,-0.014,-0.746,-0.020,-0.200,0.001,0.114,0.010,0,2842,-118,118,34,15.760,305,305
75549,-0.150,0.001,0.001,0.002,0.668,-0.021,-0.744,-0.018,-0.200,-0.000,0.107,-0.001,0,2564,-112,112,34,15.760,305,305
75649,0.220,-0.001,0.000,0.001,0.670,-0.026,-0.741,-0.015,-0.200,-0.001,0.101,-0.013,0,1977,-110,110,34,15.760,305,305
75749,0.050,-0.001,0.000,-0.001,0.670,-0.025,-0.741,-0.016,-0.200,-0.000,0.101,-0.009,0,2101,-114,114,34,15.750,305,305
75849,-0.130,-0.000,-0.001,-0.001,0.669,-0.023,-0.742,-0.021,-0.200,0.000,0.103,0.001,0,2288,-117,117,34,15.750,305,305
75949,0.030,-0.001,-0.001,0.001,0.668,-0.025,-0.744,-0.021,-0.200,-0.000,0.107,-0.002,0,2157,-119,119,34,15.750,305,305
76049,0.120,0.003,-0.002,0.001,0.667,-0.025,-0.745,-0.016,-0.200,-0.001,0.110,-0.009,0,2005,-120,120,34,15.750,305,305
76149,-0.090,-0.001,-0.002,-0.001,0.663,-0.021,-0.748,-0.012,-0.200,-0.001,0.121,-0.010,0,2058,-124,124,34,15.750,305,305
76249,-0.170,0.001,0.000,0.002,0.660,-0.025,-0.750,-0.011,-0.200,-0.001,0.128,-0.016,0,1883,-123,123,34,15.750,305,305
76349,-0.210,0.000,0.000,-0.001,0.660,-0.024,-0.750,-0.008,-0.200,-0.001,0.128,-0.019,0,1865,-119,120,34,15.740,305,305
76449,-0.090,0.000,0.001,-0.002,0.662,-0.021,-0.749,-0.012,-0.200,-0.001,0.123,-0.010,0,2086,-115,115,34,15.740,305,305
76549,0.080,-0.001,0.001,0.000,0.664,-0.018,-0.747,-0.015,-0.200,-0.000,0.117,-0.002,0,2169,-114,114,34,15.740,305,305
76649,0.080,0.001,0.000,0.001,0.665,-0.020,-0.746,-0.014,-0.200,-0.000,0.114,-0.005,0,2043,-115,115,34,15.740,305,305
76749,-0.040,0.001,-0.001,-0.001,0.666,-0.019,-0.745,-0.014,-0.200,-0.000,0.112,-0.005,0,2034,-116,116,34,15.740,305,305
76849,-0.620,0.003,-0.001,-0.001,0.665,-0.011,-0.747,-0.009,-0.200,0.000,0.116,-0.000,0,2294,-120,120,34,15.740,305,305
76949,-0.350,0.001,0.002,0.001,0.665,-0.007,-0.747,-0.008,-0.200,0.000,0.115,0.003,0,2703,-115,115,34,15.740,305,305
77050,-0.140,-0.002,0.001,-0.001,0.670,-0.010,-0.742,-0.009,-0.200,-0.000,0.102,-0.000,0,2600,-109,109,34,15.750,305,305
77150,-0.190,-0.000,0.001,-0.002,0.672,-0.009,-0.740,-0.013,-0.200,0.000,0.096,0.008,0,2670,-110,110,34,15.750,305,305
77250,-0.060,-0.000,0.001,-0.002,0.673,-0.004,-0.739,-0.018,-0.200,0.001,0.093,0.020,0,2801,-111,111,34,15.750,305,305
77350,0.290,-0.002,0.002,-0.001,0.677,-0.004,-0.736,-0.023,-0.200,0.001,0.084,0.028,0,2550,-106,106,34,15.750,305,305
77450,0.360,-0.004,-0.000,0.000,0.678,-0.008,-0.735,-0.030,-0.200,0.001,0.080,0.032,0,2526,-110,110,34,15.750,305,305
77550,0.340,-0.001,-0.001,0.000,0.678,-0.013,-0.734,-0.034,-0.200,0.001,0.079,0.032,0,2524,-111,111,34,15.750,305,305
77650,0.310,0.000,-0.002,0.001,0.678,-0.015,-0.734,-0.034,-0.200,0.001,0.079,0.029,0,2458,-113,113,34,15.750,305,305
77750,0.070,0.003,-0.002,0.000,0.674,-0.013,-0.738,-0.031,-0.200,0.001,0.090,0.028,0,2458,-121,121,34,15.740,305,305
77850,-0.070,0.001,-0.001,0.001,0.670,-0.011,-0.742,-0.024,-0.200,0.001,0.100,0.022,0,2369,-122,122,34,15.740,305,305
77950,-0.010,-0.001,-0.002,-0.001,0.669,-0.013,-0.743,-0.024,-0.200,0.001,0.104,0.018,0,2340,-119,119,34,15.740,305,305
78050,-0.420,0.000,-0.002,-0.001,0.664,-0.011,-0.747,-0.025,-0.200,0.001,0.116,0.023,0,2562,-126,126,34,15.740,305,305
78150,-0.280,0.001,0.001,0.001,0.662,-0.011,-0.749,-0.025,-0.200,0.001,0.122,0.024,0,2650,-121,121,34,15.750,305,305
78250,-0.150,0.001,-0.001,-0.000,0.664,-0.010,-0.747,-0.020,-0.200,0.001,0.116,0.016,0,2438,-114,114,34,15.750,305,305
78350,-0.400,-0.000,0.000,-0.001,0.663,-0.009,-0.748,-0.019,-0.200,0.001,0.120,0.017,0,2508,-119,119,34,15.750,305,305
78450,-0.290,-0.001,0.001,0.001,0.665,-0.008,-0.747,-0.020,-0.200,0.001,0.116,0.018,0,2671,-114,114,34,15.750,305,305
78550,0.120,-0.000,0.001,0.000,0.668,-0.011,-0.744,-0.020,-0.200,0.001,0.107,0.014,0,2447,-111,111,34,15.750,305,305
78650,0.010,-0.001,-0.000,-0.003,0.669,-0.010,-0.742,-0.022,-0.200,0.001,0.103,0.019,0,2452,-113,113,34,15.750,305,305
78750,-0.210,-0.000,-0.000,-0.002,0.670,-0.006,-0.742,-0.028,-0.200,0.002,0.101,0.034,0,2677,-114,114,34,15.750,305,305
78850,-0.340,-0.001,-0.001,-0.001,0.669,-0.004,-0.742,-0.034,-0.200,0.002,0.103,0.046,0,2851,-117,117,34,15.750,305,305
78950,-0.240,-0.001,0.002,0.000,0.670,-0.005,-0.741,-0.039,-0.200,0.003,0.098,0.051,0,2942,-111,111,34,15.750,305,305
79050,0.120,-0.000,0.000,0.001,0.674,-0.007,-0.738,-0.039,-0.200,0.002,0.089,0.048,0,2657,-109,108,34,15.750,305,305
79150,0.050,0.001,-0.002,-0.000,0.674,-0.007,-0.738,-0.039,-0.200,0.002,0.090,0.047,0,2629,-114,114,34,15.750,305,305
79250,-0.290,0.002,-0.000,0.001,0.671,-0.006,-0.740,-0.035,-0.200,0.002,0.097,0.044,0,2581,-118,118,34,15.750,305,305
79350,-0.240,-0.000,-0.000,0.002,0.671,-0.008,-0.740,-0.032,-0.200,0.002,0.097,0.037,0,2546,-115,115,34,15.750,305,305
79450,-0.080,0.001,0.000,0.002,0.671,-0.011,-0.740,-0.026,-0.200,0.001,0.097,0.024,0,2312,-115,115,34,15.750,305,305
79550,-0.110,0.001,0.000,-0.001,0.673,-0.012,-0.740,-0.022,-0.200,0.001,0.094,0.017,0,2282,-112,112,34,15.740,305,305
79650,-0.190,-0.000,-0.001,-0.001,0.672,-0.009,-0.740,-0.024,-0.200,0.001,0.096,0.023,0,2465,-116,116,34,15.740,305,305
79750,-0.320,-0.001,0.001,-0.002,0.671,-0.008,-0.741,-0.027,-0.200,0.001,0.098,0.030,0,2613,-115,115,34,15.740,305,305
79850,-0.130,-0.001,0.000,-0.000,0.673,-0.006,-0.739,-0.031,-0.200,0.002,0.093,0.037,0,2696,-111,111,34,15.740,305,305
79950,-0.170,0.000,0.000,0.000,0.673,-0.007,-0.739,-0.032,-0.200,0.002,0.092,0.038,0,2583,-113,113,34,15.740,305,305
80050,-0.150,-0.000,0.000,0.001,0.673,-0.008,-0.739,-0.030,-0.200,0.002,0.091,0.035,0,2509,-114,114,34,15.740,305,305
80150,-0.050,0.000,0.001,0.000,0.675,-0.008,-0.737,-0.029,-0.200,0.001,0.088,0.032,0,2482,-110,110,34,15.740,305,305
80250,-0.070,0.001,-0.000,-0.000,0.675,-0.007,-0.737,-0.029,-0.200,0.001,0.088,0.032,0,2499,-114,114,34,15.740,305,305
80350,-0.070,-0.000,0.002,0.000,0.675,-0.007,-0.737,-0.028,-0.200,0.001,0.087,0.032,0,2504,-112,112,34,15.740,305,305
80450,-0.380,-0.000,-0.002,-0.002,0.676,-0.007,-0.736,-0.031,-0.200,0.002,0.084,0.036,0,2630,-113,113,34,15.740,305,305
80550,-0.490,0.002,0.001,0.000,0.673,-0.004,-0.739,-0.031,-0.200,0.002,0.092,0.041,0,2951,-116,116,34,15.750,305,305
80650,-0.030,0.000,0.001,0.002,0.676,-0.003,-0.736,-0.026,-0.200,0.001,0.084,0.033,0,2803,-108,108,34,15.750,305,305
80750,-0.280,0.001,-0.001,0.002,0.675,-0.009,-0.737,-0.021,-0.200,0.001,0.087,0.019,0,2565,-115,115,34,15.760,305,305
80850,0.120,0.001,-0.001,0.001,0.675,-0.008,-0.738,-0.015,-0.200,0.000,0.089,0.010,0,2320,-115,115,34,15.760,305,305
80950,0.160,-0.000,0.001,0.000,0.675,-0.011,-0.738,-0.015,-0.200,0.000,0.089,0.007,0,2212,-113,113,34,15.760,305,305
81050,-0.090,0.000,0.001,-0.001,0.678,-0.010,-0.735,-0.014,-0.200,0.000,0.081,0.007,0,2284,-107,107,34,15.760,305,305
81150,-0.250,0.000,0.002,-0.000,0.681,-0.009,-0.732,-0.015,-0.200,0.000,0.073,0.010,0,2367,-105,105,34,15.760,305,305
81250,-0.220,0.001,0.001,-0.001,0.684,-0.008,-0.729,-0.016,-0.200,0.000,0.064,0.012,0,2398,-104,104,34,15.760,305,305
81350,-0.140,-0.000,0.001,-0.000,0.685,-0.007,-0.728,-0.017,-0.200,0.000,0.061,0.016,0,2419,-106,106,34,15.760,305,305
81450,-0.180,-0.001,0.001,0.000,0.688,-0.007,-0.726,-0.018,-0.200,0.000,0.053,0.017,0,2405,-103,103,34,15.760,305,305
81550,-0.280,-0.001,-0.000,-0.001,0.690,-0.010,-0.724,-0.022,-0.200,0.000,0.048,0.018,0,2429,-104,104,34,15.760,305,305
81650,-0.080,0.001,-0.001,-0.001,0.688,-0.009,-0.726,-0.023,-0.200,0.001,0.053,0.021,0,2461,-111,111,34,15.740,305,305
81751,0.020,-0.001,-0.002,-0.001,0.686,-0.009,-0.727,-0.024,-0.200,0.001,0.059,0.022,0,2455,-112,112,34,15.740,305,305
81850,-0.160,0.002,-0.003,-0.002,0.682,-0.006,-0.730,-0.025,-0.200,0.001,0.067,0.028,0,2540,-117,117,34,15.740,305,305
81950,-0.270,-0.000,-0.003,-0.001,0.676,-0.002,-0.736,-0.026,-0.200,0.001,0.084,0.035,0,2631,-124,124,34,15.750,305,305
82051,-0.340,0.000,-0.000,0.002,0.673,-0.007,-0.739,-0.024,-0.200,0.001,0.092,0.027,0,2613,-119,119,34,15.750,305,305
82151,-0.290,0.001,0.001,0.003,0.674,-0.008,-0.738,-0.017,-0.200,0.001,0.090,0.014,0,2594,-112,112,34,15.750,305,305
82251,0.070,0.002,0.000,0.002,0.677,-0.011,-0.736,-0.010,-0.200,0.000,0.083,0.001,0,2318,-109,109,34,15.750,305,305
82351,0.000,0.003,-0.002,0.002,0.676,-0.012,-0.737,-0.003,-0.200,-0.001,0.087,-0.012,0,1888,-116,116,34,15.750,305,305
82451,-0.150,-0.000,-0.001,-0.002,0.673,-0.009,-0.740,0.004,-0.200,-0.001,0.094,-0.017,0,1935,-118,118,34,15.740,305,305
82551,-0.240,-0.003,-0.001,0.001,0.671,-0.011,-0.742,-0.004,-0.200,-0.000,0.100,-0.009,0,2149,-119,119,34,15.740,305,305
82651,-0.130,0.002,0.000,-0.000,0.669,-0.011,-0.743,-0.000,-0.200,-0.001,0.105,-0.015,0,2017,-118,119,34,15.750,305,305
82751,-0.200,-0.001,0.001,-0.002,0.669,-0.008,-0.743,0.001,-0.200,-0.001,0.105,-0.012,0,2133,-116,116,34,15.750,305,305
82851,-0.300,-0.001,0.001,-0.002,0.671,-0.008,-0.742,-0.006,-0.200,-0.000,0.101,-0.001,0,2407,-112,112,34,15.750,305,305
82951,-0.100,-0.001,0.000,-0.003,0.673,-0.006,-0.740,-0.012,-0.200,0.000,0.094,0.010,0,2479,-110,110,34,15.750,305,305
83051,-0.130,-0.002,0.002,-0.005,0.674,-0.003,-0.739,-0.021,-0.200,0.001,0.091,0.028,0,2647,-111,111,34,15.750,305,305
83151,0.020,-0.001,-0.001,-0.001,0.676,0.001,-0.736,-0.030,-0.200,0.002,0.084,0.045,0,2802,-109,109,34,15.740,305,305
83251,-0.160,-0.001,0.001,-0.001,0.676,0.002,-0.736,-0.033,-0.200,0.002,0.084,0.051,0,2776,-111,111,34,15.740,305,305
83351,-0.030,-0.001,0.002,-0.000,0.680,0.002,-0.732,-0.037,-0.200,0.002,0.072,0.056,0,2770,-104,104,34,15.740,305,305
83451,-0.160,0.000,0.001,-0.001,0.684,0.002,-0.729,-0.035,-0.200,0.002,0.062,0.054,0,2731,-102,102,34,15.740,305,305
83551,-0.240,-0.001,-0.000,0.001,0.685,0.002,-0.727,-0.036,-0.200,0.002,0.059,0.055,0,2699,-107,106,34,15.740,305,305
83651,-0.150,0.001,-0.001,0.002,0.684,-0.001,-0.728,-0.034,-0.200,0.002,0.061,0.048,0,2568,-111,111,34,15.750,305,305
83751,-0.160,0.001,-0.001,0.001,0.682,-0.001,-0.731,-0.028,-0.200,0.001,0.067,0.038,0,2449,-114,114,34,15.750,305,305
83851,-0.180,-0.001,0.001,-0.000,0.682,-0.002,-0.731,-0.026,-0.200,0.001,0.068,0.035,0,2518,-110,110,34,15.750,305,305
83951,-0.010,-0.000,0.002,-0.000,0.685,-0.002,-0.728,-0.027,-0.200,0.001,0.061,0.036,0,2523,-104,104,35,15.750,305,305
84051,-0.200,0.001,-0.001,-0.000,0.685,-0.002,-0.728,-0.027,-0.200,0.001,0.061,0.037,0,2550,-110,110,35,15.750,305,305
84151,-0.280,0.000,0.001,0.000,0.683,0.001,-0.730,-0.027,-0.200,0.001,0.065,0.040,0,2633,-112,112,34,15.750,305,305
84251,-0.220,0.001,0.001,0.002,0.685,-0.001,-0.728,-0.024,-0.200,0.001,0.060,0.033,0,2538,-106,106,34,15.750,305,305
84351,-0.020,0.002,0.000,0.001,0.687,-0.002,-0.727,-0.017,-0.200,0.001,0.056,0.022,0,2294,-106,106,35,15.740,305,305
84451,-0.140,-0.001,0.001,-0.001,0.688,-0.001,-0.726,-0.015,-0.200,0.001,0.053,0.020,0,2354,-106,106,35,15.740,305,305
84551,-0.060,-0.000,-0.000,-0.001,0.689,-0.000,-0.725,-0.017,-0.200,0.001,0.051,0.025,0,2469,-106,106,35,15.740,305,305
84651,-0.100,-0.000,-0.001,-0.000,0.685,-0.002,-0.729,-0.019,-0.200,0.001,0.062,0.025,0,2458,-116,116,34,15.740,305,305
84751,-0.330,0.000,0.001,0.000,0.684,0.000,-0.729,-0.017,-0.200,0.001,0.063,0.025,0,2582,-110,110,34,15.740,305,305
84851,-0.170,-0.000,0.001,0.001,0.685,-0.001,-0.728,-0.018,-0.200,0.001,0.060,0.025,0,2648,-108,107,34,15.740,305,305
84951,-0.270,0.002,-0.000,0.001,0.687,-0.001,-0.726,-0.016,-0.200,0.001,0.054,0.022,0,2575,-105,105,34,15.750,305,305
85051,-0.100,-0.000,0.000,0.001,0.688,-0.002,-0.725,-0.012,-0.200,0.000,0.052,0.015,0,2378,-106,106,34,15.750,305,305
85151,-0.040,0.000,0.000,-0.001,0.688,-0.003,-0.726,-0.011,-0.200,0.000,0.054,0.013,0,2308,-109,109,35,15.750,305,305
85251,-0.180,0.000,-0.000,-0.000,0.688,-0.001,-0.726,-0.011,-0.200,0.000,0.053,0.014,0,2348,-108,108,35,15.750,305,305
85351,-0.120,0.000,-0.000,-0.000,0.687,-0.001,-0.726,-0.010,-0.200,0.000,0.055,0.014,0,2353,-109,109,35,15.750,305,305
85451,-0.110,0.000,-0.000,-0.001,0.687,-0.003,-0.727,-0.014,-0.200,0.000,0.056,0.016,0,2395,-109,109,34,15.760,305,305
