Timestamp,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,q_ref,r_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4
60624,0.090,-0.001,-0.001,0.005,-0.436,-0.521,0.480,-0.555,-0.200,0.003,0.003,-0.079,2927,0,1,-1,34,16.200,305,305
60724,0.010,-0.003,-0.005,0.001,-0.431,-0.518,0.494,-0.549,-0.200,0.003,0.026,-0.096,3101,0,-9,9,34,16.200,305,305
60824,0.290,0.001,0.000,0.001,-0.428,-0.520,0.500,-0.544,-0.200,0.002,0.042,-0.098,3054,0,-13,13,34,16.210,305,305
60924,0.130,0.004,0.003,0.003,-0.423,-0.520,0.497,-0.551,-0.200,0.003,0.034,-0.107,3156,0,-9,9,34,16.210,305,305
61024,0.120,0.004,0.006,0.002,-0.420,-0.517,0.489,-0.562,-0.200,0.005,0.013,-0.116,3194,0,-1,1,34,16.210,305,305
61124,0.250,0.001,0.008,-0.002,-0.428,-0.509,0.477,-0.575,-0.200,0.007,-0.027,-0.112,3070,0,13,-13,34,16.210,305,305
61224,-0.010,-0.000,0.004,-0.003,-0.437,-0.504,0.465,-0.582,-0.200,0.007,-0.059,-0.101,2910,0,22,-22,34,16.200,305,305
61324,-0.010,0.000,0.001,-0.002,-0.449,-0.501,0.456,-0.582,-0.200,0.006,-0.082,-0.081,2687,0,28,-28,34,16.200,305,305
61424,-0.020,-0.000,0.002,0.002,-0.449,-0.499,0.457,-0.583,-0.200,0.006,-0.084,-0.084,2865,0,28,-28,34,16.210,305,305
61524,0.130,-0.001,0.002,0.002,-0.450,-0.491,0.458,-0.589,-0.200,0.009,-0.099,-0.097,3061,0,33,-33,34,16.210,305,305
61624,0.000,-0.001,-0.002,0.001,-0.453,-0.494,0.458,-0.584,-0.200,0.007,-0.093,-0.087,2863,0,30,-30,34,16.210,305,305
61724,0.060,0.001,-0.007,0.002,-0.443,-0.501,0.466,-0.579,-0.200,0.007,-0.063,-0.095,3011,0,19,-19,34,16.190,305,305
61824,0.110,0.000,-0.003,0.000,-0.435,-0.508,0.473,-0.574,-0.200,0.006,-0.037,-0.100,2998,0,10,-10,34,16.190,305,305
61924,0.040,0.002,-0.001,0.002,-0.432,-0.520,0.474,-0.564,-0.200,0.004,-0.009,-0.086,2851,0,4,-4,34,16.210,305,305
62024,0.250,0.001,0.002,0.002,-0.428,-0.518,0.473,-0.570,-0.200,0.005,-0.016,-0.096,3023,0,9,-9,34,16.210,305,305
62124,0.140,-0.001,0.001,-0.001,-0.429,-0.517,0.473,-0.570,-0.200,0.005,-0.018,-0.096,2979,0,9,-9,34,16.210,305,305
62224,0.080,-0.000,0.000,-0.001,-0.438,-0.517,0.474,-0.562,-0.200,0.003,-0.015,-0.080,2729,0,7,-8,34,16.210,305,305
62324,-0.040,-0.001,-0.000,-0.001,-0.444,-0.521,0.475,-0.552,-0.200,0.002,-0.004,-0.062,2524,0,3,-4,34,16.220,305,305
62424,0.220,-0.001,-0.001,-0.003,-0.451,-0.523,0.478,-0.543,-0.200,0.001,0.003,-0.048,2413,0,2,-2,34,16.220,305,305
62524,0.150,-0.001,-0.001,-0.003,-0.458,-0.526,0.479,-0.533,-0.200,0.000,0.013,-0.029,2233,0,-2,1,34,16.210,305,305
62624,0.030,0.002,0.001,0.002,-0.459,-0.526,0.479,-0.532,-0.200,0.000,0.012,-0.027,2389,0,0,0,34,16.210,305,305
62724,0.050,0.003,0.002,0.004,-0.453,-0.523,0.480,-0.539,-0.200,0.001,0.007,-0.044,2765,0,2,-2,34,16.210,305,305
62824,0.310,0.004,-0.001,0.002,-0.447,-0.520,0.483,-0.545,-0.200,0.001,0.008,-0.061,2901,0,1,-1,34,16.210,305,305
62924,0.350,0.008,-0.000,0.000,-0.435,-0.527,0.478,-0.551,-0.200,0.002,0.012,-0.068,2890,0,-1,1,34,16.200,305,305
63024,0.120,0.015,-0.000,-0.000,-0.418,-0.541,0.463,-0.564,-0.200,0.001,0.014,-0.070,2847,0,-1,2,34,16.200,305,305
63124,-0.080,0.017,0.002,-0.004,-0.396,-0.561,0.436,-0.582,-0.200,0.001,0.009,-0.062,2665,0,1,-1,34,16.210,305,305
63224,-0.210,0.017,0.000,-0.010,-0.386,-0.585,0.398,-0.593,-0.200,0.000,-0.001,-0.020,1919,0,4,-4,34,16.210,305,305
63324,0.190,0.017,-0.002,-0.008,-0.374,-0.612,0.355,-0.599,-0.200,0.000,0.002,0.032,747,0,2,-2,34,16.200,305,305
63424,0.030,0.026,-0.001,0.001,-0.344,-0.637,0.318,-0.612,-0.200,0.001,0.015,0.049,1037,0,-2,3,34,16.200,305,305
63524,-0.440,0.023,-0.016,0.004,-0.290,-0.669,0.294,-0.618,-0.200,0.001,0.069,0.025,2059,0,-25,25,34,16.200,305,305
63624,-0.370,0.017,0.005,-0.002,-0.251,-0.693,0.266,-0.622,-0.200,0.001,0.101,0.018,2135,0,-27,27,34,16.200,305,305
63724,-0.400,0.014,0.024,-0.001,-0.246,-0.673,0.232,-0.659,-0.200,0.000,0.012,0.026,2129,0,8,-8,34,16.190,305,305
63824,-0.200,0.012,0.023,0.003,-0.241,-0.635,0.197,-0.707,-0.200,-0.001,-0.117,0.028,2224,0,51,-50,34,16.190,305,305
63924,-0.230,0.010,0.011,0.003,-0.231,-0.603,0.175,-0.743,-0.200,-0.002,-0.213,0.018,2429,0,77,-77,35,16.210,305,305
64024,-0.200,0.009,-0.008,0.003,-0.213,-0.601,0.161,-0.754,-0.200,-0.001,-0.228,0.012,2460,0,71,-71,35,16.210,305,305
64124,-0.200,0.007,-0.020,0.001,-0.189,-0.634,0.156,-0.733,-0.200,-0.001,-0.148,0.011,2422,0,41,-41,35,16.210,305,305
64224,-0.170,0.007,-0.011,0.001,-0.168,-0.669,0.152,-0.707,-0.200,-0.000,-0.057,0.009,2409,0,14,-14,34,16.220,305,305
64324,-0.110,0.003,-0.011,-0.001,-0.157,-0.692,0.152,-0.689,-0.200,0.000,0.002,0.008,2228,0,-2,2,34,16.220,305,305
64424,0.420,0.000,0.001,-0.002,-0.160,-0.702,0.151,-0.677,-0.200,0.000,0.031,0.020,1466,0,-6,6,34,16.200,305,305
64524,0.730,-0.001,-0.000,-0.002,-0.169,-0.702,0.150,-0.675,-0.200,0.001,0.031,0.036,993,0,-4,4,34,16.200,305,305
64624,0.540,-0.003,0.002,-0.001,-0.179,-0.701,0.154,-0.672,-0.200,0.001,0.031,0.044,798,0,-4,4,34,16.210,305,305
64724,0.100,-0.002,0.003,0.002,-0.190,-0.696,0.156,-0.674,-0.200,0.001,0.019,0.055,0,154,1,-1,34,16.210,305,305
64824,-0.400,-0.002,0.007,0.001,-0.196,-0.684,0.163,-0.683,-0.200,0.000,-0.010,0.045,1100,0,12,-12,34,16.220,305,305
64924,0.440,0.001,0.004,0.001,-0.204,-0.672,0.164,-0.693,-0.200,-0.001,-0.044,0.047,606,0,22,-22,34,16.220,305,305
65024,1.260,0.003,-0.002,0.001,-0.201,-0.671,0.167,-0.694,-0.200,-0.001,-0.044,0.038,938,0,19,-19,34,16.210,305,305
65124,1.030,0.003,-0.003,-0.001,-0.195,-0.682,0.166,-0.685,-0.200,-0.000,-0.014,0.040,405,0,7,-7,34,16.210,305,305
65224,0.780,0.001,0.001,-0.001,-0.194,-0.686,0.162,-0.682,-0.200,0.000,-0.006,0.046,0,770,7,-7,34,16.220,305,305
65324,0.100,0.002,0.001,0.001,-0.192,-0.685,0.159,-0.685,-0.200,0.000,-0.011,0.044,0,729,10,-10,34,16.220,305,305
65424,0.260,-0.000,-0.004,0.003,-0.184,-0.692,0.158,-0.680,-0.200,0.000,0.008,0.041,0,632,1,-2,34,16.220,305,305
65524,-0.080,-0.005,-0.002,0.001,-0.187,-0.693,0.170,-0.675,-0.200,0.000,0.017,0.030,279,0,-1,0,34,16.210,305,305
65624,-0.590,-0.005,-0.004,0.004,-0.189,-0.695,0.183,-0.669,-0.200,0.000,0.033,0.017,1102,0,-6,6,34,16.210,305,305
65724,-1.240,-0.003,-0.005,0.002,-0.192,-0.699,0.204,-0.658,-0.200,0.000,0.061,0.000,2533,1801,-16,16,35,16.200,305,305
65824,-0.880,0.002,0.003,0.000,-0.189,-0.707,0.206,-0.650,-0.200,-0.000,0.084,-0.002,3193,2904,-23,23,35,16.200,305,305
65924,-0.540,0.003,0.006,0.000,-0.185,-0.701,0.199,-0.659,-0.200,-0.000,0.063,-0.003,3501,3219,-12,12,34,16.210,305,305
66024,-0.720,-0.001,-0.000,0.002,-0.184,-0.695,0.198,-0.666,-0.200,-0.000,0.044,-0.008,3829,3459,-7,7,34,16.210,305,305
66124,-0.610,-0.005,-0.000,0.002,-0.185,-0.694,0.208,-0.664,-0.200,-0.000,0.049,-0.020,4214,3662,-11,10,34,16.210,305,305
66224,-0.030,-0.004,0.000,0.002,-0.191,-0.690,0.219,-0.663,-0.200,-0.001,0.047,-0.027,4320,3650,-10,10,34,16.210,305,305
66324,0.840,-0.007,0.001,0.005,-0.198,-0.686,0.239,-0.658,-0.200,-0.001,0.054,-0.043,4117,3059,-13,13,34,16.210,305,305
66424,0.550,-0.003,-0.002,0.006,-0.198,-0.679,0.256,-0.659,-0.200,-0.001,0.053,-0.069,3662,1386,-13,13,34,16.210,305,305
66524,-0.160,0.001,-0.002,0.005,-0.188,-0.678,0.273,-0.656,-0.200,-0.002,0.069,-0.104,3753,0,-19,19,34,16.210,305,305
66624,-0.050,0.002,-0.002,0.001,-0.178,-0.677,0.273,-0.661,-0.200,-0.001,0.064,-0.119,3776,0,-17,17,34,16.200,305,305
66724,-0.040,0.003,-0.002,0.001,-0.173,-0.681,0.274,-0.657,-0.200,-0.002,0.078,-0.123,3763,0,-22,22,34,16.200,305,305
66824,-0.120,0.001,0.004,0.001,-0.168,-0.681,0.272,-0.659,-0.200,-0.002,0.074,-0.129,3776,0,-19,19,34,16.210,305,305
66924,0.340,-0.003,0.002,0.001,-0.177,-0.668,0.277,-0.668,-0.200,-0.000,0.046,-0.134,3670,0,-10,9,34,16.210,305,305
67024,0.810,-0.013,0.003,0.003,-0.194,-0.659,0.299,-0.662,-0.200,0.000,0.047,-0.141,3339,0,-12,12,34,16.210,305,305
67124,0.020,-0.013,-0.005,-0.001,-0.228,-0.637,0.326,-0.660,-0.200,0.002,0.025,-0.139,3243,0,-7,7,34,16.210,305,305
67224,-0.300,-0.016,0.003,-0.003,-0.254,-0.631,0.351,-0.643,-0.200,0.001,0.044,-0.131,3174,0,-13,12,34,16.210,305,305
67324,-0.450,-0.007,-0.009,-0.001,-0.280,-0.630,0.381,-0.617,-0.200,-0.001,0.082,-0.117,3213,0,-28,28,34,16.210,305,305
67424,0.670,0.000,0.002,-0.003,-0.290,-0.630,0.389,-0.607,-0.200,-0.002,0.096,-0.106,2902,0,-29,29,34,16.210,305,305
67524,0.340,0.012,-0.004,-0.003,-0.290,-0.637,0.382,-0.604,-0.200,-0.003,0.104,-0.091,2781,0,-32,33,34,16.200,305,305
67624,0.360,0.018,0.003,-0.005,-0.274,-0.650,0.356,-0.612,-0.200,-0.002,0.100,-0.080,2703,0,-30,30,34,16.200,305,305
67724,0.610,0.021,0.004,-0.008,-0.256,-0.663,0.314,-0.630,-0.200,-0.001,0.075,-0.056,2386,0,-20,21,34,16.200,305,305
67824,-0.620,0.017,-0.004,-0.008,-0.238,-0.679,0.273,-0.638,-0.200,-0.001,0.072,-0.025,2199,0,-23,23,34,16.200,305,305
67924,-0.270,0.019,-0.002,-0.008,-0.225,-0.695,0.231,-0.642,-0.200,0.001,0.074,0.016,1927,396,-24,25,34,16.200,305,305
68024,-0.480,0.013,-0.002,-0.002,-0.205,-0.715,0.199,-0.638,-0.200,0.002,0.103,0.039,2137,1337,-35,35,34,16.180,305,305
68124,-0.190,0.008,0.003,0.001,-0.191,-0.717,0.187,-0.644,-0.200,0.002,0.099,0.033,2533,772,-32,32,34,16.180,305,305
68224,0.280,0.003,-0.001,0.000,-0.179,-0.717,0.177,-0.650,-0.200,0.001,0.092,0.026,2295,0,-30,30,35,16.190,305,305
68324,1.140,0.000,0.007,-0.000,-0.179,-0.714,0.176,-0.653,-0.200,0.001,0.083,0.027,1771,0,-27,26,35,16.190,305,305
68424,-0.050,0.001,-0.007,0.002,-0.179,-0.711,0.178,-0.656,-0.200,0.001,0.074,0.021,1889,0,-28,28,35,16.190,305,305
68524,0.250,-0.001,-0.001,0.000,-0.174,-0.713,0.181,-0.654,-0.200,0.000,0.083,0.011,2002,0,-29,29,34,16.210,305,305
68624,-0.240,0.007,0.002,0.000,-0.164,-0.721,0.176,-0.649,-0.200,0.000,0.103,0.007,2032,0,-37,37,34,16.210,305,305
68724,-0.410,0.012,0.003,0.001,-0.146,-0.720,0.159,-0.659,-0.200,0.000,0.088,0.000,2333,0,-30,31,34,16.220,305,305
68824,0.210,0.017,-0.000,-0.001,-0.120,-0.722,0.135,-0.668,-0.200,-0.000,0.079,-0.007,2230,0,-28,29,34,16.220,305,305
68924,1.110,0.017,0.004,-0.004,-0.087,-0.727,0.094,-0.675,-0.200,-0.000,0.074,-0.002,1959,0,-27,27,35,16.210,305,305
69024,-0.450,0.021,-0.001,-0.001,-0.056,-0.726,0.057,-0.683,-0.200,0.000,0.062,0.004,1935,0,-24,25,35,16.210,305,305
69124,-0.220,0.019,-0.000,-0.003,-0.021,-0.725,0.009,-0.689,-0.200,0.000,0.050,0.018,1925,0,-20,21,35,16.210,305,305
69224,-0.760,0.011,-0.006,0.001,0.007,-0.736,-0.021,-0.676,-0.200,0.001,0.086,0.018,2518,694,-37,37,34,16.210,305,305
69324,-0.090,0.004,0.004,0.001,0.025,-0.738,-0.033,-0.674,-0.200,0.000,0.091,0.008,2848,847,-35,35,34,16.210,305,305
69424,0.510,-0.001,0.002,-0.002,0.029,-0.732,-0.038,-0.679,-0.200,0.000,0.075,0.009,2251,0,-29,29,34,16.210,305,305
69524,1.250,0.001,0.004,-0.001,0.025,-0.721,-0.039,-0.692,-0.200,0.000,0.042,0.019,1560,0,-17,17,34,16.210,305,305
69624,-0.590,0.004,0.003,0.001,0.032,-0.729,-0.043,-0.682,-0.200,0.000,0.068,0.013,2169,0,-30,30,34,16.210,305,305
69724,-0.360,0.010,-0.008,0.004,0.047,-0.733,-0.053,-0.677,-0.200,0.000,0.080,0.003,2166,0,-37,38,34,16.210,305,305
69824,-0.250,0.010,-0.002,-0.000,0.070,-0.736,-0.069,-0.670,-0.200,-0.001,0.092,-0.011,2470,0,-38,38,34,16.210,305,305
69924,0.230,0.013,-0.002,-0.001,0.095,-0.733,-0.096,-0.667,-0.200,-0.001,0.092,-0.011,2125,0,-37,38,34,16.210,305,305
70024,0.620,0.020,0.011,0.001,0.137,-0.724,-0.131,-0.663,-0.200,-0.001,0.083,-0.026,2335,0,-32,33,34,16.210,305,305
70124,-0.690,0.018,-0.008,0.001,0.175,-0.710,-0.161,-0.663,-0.200,-0.001,0.060,-0.036,2614,0,-30,31,34,16.210,305,305
70224,-0.040,0.011,-0.002,-0.004,0.210,-0.706,-0.204,-0.645,-0.200,-0.002,0.081,-0.034,2774,0,-36,36,34,16.220,305,305
70324,-0.570,0.005,-0.006,0.001,0.221,-0.705,-0.225,-0.635,-0.200,-0.001,0.096,-0.025,2765,0,-42,42,34,16.220,305,305
70424,-0.080,0.001,-0.001,0.001,0.230,-0.710,-0.237,-0.622,-0.200,-0.002,0.121,-0.033,3136,0,-50,50,34,16.220,305,305
70524,0.450,-0.002,0.001,-0.000,0.237,-0.710,-0.243,-0.617,-0.200,-0.003,0.127,-0.036,2798,0,-51,51,34,16.220,305,305
70624,0.410,-0.003,0.002,0.003,0.234,-0.711,-0.238,-0.619,-0.200,-0.003,0.124,-0.038,2563,0,-50,50,34,16.220,305,305
70724,0.270,-0.010,-0.007,0.001,0.227,-0.712,-0.225,-0.625,-0.200,-0.003,0.117,-0.043,2631,0,-49,49,34,16.210,305,305
70824,-0.640,-0.007,0.004,0.003,0.215,-0.725,-0.212,-0.619,-0.200,-0.004,0.142,-0.049,3260,0,-58,58,34,16.210,305,305
70924,0.480,-0.009,-0.003,0.002,0.205,-0.725,-0.191,-0.629,-0.200,-0.004,0.124,-0.057,3008,0,-51,51,34,16.210,305,305
71024,-0.100,-0.006,-0.002,-0.000,0.193,-0.737,-0.178,-0.623,-0.200,-0.005,0.149,-0.063,2815,0,-63,63,34,16.210,305,305
71124,-0.170,-0.004,0.003,-0.002,0.183,-0.736,-0.178,-0.627,-0.200,-0.004,0.147,-0.046,2493,0,-60,60,34,16.210,305,305
71224,0.180,0.004,-0.004,0.004,0.185,-0.736,-0.179,-0.625,-0.200,-0.004,0.149,-0.049,2662,0,-63,63,34,16.220,305,305
71324,0.640,0.008,0.006,0.003,0.209,-0.731,-0.185,-0.623,-0.200,-0.006,0.137,-0.074,3012,0,-56,57,34,16.220,305,305
71424,-0.550,0.007,-0.005,-0.000,0.229,-0.724,-0.197,-0.620,-0.200,-0.007,0.128,-0.087,3175,0,-58,58,35,16.200,305,305
71524,-0.300,0.004,0.007,-0.002,0.244,-0.713,-0.210,-0.622,-0.200,-0.006,0.107,-0.086,3394,0,-48,48,35,16.200,305,305
71624,-0.420,-0.001,-0.007,-0.002,0.242,-0.713,-0.219,-0.621,-0.200,-0.005,0.112,-0.073,3314,0,-55,55,35,16.200,305,305
71724,0.590,-0.005,-0.006,-0.002,0.236,-0.721,-0.226,-0.612,-0.200,-0.005,0.141,-0.064,3015,0,-65,65,35,16.210,305,305
71824,0.330,-0.009,-0.001,0.001,0.217,-0.732,-0.219,-0.607,-0.200,-0.005,0.169,-0.052,2537,0,-74,74,35,16.210,305,305
71924,-0.250,-0.012,-0.001,0.002,0.198,-0.741,-0.199,-0.609,-0.200,-0.005,0.179,-0.051,2612,0,-77,77,34,16.210,305,305
72024,0.130,-0.015,0.004,0.002,0.176,-0.746,-0.173,-0.618,-0.200,-0.005,0.175,-0.049,2594,0,-75,74,34,16.210,305,305
72124,0.050,-0.012,-0.004,0.002,0.155,-0.750,-0.147,-0.626,-0.200,-0.004,0.169,-0.048,2612,0,-75,75,34,16.210,305,305
72224,-0.330,-0.015,0.006,0.002,0.125,-0.758,-0.121,-0.629,-0.200,-0.003,0.177,-0.037,2682,0,-77,77,35,16.210,305,305
72324,0.400,-0.003,0.000,0.006,0.117,-0.750,-0.095,-0.644,-0.200,-0.004,0.143,-0.052,2789,0,-66,66,35,16.210,305,305
72424,-0.220,-0.001,-0.002,0.000,0.119,-0.758,-0.088,-0.636,-0.200,-0.006,0.164,-0.067,2902,0,-77,77,35,16.210,305,305
72524,-0.030,0.003,0.002,-0.004,0.119,-0.753,-0.097,-0.640,-0.200,-0.004,0.152,-0.055,2605,0,-71,72,34,16.210,305,305
72624,0.080,0.009,-0.004,-0.002,0.126,-0.751,-0.114,-0.638,-0.200,-0.003,0.155,-0.043,2472,0,-75,75,34,16.210,305,305
72724,0.060,0.017,0.003,-0.000,0.155,-0.749,-0.141,-0.629,-0.200,-0.005,0.161,-0.056,2752,0,-75,76,35,16.200,305,305
72824,-0.400,0.009,-0.002,-0.004,0.178,-0.737,-0.168,-0.630,-0.200,-0.004,0.144,-0.050,2669,0,-71,72,35,16.200,305,305
72924,0.050,0.003,0.002,-0.003,0.185,-0.734,-0.189,-0.626,-0.200,-0.003,0.149,-0.034,2536,0,-74,74,35,16.200,305,305
73024,0.450,0.001,-0.001,-0.000,0.186,-0.731,-0.193,-0.627,-0.200,-0.002,0.144,-0.029,2400,0,-74,74,35,16.200,305,305
73124,0.060,0.001,0.002,0.001,0.188,-0.732,-0.195,-0.625,-0.200,-0.002,0.147,-0.031,2500,0,-75,75,35,16.200,305,305
73224,-0.020,-0.002,-0.000,0.003,0.190,-0.732,-0.187,-0.627,-0.200,-0.003,0.141,-0.044,2711,0,-74,74,35,16.200,305,305
73324,-0.230,-0.002,0.001,-0.001,0.190,-0.733,-0.182,-0.627,-0.200,-0.004,0.142,-0.050,2716,0,-75,75,34,16.210,305,305
73425,-0.040,-0.004,-0.004,0.001,0.183,-0.738,-0.178,-0.625,-0.200,-0.004,0.153,-0.046,2626,0,-81,81,34,16.210,305,305
73525,0.120,-0.006,0.000,0.001,0.173,-0.746,-0.169,-0.621,-0.200,-0.004,0.170,-0.048,2649,0,-87,87,34,16.220,305,305
73625,0.220,-0.009,0.001,-0.000,0.157,-0.749,-0.155,-0.625,-0.200,-0.004,0.170,-0.042,2528,0,-86,86,34,16.220,305,305
73725,0.810,-0.013,0.001,0.002,0.136,-0.751,-0.132,-0.632,-0.200,-0.003,0.165,-0.037,2495,0,-85,85,34,16.220,305,305
73825,1.170,-0.016,0.000,0.004,0.112,-0.753,-0.099,-0.641,-0.200,-0.003,0.153,-0.041,2603,0,-82,82,35,16.220,305,305
73925,-0.810,-0.011,-0.006,0.012,0.096,-0.773,-0.057,-0.624,-0.200,-0.008,0.204,-0.077,3352,0,-103,104,35,16.220,305,305
74025,-0.270,-0.018,0.014,0.010,0.084,-0.765,-0.003,-0.641,-0.200,-0.011,0.165,-0.127,3997,0,-84,84,34,16.210,305,305
74125,-0.270,-0.027,0.001,0.005,0.043,-0.757,0.060,-0.650,-0.200,-0.011,0.154,-0.142,3831,0,-85,84,34,16.210,305,305
74225,0.080,-0.024,0.010,-0.001,-0.011,-0.747,0.113,-0.655,-0.200,-0.009,0.143,-0.132,3559,0,-81,81,34,16.210,305,305
74324,0.560,-0.020,0.006,-0.003,-0.066,-0.730,0.151,-0.663,-0.200,-0.005,0.112,-0.104,2823,0,-72,72,34,16.210,305,305
74424,0.630,-0.015,0.003,-0.004,-0.110,-0.722,0.176,-0.660,-0.200,-0.003,0.104,-0.070,2441,0,-72,71,34,16.210,305,305
74524,0.730,-0.007,0.012,0.002,-0.134,-0.707,0.190,-0.668,-0.200,-0.002,0.073,-0.063,2564,0,-59,59,34,16.210,305,305
74624,0.510,-0.007,0.006,-0.000,-0.153,-0.678,0.198,-0.691,-0.200,0.001,-0.003,-0.065,2701,0,-35,35,35,16.200,305,305
74724,-1.220,-0.005,0.003,0.005,-0.163,-0.676,0.221,-0.684,-0.200,0.000,0.012,-0.082,3603,0,-46,45,35,16.200,305,305
74824,-0.180,0.002,0.002,0.001,-0.163,-0.662,0.223,-0.697,-0.200,0.002,-0.024,-0.095,3954,0,-32,33,34,16.200,305,305
74924,-0.290,-0.002,-0.005,-0.001,-0.162,-0.669,0.224,-0.690,-0.200,0.001,-0.004,-0.092,3888,0,-43,42,34,16.200,305,305
75024,-0.190,-0.007,-0.002,0.002,-0.172,-0.671,0.238,-0.681,-0.200,0.001,0.012,-0.094,3897,0,-47,47,34,16.200,305,305
75124,-0.050,-0.009,-0.000,0.002,-0.184,-0.664,0.258,-0.677,-0.200,0.001,0.015,-0.105,3946,0,-47,47,34,16.220,305,305
