Timestamp,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,q_ref,r_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4
79354,0.510,-0.009,0.006,0.004,0.629,0.331,-0.564,0.420,-0.200,0.003,-0.145,-0.057,0,1938,35,-36,0,0.000,0,0
79454,0.740,-0.009,-0.001,-0.001,0.642,0.306,-0.572,0.410,-0.200,0.004,-0.160,-0.076,0,2155,40,-41,0,0.000,0,0
79554,0.400,-0.010,0.012,-0.001,0.658,0.285,-0.570,0.401,-0.200,0.006,-0.188,-0.081,0,2109,53,-54,0,0.000,0,0
79654,0.570,-0.006,0.002,-0.001,0.680,0.260,-0.561,0.395,-0.200,0.008,-0.237,-0.089,0,2148,68,-68,0,0.000,0,0
79754,-0.040,-0.015,-0.003,-0.004,0.689,0.246,-0.572,0.370,-0.200,0.008,-0.226,-0.083,0,1943,67,-68,0,0.000,0,0
79854,-0.410,-0.020,-0.002,-0.002,0.699,0.218,-0.594,0.333,-0.200,0.007,-0.201,-0.091,0,2310,66,-67,0,0.000,0,0
79954,-0.370,-0.026,-0.002,-0.004,0.711,0.181,-0.616,0.288,-0.200,0.007,-0.178,-0.097,0,2444,66,-67,0,0.000,0,0
80054,-0.110,-0.031,0.001,-0.005,0.727,0.133,-0.633,0.230,-0.200,0.007,-0.164,-0.097,0,2549,68,-69,0,0.000,0,0
80154,0.240,-0.040,0.001,-0.004,0.740,0.069,-0.651,0.157,-0.200,0.007,-0.145,-0.103,0,2502,68,-69,0,0.000,0,0
80254,0.260,-0.035,0.002,-0.003,0.746,-0.003,-0.661,0.084,-0.200,0.007,-0.127,-0.116,0,2406,68,-69,0,0.000,0,0
80354,0.870,-0.034,-0.007,-0.007,0.737,-0.064,-0.673,0.012,-0.200,0.005,-0.086,-0.111,0,2186,59,-60,0,0.000,0,0
80454,0.580,-0.032,-0.002,-0.008,0.719,-0.115,-0.682,-0.068,-0.200,0.002,-0.044,-0.074,0,1309,53,-54,0,0.000,0,0
80554,0.020,-0.025,-0.000,-0.004,0.701,-0.159,-0.682,-0.133,-0.200,0.001,-0.018,-0.041,0,426,51,-51,0,0.000,0,0
80654,-0.210,-0.018,0.000,-0.003,0.690,-0.192,-0.676,-0.175,-0.200,0.000,-0.014,-0.028,0,550,52,-52,0,0.000,0,0
80754,-0.580,-0.014,0.002,0.001,0.684,-0.219,-0.665,-0.204,-0.200,0.000,-0.020,-0.029,0,1608,55,-55,0,0.000,0,0
80854,-0.460,-0.011,-0.002,0.002,0.680,-0.243,-0.655,-0.224,-0.200,0.001,-0.024,-0.037,1074,2341,56,-56,0,0.000,0,0
80954,0.230,-0.013,-0.006,-0.002,0.661,-0.270,-0.657,-0.241,-0.200,0.000,0.009,-0.040,510,2100,46,-46,0,0.000,0,0
81054,0.240,-0.008,-0.004,-0.002,0.639,-0.289,-0.662,-0.263,-0.200,-0.000,0.044,-0.022,0,784,38,-38,0,0.000,0,0
81154,0.260,-0.008,-0.003,-0.000,0.627,-0.303,-0.662,-0.276,-0.200,-0.000,0.061,-0.014,0,689,35,-35,0,0.000,0,0
81254,0.110,-0.008,-0.000,0.001,0.622,-0.317,-0.656,-0.288,-0.200,-0.000,0.060,-0.017,0,1049,35,-35,0,0.000,0,0
81354,0.030,-0.007,0.008,-0.000,0.624,-0.326,-0.643,-0.301,-0.200,-0.000,0.041,-0.019,0,1122,41,-41,0,0.000,0,0
81454,-0.050,-0.004,0.000,0.001,0.625,-0.333,-0.633,-0.314,-0.200,-0.000,0.023,-0.019,0,1166,42,-42,0,0.000,0,0
81554,-0.090,-0.002,-0.004,0.001,0.619,-0.341,-0.633,-0.317,-0.200,-0.000,0.033,-0.021,0,1188,37,-37,0,0.000,0,0
81654,-0.050,-0.005,-0.002,0.001,0.612,-0.350,-0.635,-0.317,-0.200,-0.000,0.050,-0.025,0,1322,32,-32,0,0.000,0,0
81754,-0.050,-0.010,-0.001,0.001,0.604,-0.366,-0.628,-0.328,-0.200,-0.001,0.057,-0.031,0,1456,30,-31,0,0.000,0,0
81854,0.520,-0.012,0.001,-0.001,0.592,-0.385,-0.619,-0.344,-0.200,-0.001,0.062,-0.031,0,1329,28,-28,0,0.000,0,0
81954,-0.050,-0.016,0.006,-0.003,0.580,-0.401,-0.599,-0.379,-0.200,-0.000,0.040,-0.011,0,71,34,-34,0,0.000,0,0
82054,-0.090,-0.008,-0.002,0.000,0.567,-0.418,-0.583,-0.405,-0.200,-0.000,0.029,-0.001,319,0,33,-34,0,0.000,0,0
82154,-0.290,-0.002,-0.000,-0.003,0.556,-0.427,-0.581,-0.413,-0.200,0.000,0.040,0.005,1121,793,29,-29,0,0.000,0,0
82254,0.250,-0.001,-0.007,-0.003,0.542,-0.430,-0.588,-0.419,-0.200,0.001,0.061,0.026,1352,0,22,-22,0,0.000,0,0
82354,-0.620,0.002,-0.006,-0.002,0.531,-0.433,-0.598,-0.416,-0.200,0.002,0.089,0.038,1700,0,14,-14,0,0.000,0,0
82454,-0.660,-0.000,0.002,0.001,0.528,-0.434,-0.599,-0.416,-0.200,0.002,0.096,0.039,2399,1386,13,-13,0,0.000,0,0
82554,0.020,-0.001,-0.001,-0.002,0.526,-0.438,-0.596,-0.419,-0.200,0.002,0.095,0.040,2571,1558,11,-11,0,0.000,0,0
82654,-0.240,0.002,0.000,-0.001,0.519,-0.436,-0.603,-0.420,-0.200,0.004,0.109,0.054,2686,776,4,-5,0,0.000,0,0
82754,-0.760,-0.002,0.000,0.005,0.522,-0.440,-0.597,-0.420,-0.200,0.003,0.101,0.042,2629,1848,5,-5,0,0.000,0,0
82854,0.310,-0.002,0.001,0.001,0.529,-0.447,-0.586,-0.421,-0.200,0.001,0.087,0.022,2306,2101,6,-7,0,0.000,0,0
82954,2.580,-0.001,-0.004,-0.001,0.526,-0.449,-0.583,-0.426,-0.200,0.001,0.084,0.024,1124,0,3,-3,0,0.000,0,0
83054,2.830,-0.001,-0.001,-0.008,0.519,-0.447,-0.586,-0.433,-0.200,0.003,0.087,0.044,1825,0,1,-1,0,0.000,0,0
83154,1.110,0.003,-0.008,-0.002,0.499,-0.444,-0.602,-0.437,-0.200,0.008,0.120,0.083,2388,0,-12,12,0,0.000,0,0
83254,-0.780,0.004,0.003,0.004,0.500,-0.445,-0.609,-0.425,-0.200,0.007,0.139,0.071,2042,0,-17,16,0,0.000,0,0
83354,-1.620,0.001,0.002,0.004,0.511,-0.445,-0.603,-0.421,-0.200,0.004,0.123,0.053,2932,2223,-14,14,0,0.000,0,0
83454,-1.320,-0.002,0.002,0.001,0.515,-0.449,-0.597,-0.420,-0.200,0.003,0.116,0.039,3758,3403,-16,16,0,0.000,0,0
83554,-1.750,-0.001,-0.000,0.000,0.517,-0.451,-0.592,-0.423,-0.200,0.002,0.108,0.033,4545,4249,-18,18,0,0.000,0,0
83654,-1.860,-0.004,0.001,0.003,0.518,-0.457,-0.587,-0.423,-0.200,0.002,0.105,0.024,5247,5103,-20,20,0,0.000,0,0
83754,-1.430,-0.002,0.005,-0.000,0.523,-0.460,-0.572,-0.434,-0.200,0.001,0.078,0.016,5910,5801,-14,14,0,0.000,0,0
83854,0.840,0.005,0.001,0.002,0.529,-0.457,-0.569,-0.434,-0.200,0.000,0.065,0.011,6027,5951,-15,15,0,0.000,0,0
83954,0.960,0.004,-0.001,0.004,0.523,-0.465,-0.575,-0.424,-0.200,0.000,0.094,0.002,5436,5458,-26,26,0,0.000,0,0
84054,0.000,-0.000,0.000,0.001,0.527,-0.467,-0.577,-0.413,-0.200,-0.001,0.103,-0.015,5048,5254,-30,29,0,0.000,0,0
84154,-1.320,-0.003,0.007,-0.000,0.529,-0.467,-0.568,-0.423,-0.200,-0.000,0.081,-0.014,5451,5527,-24,24,0,0.000,0,0
84254,1.190,-0.005,0.003,-0.001,0.534,-0.463,-0.553,-0.440,-0.200,-0.000,0.041,-0.008,5411,5386,-17,16,0,0.000,0,0
84354,2.960,-0.005,-0.001,-0.007,0.523,-0.464,-0.549,-0.457,-0.200,0.000,0.034,0.016,4228,3655,-19,18,0,0.000,0,0
84454,3.040,0.004,-0.013,0.001,0.499,-0.477,-0.569,-0.447,-0.200,0.002,0.102,0.034,1685,0,-42,42,0,0.000,0,0
84554,-0.130,-0.000,-0.000,0.005,0.486,-0.498,-0.573,-0.433,-0.200,0.001,0.153,0.012,557,0,-52,52,0,0.000,0,0
84655,-0.320,-0.001,0.009,0.001,0.499,-0.494,-0.560,-0.441,-0.200,0.000,0.114,0.001,629,724,-40,40,0,0.000,0,0
84755,-0.410,0.000,0.004,-0.002,0.507,-0.487,-0.551,-0.451,-0.200,0.000,0.080,0.003,1341,804,-36,36,0,0.000,0,0
84855,-0.350,0.001,0.005,-0.001,0.512,-0.478,-0.545,-0.462,-0.200,0.000,0.050,0.014,2019,1057,-31,31,0,0.000,0,0
84955,0.000,0.001,-0.005,0.002,0.514,-0.478,-0.542,-0.462,-0.200,0.000,0.044,0.010,1813,1317,-35,35,0,0.000,0,0
85055,0.280,0.003,-0.002,0.003,0.514,-0.484,-0.546,-0.451,-0.200,-0.000,0.065,-0.005,646,1101,-42,42,0,0.000,0,0
85155,0.390,0.003,-0.000,0.002,0.520,-0.485,-0.547,-0.442,-0.200,-0.000,0.069,-0.022,0,1218,-43,43,0,0.000,0,0
85255,0.340,-0.000,-0.000,0.003,0.525,-0.486,-0.543,-0.439,-0.200,-0.001,0.064,-0.034,0,1439,-43,43,0,0.000,0,0
85355,-0.310,-0.002,-0.001,-0.001,0.527,-0.489,-0.541,-0.436,-0.200,-0.001,0.064,-0.044,0,1563,-45,45,0,0.000,0,0
85455,-0.640,0.002,-0.001,-0.005,0.525,-0.485,-0.544,-0.440,-0.200,-0.001,0.061,-0.030,974,1678,-46,46,0,0.000,0,0
85555,-0.440,0.008,-0.005,-0.002,0.525,-0.474,-0.557,-0.435,-0.200,-0.000,0.071,-0.014,1747,1812,-51,51,0,0.000,0,0
85655,-0.020,0.003,-0.001,0.002,0.527,-0.470,-0.572,-0.418,-0.200,-0.001,0.095,-0.017,1636,2197,-59,59,0,0.000,0,0
85755,-0.050,0.002,0.002,0.004,0.535,-0.471,-0.569,-0.410,-0.200,-0.001,0.092,-0.037,1138,2647,-58,58,0,0.000,0,0
85855,0.000,-0.003,0.003,0.000,0.534,-0.478,-0.564,-0.410,-0.200,-0.001,0.092,-0.048,248,2517,-61,60,0,0.000,0,0
85955,-0.270,-0.002,-0.000,-0.001,0.530,-0.481,-0.562,-0.415,-0.200,-0.001,0.093,-0.044,806,2289,-64,64,0,0.000,0,0
86055,0.080,-0.006,0.000,-0.003,0.520,-0.484,-0.562,-0.423,-0.200,-0.001,0.101,-0.027,1191,1734,-68,68,0,0.000,0,0
86155,0.070,-0.005,-0.001,0.001,0.510,-0.490,-0.557,-0.434,-0.200,-0.001,0.102,-0.017,532,1182,-71,70,0,0.000,0,0
86255,0.860,-0.000,-0.000,-0.001,0.511,-0.492,-0.550,-0.440,-0.200,-0.001,0.089,-0.019,0,1021,-69,69,0,0.000,0,0
86355,0.360,0.000,-0.002,-0.001,0.506,-0.492,-0.555,-0.440,-0.200,-0.000,0.101,-0.009,0,647,-75,75,0,0.000,0,0
86455,0.580,-0.001,-0.004,0.001,0.503,-0.495,-0.556,-0.439,-0.200,-0.000,0.109,-0.009,0,876,-80,80,0,0.000,0,0
86555,0.550,0.000,0.003,0.000,0.500,-0.498,-0.556,-0.440,-0.200,-0.001,0.114,-0.009,0,875,-82,82,0,0.000,0,0
86655,0.090,0.001,0.005,0.001,0.509,-0.495,-0.550,-0.440,-0.200,-0.001,0.094,-0.020,0,1313,-79,79,0,0.000,0,0
86755,-0.230,-0.000,0.001,-0.002,0.512,-0.491,-0.547,-0.445,-0.200,-0.000,0.079,-0.016,0,1035,-79,79,0,0.000,0,0
86855,0.080,-0.000,-0.002,-0.001,0.509,-0.489,-0.548,-0.448,-0.200,-0.000,0.079,-0.007,0,618,-83,82,0,0.000,0,0
86955,0.180,0.000,-0.003,-0.002,0.506,-0.487,-0.551,-0.451,-0.200,0.000,0.082,0.004,585,0,-86,85,0,0.000,0,0
87055,0.330,0.001,-0.000,0.000,0.502,-0.486,-0.556,-0.450,-0.200,0.001,0.090,0.013,779,0,-89,89,0,0.000,0,0
87155,-0.140,0.001,0.004,0.003,0.510,-0.484,-0.553,-0.448,-0.200,0.000,0.079,0.003,0,775,-87,87,0,0.000,0,0
87255,-0.400,0.000,-0.001,0.002,0.517,-0.484,-0.547,-0.447,-0.200,-0.000,0.067,-0.011,0,1707,-87,87,0,0.000,0,0
87355,0.300,0.000,-0.002,0.002,0.517,-0.488,-0.547,-0.441,-0.200,-0.001,0.076,-0.022,0,1601,-93,92,0,0.000,0,0
87455,0.280,0.000,0.000,-0.001,0.518,-0.490,-0.547,-0.439,-0.200,-0.001,0.078,-0.026,0,1390,-94,94,0,0.000,0,0
87555,0.100,-0.000,-0.001,-0.001,0.516,-0.487,-0.548,-0.444,-0.200,-0.000,0.075,-0.016,0,905,-95,95,0,0.000,0,0
87656,0.000,-0.000,0.000,-0.001,0.514,-0.486,-0.550,-0.443,-0.200,-0.000,0.078,-0.012,0,807,-98,98,0,0.000,0,0
87756,0.040,0.000,0.000,-0.001,0.514,-0.483,-0.551,-0.446,-0.200,-0.000,0.074,-0.005,0,568,-98,98,0,0.000,0,0
87856,-0.150,0.001,-0.002,-0.001,0.513,-0.482,-0.552,-0.447,-0.200,-0.000,0.073,-0.001,0,369,-101,100,0,0.000,0,0
87956,0.100,0.000,-0.000,0.001,0.512,-0.482,-0.555,-0.444,-0.200,-0.000,0.082,-0.002,0,710,-105,105,0,0.000,0,0
88056,0.200,0.001,0.001,-0.001,0.513,-0.481,-0.556,-0.444,-0.200,-0.000,0.081,-0.000,0,631,-106,106,0,0.000,0,0
88156,0.230,0.000,0.001,-0.001,0.513,-0.478,-0.556,-0.447,-0.200,0.000,0.074,0.006,334,0,-106,106,0,0.000,0,0
88256,0.170,0.002,0.004,0.003,0.521,-0.470,-0.553,-0.449,-0.200,0.000,0.054,0.007,0,378,-102,102,0,0.000,0,0
88356,0.090,0.000,-0.004,0.002,0.528,-0.471,-0.550,-0.444,-0.200,-0.000,0.048,-0.009,0,1223,-105,104,0,0.000,0,0
88456,0.100,0.001,-0.000,-0.001,0.524,-0.475,-0.553,-0.441,-0.200,-0.000,0.062,-0.009,0,1038,-109,109,0,0.000,0,0
88556,0.070,0.000,-0.000,0.001,0.523,-0.474,-0.555,-0.441,-0.200,-0.000,0.065,-0.006,0,842,-111,111,0,0.000,0,0
88656,0.000,0.000,-0.000,0.001,0.523,-0.476,-0.555,-0.439,-0.200,-0.000,0.068,-0.011,0,1061,-113,113,0,0.000,0,0
88756,0.320,0.000,-0.001,0.000,0.524,-0.477,-0.555,-0.437,-0.200,-0.000,0.070,-0.015,0,1151,-114,114,0,0.000,0,0
88856,-0.140,-0.001,0.000,-0.001,0.523,-0.477,-0.555,-0.437,-0.200,-0.000,0.072,-0.014,0,1044,-115,114,0,0.000,0,0
88956,-0.170,-0.001,0.001,-0.000,0.522,-0.476,-0.555,-0.439,-0.200,-0.000,0.069,-0.010,0,890,-114,113,0,0.000,0,0
89056,0.070,0.000,0.001,-0.000,0.525,-0.475,-0.552,-0.441,-0.200,-0.000,0.061,-0.011,0,953,-111,111,0,0.000,0,0
89156,-0.080,0.000,0.001,-0.001,0.527,-0.472,-0.550,-0.444,-0.200,-0.000,0.050,-0.008,0,822,-109,109,0,0.000,0,0
89256,-0.010,0.000,0.001,-0.000,0.528,-0.468,-0.550,-0.448,-0.200,0.000,0.042,-0.002,0,533,-108,108,0,0.000,0,0
89356,0.090,-0.000,0.001,0.000,0.528,-0.468,-0.549,-0.448,-0.200,0.000,0.040,-0.002,0,710,-108,108,0,0.000,0,0
89456,0.110,-0.001,0.001,-0.000,0.529,-0.467,-0.547,-0.450,-0.200,-0.000,0.035,-0.002,0,704,-106,106,0,0.000,0,0
89556,0.000,-0.000,0.000,0.000,0.530,-0.466,-0.545,-0.453,-0.200,-0.000,0.028,-0.001,0,719,-105,105,0,0.000,0,0
89656,0.070,-0.000,0.000,0.000,0.531,-0.466,-0.543,-0.454,-0.200,-0.000,0.024,-0.003,0,831,-104,104,0,0.000,0,0
89756,0.010,-0.000,0.000,-0.001,0.531,-0.466,-0.542,-0.455,-0.200,-0.000,0.023,-0.001,0,684,-104,104,0,0.000,0,0
89856,-0.100,0.000,-0.000,-0.001,0.531,-0.465,-0.543,-0.456,-0.200,-0.000,0.021,0.002,0,493,-104,104,0,0.000,0,0
89956,0.230,-0.000,-0.002,0.001,0.530,-0.465,-0.543,-0.456,-0.200,-0.000,0.022,0.003,0,584,-105,105,0,0.000,0,0
90056,0.150,-0.000,0.001,-0.000,0.530,-0.466,-0.543,-0.455,-0.200,0.000,0.024,-0.000,0,734,-105,105,0,0.000,0,0
90156,-0.030,-0.000,0.000,-0.000,0.530,-0.466,-0.543,-0.455,-0.200,0.000,0.024,-0.000,0,707,-105,105,0,0.000,0,0
90256,-0.200,0.000,-0.001,0.000,0.528,-0.468,-0.543,-0.455,-0.200,-0.000,0.028,-0.001,0,743,-106,106,0,0.000,0,0
90356,0.060,-0.000,0.001,-0.000,0.529,-0.468,-0.543,-0.454,-0.200,-0.000,0.027,-0.001,0,752,-105,105,0,0.000,0,0
90456,-0.180,-0.000,-0.000,-0.000,0.529,-0.467,-0.543,-0.456,-0.200,0.000,0.025,0.001,0,622,-105,105,0,0.000,0,0
90556,0.100,0.000,-0.001,0.000,0.529,-0.467,-0.544,-0.455,-0.200,0.000,0.028,0.000,0,681,-106,106,0,0.000,0,0
90656,0.130,-0.000,-0.000,-0.000,0.528,-0.468,-0.544,-0.454,-0.200,-0.000,0.031,0.001,0,641,-106,106,0,0.000,0,0
90756,0.070,-0.000,0.000,0.000,0.527,-0.468,-0.545,-0.455,-0.200,0.000,0.031,0.002,0,579,-106,106,0,0.000,0,0
90856,0.000,0.000,-0.000,0.000,0.527,-0.469,-0.545,-0.453,-0.200,0.000,0.034,0.001,0,655,-107,107,0,0.000,0,0
90956,-0.020,0.001,0.000,0.002,0.528,-0.469,-0.545,-0.452,-0.200,-0.000,0.034,-0.004,0,939,-107,107,0,0.000,0,0
91056,0.160,-0.000,0.000,-0.000,0.529,-0.470,-0.544,-0.451,-0.200,-0.000,0.034,-0.007,0,974,-107,107,0,0.000,0,0
91156,0.190,0.001,-0.000,0.001,0.530,-0.470,-0.544,-0.450,-0.200,-0.000,0.034,-0.008,0,994,-107,107,0,0.000,0,0
91256,0.200,0.000,0.000,0.000,0.531,-0.469,-0.545,-0.448,-0.200,-0.000,0.034,-0.009,0,989,-107,107,0,0.000,0,0
91356,0.000,0.000,0.001,-0.002,0.531,-0.467,-0.545,-0.451,-0.200,0.000,0.030,-0.004,0,648,-105,105,34,15.700,305,305
91457,-0.120,-0.001,-0.001,-0.000,0.529,-0.467,-0.545,-0.452,-0.200,-0.000,0.031,-0.001,0,587,-106,106,34,15.700,305,305
91556,0.050,0.001,-0.001,-0.001,0.527,-0.467,-0.547,-0.452,-0.200,0.000,0.036,0.003,0,319,-108,108,34,15.700,305,305
91657,-0.010,0.000,-0.001,0.001,0.528,-0.466,-0.549,-0.451,-0.200,0.000,0.037,0.003,0,580,-108,108,34,15.720,305,305
91757,0.330,-0.001,-0.001,-0.000,0.525,-0.469,-0.550,-0.450,-0.200,0.000,0.044,0.002,0,578,-110,109,34,15.720,305,305
91856,0.100,0.000,0.001,0.000,0.524,-0.468,-0.550,-0.451,-0.200,0.000,0.044,0.007,134,0,-109,109,34,15.720,305,305
91957,-0.140,-0.001,0.001,0.001,0.526,-0.468,-0.548,-0.452,-0.200,0.000,0.038,0.003,0,641,-107,107,34,15.720,305,305
92057,-0.270,-0.001,-0.001,-0.000,0.524,-0.469,-0.547,-0.454,-0.200,0.000,0.039,0.005,0,405,-108,108,34,15.720,305,305
92157,-0.050,-0.000,-0.003,0.002,0.524,-0.476,-0.546,-0.448,-0.200,-0.000,0.049,-0.009,0,1236,-111,111,34,15.720,305,305
92255,0.380,0.001,-0.001,-0.000,0.522,-0.479,-0.548,-0.444,-0.200,-0.000,0.059,-0.013,0,1168,-113,113,34,15.720,305,305
92357,0.010,0.000,-0.001,-0.001,0.522,-0.479,-0.550,-0.443,-0.200,-0.000,0.063,-0.012,0,1030,-113,113,35,15.710,305,305
92457,0.150,0.000,-0.000,0.000,0.521,-0.478,-0.551,-0.442,-0.200,-0.000,0.065,-0.011,0,980,-113,113,35,15.710,305,305
92555,0.000,-0.000,0.001,-0.000,0.522,-0.477,-0.551,-0.443,-0.200,-0.000,0.062,-0.011,0,977,-112,112,35,15.710,305,305
92655,-0.180,-0.000,-0.000,-0.000,0.522,-0.477,-0.551,-0.444,-0.200,-0.000,0.061,-0.009,0,881,-112,112,34,15.710,305,305
92755,0.020,-0.000,-0.001,0.001,0.522,-0.477,-0.551,-0.443,-0.200,-0.000,0.063,-0.009,0,923,-113,113,34,15.710,305,305
92856,0.140,0.000,-0.001,0.000,0.520,-0.480,-0.552,-0.442,-0.200,-0.000,0.069,-0.012,0,1043,-114,114,34,15.710,305,305
92955,-0.020,0.000,-0.000,-0.000,0.520,-0.480,-0.552,-0.441,-0.200,-0.000,0.071,-0.012,0,1014,-115,114,34,15.710,305,305
93055,0.050,-0.000,-0.001,0.001,0.518,-0.481,-0.553,-0.440,-0.200,-0.000,0.075,-0.012,0,1011,-116,115,34,15.710,305,305
93155,0.230,-0.000,-0.000,0.000,0.518,-0.483,-0.553,-0.439,-0.200,-0.001,0.079,-0.015,0,1116,-116,116,34,15.720,305,305
93255,0.030,-0.000,-0.000,-0.000,0.517,-0.484,-0.554,-0.438,-0.200,-0.001,0.081,-0.015,0,1079,-116,116,34,15.720,305,305
93355,0.140,-0.000,-0.001,-0.000,0.516,-0.484,-0.554,-0.438,-0.200,-0.001,0.083,-0.015,0,1039,-117,117,34,15.720,305,305
93455,0.080,0.000,-0.000,0.000,0.516,-0.485,-0.554,-0.438,-0.200,-0.001,0.085,-0.015,0,1079,-117,117,34,15.720,305,305
93555,-0.040,-0.000,-0.000,-0.000,0.516,-0.485,-0.554,-0.438,-0.200,-0.001,0.084,-0.016,0,1094,-117,117,34,15.720,305,305
93654,0.070,0.001,-0.001,0.000,0.516,-0.485,-0.555,-0.437,-0.200,-0.001,0.087,-0.016,0,1059,-118,118,34,15.720,305,305
93755,0.190,0.001,-0.000,-0.000,0.516,-0.485,-0.556,-0.435,-0.200,-0.001,0.090,-0.017,0,1093,-118,118,34,15.720,305,305
93856,0.050,0.001,0.001,0.000,0.516,-0.485,-0.557,-0.434,-0.200,-0.001,0.090,-0.017,0,1082,-118,118,34,15.720,305,305
93954,-0.110,0.000,-0.000,0.000,0.517,-0.484,-0.557,-0.434,-0.200,-0.001,0.089,-0.017,0,1104,-118,118,34,15.720,305,305
