Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
82732,0.021,2.735,0.017,0.000,0.001,0.000,0.026,-0.534,-0.845,-0.020,-0.200,0.005,1478,0,-47,48,0,0.000,0,0,0,0,0
82831,0.021,2.735,0.011,0.000,0.000,0.000,0.026,-0.534,-0.845,-0.020,-0.200,0.005,1492,0,-48,48,0,0.000,0,0,0,0,0
82931,0.021,2.735,0.006,-0.001,0.002,0.000,0.026,-0.534,-0.845,-0.020,-0.200,0.005,1506,0,-48,49,0,0.000,0,0,0,0,0
83031,0.021,2.735,0.005,0.000,0.001,0.000,0.026,-0.534,-0.845,-0.020,-0.200,0.005,1520,0,-49,49,0,0.000,0,0,0,0,0
83131,0.021,2.735,0.004,0.002,0.001,0.000,0.026,-0.534,-0.845,-0.020,-0.200,0.005,1533,0,-50,50,0,0.000,305,305,0,0,0
83231,0.021,2.735,0.005,0.000,0.000,0.000,0.026,-0.534,-0.845,-0.020,-0.200,0.005,1547,0,-50,50,0,0.000,305,305,0,0,0
83331,0.021,2.735,0.004,0.001,-0.003,0.001,0.026,-0.534,-0.845,-0.020,-0.200,0.005,1532,0,-51,51,0,0.000,305,305,0,0,0
83431,0.020,2.746,0.013,-0.006,-0.150,0.026,0.022,-0.534,-0.845,-0.018,-0.200,0.005,593,0,-55,55,0,0.000,305,305,0,0,0
83531,0.021,2.751,-0.021,0.000,0.106,0.002,0.021,-0.534,-0.845,-0.017,-0.200,0.005,1509,0,-48,48,0,0.000,305,305,0,0,0
83631,0.020,2.729,-0.006,-0.003,-0.011,0.089,0.027,-0.535,-0.844,-0.021,-0.200,0.005,0,2166,-54,55,0,0.000,305,305,0,0,0
83731,0.019,2.748,-0.005,0.000,-0.179,0.040,0.022,-0.539,-0.842,-0.018,-0.200,0.005,0,1011,-57,57,0,0.000,305,305,0,0,0
83831,0.018,2.772,0.003,0.000,-0.114,-0.019,0.015,-0.540,-0.841,-0.013,-0.200,0.004,1888,0,-55,56,0,0.000,305,305,0,0,0
83931,0.032,2.800,0.006,-0.132,-0.311,-0.027,0.005,-0.540,-0.842,-0.010,-0.200,0.008,2320,0,-58,66,0,0.000,305,305,0,0,0
84031,0.047,2.832,0.043,-0.008,-0.047,0.011,-0.006,-0.539,-0.842,-0.006,-0.200,0.012,1915,0,-55,54,0,0.000,305,305,0,0,0
84131,0.001,2.781,-0.032,0.166,0.649,0.116,0.014,-0.542,-0.841,-0.009,-0.200,0.000,0,2904,-43,37,0,0.000,305,305,0,0,0
84231,-0.021,2.694,-0.014,-0.059,0.576,0.184,0.041,-0.549,-0.835,-0.023,-0.200,-0.005,0,4000,-43,48,0,0.000,305,305,0,0,0
84331,0.083,2.624,0.026,-0.652,0.333,0.364,0.050,-0.560,-0.825,-0.051,-0.200,0.018,0,4748,-36,67,0,0.000,305,305,0,0,0
