Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
137982,-0.178,-0.113,-0.223,-0.117,0.109,-0.048,-0.451,0.557,0.402,0.570,-0.200,0.001,0,4726,5,-1,0,0.000,0,0,0,0,0
138081,-0.178,-0.109,-0.097,0.003,-0.068,-0.083,-0.447,0.560,0.398,0.572,-0.200,0.000,0,4502,-3,-1,0,0.000,0,0,0,0,0
138181,-0.146,-0.116,-0.036,-0.077,-0.023,0.120,-0.447,0.557,0.402,0.574,-0.200,0.001,0,6338,3,5,0,0.000,0,0,0,0,0
138281,-0.250,-0.107,-0.015,-0.171,0.093,0.242,-0.448,0.567,0.390,0.571,-0.200,0.000,0,7354,7,-2,0,0.000,0,0,0,0,0
138381,-0.310,-0.112,-0.004,0.157,0.059,0.099,-0.457,0.566,0.390,0.565,-0.200,-0.000,0,6909,1,-6,0,0.000,305,305,0,0,0
138481,-0.270,-0.106,-0.007,-0.022,-0.103,-0.272,-0.455,0.564,0.394,0.565,-0.200,0.000,0,3851,0,3,0,0.000,305,305,0,0,0
138581,-0.141,-0.036,-0.098,-0.144,-0.486,-0.299,-0.437,0.569,0.409,0.564,-0.200,-0.000,0,984,-6,14,0,0.000,305,305,0,0,0
138681,-0.069,0.056,-0.095,-0.177,-0.451,0.048,-0.417,0.582,0.419,0.559,-0.200,-0.000,0,4835,-6,12,0,0.000,305,305,0,0,0
138781,-0.113,0.108,-0.133,-0.078,-0.117,0.040,-0.409,0.595,0.415,0.553,-0.200,-0.001,0,5208,-2,2,0,0.000,305,305,0,0,0
138881,-0.104,0.098,-0.178,0.148,0.199,0.033,-0.411,0.592,0.417,0.553,-0.200,-0.001,0,5096,0,-8,0,0.000,305,305,0,0,0
138981,-0.144,0.044,-0.225,0.053,0.407,0.167,-0.423,0.584,0.412,0.557,-0.200,-0.001,0,6312,7,-8,0,0.000,305,305,0,0,0
139081,-0.180,-0.046,-0.213,0.004,0.472,0.053,-0.435,0.573,0.400,0.567,-0.200,-0.000,0,5801,9,-9,0,0.000,305,305,0,0,0
139181,-0.163,-0.132,-0.162,0.072,0.478,-0.101,-0.444,0.559,0.393,0.580,-0.200,0.001,0,4469,9,-12,0,0.000,305,305,0,0,0
139281,-0.075,-0.242,-0.144,0.072,0.620,-0.226,-0.451,0.537,0.390,0.597,-0.200,0.001,0,1617,15,-17,0,0.000,305,305,0,0,0
139381,-0.013,-0.365,-0.100,-0.076,0.636,-0.022,-0.459,0.515,0.380,0.617,-0.200,0.000,0,3651,20,-15,0,0.000,305,305,0,0,0
139481,-0.042,-0.474,-0.092,0.031,0.481,0.074,-0.468,0.501,0.363,0.631,-0.200,0.001,0,4714,13,-18,0,0.000,305,305,0,0,0
