Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
114323,-0.014,0.342,-0.079,0.176,0.868,-0.067,-0.153,-0.742,0.185,-0.625,-0.200,-0.000,1426,0,12,-12,0,0.000,0,0,0,0,0
114422,0.059,0.184,0.061,0.198,0.649,-0.351,-0.163,-0.720,0.168,-0.654,-0.200,0.001,5612,0,2,-6,0,0.000,0,0,0,0,0
114522,0.163,0.131,0.007,0.036,-0.052,-0.237,-0.172,-0.714,0.154,-0.661,-0.200,0.002,5771,0,-13,12,0,0.000,0,0,0,0,0
114622,0.189,0.191,-0.014,-0.142,-0.362,0.117,-0.173,-0.723,0.157,-0.650,-0.200,0.003,2664,0,-9,18,0,0.000,0,0,0,0,0
114722,0.127,0.177,0.061,-0.013,-0.188,0.196,-0.172,-0.719,0.165,-0.653,-0.200,0.002,0,2022,-7,8,0,0.000,305,305,0,0,0
114822,0.040,0.149,0.085,-0.132,-0.364,0.284,-0.169,-0.712,0.175,-0.659,-0.200,0.000,0,4341,-9,17,0,0.000,305,305,0,0,0
114922,-0.026,0.184,0.089,-0.034,-0.156,0.099,-0.163,-0.716,0.183,-0.654,-0.200,-0.000,0,3513,-9,12,0,0.000,305,305,0,0,0
115022,-0.074,0.224,0.074,0.000,-0.169,0.157,-0.157,-0.721,0.189,-0.648,-0.200,-0.001,0,4384,-10,10,0,0.000,305,305,0,0,0
115122,-0.110,0.204,-0.017,0.162,-0.221,-0.001,-0.151,-0.718,0.188,-0.653,-0.200,-0.001,0,3222,-14,8,0,0.000,305,305,0,0,0
115222,-0.069,0.244,-0.067,-0.211,-0.344,-0.164,-0.151,-0.726,0.184,-0.645,-0.200,-0.001,2441,0,-9,23,0,0.000,305,305,0,0,0
115322,0.046,0.312,-0.020,-0.017,-0.154,-0.219,-0.158,-0.739,0.176,-0.630,-0.200,0.001,4544,0,-10,10,0,0.000,305,305,0,0,0
115422,0.080,0.293,0.027,0.040,0.212,0.017,-0.159,-0.738,0.170,-0.634,-0.200,0.002,2279,0,-3,4,0,0.000,305,305,0,0,0
115522,0.057,0.257,0.077,-0.020,0.143,0.052,-0.158,-0.732,0.169,-0.641,-0.200,0.001,756,0,-5,9,0,0.000,305,305,0,0,0
115622,0.067,0.260,0.085,-0.021,-0.104,-0.004,-0.159,-0.732,0.168,-0.640,-0.200,0.001,2494,0,-11,14,0,0.000,305,305,0,0,0
115722,0.045,0.270,0.075,-0.010,-0.012,0.119,-0.156,-0.734,0.171,-0.639,-0.200,0.001,0,2318,-8,11,0,0.000,305,305,0,0,0
115822,-0.002,0.276,0.038,0.012,0.012,0.119,-0.151,-0.734,0.175,-0.639,-0.200,-0.000,0,3156,-9,10,0,0.000,305,305,0,0,0
115922,-0.041,0.233,0.046,-0.006,0.119,0.062,-0.150,-0.726,0.176,-0.648,-0.200,-0.001,0,2938,-5,7,33,15.800,305,305,0,0,0
116022,-0.038,0.212,0.269,0.102,0.057,-0.097,-0.147,-0.724,0.170,-0.652,-0.200,-0.000,2046,0,-10,7,33,15.800,305,305,0,0,0
116122,-0.009,0.175,0.494,0.038,-0.146,-0.120,-0.145,-0.720,0.160,-0.660,-0.200,-0.000,2958,0,-11,13,33,15.790,305,305,0,0,0
116222,-0.028,0.198,0.469,-0.048,-0.223,0.163,-0.139,-0.725,0.160,-0.656,-0.200,-0.000,0,4025,-13,17,33,15.790,305,305,0,0,0
116322,-0.053,0.257,0.319,0.021,-0.276,-0.038,-0.134,-0.733,0.162,-0.647,-0.200,-0.001,0,1411,-15,15,33,15.810,305,305,0,0,0
116422,-0.033,0.283,0.262,-0.096,-0.311,0.000,-0.132,-0.739,0.158,-0.642,-0.200,-0.001,0,1846,-13,20,33,15.810,305,305,0,0,0
116522,0.001,0.342,0.196,0.002,-0.406,-0.158,-0.132,-0.749,0.157,-0.630,-0.200,0.000,3476,0,-21,20,33,15.810,305,305,0,0,0
116622,0.059,0.415,-0.029,0.109,-0.211,-0.129,-0.128,-0.763,0.146,-0.616,-0.200,0.002,3953,0,-16,12,33,15.790,305,305,0,0,0
116722,0.074,0.417,-0.154,-0.033,0.096,0.040,-0.127,-0.764,0.142,-0.617,-0.200,0.002,1871,0,-8,14,33,15.790,305,305,0,0,0
116822,0.085,0.395,-0.103,-0.097,0.133,-0.072,-0.130,-0.760,0.143,-0.620,-0.200,0.002,3699,0,-9,15,33,15.790,305,305,0,0,0
116922,0.125,0.359,-0.114,-0.161,-0.010,-0.024,-0.139,-0.755,0.142,-0.626,-0.200,0.003,3705,0,-11,19,33,15.790,305,305,0,0,0
117022,0.132,0.366,-0.171,-0.082,-0.059,0.079,-0.140,-0.756,0.143,-0.624,-0.200,0.003,2211,0,-14,18,33,15.780,305,305,0,0,0
117122,0.085,0.362,-0.188,-0.052,-0.087,0.269,-0.135,-0.754,0.146,-0.626,-0.200,0.002,0,3542,-15,19,33,15.780,305,305,0,0,0
117222,0.009,0.381,-0.087,-0.040,-0.147,0.054,-0.128,-0.756,0.154,-0.623,-0.200,0.000,0,1498,-18,20,33,15.790,305,305,0,0,0
117322,0.025,0.372,-0.077,0.001,-0.320,-0.120,-0.128,-0.755,0.150,-0.625,-0.200,0.001,3640,0,-22,23,33,15.790,305,305,0,0,0
117422,0.056,0.445,-0.170,0.103,-0.706,-0.040,-0.123,-0.768,0.143,-0.609,-0.200,0.002,2780,0,-38,37,33,15.790,305,305,0,0,0
117522,0.045,0.658,-0.269,0.090,-1.329,-0.014,-0.109,-0.801,0.143,-0.571,-0.200,0.002,2665,0,-49,48,33,15.790,305,305,0,0,0
