Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
49570,0.023,0.007,-0.047,-0.042,0.286,-0.124,0.219,0.674,-0.216,0.671,-0.200,0.000,5180,0,16,-15,35,16.640,305,305,0,0,0
49670,0.126,0.035,-0.129,-0.129,-0.459,-0.247,0.230,0.681,-0.213,0.662,-0.200,0.000,6695,0,-2,5,35,16.640,305,305,0,0,0
49770,0.159,0.150,-0.044,0.011,-0.714,0.037,0.228,0.700,-0.218,0.641,-0.200,0.002,4980,0,-10,6,35,16.650,305,305,0,0,0
49870,0.105,0.337,-0.024,0.084,-1.110,0.263,0.209,0.729,-0.229,0.610,-0.200,0.002,1487,0,-21,16,35,16.650,305,305,0,0,0
49970,0.053,0.523,-0.080,0.058,-0.819,-0.011,0.189,0.758,-0.236,0.578,-0.200,0.002,4446,0,-13,11,35,16.650,305,305,0,0,0
50070,0.106,0.664,-0.125,0.042,-0.739,-0.183,0.181,0.783,-0.232,0.548,-0.200,0.005,6132,0,-17,14,35,16.650,305,305,0,0,0
50170,0.137,0.803,-0.066,-0.036,-0.683,0.012,0.174,0.802,-0.233,0.523,-0.200,0.007,5000,0,-16,18,35,16.650,305,305,0,0,0
50270,0.136,0.932,-0.046,0.091,-0.801,-0.011,0.164,0.819,-0.236,0.496,-0.200,0.008,5172,0,-28,21,35,16.650,305,305,0,0,0
50370,0.101,1.097,-0.095,0.198,-0.969,0.041,0.147,0.841,-0.238,0.463,-0.200,0.007,4452,0,-36,27,35,16.650,305,305,0,0,0
50470,0.048,1.273,-0.131,0.133,-0.879,-0.081,0.127,0.862,-0.241,0.427,-0.200,0.004,5034,0,-34,29,35,16.650,305,305,0,0,0
50570,0.058,1.405,-0.176,-0.030,-0.438,-0.092,0.118,0.878,-0.242,0.396,-0.200,0.005,5198,0,-23,24,35,16.660,305,305,0,0,0
50670,0.085,1.464,-0.136,0.072,-0.337,0.014,0.115,0.886,-0.237,0.382,-0.200,0.008,4543,0,-31,24,35,16.660,305,305,0,0,0
50770,0.058,1.554,-0.113,0.123,-0.579,-0.058,0.105,0.895,-0.238,0.362,-0.200,0.006,4922,0,-41,33,35,16.660,305,305,0,0,0
50870,0.038,1.668,-0.184,0.208,-0.602,-0.040,0.093,0.908,-0.235,0.335,-0.200,0.004,4605,0,-45,33,35,16.660,305,305,0,0,0
50970,-0.015,1.742,-0.209,0.062,-0.169,0.063,0.080,0.914,-0.237,0.319,-0.200,-0.002,2919,0,-31,29,35,16.660,305,305,0,0,0
51070,-0.024,1.737,-0.137,-0.079,-0.008,-0.041,0.080,0.914,-0.238,0.320,-0.200,-0.003,3997,0,-31,34,35,16.650,305,305,0,0,0
51170,-0.016,1.768,-0.089,-0.010,-0.352,0.108,0.080,0.916,-0.241,0.312,-0.200,-0.002,2124,0,-45,41,35,16.650,305,305,0,0,0
51270,-0.119,1.850,-0.091,0.369,-0.606,0.411,0.062,0.920,-0.250,0.294,-0.200,-0.015,0,5396,-61,39,35,16.640,305,305,0,0,0
51370,-0.270,1.972,-0.077,0.047,-0.587,0.306,0.035,0.926,-0.266,0.266,-0.200,-0.037,0,5929,-49,50,35,16.640,305,305,0,0,0
51470,-0.247,1.999,-0.084,-0.290,0.072,0.096,0.037,0.926,-0.272,0.258,-0.200,-0.035,0,4264,-32,43,35,16.640,305,305,0,0,0
51570,-0.173,2.013,-0.103,-0.394,-0.241,0.046,0.049,0.925,-0.280,0.251,-0.200,-0.025,0,3083,-45,57,35,16.640,305,305,0,0,0
51670,-0.096,2.079,-0.089,-0.086,-0.351,-0.103,0.055,0.930,-0.282,0.230,-0.200,-0.014,2877,0,-56,51,35,16.650,305,305,0,0,0
51770,-0.055,2.124,-0.150,-0.120,-0.352,-0.133,0.056,0.934,-0.279,0.217,-0.200,-0.009,3744,0,-56,57,35,16.650,305,305,0,0,0
51870,0.038,2.228,-0.161,-0.251,-0.757,-0.130,0.061,0.940,-0.279,0.184,-0.200,0.006,4628,0,-66,70,35,16.650,305,305,0,0,0
51970,0.089,2.318,-0.125,-0.066,-0.511,-0.172,0.060,0.947,-0.275,0.156,-0.200,0.016,5446,0,-65,63,35,16.650,305,305,0,0,0
52070,0.120,2.417,-0.100,-0.047,-0.642,-0.260,0.055,0.955,-0.265,0.126,-0.200,0.023,6360,0,-71,71,35,16.650,305,305,0,0,0
52170,0.131,2.468,-0.082,0.062,-0.094,-0.037,0.051,0.959,-0.256,0.110,-0.200,0.026,4959,0,-63,58,35,16.650,305,305,0,0,0
52270,0.115,2.489,-0.090,-0.006,-0.111,0.030,0.047,0.961,-0.254,0.105,-0.200,0.023,4289,0,-66,66,35,16.660,305,305,0,0,0
52370,0.117,2.489,-0.010,0.037,0.246,-0.074,0.047,0.961,-0.250,0.105,-0.200,0.024,5252,0,-60,57,35,16.660,305,305,0,0,0
52470,0.118,2.379,0.091,0.064,1.029,0.056,0.055,0.958,-0.246,0.138,-0.200,0.022,4223,0,-45,41,35,16.650,305,305,0,0,0
52570,0.090,2.145,-0.055,0.193,1.764,0.039,0.067,0.945,-0.242,0.207,-0.200,0.014,4149,0,-34,22,35,16.650,305,305,0,0,0
52670,0.041,1.871,-0.314,-0.003,2.003,0.091,0.079,0.926,-0.238,0.283,-0.200,0.005,3020,0,-22,24,35,16.650,305,305,0,0,0
52770,-0.012,1.511,-0.559,0.307,2.241,-0.127,0.094,0.893,-0.228,0.376,-0.200,-0.001,4734,0,-20,6,35,16.660,305,305,0,0,0
52870,-0.020,1.038,-0.721,0.070,2.570,-0.237,0.116,0.841,-0.206,0.486,-0.200,-0.001,5576,0,-2,2,35,16.660,305,305,0,0,0
52970,0.031,0.616,-0.800,-0.140,1.928,-0.081,0.142,0.785,-0.189,0.572,-0.200,0.001,4828,0,-7,13,35,16.650,305,305,0,0,0
53070,0.028,0.246,-0.765,-0.177,2.082,0.048,0.164,0.727,-0.180,0.642,-0.200,0.000,3565,0,7,-3,35,16.650,305,305,0,0,0
53170,0.011,-0.160,-0.778,-0.360,2.030,0.049,0.188,0.656,-0.172,0.710,-0.200,-0.000,3343,0,16,-4,36,16.650,305,305,0,0,0
53270,0.028,-0.624,-0.944,-0.201,2.556,-0.237,0.222,0.567,-0.157,0.778,-0.200,-0.001,5994,0,30,-30,36,16.650,305,305,0,0,0
53370,0.150,-1.060,-0.896,-0.170,1.920,-0.370,0.257,0.479,-0.125,0.830,-0.200,-0.010,7524,0,23,-19,35,16.650,305,305,0,0,0
53470,0.221,-1.331,-0.640,0.064,0.943,-0.139,0.279,0.419,-0.102,0.858,-0.200,-0.019,6618,0,3,-12,35,16.650,305,305,0,0,0
53570,0.245,-1.434,-0.411,0.030,0.228,0.063,0.283,0.397,-0.092,0.868,-0.200,-0.023,5436,0,-2,-2,35,16.640,305,305,0,0,0
53670,0.264,-1.495,-0.334,0.078,0.761,-0.216,0.287,0.383,-0.085,0.874,-0.200,-0.026,7303,0,18,-25,35,16.640,305,305,0,0,0
53770,0.331,-1.655,-0.305,0.162,0.828,-0.180,0.300,0.346,-0.066,0.887,-0.200,-0.036,7473,0,17,-28,35,16.650,305,305,0,0,0
53870,0.337,-1.774,-0.251,0.096,0.479,0.101,0.304,0.317,-0.055,0.897,-0.200,-0.040,5821,0,12,-22,35,16.650,305,305,0,0,0
53970,0.280,-1.822,-0.108,-0.036,0.363,0.111,0.299,0.303,-0.057,0.903,-0.200,-0.035,5339,0,19,-22,35,16.650,305,305,0,0,0
54070,0.258,-1.915,-0.034,-0.083,0.681,0.049,0.303,0.279,-0.053,0.910,-0.200,-0.034,5634,0,31,-30,35,16.640,305,305,0,0,0
54170,0.223,-1.987,-0.029,-0.106,0.009,0.080,0.303,0.259,-0.051,0.916,-0.200,-0.031,5145,0,15,-14,35,16.640,305,305,0,0,0
54270,0.205,-1.920,0.043,-0.006,-0.968,0.026,0.301,0.275,-0.059,0.911,-0.200,-0.027,5415,0,-7,3,35,16.630,305,305,0,0,0
54370,0.245,-1.677,0.020,0.030,-1.954,-0.240,0.300,0.338,-0.076,0.889,-0.200,-0.028,7335,0,-26,22,35,16.630,305,305,0,0,0
54470,0.345,-1.277,-0.220,0.157,-2.599,-0.290,0.299,0.434,-0.100,0.844,-0.200,-0.028,8112,0,-45,35,35,16.640,305,305,0,0,0
54570,0.472,-0.722,-0.577,0.382,-3.264,0.009,0.281,0.555,-0.124,0.773,-0.200,-0.019,7216,0,-69,51,35,16.640,305,305,0,0,0
54670,0.447,-0.082,-0.930,0.270,-3.233,0.261,0.242,0.674,-0.158,0.680,-0.200,-0.000,5464,0,-70,62,35,16.650,305,305,0,0,0
54770,0.357,0.512,-1.254,0.261,-2.738,0.106,0.201,0.769,-0.189,0.577,-0.200,0.013,5929,0,-69,60,35,16.650,305,305,0,0,0
54870,0.275,0.971,-1.336,0.201,-2.003,0.214,0.162,0.833,-0.204,0.488,-0.200,0.018,4458,0,-63,56,35,16.650,305,305,0,0,0
54970,0.174,1.278,-1.155,0.076,-1.292,0.137,0.133,0.869,-0.218,0.424,-0.200,0.015,4241,0,-55,53,35,16.650,305,305,0,0,0
55070,0.127,1.462,-0.927,0.033,-0.757,0.162,0.118,0.888,-0.228,0.382,-0.200,0.013,3485,0,-53,49,35,16.650,305,305,0,0,0
55170,0.056,1.575,-0.751,0.267,-0.449,0.219,0.102,0.898,-0.234,0.358,-0.200,0.006,1316,0,-58,42,35,16.660,305,305,0,0,0
55270,-0.027,1.665,-0.613,-0.019,-0.528,0.092,0.085,0.906,-0.239,0.338,-0.200,-0.003,2146,0,-57,57,35,16.660,305,305,0,0,0
55370,-0.040,1.753,-0.443,0.072,-0.513,0.076,0.078,0.913,-0.245,0.316,-0.200,-0.005,2117,0,-64,56,35,16.650,305,305,0,0,0
55470,-0.082,1.836,-0.380,0.067,-0.357,0.088,0.068,0.920,-0.249,0.296,-0.200,-0.010,0,659,-62,55,35,16.650,305,305,0,0,0
55570,-0.086,1.886,-0.325,-0.056,-0.333,-0.138,0.063,0.924,-0.249,0.283,-0.200,-0.011,4118,0,-63,62,35,16.660,305,305,0,0,0
55670,-0.021,1.973,-0.286,-0.210,-0.688,-0.094,0.063,0.934,-0.239,0.259,-0.200,-0.003,4420,0,-70,77,35,16.660,305,305,0,0,0
55770,-0.000,2.096,-0.138,0.071,-0.727,0.044,0.057,0.942,-0.242,0.224,-0.200,-0.000,3169,0,-80,71,35,16.640,305,305,0,0,0
55870,-0.032,2.158,-0.114,0.001,0.107,0.100,0.049,0.946,-0.245,0.208,-0.200,-0.005,1610,0,-59,56,35,16.640,305,305,0,0,0
55970,-0.028,2.127,-0.101,-0.172,0.210,0.043,0.052,0.943,-0.247,0.217,-0.200,-0.004,2630,0,-60,64,35,16.640,305,305,0,0,0
56070,0.015,2.119,-0.091,-0.088,-0.196,-0.062,0.059,0.942,-0.247,0.217,-0.200,0.002,4329,0,-76,73,35,16.640,305,305,0,0,0
56170,0.051,2.181,-0.147,-0.058,-0.440,-0.148,0.060,0.947,-0.246,0.199,-0.200,0.008,5379,0,-81,78,35,16.640,305,305,0,0,0
56270,0.046,2.220,-0.088,0.162,-0.201,0.046,0.055,0.951,-0.241,0.188,-0.200,0.008,3659,0,-82,70,35,16.660,305,305,0,0,0
56370,-0.001,2.269,-0.030,0.063,-0.462,0.156,0.045,0.953,-0.244,0.176,-0.200,-0.000,747,0,-86,81,35,16.660,305,305,0,0,0
56470,-0.009,2.339,-0.018,-0.068,-0.340,0.014,0.039,0.955,-0.251,0.155,-0.200,-0.002,3261,0,-80,79,36,16.650,305,305,0,0,0
56570,-0.002,2.369,-0.049,0.032,-0.052,-0.012,0.038,0.956,-0.252,0.146,-0.200,-0.000,3644,0,-78,71,36,16.650,305,305,0,0,0
56671,0.006,2.414,-0.073,-0.091,-0.660,0.051,0.036,0.958,-0.251,0.132,-0.200,0.001,2985,0,-91,92,36,16.650,305,305,0,0,0
56770,0.037,2.462,-0.076,-0.159,-0.354,0.162,0.037,0.960,-0.252,0.116,-0.200,0.007,1561,0,-83,85,35,16.650,305,305,0,0,0
56871,0.044,2.495,0.026,-0.014,-0.122,0.384,0.036,0.958,-0.262,0.106,-0.200,0.009,0,3953,-81,76,35,16.650,305,305,0,0,0
56970,0.032,2.521,-0.078,-0.139,-0.293,-0.031,0.034,0.956,-0.276,0.098,-0.200,0.006,3943,0,-83,86,35,16.660,305,305,0,0,0
57070,0.100,2.586,-0.126,-0.020,-0.598,-0.550,0.038,0.961,-0.265,0.075,-0.200,0.021,7987,0,-95,87,35,16.660,305,305,0,0,0
57171,0.095,2.627,-0.281,-0.212,-0.103,0.063,0.032,0.966,-0.249,0.062,-0.200,0.021,3988,0,-74,84,36,16.660,305,305,0,0,0
57271,0.084,2.660,-0.141,0.192,-0.300,0.334,0.029,0.964,-0.260,0.052,-0.200,0.019,0,2711,-93,79,36,16.660,305,305,0,0,0
57371,0.050,2.694,-0.091,-0.033,0.021,-0.023,0.020,0.963,-0.264,0.043,-0.200,0.011,4288,0,-77,77,35,16.650,305,305,0,0,0
57471,0.040,2.699,-0.072,0.083,-0.087,0.003,0.018,0.964,-0.263,0.041,-0.200,0.009,3969,0,-86,78,35,16.650,305,305,0,0,0
57571,0.023,2.707,-0.062,0.021,-0.077,0.004,0.015,0.964,-0.261,0.039,-0.200,0.005,3791,0,-84,80,35,16.650,305,305,0,0,0
57671,0.032,2.718,-0.060,-0.047,-0.086,0.022,0.015,0.964,-0.263,0.036,-0.200,0.007,3691,0,-83,81,35,16.640,305,305,0,0,0
57771,0.058,2.718,-0.055,-0.057,-0.077,-0.007,0.020,0.964,-0.263,0.034,-0.200,0.014,4269,0,-84,82,35,16.640,305,305,0,0,0
57871,0.061,2.722,-0.056,-0.016,-0.019,-0.003,0.020,0.964,-0.263,0.033,-0.200,0.014,4291,0,-83,80,35,16.640,305,305,0,0,0
57971,0.059,2.723,-0.052,0.000,-0.023,-0.002,0.019,0.964,-0.263,0.033,-0.200,0.014,4293,0,-83,80,35,16.640,305,305,0,0,0
58071,0.058,2.725,-0.054,-0.003,0.019,0.000,0.019,0.964,-0.263,0.032,-0.200,0.013,4288,0,-82,79,35,16.650,305,305,0,0,0
58171,0.057,2.726,-0.054,0.001,0.010,0.000,0.019,0.964,-0.263,0.032,-0.200,0.013,4312,0,-82,79,35,16.650,305,305,0,0,0
58271,0.056,2.727,-0.052,0.000,0.006,0.000,0.018,0.964,-0.263,0.031,-0.200,0.013,4324,0,-82,79,35,16.650,305,305,0,0,0
58371,0.054,2.727,-0.052,0.000,0.002,0.001,0.018,0.964,-0.263,0.031,-0.200,0.013,4323,0,-82,79,35,16.650,305,305,0,0,0
58471,0.052,2.727,-0.052,0.000,0.000,0.000,0.018,0.964,-0.263,0.031,-0.200,0.012,4342,0,-83,79,35,16.650,305,305,0,0,0
58571,0.051,2.728,-0.052,0.000,0.000,0.000,0.018,0.964,-0.263,0.031,-0.200,0.012,4354,0,-83,79,35,16.660,305,305,0,0,0
58671,0.050,2.728,-0.050,0.001,-0.001,0.000,0.017,0.964,-0.263,0.031,-0.200,0.012,4360,0,-83,79,35,16.660,305,305,0,0,0
58771,0.049,2.728,-0.049,0.000,-0.002,0.000,0.017,0.964,-0.263,0.031,-0.200,0.011,4348,0,-83,79,35,16.660,305,305,0,0,0
58871,0.048,2.728,-0.048,0.000,0.000,0.000,0.017,0.964,-0.263,0.031,-0.200,0.011,4338,0,-83,79,35,16.650,305,305,0,0,0
58971,0.047,2.729,-0.042,0.000,0.001,0.000,0.017,0.964,-0.263,0.031,-0.200,0.011,4327,0,-83,79,35,16.650,305,305,0,0,0
59071,0.046,2.729,-0.041,0.000,0.007,0.001,0.017,0.964,-0.263,0.031,-0.200,0.011,4307,0,-82,79,35,16.640,305,305,0,0,0
59171,0.045,2.729,-0.040,0.000,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-83,79,35,16.640,305,305,0,0,0
59271,0.045,2.729,-0.042,0.000,0.001,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-83,79,35,16.640,305,305,0,0,0
59371,0.045,2.729,-0.043,0.001,0.004,0.001,0.016,0.964,-0.263,0.031,-0.200,0.010,4298,0,-82,79,35,16.650,305,305,0,0,0
59471,0.045,2.729,-0.042,-0.003,0.002,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,35,16.650,305,305,0,0,0
59571,0.045,2.729,-0.043,0.002,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-83,79,36,16.650,305,305,0,0,0
59671,0.045,2.729,-0.045,0.000,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-83,79,36,16.650,305,305,0,0,0
59771,0.045,2.729,-0.046,0.000,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,36,16.650,305,305,0,0,0
59871,0.045,2.729,-0.046,0.000,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,36,16.650,305,305,0,0,0
59971,0.045,2.729,-0.047,0.000,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,36,16.650,305,305,0,0,0
60071,0.045,2.729,-0.048,0.000,-0.002,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-83,79,36,16.650,305,305,0,0,0
60171,0.045,2.729,-0.049,0.000,0.001,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,35,16.650,305,305,0,0,0
60271,0.045,2.729,-0.049,-0.001,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,35,16.650,305,305,0,0,0
60371,0.045,2.729,-0.049,0.000,0.001,0.001,0.016,0.964,-0.263,0.031,-0.200,0.010,4298,0,-82,79,35,16.650,305,305,0,0,0
60471,0.045,2.729,-0.049,0.000,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,35,16.650,305,305,0,0,0
60571,0.045,2.729,-0.050,0.000,-0.001,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-83,79,35,16.650,305,305,0,0,0
60671,0.045,2.729,-0.051,0.000,0.001,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,35,16.630,305,305,0,0,0
60771,0.045,2.729,-0.050,0.000,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,35,16.630,305,305,0,0,0
60871,0.045,2.729,-0.051,-0.001,0.000,0.000,0.016,0.964,-0.263,0.031,-0.200,0.010,4308,0,-82,79,35,16.640,305,305,0,0,0
