Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
101451,0.465,0.382,0.024,0.086,0.156,0.089,0.656,-0.005,-0.751,-0.082,0.000,0.008,0,4359,8,-13,0,0.000,0,0,0,0,0
101551,0.417,0.432,0.131,0.054,-0.336,0.056,0.651,-0.001,-0.756,-0.070,0.000,0.008,0,6644,65,-66,0,0.000,0,0,0,0,0
101651,0.403,0.419,0.162,0.024,0.197,0.056,0.653,0.000,-0.755,-0.067,0.000,0.007,0,6264,1,-3,0,0.000,0,0,0,0,0
101751,0.402,0.430,0.198,0.002,0.002,-0.004,0.652,0.002,-0.756,-0.065,0.000,0.007,0,6956,25,-25,0,0.000,0,0,0,0,0
101851,0.407,0.397,0.233,-0.002,0.067,-0.028,0.656,0.004,-0.752,-0.064,0.000,0.007,0,7341,24,-23,0,0.000,305,305,0,0,0
101951,0.376,0.373,0.257,-0.018,-0.082,-0.043,0.659,0.001,-0.750,-0.062,0.000,0.006,0,7100,33,-32,0,0.000,305,305,0,0,0
102051,0.375,0.361,0.369,0.000,0.143,-0.060,0.661,0.001,-0.748,-0.062,0.000,0.006,0,7449,4,-4,0,0.000,305,305,0,0,0
102151,0.389,0.308,0.334,-0.029,0.261,0.003,0.667,0.003,-0.742,-0.063,0.000,0.005,0,6637,-4,6,0,0.000,305,305,0,0,0
102251,0.385,0.268,0.189,-0.022,0.070,0.019,0.672,0.002,-0.738,-0.063,0.000,0.005,0,6788,18,-18,0,0.000,305,305,0,0,0
102351,0.343,0.232,0.064,0.009,0.021,0.059,0.677,-0.002,-0.734,-0.060,0.000,0.003,0,6493,21,-22,0,0.000,305,305,0,0,0
102451,0.306,0.214,0.017,0.010,-0.049,0.049,0.679,-0.006,-0.732,-0.058,0.000,0.003,0,6048,24,-25,0,0.000,305,305,0,0,0
102551,0.213,0.174,0.016,0.019,-0.200,-0.062,0.684,-0.015,-0.727,-0.050,0.000,0.002,0,6632,30,-31,0,0.000,305,305,0,0,0
102651,0.237,0.220,0.020,0.010,-0.132,-0.058,0.679,-0.016,-0.732,-0.055,0.000,0.002,0,6528,23,-24,0,0.000,305,305,0,0,0
102751,0.236,0.218,0.015,0.053,0.096,-0.004,0.679,-0.019,-0.732,-0.058,0.000,0.002,0,6349,2,-4,0,0.000,305,305,0,0,0
102851,0.244,0.197,0.020,0.028,-0.003,-0.054,0.681,-0.021,-0.730,-0.061,0.000,0.002,0,7025,19,-19,0,0.000,305,305,0,0,0
102951,0.247,0.199,0.028,0.016,0.001,0.011,0.680,-0.024,-0.730,-0.065,0.000,0.002,0,6206,17,-18,0,0.000,305,305,0,0,0
103051,0.218,0.176,0.071,0.016,0.060,-0.021,0.683,-0.027,-0.727,-0.062,0.000,0.002,0,6512,7,-8,0,0.000,305,305,0,0,0
103151,0.179,0.107,0.101,0.118,0.148,-0.010,0.692,-0.028,-0.719,-0.058,0.000,0.001,0,5978,-6,0,0,0.000,305,305,0,0,0
103251,0.155,0.044,0.071,0.128,0.064,0.056,0.700,-0.025,-0.712,-0.052,0.000,0.000,0,4437,6,-10,0,0.000,305,305,0,0,0
103351,0.096,0.077,0.012,-0.004,-0.274,0.108,0.696,-0.033,-0.715,-0.048,0.000,0.000,0,4546,43,-41,0,0.000,305,305,0,0,0
103451,0.095,0.159,0.003,-0.056,-0.184,-0.061,0.686,-0.038,-0.725,-0.052,0.000,0.001,0,7074,25,-23,0,0.000,305,305,0,0,0
103551,0.101,0.201,0.036,-0.086,-0.116,0.003,0.680,-0.044,-0.729,-0.058,0.000,0.001,0,5408,24,-21,0,0.000,305,305,0,0,0
103651,0.097,0.185,0.035,-0.081,0.156,-0.001,0.682,-0.049,-0.727,-0.062,0.000,0.001,0,5638,-2,4,0,0.000,305,305,0,0,0
103751,0.085,0.150,0.071,0.037,0.040,0.042,0.686,-0.051,-0.723,-0.063,0.000,0.001,0,4965,16,-19,0,0.000,305,305,0,0,0
103851,0.063,0.153,0.079,0.039,-0.141,-0.011,0.686,-0.054,-0.723,-0.062,0.000,0.000,0,5865,31,-33,0,0.000,305,305,0,0,0
