Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
73444,-0.196,0.133,-0.063,0.070,-0.108,0.090,0.342,0.623,-0.422,0.563,-0.200,-0.002,8255,0,25,-28,34,15.020,305,305,0,0,0
73544,-0.205,0.134,-0.036,-0.012,0.100,-0.011,0.341,0.623,-0.423,0.563,-0.200,-0.003,7831,0,14,-14,34,15.030,305,305,0,0,0
73644,-0.199,0.123,-0.027,-0.007,-0.028,0.003,0.344,0.620,-0.421,0.566,-0.200,-0.002,7900,0,21,-21,34,15.030,305,305,0,0,0
73744,-0.210,0.148,-0.047,-0.001,-0.383,0.058,0.338,0.626,-0.426,0.558,-0.200,-0.003,8251,0,44,-44,34,15.030,305,305,0,0,0
73844,-0.213,0.175,-0.035,-0.034,-0.011,-0.032,0.333,0.633,-0.432,0.550,-0.200,-0.004,7847,0,24,-24,35,15.020,305,305,0,0,0
73944,-0.197,0.165,0.028,0.002,0.080,-0.047,0.337,0.630,-0.430,0.551,-0.200,-0.003,7713,0,17,-18,35,15.020,305,305,0,0,0
74044,-0.157,0.151,0.095,0.007,-0.032,-0.044,0.343,0.629,-0.424,0.554,-0.200,-0.002,7523,0,24,-24,34,15.010,305,305,0,0,0
74144,-0.154,0.151,0.140,0.066,0.086,0.033,0.343,0.629,-0.424,0.555,-0.200,-0.002,7936,0,15,-19,34,15.010,305,305,0,0,0
74244,-0.167,0.137,0.154,0.103,0.159,0.011,0.342,0.626,-0.420,0.561,-0.200,-0.002,7914,0,10,-14,35,15.020,305,305,0,0,0
74344,-0.179,0.113,0.176,0.292,0.329,-0.014,0.342,0.622,-0.411,0.572,-0.200,-0.002,7867,0,-6,-7,35,15.020,305,305,0,0,0
74444,-0.188,0.088,0.196,0.486,0.137,-0.007,0.333,0.623,-0.394,0.588,-0.200,-0.001,8001,0,1,-20,35,15.010,305,305,0,0,0
74544,-0.205,0.071,0.186,0.583,0.202,0.012,0.321,0.627,-0.378,0.601,-0.200,-0.001,8176,0,-5,-15,35,15.010,305,305,0,0,0
74644,-0.241,0.055,0.123,0.678,0.151,0.097,0.302,0.632,-0.358,0.618,-0.200,-0.001,8773,0,-5,-19,35,15.000,305,305,0,0,0
74744,-0.257,0.033,-0.029,0.672,0.153,-0.041,0.284,0.636,-0.335,0.635,-0.200,-0.000,8240,0,-5,-16,35,15.000,305,305,0,0,0
74844,-0.191,0.016,-0.137,0.510,0.071,-0.288,0.274,0.642,-0.309,0.646,-0.200,0.000,6423,0,3,-16,35,15.030,305,305,0,0,0
74944,-0.086,0.009,-0.159,0.367,-0.011,-0.228,0.271,0.650,-0.287,0.650,-0.200,-0.000,6251,0,9,-18,35,15.030,305,305,0,0,0
75044,-0.048,0.009,-0.090,0.311,-0.018,0.050,0.263,0.656,-0.273,0.653,-0.200,-0.000,7630,0,10,-18,35,15.030,305,305,0,0,0
75144,-0.066,0.006,0.016,0.167,0.156,0.003,0.255,0.657,-0.268,0.657,-0.200,0.000,7497,0,2,-5,35,15.030,305,305,0,0,0
75244,-0.057,-0.004,-0.001,0.181,0.039,-0.034,0.254,0.655,-0.263,0.661,-0.200,0.000,7247,0,6,-14,34,15.030,305,305,0,0,0
75344,-0.026,0.003,-0.101,0.261,-0.134,-0.089,0.250,0.661,-0.255,0.660,-0.200,-0.000,6756,0,15,-26,34,15.030,305,305,0,0,0
75444,-0.008,0.013,-0.226,0.220,-0.150,-0.057,0.244,0.667,-0.248,0.659,-0.200,-0.000,6834,0,18,-27,35,15.030,305,305,0,0,0
75544,-0.007,0.014,-0.297,0.271,-0.166,-0.167,0.236,0.670,-0.241,0.661,-0.200,-0.000,6134,0,18,-29,35,15.030,305,305,0,0,0
75644,0.042,0.021,-0.279,0.463,-0.179,-0.173,0.228,0.678,-0.225,0.661,-0.200,0.000,5721,0,15,-34,35,15.020,305,305,0,0,0
75744,0.091,0.037,-0.230,0.490,-0.309,-0.111,0.216,0.689,-0.209,0.659,-0.200,0.001,5775,0,25,-42,35,15.020,305,305,0,0,0
75844,0.089,0.059,-0.163,0.440,-0.059,0.082,0.200,0.701,-0.196,0.656,-0.200,0.001,6985,0,13,-28,34,15.010,305,305,0,0,0
75944,0.065,0.069,-0.092,0.204,-0.074,0.108,0.189,0.706,-0.191,0.656,-0.200,0.001,7264,0,20,-24,34,15.010,305,305,0,0,0
76044,0.083,0.075,0.145,0.052,0.050,-0.040,0.189,0.708,-0.189,0.653,-0.200,0.001,6281,0,15,-15,35,15.020,305,305,0,0,0
76144,0.118,0.069,0.542,0.171,0.173,-0.131,0.195,0.706,-0.187,0.654,-0.200,0.001,5343,0,2,-12,35,15.020,305,305,0,0,0
76244,0.144,0.060,0.847,0.640,0.031,-0.030,0.191,0.706,-0.177,0.658,-0.200,0.001,5878,0,0,-31,35,15.020,305,305,0,0,0
76344,0.123,0.048,1.057,0.939,0.214,0.058,0.167,0.708,-0.153,0.669,-0.200,0.001,6560,0,-15,-22,35,15.020,305,305,0,0,0
76444,0.067,0.028,0.921,1.038,0.186,0.254,0.132,0.706,-0.124,0.684,-0.200,0.000,7956,0,-14,-22,35,15.020,305,305,0,0,0
76544,-0.066,0.018,0.463,1.113,0.073,0.282,0.086,0.706,-0.097,0.696,-0.200,-0.000,8642,0,-8,-29,35,15.010,305,305,0,0,0
76644,-0.110,0.033,-0.127,1.034,-0.469,-0.121,0.046,0.716,-0.067,0.694,-0.200,-0.000,6958,0,27,-60,35,15.010,305,305,0,0,0
76744,-0.159,0.040,-0.275,0.922,0.358,0.191,0.006,0.720,-0.035,0.693,-0.200,-0.001,8814,0,-19,-7,35,15.010,305,305,0,0,0
76844,-0.185,0.019,-0.290,0.560,0.113,-0.053,-0.019,0.714,-0.014,0.700,-0.200,-0.000,7789,0,1,-15,35,15.010,305,305,0,0,0
76944,-0.207,0.005,-0.366,0.148,0.174,0.177,-0.031,0.709,-0.006,0.705,-0.200,-0.000,9067,0,1,-2,35,15.010,305,305,0,0,0
77044,-0.223,-0.004,-0.498,-0.179,-0.131,-0.163,-0.032,0.706,-0.008,0.708,-0.200,0.000,7477,0,25,-17,35,15.010,305,305,0,0,0
77144,-0.208,0.010,-0.505,-0.260,-0.217,0.067,-0.023,0.710,-0.014,0.703,-0.200,-0.000,8573,0,30,-24,34,15.000,305,305,0,0,0
77244,-0.190,0.024,-0.466,-0.368,-0.148,-0.181,-0.011,0.715,-0.022,0.698,-0.200,-0.001,7251,0,29,-19,34,15.000,305,305,0,0,0
77344,-0.126,0.043,-0.432,-0.460,-0.322,-0.067,0.008,0.722,-0.031,0.692,-0.200,-0.001,7521,0,42,-30,35,15.010,305,305,0,0,0
77444,-0.126,0.067,-0.240,-0.753,-0.037,0.138,0.026,0.729,-0.050,0.683,-0.200,-0.001,8561,0,33,-7,35,15.010,305,305,0,0,0
77544,-0.183,0.072,-0.158,-0.733,-0.029,0.133,0.046,0.727,-0.083,0.680,-0.200,-0.002,8844,0,30,-11,35,15.010,305,305,0,0,0
77644,-0.214,0.072,-0.225,-0.741,0.220,0.067,0.067,0.723,-0.111,0.678,-0.200,-0.002,8709,0,15,5,34,15.020,305,305,0,0,0
77744,-0.222,0.060,-0.218,-0.938,0.187,0.034,0.095,0.714,-0.140,0.679,-0.200,-0.001,8630,0,21,8,34,15.020,305,305,0,0,0
77844,-0.214,0.055,-0.181,-0.763,-0.247,0.012,0.124,0.706,-0.169,0.676,-0.200,-0.001,8517,0,41,-23,35,15.010,305,305,0,0,0
77944,-0.198,0.069,-0.078,-0.790,0.153,0.007,0.148,0.705,-0.194,0.666,-0.200,-0.001,8440,0,20,2,35,15.010,305,305,0,0,0
78044,-0.191,0.085,-0.027,-0.538,-0.216,0.129,0.170,0.703,-0.219,0.655,-0.200,-0.002,8998,0,37,-28,35,15.010,305,305,0,0,0
78144,-0.213,0.102,-0.091,-0.474,-0.007,0.013,0.180,0.703,-0.238,0.645,-0.200,-0.002,8605,0,27,-15,35,15.010,305,305,0,0,0
78244,-0.196,0.094,-0.117,-0.592,-0.068,0.067,0.201,0.694,-0.255,0.642,-0.200,-0.002,8798,0,33,-16,34,15.020,305,305,0,0,0
78344,-0.218,0.098,-0.050,-0.346,0.132,0.077,0.213,0.689,-0.273,0.637,-0.200,-0.002,8974,0,15,-10,34,15.020,305,305,0,0,0
78444,-0.187,0.081,0.039,-0.523,0.282,-0.074,0.232,0.678,-0.284,0.637,-0.200,-0.001,8145,0,10,5,34,15.020,305,305,0,0,0
78544,-0.137,0.057,0.241,-0.473,0.199,-0.112,0.258,0.664,-0.296,0.637,-0.200,-0.001,7712,0,11,-1,34,15.020,305,305,0,0,0
78644,-0.094,0.065,0.276,-0.423,0.042,-0.037,0.275,0.661,-0.309,0.626,-0.200,-0.001,7866,0,21,-10,34,15.020,305,305,0,0,0
78744,-0.099,0.053,0.142,0.044,-0.048,0.073,0.286,0.652,-0.318,0.626,-0.200,-0.001,8460,0,15,-26,35,15.020,305,305,0,0,0
78844,-0.076,0.065,-0.059,-0.250,-0.042,-0.109,0.291,0.654,-0.323,0.619,-0.200,-0.001,7430,0,25,-17,35,15.020,305,305,0,0,0
78944,-0.014,0.062,-0.183,-0.441,-0.016,-0.016,0.308,0.649,-0.330,0.612,-0.200,-0.000,7592,0,27,-12,35,15.020,305,305,0,0,0
79044,-0.028,0.063,-0.113,-0.808,0.232,0.190,0.328,0.635,-0.356,0.601,-0.200,-0.000,8725,0,15,20,35,15.020,305,305,0,0,0
79144,-0.059,0.033,0.110,-0.752,-0.550,0.098,0.364,0.607,-0.385,0.592,-0.200,-0.000,8415,0,58,-41,35,15.020,305,305,0,0,0
79244,-0.094,0.047,0.011,-0.902,0.109,0.133,0.383,0.593,-0.415,0.574,-0.200,-0.000,8768,0,25,3,35,15.020,305,305,0,0,0
79344,-0.125,0.065,-0.080,-0.434,-0.173,0.034,0.397,0.581,-0.442,0.557,-0.200,-0.001,8479,0,31,-27,35,15.020,305,305,0,0,0
79444,-0.099,0.075,-0.115,-0.184,0.070,-0.142,0.409,0.575,-0.455,0.543,-0.200,-0.001,7406,0,14,-15,35,15.020,305,305,0,0,0
79544,-0.049,0.069,-0.106,0.172,0.141,-0.076,0.419,0.571,-0.457,0.538,-0.200,-0.000,7556,0,4,-17,35,15.020,305,305,0,0,0
79644,-0.047,0.052,-0.063,0.623,0.120,0.048,0.417,0.572,-0.446,0.548,-0.200,-0.000,8171,0,-3,-25,35,15.020,305,305,0,0,0
79744,-0.100,0.038,-0.014,0.882,0.182,0.126,0.401,0.577,-0.431,0.566,-0.200,-0.000,8813,0,-11,-24,35,15.020,305,305,0,0,0
79844,-0.121,0.046,-0.028,0.990,-0.230,-0.112,0.375,0.595,-0.411,0.580,-0.200,-0.000,7784,0,12,-46,35,15.010,305,305,0,0,0
79944,-0.098,0.048,-0.090,1.399,-0.024,-0.160,0.345,0.618,-0.377,0.598,-0.200,-0.000,7411,0,-6,-45,35,15.010,305,305,0,0,0
80044,-0.058,0.089,-0.185,1.404,-0.612,-0.283,0.298,0.657,-0.335,0.606,-0.200,-0.001,6449,0,37,-78,35,15.020,305,305,0,0,0
80144,-0.010,0.104,-0.187,1.192,0.071,-0.166,0.262,0.683,-0.292,0.616,-0.200,-0.000,6831,0,1,-35,35,15.020,305,305,0,0,0
80244,-0.002,0.110,-0.135,0.898,-0.087,-0.100,0.233,0.698,-0.260,0.625,-0.200,-0.000,7142,0,16,-39,35,15.020,305,305,0,0,0
80344,-0.004,0.100,-0.028,0.564,0.390,0.043,0.212,0.703,-0.236,0.636,-0.200,-0.000,7909,0,-8,-6,35,15.020,305,305,0,0,0
80444,-0.022,0.073,0.275,0.411,0.000,-0.093,0.203,0.698,-0.222,0.650,-0.200,-0.000,7285,0,15,-26,35,15.020,305,305,0,0,0
80544,-0.001,0.100,0.202,0.327,-0.003,-0.181,0.189,0.711,-0.209,0.644,-0.200,-0.000,6651,0,20,-25,35,15.020,305,305,0,0,0
80644,0.058,0.087,0.163,0.374,-0.100,-0.113,0.186,0.712,-0.193,0.649,-0.200,0.001,6671,0,20,-35,35,15.020,305,305,0,0,0
80744,0.081,0.077,-0.003,-0.010,0.114,-0.029,0.184,0.711,-0.183,0.654,-0.200,0.001,6993,0,15,-13,34,15.020,305,305,0,0,0
80844,0.067,0.068,-0.099,-0.170,0.279,0.130,0.184,0.707,-0.185,0.658,-0.200,0.001,7928,0,8,1,34,15.020,305,305,0,0,0
80944,-0.019,0.036,-0.075,0.124,0.407,0.289,0.183,0.693,-0.194,0.669,-0.200,-0.000,9105,0,-13,0,34,15.020,305,305,0,0,0
81044,-0.063,0.011,0.206,0.010,-0.339,-0.017,0.179,0.685,-0.192,0.680,-0.200,-0.000,7892,0,36,-38,34,15.010,305,305,0,0,0
81144,-0.077,0.023,0.079,0.322,0.300,0.039,0.172,0.689,-0.189,0.678,-0.200,-0.000,8230,0,-8,-12,34,15.010,305,305,0,0,0
81244,-0.065,0.021,-0.009,0.238,-0.086,-0.141,0.160,0.693,-0.175,0.681,-0.200,-0.000,7264,0,20,-25,35,15.020,305,305,0,0,0
81344,-0.045,0.017,-0.171,0.269,0.082,0.068,0.156,0.693,-0.167,0.683,-0.200,-0.000,8239,0,6,-18,35,15.020,305,305,0,0,0
81444,-0.091,0.009,-0.209,0.276,0.199,0.187,0.143,0.692,-0.160,0.689,-0.200,-0.000,9025,0,-1,-9,35,15.020,305,305,0,0,0
81544,-0.145,-0.007,0.007,0.016,0.133,0.087,0.136,0.686,-0.160,0.697,-0.200,0.000,8809,0,12,-16,34,15.020,305,305,0,0,0
81644,-0.181,0.017,-0.056,0.107,0.223,0.118,0.124,0.695,-0.158,0.690,-0.200,-0.000,9176,0,2,-4,34,15.020,305,305,0,0,0
81744,-0.207,-0.005,-0.014,0.193,-0.566,-0.023,0.120,0.688,-0.156,0.699,-0.200,0.000,8688,0,44,-55,35,15.020,305,305,0,0,0
81844,-0.206,0.035,-0.102,0.251,-0.136,0.098,0.111,0.703,-0.151,0.686,-0.200,-0.001,9245,0,20,-32,35,15.020,305,305,0,0,0
81944,-0.235,0.031,-0.129,0.527,0.047,-0.014,0.094,0.705,-0.139,0.690,-0.200,-0.001,8913,0,5,-28,34,15.020,305,305,0,0,0
82044,-0.239,0.039,-0.148,1.266,-0.404,-0.090,0.067,0.712,-0.112,0.690,-0.200,-0.001,8607,0,12,-73,34,15.020,305,305,0,0,0
82144,-0.148,0.051,-0.193,1.104,-0.210,-0.412,0.023,0.723,-0.051,0.688,-0.200,-0.001,6393,0,15,-49,34,15.020,305,305,0,0,0
82244,-0.137,0.087,-0.127,1.056,-0.062,0.130,-0.019,0.737,-0.005,0.676,-0.200,-0.001,9133,0,10,-42,34,15.010,305,305,0,0,0
82344,-0.165,0.093,0.047,0.780,-0.293,-0.061,-0.054,0.739,0.029,0.671,-0.200,-0.002,8405,0,30,-50,34,15.010,305,305,0,0,0
82444,-0.218,0.124,-0.100,0.362,-0.178,0.220,-0.076,0.748,0.045,0.657,-0.200,-0.004,9894,0,31,-40,35,15.010,305,305,0,0,0
82544,-0.256,0.115,-0.125,-0.146,0.273,-0.146,-0.086,0.745,0.048,0.660,-0.200,-0.004,8506,0,14,-2,35,15.010,305,305,0,0,0
82644,-0.159,0.101,-0.060,-0.707,0.156,-0.202,-0.067,0.741,0.044,0.667,-0.200,-0.002,7752,0,29,0,35,15.040,305,305,0,0,0
82744,-0.086,0.086,0.094,-0.844,-0.124,-0.043,-0.035,0.736,0.022,0.675,-0.200,-0.001,8182,0,42,-18,35,15.040,305,305,0,0,0
82844,-0.025,0.137,-0.038,-0.840,-0.161,0.080,-0.004,0.754,0.000,0.657,-0.200,-0.000,8482,0,48,-24,35,15.040,305,305,0,0,0
82944,-0.021,0.129,0.058,-0.916,-0.052,0.076,0.019,0.751,-0.025,0.660,-0.200,-0.000,8456,0,41,-17,35,15.010,305,305,0,0,0
83044,-0.017,0.160,-0.017,-0.476,-0.092,0.099,0.033,0.760,-0.042,0.648,-0.200,-0.000,8557,0,37,-31,35,15.010,305,305,0,0,0
83144,-0.069,0.119,-0.144,-0.309,0.382,0.290,0.038,0.746,-0.056,0.663,-0.200,-0.001,9649,0,4,-1,34,15.030,305,305,0,0,0
83244,-0.138,0.117,-0.127,-0.283,0.143,0.083,0.042,0.743,-0.074,0.664,-0.200,-0.002,9115,0,17,-16,34,15.030,305,305,0,0,0
83344,-0.142,0.104,-0.097,0.076,0.038,-0.053,0.041,0.739,-0.072,0.668,-0.200,-0.002,8514,0,16,-29,34,15.030,305,305,0,0,0
83444,-0.088,0.090,0.008,0.039,0.276,-0.204,0.040,0.736,-0.061,0.673,-0.200,-0.001,7489,0,5,-10,35,15.030,305,305,0,0,0
83544,-0.029,0.079,0.146,0.466,0.022,-0.087,0.034,0.733,-0.042,0.678,-0.200,-0.000,7776,0,10,-33,35,15.030,305,305,0,0,0
83644,0.002,0.081,0.111,0.492,0.276,-0.219,0.016,0.734,-0.015,0.679,-0.200,0.000,6754,0,-7,-18,35,15.020,305,305,0,0,0
83744,0.092,0.075,0.107,0.940,-0.192,-0.388,-0.005,0.733,0.023,0.680,-0.200,0.001,5084,0,15,-53,35,15.020,305,305,0,0,0
83844,0.209,0.098,-0.023,0.682,-0.148,-0.267,-0.023,0.738,0.064,0.671,-0.200,0.002,5015,0,23,-44,35,15.020,305,305,0,0,0
83944,0.252,0.095,-0.094,0.457,0.287,-0.148,-0.041,0.734,0.091,0.672,-0.200,0.003,5510,0,1,-13,35,15.020,305,305,0,0,0
84044,0.286,0.060,-0.049,0.344,0.600,-0.007,-0.052,0.720,0.107,0.684,-0.200,0.002,6308,0,-23,9,35,15.020,305,305,0,0,0
84144,0.267,0.014,0.201,0.893,-0.041,-0.004,-0.074,0.701,0.122,0.698,-0.200,0.000,6275,0,0,-42,35,15.020,305,305,0,0,0
84244,0.291,0.031,0.004,0.882,0.654,-0.036,-0.099,0.701,0.153,0.689,-0.200,0.001,5851,0,-36,3,35,15.020,305,305,0,0,0
84344,0.275,0.011,-0.036,1.146,-0.226,0.112,-0.131,0.688,0.180,0.691,-0.200,-0.000,6845,0,8,-56,34,15.020,305,305,0,0,0
84444,0.253,0.027,-0.252,1.238,0.108,-0.043,-0.171,0.682,0.219,0.676,-0.200,0.000,5974,0,-9,-35,34,15.020,305,305,0,0,0
84544,0.248,0.027,-0.338,1.480,-0.030,-0.046,-0.215,0.667,0.263,0.664,-0.200,0.000,5945,0,-5,-48,34,15.020,305,305,0,0,0
84644,0.246,0.028,-0.234,1.963,0.196,-0.053,-0.266,0.645,0.313,0.645,-0.200,0.000,5857,0,-30,-45,35,15.010,305,305,0,0,0
84744,0.290,0.009,-0.125,1.852,0.451,-0.250,-0.324,0.605,0.372,0.625,-0.200,-0.001,3770,0,-39,-21,35,15.010,305,305,0,0,0
84844,0.350,0.008,-0.030,2.133,-0.048,-0.082,-0.376,0.565,0.430,0.596,-0.200,-0.002,4676,0,-17,-58,35,15.010,305,305,0,0,0
84944,0.397,0.008,-0.045,2.036,0.198,-0.153,-0.435,0.512,0.492,0.554,-0.200,-0.004,3359,0,-27,-38,35,15.010,305,305,0,0,0
85044,0.425,0.009,-0.097,1.601,0.156,-0.016,-0.475,0.470,0.533,0.519,-0.200,0.006,4381,0,-15,-31,35,15.010,305,305,0,0,0
85144,0.380,0.012,-0.126,1.463,0.208,0.129,-0.515,0.432,0.565,0.478,-0.200,0.004,5806,0,-18,-28,34,15.010,305,305,0,0,0
