Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
146709,-0.243,0.271,0.046,0.000,-0.001,0.001,0.488,0.475,-0.565,0.465,-0.200,-0.004,0.090,-0.061,8673,0,36,-36,39,15.570,305,305,0,0,0
146809,-0.267,0.276,0.008,0.001,0.000,0.001,0.487,0.473,-0.568,0.465,-0.200,-0.005,0.092,-0.067,9137,0,37,-38,39,15.570,305,305,0,0,0
146909,-0.284,0.275,-0.024,0.001,-0.000,0.001,0.487,0.471,-0.569,0.466,-0.200,-0.005,0.092,-0.071,9235,0,38,-38,39,15.570,305,305,0,0,0
147009,-0.264,0.274,-0.037,-0.000,-0.002,-0.000,0.490,0.471,-0.569,0.463,-0.200,-0.005,0.091,-0.066,9055,0,39,-39,39,15.570,305,305,0,0,0
147109,-0.233,0.300,-0.061,0.000,-0.002,-0.001,0.490,0.473,-0.571,0.458,-0.200,-0.004,0.100,-0.058,8821,0,41,-41,39,15.570,305,305,0,0,0
147209,-0.175,0.305,-0.085,-0.001,-0.002,-0.003,0.495,0.476,-0.569,0.452,-0.200,-0.003,0.102,-0.044,8431,0,41,-41,39,15.570,305,305,0,0,0
147309,-0.107,0.333,-0.093,-0.001,-0.001,-0.002,0.498,0.481,-0.569,0.444,-0.200,-0.002,0.111,-0.027,8033,0,44,-44,39,15.570,305,305,0,0,0
147409,-0.076,0.329,-0.071,-0.000,-0.002,-0.001,0.502,0.479,-0.570,0.439,-0.200,-0.001,0.110,-0.019,8131,0,43,-43,39,15.570,305,305,0,0,0
147509,-0.026,0.411,-0.033,-0.001,-0.005,-0.002,0.498,0.488,-0.575,0.428,-0.200,-0.000,0.137,-0.006,7776,0,52,-52,39,15.570,305,305,0,0,0
147609,-0.002,0.456,-0.023,0.001,-0.002,-0.002,0.495,0.493,-0.577,0.424,-0.200,-0.000,0.152,-0.001,7793,0,53,-54,39,15.570,305,305,0,0,0
147709,0.056,0.478,0.021,0.000,-0.001,-0.003,0.495,0.500,-0.574,0.419,-0.200,0.001,0.159,0.014,7298,0,54,-55,39,15.570,305,305,0,0,0
147809,0.087,0.522,0.079,-0.001,-0.006,-0.001,0.493,0.505,-0.576,0.413,-0.200,0.002,0.174,0.022,7329,0,59,-60,39,15.570,305,305,0,0,0
147909,0.097,0.588,0.023,0.000,-0.004,0.001,0.487,0.510,-0.581,0.406,-0.200,0.002,0.196,0.024,7415,0,64,-64,39,15.570,305,305,0,0,0
148009,0.057,0.624,-0.001,0.002,-0.001,0.001,0.480,0.511,-0.585,0.407,-0.200,0.001,0.208,0.014,7864,0,65,-65,39,15.570,305,305,0,0,0
148109,-0.007,0.593,0.025,0.003,0.005,0.002,0.476,0.509,-0.582,0.418,-0.200,-0.000,0.198,-0.002,8322,0,60,-60,39,15.570,305,305,0,0,0
148209,-0.073,0.524,0.041,0.002,0.007,0.002,0.476,0.504,-0.577,0.432,-0.200,-0.002,0.175,-0.018,8674,0,54,-55,39,15.580,305,305,0,0,0
148309,-0.102,0.438,0.057,0.002,0.003,-0.001,0.479,0.500,-0.568,0.444,-0.200,-0.002,0.146,-0.025,8562,0,50,-50,39,15.580,305,305,0,0,0
148409,-0.095,0.393,0.068,0.003,0.004,0.001,0.482,0.500,-0.562,0.450,-0.200,-0.002,0.131,-0.024,8498,0,49,-49,39,15.580,305,305,0,0,0
148509,-0.067,0.322,0.081,0.003,0.004,-0.002,0.487,0.500,-0.551,0.458,-0.200,-0.001,0.107,-0.017,8140,0,44,-45,39,15.580,305,305,0,0,0
148609,-0.060,0.294,-0.027,0.002,0.001,-0.001,0.486,0.504,-0.543,0.464,-0.200,-0.001,0.098,-0.015,8206,0,45,-45,39,15.580,305,305,0,0,0
148709,-0.080,0.273,-0.077,0.004,-0.002,0.002,0.482,0.506,-0.538,0.471,-0.200,-0.001,0.091,-0.020,8568,0,45,-45,40,15.580,305,305,0,0,0
148809,-0.117,0.302,-0.035,0.004,-0.001,-0.000,0.471,0.512,-0.537,0.477,-0.200,-0.002,0.101,-0.029,8713,0,48,-49,40,15.580,305,305,0,0,0
148909,-0.099,0.311,0.031,0.002,-0.001,-0.002,0.468,0.518,-0.533,0.479,-0.200,-0.002,0.104,-0.025,8404,0,49,-49,40,15.580,305,305,0,0,0
149009,-0.072,0.320,0.047,0.001,-0.001,-0.001,0.467,0.523,-0.529,0.478,-0.200,-0.001,0.107,-0.018,8245,0,50,-50,39,15.580,305,305,0,0,0
149109,-0.091,0.297,0.001,0.002,0.002,0.001,0.465,0.523,-0.526,0.484,-0.200,-0.001,0.099,-0.023,8605,0,47,-47,39,15.580,305,305,0,0,0
149209,-0.106,0.276,-0.003,0.001,0.000,-0.000,0.464,0.522,-0.523,0.488,-0.200,-0.001,0.092,-0.026,8610,0,46,-47,39,15.590,305,305,0,0,0
149309,-0.072,0.284,-0.025,0.001,-0.001,-0.001,0.465,0.526,-0.521,0.487,-0.200,-0.001,0.095,-0.018,8221,0,48,-48,39,15.590,305,305,0,0,0
149409,-0.042,0.290,0.004,0.001,-0.000,-0.001,0.465,0.529,-0.518,0.485,-0.200,-0.000,0.097,-0.011,8116,0,49,-49,39,15.590,305,305,0,0,0
149509,-0.010,0.293,0.021,0.001,-0.001,-0.001,0.466,0.533,-0.515,0.484,-0.200,-0.000,0.098,-0.002,7942,0,49,-50,40,15.590,305,305,0,0,0
149609,-0.000,0.321,-0.022,0.001,-0.000,0.001,0.467,0.532,-0.520,0.478,-0.200,-0.000,0.107,-0.000,8007,0,52,-53,40,15.590,305,305,0,0,0
149709,-0.033,0.329,-0.021,0.002,0.001,0.002,0.463,0.532,-0.522,0.480,-0.200,-0.000,0.110,-0.008,8455,0,52,-52,40,15.580,305,305,0,0,0
149809,-0.071,0.319,-0.032,0.001,-0.000,0.000,0.462,0.528,-0.523,0.483,-0.200,-0.001,0.106,-0.018,8608,0,51,-52,40,15.580,305,305,0,0,0
149909,-0.073,0.329,-0.019,0.002,-0.000,0.000,0.460,0.530,-0.523,0.484,-0.200,-0.001,0.110,-0.018,8491,0,53,-53,40,15.580,305,305,0,0,0
150009,-0.067,0.330,-0.005,0.001,0.000,0.000,0.460,0.531,-0.523,0.483,-0.200,-0.001,0.110,-0.017,8401,0,53,-53,39,15.580,305,305,0,0,0
150109,-0.070,0.325,0.005,0.000,0.001,0.001,0.462,0.528,-0.524,0.482,-0.200,-0.001,0.108,-0.017,8477,0,52,-53,39,15.580,305,305,0,0,0
150209,-0.063,0.314,0.055,-0.000,0.001,-0.001,0.465,0.526,-0.525,0.481,-0.200,-0.001,0.105,-0.016,8354,0,52,-52,40,15.570,305,305,0,0,0
150309,-0.046,0.295,0.019,-0.001,0.001,-0.001,0.470,0.523,-0.524,0.480,-0.200,-0.001,0.098,-0.012,8259,0,51,-51,40,15.570,305,305,0,0,0
150409,-0.033,0.285,-0.015,-0.001,0.001,-0.001,0.473,0.522,-0.524,0.479,-0.200,-0.000,0.095,-0.008,8207,0,51,-51,40,15.570,305,305,0,0,0
150509,-0.015,0.289,-0.034,-0.001,-0.001,-0.001,0.475,0.521,-0.526,0.475,-0.200,-0.000,0.096,-0.004,8072,0,52,-53,40,15.570,305,305,0,0,0
150609,0.007,0.291,-0.040,-0.000,0.000,0.000,0.478,0.522,-0.526,0.472,-0.200,0.000,0.097,0.002,8005,0,52,-52,40,15.570,305,305,0,0,0
150709,0.012,0.276,-0.006,-0.001,0.001,-0.001,0.480,0.521,-0.524,0.473,-0.200,0.000,0.092,0.003,8008,0,51,-51,40,15.570,305,305,0,0,0
150809,0.001,0.266,-0.008,-0.001,0.002,0.002,0.482,0.517,-0.527,0.473,-0.200,-0.000,0.089,0.000,8238,0,50,-51,40,15.580,305,305,0,0,0
150909,-0.054,0.244,-0.027,-0.001,0.001,0.002,0.482,0.510,-0.530,0.476,-0.200,-0.001,0.081,-0.013,8672,0,49,-49,40,15.580,305,305,0,0,0
151009,-0.060,0.231,-0.035,-0.002,0.001,0.000,0.486,0.505,-0.532,0.475,-0.200,-0.001,0.077,-0.015,8487,0,49,-49,39,15.580,305,305,0,0,0
151109,-0.075,0.210,-0.086,-0.001,0.001,0.002,0.489,0.499,-0.534,0.475,-0.200,-0.001,0.070,-0.019,8634,0,48,-48,39,15.580,305,305,0,0,0
151209,-0.097,0.202,-0.079,-0.001,-0.001,0.000,0.491,0.495,-0.537,0.475,-0.200,-0.001,0.067,-0.024,8713,0,48,-48,39,15.580,305,305,0,0,0
151309,-0.091,0.218,-0.067,-0.000,-0.001,-0.000,0.490,0.496,-0.539,0.473,-0.200,-0.001,0.073,-0.023,8585,0,50,-50,40,15.570,305,305,0,0,0
151409,-0.061,0.227,-0.115,0.001,-0.001,-0.002,0.491,0.499,-0.538,0.470,-0.200,-0.001,0.076,-0.015,8281,0,51,-51,40,15.570,305,305,0,0,0
151509,-0.041,0.260,-0.163,0.000,-0.005,-0.000,0.489,0.503,-0.539,0.466,-0.200,-0.000,0.087,-0.010,8296,0,55,-55,39,15.570,305,305,0,0,0
151609,-0.043,0.332,-0.046,-0.000,-0.002,0.000,0.483,0.508,-0.545,0.460,-0.200,-0.001,0.111,-0.011,8402,0,60,-60,39,15.570,305,305,0,0,0
151709,-0.071,0.351,0.257,-0.003,-0.000,0.003,0.481,0.505,-0.550,0.458,-0.200,-0.001,0.117,-0.018,8758,0,60,-60,39,15.570,305,305,0,0,0
151809,-0.120,0.410,0.510,-0.002,-0.004,0.000,0.476,0.503,-0.562,0.453,-0.200,-0.002,0.137,-0.030,8966,0,66,-66,40,15.570,305,305,0,0,0
151909,-0.111,0.451,0.559,-0.003,-0.001,0.001,0.476,0.502,-0.568,0.445,-0.200,-0.002,0.150,-0.028,8767,0,67,-67,40,15.570,305,305,0,0,0
152009,-0.167,0.465,0.448,-0.005,0.003,0.003,0.478,0.491,-0.580,0.441,-0.200,-0.004,0.155,-0.042,9312,0,67,-67,40,15.570,305,305,0,0,0
152109,-0.157,0.478,0.269,-0.005,-0.002,-0.001,0.482,0.486,-0.586,0.433,-0.200,-0.004,0.159,-0.039,8904,0,69,-69,40,15.570,305,305,0,0,0
152209,-0.116,0.537,0.103,-0.001,-0.003,-0.001,0.482,0.488,-0.592,0.422,-0.200,-0.003,0.179,-0.029,8645,0,75,-75,40,15.570,305,305,0,0,0
152309,-0.118,0.483,-0.039,-0.000,0.004,0.001,0.488,0.484,-0.589,0.426,-0.200,-0.003,0.161,-0.030,8879,0,67,-67,40,15.570,305,305,0,0,0
152409,-0.105,0.378,-0.248,0.000,0.006,-0.001,0.499,0.477,-0.579,0.434,-0.200,-0.002,0.126,-0.026,8720,0,57,-58,39,15.570,305,305,0,0,0
152509,-0.087,0.328,-0.420,0.001,0.003,-0.000,0.504,0.475,-0.573,0.437,-0.200,-0.001,0.109,-0.022,8636,0,56,-57,39,15.570,305,305,0,0,0
152609,-0.076,0.318,-0.446,-0.000,-0.001,-0.000,0.505,0.476,-0.571,0.438,-0.200,-0.001,0.106,-0.019,8608,0,59,-59,40,15.580,305,305,0,0,0
152709,-0.084,0.331,-0.332,-0.001,0.000,0.000,0.504,0.476,-0.573,0.437,-0.200,-0.001,0.110,-0.021,8751,0,60,-60,40,15.580,305,305,0,0,0
152809,-0.085,0.331,-0.216,-0.000,0.001,0.000,0.505,0.474,-0.575,0.436,-0.200,-0.001,0.110,-0.021,8758,0,59,-60,40,15.580,305,305,0,0,0
152909,-0.073,0.324,-0.179,-0.001,-0.001,-0.000,0.507,0.473,-0.574,0.434,-0.200,-0.001,0.108,-0.018,8648,0,59,-60,40,15.580,305,305,0,0,0
153009,-0.058,0.316,-0.162,0.000,0.000,-0.001,0.510,0.473,-0.573,0.433,-0.200,-0.001,0.105,-0.015,8541,0,58,-59,40,15.580,305,305,0,0,0
153109,-0.042,0.304,-0.127,0.001,0.001,-0.001,0.510,0.475,-0.570,0.435,-0.200,-0.001,0.101,-0.011,8463,0,57,-58,40,15.580,305,305,0,0,0
153209,-0.018,0.286,-0.072,-0.002,-0.001,-0.001,0.515,0.474,-0.568,0.433,-0.200,-0.000,0.095,-0.004,8293,0,57,-57,40,15.580,305,305,0,0,0
153309,-0.023,0.281,-0.030,0.000,0.001,0.001,0.516,0.472,-0.569,0.433,-0.200,-0.000,0.094,-0.006,8536,0,56,-56,40,15.580,305,305,0,0,0
153409,-0.052,0.273,-0.046,-0.000,-0.001,0.001,0.515,0.469,-0.570,0.435,-0.200,-0.001,0.091,-0.013,8747,0,56,-56,40,15.580,305,305,0,0,0
153509,-0.041,0.266,-0.060,-0.000,0.000,-0.001,0.517,0.469,-0.570,0.434,-0.200,-0.000,0.089,-0.010,8487,0,55,-56,40,15.580,305,305,0,0,0
153609,-0.029,0.259,-0.045,-0.000,0.003,0.000,0.519,0.468,-0.569,0.433,-0.200,-0.000,0.086,-0.007,8475,0,54,-55,40,15.580,305,305,0,0,0
153709,-0.058,0.222,-0.012,-0.000,0.002,0.001,0.521,0.463,-0.568,0.438,-0.200,-0.001,0.074,-0.014,8780,0,52,-52,40,15.580,305,305,0,0,0
153809,-0.064,0.189,-0.050,0.000,0.003,-0.000,0.524,0.460,-0.565,0.441,-0.200,-0.001,0.063,-0.016,8706,0,49,-50,40,15.580,305,305,0,0,0
153909,-0.068,0.150,-0.132,0.001,0.002,0.000,0.527,0.458,-0.562,0.445,-0.200,-0.001,0.050,-0.017,8712,0,47,-47,40,15.580,305,305,0,0,0
154009,-0.060,0.138,-0.205,0.001,-0.002,-0.001,0.527,0.459,-0.558,0.447,-0.200,-0.001,0.046,-0.015,8591,0,48,-48,40,15.570,305,305,0,0,0
154109,-0.051,0.164,-0.163,0.003,-0.002,-0.000,0.522,0.465,-0.558,0.447,-0.200,-0.000,0.055,-0.013,8574,0,51,-51,40,15.570,305,305,0,0,0
154209,-0.038,0.195,-0.160,0.003,-0.000,-0.001,0.516,0.474,-0.555,0.449,-0.200,-0.000,0.065,-0.009,8447,0,52,-53,40,15.570,305,305,0,0,0
154309,-0.011,0.220,-0.138,0.001,-0.003,-0.001,0.512,0.481,-0.553,0.448,-0.200,-0.000,0.073,-0.003,8271,0,55,-55,40,15.570,305,305,0,0,0
154409,-0.018,0.235,-0.091,0.001,0.002,0.000,0.508,0.484,-0.552,0.450,-0.200,-0.000,0.078,-0.004,8487,0,54,-54,40,15.570,305,305,0,0,0
154509,0.007,0.254,-0.109,-0.000,-0.003,-0.002,0.507,0.488,-0.551,0.448,-0.200,0.000,0.085,0.002,8154,0,57,-57,40,15.580,305,305,0,0,0
154609,0.046,0.293,-0.122,-0.004,-0.002,0.000,0.508,0.491,-0.555,0.439,-0.200,0.000,0.098,0.012,7967,0,59,-59,40,15.580,305,305,0,0,0
154709,0.054,0.343,-0.054,-0.010,-0.003,-0.000,0.513,0.483,-0.569,0.424,-0.200,0.001,0.114,0.014,7989,0,63,-63,40,15.580,305,305,0,0,0
154809,0.115,0.393,-0.018,-0.014,-0.006,-0.002,0.526,0.470,-0.587,0.397,-0.200,0.001,0.131,0.029,7369,0,67,-67,40,15.580,305,305,0,0,0
154909,0.220,0.453,0.087,-0.016,-0.003,-0.003,0.541,0.457,-0.606,0.363,-0.200,0.003,0.151,0.055,6446,0,70,-70,40,15.580,305,305,0,0,0
155009,0.286,0.464,0.272,-0.013,-0.000,0.001,0.557,0.438,-0.620,0.336,-0.200,0.004,0.155,0.072,6362,0,68,-68,40,15.570,305,305,0,0,0
155109,0.271,0.429,0.335,-0.010,0.001,0.004,0.570,0.416,-0.631,0.322,-0.200,0.003,0.143,0.068,6953,0,64,-64,40,15.570,305,305,0,0,0
155209,0.225,0.493,0.176,-0.010,-0.005,0.004,0.570,0.397,-0.651,0.305,-0.200,0.004,0.164,0.056,7359,0,73,-73,40,15.570,305,305,0,0,0
155309,0.208,0.567,0.141,-0.014,-0.006,0.002,0.572,0.376,-0.673,0.280,-0.200,0.004,0.189,0.052,7213,0,78,-78,40,15.560,305,305,0,0,0
155409,0.205,0.608,0.157,-0.017,-0.001,0.005,0.579,0.348,-0.692,0.254,-0.200,0.005,0.203,0.051,7213,0,78,-78,40,15.560,305,305,0,0,0
155509,0.133,0.598,0.111,-0.014,0.001,0.006,0.588,0.312,-0.708,0.236,-0.200,0.003,0.199,0.033,7925,0,75,-75,40,15.570,305,305,0,0,0
155609,0.098,0.580,0.055,-0.015,0.003,0.002,0.597,0.281,-0.719,0.217,-0.200,0.002,0.193,0.025,7808,0,73,-73,40,15.570,305,305,0,0,0
155709,0.159,0.535,-0.074,-0.020,0.003,-0.001,0.614,0.252,-0.725,0.186,-0.200,0.003,0.178,0.040,6861,0,70,-70,40,15.570,305,305,0,0,0
155809,0.222,0.517,-0.147,-0.019,-0.002,0.001,0.626,0.220,-0.733,0.150,-0.200,0.004,0.172,0.055,6482,0,71,-71,40,15.570,305,305,0,0,0
155909,0.293,0.545,-0.162,-0.019,-0.004,-0.000,0.631,0.188,-0.745,0.110,-0.200,0.006,0.182,0.073,5882,0,75,-74,40,15.570,305,305,0,0,0
156009,0.363,0.529,-0.096,-0.011,-0.001,-0.001,0.637,0.166,-0.748,0.080,-0.200,0.007,0.176,0.091,5344,0,71,-71,40,15.570,305,305,0,0,0
156109,0.427,0.532,-0.102,-0.004,0.001,-0.002,0.639,0.160,-0.750,0.065,-0.200,0.009,0.177,0.107,4831,0,71,-71,40,15.570,305,305,0,0,0
156209,0.486,0.514,-0.082,-0.001,-0.002,-0.002,0.642,0.161,-0.748,0.057,-0.200,0.009,0.171,0.121,4273,0,71,-71,40,15.570,305,305,0,0,0
156309,0.524,0.534,-0.158,0.003,-0.001,-0.001,0.639,0.167,-0.748,0.055,-0.200,0.010,0.178,0.131,4047,0,73,-73,40,15.580,305,305,0,0,0
156409,0.469,0.565,-0.110,0.007,-0.001,0.004,0.634,0.174,-0.750,0.069,-0.200,0.010,0.188,0.117,5417,0,75,-76,40,15.580,305,305,0,0,0
156509,0.347,0.610,-0.010,0.009,-0.003,0.003,0.625,0.183,-0.753,0.094,-0.200,0.008,0.203,0.087,6576,0,79,-79,40,15.580,305,305,0,0,0
156609,0.267,0.637,0.020,0.010,-0.001,0.002,0.617,0.196,-0.753,0.116,-0.200,0.007,0.212,0.067,6829,0,80,-80,40,15.580,305,305,0,0,0
156709,0.182,0.598,-0.009,0.014,0.005,0.001,0.616,0.212,-0.744,0.145,-0.200,0.004,0.199,0.046,7299,0,73,-74,40,15.580,305,305,0,0,0
156809,0.160,0.578,-0.082,0.016,0.000,-0.002,0.612,0.238,-0.734,0.171,-0.200,0.004,0.193,0.040,6975,0,74,-75,40,15.580,305,305,0,0,0
156909,0.104,0.586,-0.116,0.023,-0.003,-0.002,0.599,0.276,-0.722,0.211,-0.200,0.002,0.195,0.026,7431,0,76,-77,40,15.580,305,305,0,0,0
157009,0.115,0.630,-0.044,0.017,-0.001,-0.004,0.581,0.319,-0.709,0.241,-0.200,0.003,0.210,0.029,6954,0,79,-80,40,15.580,305,305,0,0,0
157109,0.108,0.668,0.114,0.014,-0.002,-0.002,0.566,0.349,-0.699,0.263,-0.200,0.003,0.223,0.027,7102,0,82,-83,40,15.570,305,305,0,0,0
157209,0.058,0.699,0.079,0.009,-0.001,0.000,0.552,0.369,-0.693,0.283,-0.200,0.002,0.233,0.014,7593,0,83,-84,40,15.570,305,305,0,0,0
157309,-0.007,0.734,0.066,0.003,-0.003,0.001,0.540,0.376,-0.693,0.295,-0.200,-0.000,0.245,-0.002,7993,0,86,-86,40,15.570,305,305,0,0,0
157409,0.001,0.748,0.123,0.001,0.001,-0.001,0.537,0.381,-0.692,0.296,-0.200,0.000,0.249,0.000,7564,0,85,-85,40,15.580,305,305,0,0,0
157509,-0.009,0.731,0.140,0.001,0.001,-0.001,0.538,0.381,-0.690,0.299,-0.200,-0.000,0.244,-0.002,7683,0,83,-84,40,15.580,305,305,0,0,0
157609,0.020,0.719,0.113,0.003,0.003,-0.004,0.539,0.388,-0.684,0.302,-0.200,0.001,0.240,0.005,7254,0,82,-83,40,15.580,305,305,0,0,0
157709,0.074,0.676,0.076,0.004,0.001,-0.002,0.543,0.396,-0.674,0.305,-0.200,0.002,0.225,0.018,6896,0,79,-79,40,15.580,305,305,0,0,0
157809,0.083,0.645,0.052,0.002,0.002,-0.000,0.544,0.401,-0.668,0.311,-0.200,0.002,0.215,0.021,7053,0,77,-77,40,15.580,305,305,0,0,0
157909,0.068,0.634,-0.008,0.001,0.001,-0.001,0.543,0.403,-0.665,0.316,-0.200,0.002,0.211,0.017,7239,0,77,-77,40,15.580,305,305,0,0,0
