Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
70980,0.020,0.261,0.022,0.000,0.001,0.000,0.475,0.526,-0.516,0.480,-0.200,0.000,0.087,0.005,8118,0,30,-31,34,13.980,305,305,0,0,0
71080,0.020,0.304,-0.005,-0.000,-0.004,0.000,0.472,0.530,-0.519,0.476,-0.200,0.000,0.101,0.005,8109,0,38,-39,34,13.980,305,305,0,0,0
71180,0.017,0.301,0.033,0.000,0.006,-0.000,0.472,0.529,-0.520,0.477,-0.200,0.000,0.100,0.004,8135,0,34,-35,34,13.980,305,305,0,0,0
71280,0.023,0.261,0.026,-0.001,-0.005,-0.000,0.476,0.526,-0.516,0.480,-0.200,0.000,0.087,0.006,8063,0,34,-35,35,13.980,305,305,0,0,0
71381,0.021,0.302,-0.002,0.000,0.003,0.000,0.473,0.529,-0.520,0.476,-0.200,0.000,0.101,0.005,8101,0,37,-37,35,13.980,305,305,0,0,0
71480,0.023,0.292,0.031,0.000,-0.003,0.000,0.474,0.528,-0.519,0.477,-0.200,0.000,0.097,0.006,8075,0,37,-38,34,13.980,305,305,0,0,0
71580,0.021,0.313,0.025,0.000,0.003,-0.000,0.472,0.530,-0.521,0.475,-0.200,0.000,0.104,0.005,8097,0,38,-38,34,13.980,305,305,0,0,0
71681,0.021,0.283,0.032,0.000,-0.001,0.000,0.474,0.528,-0.518,0.478,-0.200,0.000,0.094,0.005,8094,0,36,-37,34,13.980,305,305,0,0,0
71781,0.022,0.287,0.023,-0.000,0.000,-0.000,0.474,0.528,-0.519,0.477,-0.200,0.000,0.096,0.005,8074,0,37,-38,34,13.980,305,305,0,0,0
71880,0.020,0.280,0.035,0.000,0.002,0.000,0.474,0.528,-0.518,0.478,-0.200,0.000,0.093,0.005,8104,0,36,-37,34,13.980,305,305,0,0,0
71980,0.020,0.241,0.030,-0.000,0.002,-0.000,0.477,0.525,-0.515,0.482,-0.200,0.000,0.080,0.005,8089,0,33,-34,34,13.980,305,305,0,0,0
72082,0.019,0.223,0.025,0.000,-0.000,0.000,0.479,0.523,-0.513,0.483,-0.200,0.000,0.074,0.005,8094,0,33,-34,34,13.980,305,305,0,0,0
72180,0.018,0.235,0.021,0.000,-0.001,0.000,0.478,0.524,-0.514,0.482,-0.200,0.000,0.078,0.005,8097,0,36,-36,34,13.970,305,305,0,0,0
72280,0.018,0.267,0.029,-0.000,-0.002,-0.000,0.475,0.527,-0.517,0.479,-0.200,0.000,0.089,0.004,8093,0,39,-40,34,13.970,305,305,0,0,0
72381,0.015,0.285,0.049,0.000,0.000,0.000,0.473,0.528,-0.519,0.478,-0.200,0.000,0.095,0.004,8127,0,39,-40,34,13.970,305,305,0,0,0
72480,0.014,0.265,0.048,-0.000,0.002,-0.000,0.475,0.526,-0.517,0.480,-0.200,0.000,0.087,0.004,8112,0,36,-37,34,13.960,305,305,0,0,0
72582,0.014,0.239,0.033,-0.000,-0.000,-0.000,0.477,0.524,-0.515,0.482,-0.200,0.000,0.080,0.004,8103,0,35,-36,34,13.960,305,305,0,0,0
72680,0.016,0.237,0.034,-0.000,0.001,-0.000,0.478,0.524,-0.515,0.482,-0.200,0.000,0.079,0.004,8075,0,36,-37,34,13.960,305,305,0,0,0
72781,0.018,0.228,0.032,-0.000,0.000,0.000,0.479,0.523,-0.515,0.482,-0.200,0.000,0.076,0.004,8082,0,36,-36,34,13.960,305,305,0,0,0
72881,0.022,0.233,-0.000,-0.002,-0.002,-0.001,0.480,0.522,-0.516,0.481,-0.200,0.000,0.078,0.005,8005,0,37,-38,35,13.960,305,305,0,0,0
72980,0.050,0.253,0.012,-0.001,-0.001,-0.001,0.483,0.523,-0.519,0.474,-0.200,0.000,0.084,0.013,7747,0,39,-40,35,13.960,305,305,0,0,0
73081,0.064,0.230,0.053,0.001,0.006,-0.001,0.485,0.522,-0.516,0.476,-0.200,0.000,0.077,0.016,7748,0,34,-35,35,13.960,305,305,0,0,0
73180,0.067,0.117,0.029,-0.002,0.009,0.000,0.496,0.512,-0.507,0.484,-0.200,0.000,0.039,0.017,7812,0,24,-25,34,13.960,305,305,0,0,0
73280,0.083,0.001,0.019,-0.002,0.005,-0.001,0.509,0.501,-0.499,0.490,-0.200,-0.000,0.000,0.021,7588,0,18,-19,34,13.960,305,305,0,0,0
73380,0.112,-0.114,0.044,-0.001,0.008,-0.001,0.522,0.492,-0.489,0.496,-0.200,-0.001,-0.038,0.028,7367,0,10,-11,35,13.960,305,305,0,0,0
73480,0.123,-0.306,0.074,-0.000,0.014,-0.001,0.539,0.476,-0.472,0.510,-0.200,-0.002,-0.102,0.031,7372,0,-6,5,35,13.960,305,305,0,0,0
73580,0.139,-0.518,0.043,-0.000,0.012,-0.000,0.557,0.458,-0.452,0.525,-0.200,-0.004,-0.173,0.035,7282,0,-20,19,35,13.960,305,305,0,0,0
73680,0.142,-0.657,-0.019,0.000,0.006,-0.000,0.567,0.446,-0.439,0.536,-0.200,-0.005,-0.219,0.035,7325,0,-25,24,35,13.970,305,305,0,0,0
73780,0.142,-0.690,-0.092,-0.000,-0.004,-0.000,0.571,0.442,-0.436,0.537,-0.200,-0.005,-0.230,0.036,7305,0,-21,20,35,13.970,305,305,0,0,0
73880,0.142,-0.503,-0.150,-0.001,-0.022,-0.001,0.558,0.458,-0.455,0.522,-0.200,-0.003,-0.168,0.035,7293,0,2,-3,34,13.970,305,305,0,0,0
73980,0.138,-0.186,-0.164,-0.000,-0.015,0.001,0.533,0.484,-0.485,0.497,-0.200,-0.002,-0.062,0.034,7367,0,24,-24,34,13.970,305,305,0,0,0
74080,0.119,-0.019,-0.069,0.001,-0.009,0.001,0.518,0.497,-0.500,0.485,-0.200,-0.001,-0.006,0.030,7508,0,28,-29,34,13.970,305,305,0,0,0
74180,0.092,0.199,-0.090,0.001,-0.015,0.001,0.495,0.515,-0.518,0.470,-0.200,0.000,0.066,0.023,7688,0,44,-45,34,13.970,305,305,0,0,0
74280,0.087,0.373,-0.042,-0.001,-0.002,-0.000,0.480,0.527,-0.533,0.455,-0.200,0.001,0.124,0.022,7565,0,50,-51,34,13.970,305,305,0,0,0
74380,0.093,0.122,-0.037,0.002,0.014,0.000,0.502,0.509,-0.511,0.477,-0.200,0.000,0.041,0.023,7496,0,17,-18,34,13.970,305,305,0,0,0
74480,0.090,0.258,-0.102,-0.001,-0.018,-0.000,0.489,0.520,-0.522,0.466,-0.200,0.001,0.086,0.023,7486,0,46,-46,34,13.970,305,305,0,0,0
74580,0.093,0.123,-0.065,0.000,0.018,-0.000,0.500,0.511,-0.509,0.479,-0.200,0.000,0.041,0.023,7446,0,19,-19,34,13.970,305,305,0,0,0
74680,0.100,0.172,-0.049,-0.001,-0.016,0.001,0.496,0.515,-0.513,0.474,-0.200,0.000,0.057,0.025,7409,0,38,-39,34,13.970,305,305,0,0,0
74780,0.093,0.129,-0.083,0.000,0.013,-0.000,0.500,0.512,-0.510,0.479,-0.200,0.000,0.043,0.023,7463,0,24,-24,34,13.970,305,305,0,0,0
74880,0.096,0.036,0.006,0.000,0.005,0.000,0.508,0.504,-0.502,0.486,-0.200,-0.000,0.012,0.024,7413,0,20,-20,34,13.970,305,305,0,0,0
74980,0.096,-0.142,-0.015,0.001,0.012,0.000,0.522,0.490,-0.486,0.501,-0.200,-0.001,-0.047,0.024,7398,0,3,-4,34,13.970,305,305,0,0,0
75080,0.098,-0.296,-0.032,-0.000,0.006,-0.001,0.534,0.478,-0.472,0.514,-0.200,-0.001,-0.099,0.025,7340,0,-4,3,35,13.970,305,305,0,0,0
75180,0.109,-0.239,-0.060,-0.000,-0.011,0.000,0.531,0.482,-0.477,0.508,-0.200,-0.002,-0.080,0.027,7274,0,11,-12,35,13.970,305,305,0,0,0
75280,0.098,-0.125,-0.087,0.001,0.001,0.000,0.521,0.492,-0.487,0.500,-0.200,-0.001,-0.042,0.024,7408,0,17,-17,35,13.970,305,305,0,0,0
75380,0.101,-0.209,0.008,-0.000,0.005,-0.001,0.527,0.485,-0.480,0.507,-0.200,-0.001,-0.070,0.025,7276,0,5,-6,34,13.960,305,305,0,0,0
75480,0.103,-0.112,-0.028,-0.000,-0.010,0.001,0.520,0.492,-0.489,0.498,-0.200,-0.001,-0.037,0.026,7316,0,20,-21,34,13.960,305,305,0,0,0
75580,0.102,-0.193,-0.020,0.001,0.010,-0.000,0.526,0.486,-0.481,0.505,-0.200,-0.001,-0.064,0.025,7275,0,3,-4,34,13.960,305,305,0,0,0
75680,0.106,-0.160,-0.007,-0.001,-0.009,0.000,0.524,0.489,-0.484,0.502,-0.200,-0.001,-0.053,0.027,7240,0,14,-15,34,13.970,305,305,0,0,0
75780,0.106,-0.063,-0.045,0.000,-0.005,0.000,0.517,0.497,-0.493,0.494,-0.200,-0.001,-0.021,0.027,7234,0,21,-21,34,13.970,305,305,0,0,0
75880,0.106,0.051,-0.014,-0.000,-0.008,-0.000,0.507,0.506,-0.502,0.484,-0.200,-0.000,0.017,0.026,7221,0,30,-30,34,13.970,305,305,0,0,0
75980,0.104,0.054,0.021,0.000,0.011,-0.000,0.507,0.506,-0.503,0.484,-0.200,-0.000,0.018,0.026,7223,0,21,-22,34,13.970,305,305,0,0,0
76080,0.107,-0.126,0.060,0.001,0.009,0.000,0.522,0.492,-0.487,0.499,-0.200,-0.001,-0.042,0.027,7189,0,4,-5,34,13.970,305,305,0,0,0
76180,0.101,-0.258,0.017,0.000,0.007,0.000,0.531,0.481,-0.475,0.510,-0.200,-0.002,-0.086,0.025,7229,0,-2,1,35,13.970,305,305,0,0,0
76280,0.100,-0.386,0.002,0.000,0.008,0.000,0.541,0.470,-0.464,0.521,-0.200,-0.002,-0.129,0.025,7201,0,-11,10,35,13.970,305,305,0,0,0
76380,0.099,-0.485,-0.009,0.000,0.003,0.000,0.548,0.461,-0.455,0.529,-0.200,-0.002,-0.162,0.025,7209,0,-14,14,34,13.970,305,305,0,0,0
76480,0.098,-0.447,-0.034,-0.000,-0.006,-0.000,0.546,0.464,-0.458,0.526,-0.200,-0.002,-0.149,0.024,7170,0,-6,5,34,13.970,305,305,0,0,0
76580,0.098,-0.267,-0.065,-0.000,-0.013,0.000,0.532,0.479,-0.476,0.511,-0.200,-0.001,-0.089,0.024,7174,0,12,-13,34,13.970,305,305,0,0,0
76680,0.096,-0.076,-0.075,-0.000,-0.013,0.000,0.517,0.495,-0.493,0.495,-0.200,-0.001,-0.025,0.024,7158,0,24,-25,34,13.970,305,305,0,0,0
76780,0.098,0.165,-0.100,-0.000,-0.013,-0.000,0.498,0.513,-0.514,0.474,-0.200,0.000,0.055,0.025,7119,0,40,-41,34,13.970,305,305,0,0,0
76880,0.087,0.294,-0.031,0.001,-0.001,0.001,0.486,0.523,-0.525,0.464,-0.200,0.001,0.098,0.022,7272,0,42,-42,34,13.970,305,305,0,0,0
76980,0.090,0.206,0.037,0.000,0.010,-0.000,0.494,0.517,-0.517,0.471,-0.200,0.001,0.069,0.022,7131,0,26,-27,34,13.970,305,305,0,0,0
77080,0.086,0.004,0.014,0.001,0.014,0.000,0.510,0.501,-0.500,0.489,-0.200,-0.000,0.001,0.022,7187,0,9,-9,34,13.970,305,305,0,0,0
77180,0.097,-0.120,-0.012,-0.000,0.000,-0.000,0.521,0.491,-0.489,0.499,-0.200,-0.001,-0.040,0.024,7024,0,7,-8,35,13.970,305,305,0,0,0
77280,0.094,-0.018,-0.077,-0.001,-0.002,-0.000,0.512,0.500,-0.497,0.491,-0.200,-0.000,-0.006,0.023,7093,0,21,-22,35,13.970,305,305,0,0,0
77380,0.098,-0.080,0.015,0.000,0.002,0.000,0.518,0.495,-0.492,0.496,-0.200,-0.001,-0.027,0.025,7046,0,12,-13,35,13.970,305,305,0,0,0
77480,0.102,-0.038,-0.021,-0.000,0.000,-0.000,0.515,0.498,-0.496,0.491,-0.200,-0.000,-0.013,0.025,6985,0,17,-18,34,13.970,305,305,0,0,0
77580,0.099,-0.088,0.016,0.000,0.001,0.000,0.519,0.494,-0.492,0.496,-0.200,-0.001,-0.029,0.025,7049,0,12,-13,34,13.970,305,305,0,0,0
77680,0.099,-0.096,0.003,-0.000,0.002,-0.000,0.519,0.493,-0.491,0.496,-0.200,-0.001,-0.032,0.025,7014,0,12,-12,34,13.970,305,305,0,0,0
77780,0.099,-0.113,0.019,0.000,0.001,0.000,0.521,0.491,-0.490,0.497,-0.200,-0.001,-0.038,0.025,7006,0,11,-12,34,13.970,305,305,0,0,0
77880,0.099,-0.142,0.027,0.000,0.002,-0.000,0.523,0.489,-0.487,0.500,-0.200,-0.001,-0.047,0.025,6983,0,8,-9,34,13.970,305,305,0,0,0
77980,0.099,-0.159,0.012,0.000,0.001,0.000,0.525,0.488,-0.486,0.501,-0.200,-0.001,-0.053,0.025,6971,0,7,-8,35,13.980,305,305,0,0,0
78080,0.100,-0.172,0.023,0.000,-0.000,0.000,0.526,0.486,-0.485,0.502,-0.200,-0.001,-0.057,0.025,6948,0,7,-8,35,13.980,305,305,0,0,0
