Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,ax_ref,p_ref,pitch_ref,yaw_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
53326,0.106,0.056,-0.024,0.000,-0.001,0.000,0.550,0.456,-0.549,0.433,-0.200,-0.000,0.019,0.026,0,3411,7,-7,45,14.950,305,305,0,0,0
53426,0.103,0.065,0.008,0.000,-0.000,0.000,0.549,0.457,-0.550,0.433,-0.200,0.000,0.022,0.026,0,3477,7,-7,45,14.930,305,305,0,0,0
53526,0.112,0.071,0.004,0.000,-0.000,-0.001,0.549,0.458,-0.549,0.432,-0.200,-0.000,0.024,0.029,0,3870,8,-8,45,14.930,305,305,0,0,0
53626,0.154,0.074,-0.006,-0.000,-0.001,-0.003,0.551,0.461,-0.547,0.429,-0.200,-0.000,0.025,0.038,0,4612,8,-8,44,14.940,305,305,0,0,0
53726,0.232,0.081,0.005,-0.001,0.001,-0.005,0.555,0.466,-0.544,0.422,-0.200,-0.001,0.027,0.058,0,5637,8,-8,44,14.940,305,305,0,0,0
53826,0.365,0.081,0.025,-0.000,-0.001,-0.008,0.563,0.474,-0.537,0.412,-0.200,-0.002,0.027,0.091,0,6979,8,-9,44,14.940,305,305,0,0,0
53926,0.587,0.083,0.011,0.001,0.001,-0.011,0.573,0.490,-0.523,0.397,-0.200,-0.007,0.028,0.153,0,8850,8,-8,44,14.930,305,305,0,0,0
54026,0.813,0.080,-0.019,0.001,-0.000,-0.009,0.584,0.506,-0.508,0.381,-0.200,-0.014,0.027,0.203,0,9750,8,-9,44,14.930,305,305,0,0,0
54126,0.999,0.092,-0.067,0.000,-0.002,-0.008,0.591,0.520,-0.496,0.367,-0.200,-0.022,0.031,0.250,0,10428,10,-10,45,14.930,305,305,0,0,0
54226,1.115,0.113,-0.060,0.001,-0.001,-0.002,0.594,0.530,-0.490,0.356,-0.200,-0.027,0.038,0.279,0,10581,11,-12,45,14.930,305,305,0,0,0
54326,1.114,0.122,-0.024,-0.000,-0.000,0.003,0.592,0.531,-0.491,0.356,-0.200,-0.026,0.041,0.278,0,10142,11,-12,45,14.930,305,305,0,0,0
54426,1.018,0.134,0.019,0.001,-0.001,0.008,0.587,0.525,-0.498,0.363,-0.200,-0.021,0.045,0.255,0,9343,12,-13,45,14.930,305,305,0,0,0
54526,0.793,0.138,0.017,0.001,0.001,0.013,0.575,0.511,-0.512,0.381,-0.200,-0.012,0.046,0.198,0,7622,12,-12,45,14.930,305,305,0,0,0
54626,0.485,0.127,-0.028,-0.000,0.001,0.014,0.562,0.490,-0.530,0.404,-0.200,-0.003,0.042,0.121,0,5253,11,-11,44,14.930,305,305,0,0,0
54726,0.190,0.111,-0.031,-0.000,0.002,0.013,0.548,0.468,-0.547,0.426,-0.200,-0.000,0.037,0.048,0,2189,10,-10,44,14.930,305,305,0,0,0
54826,-0.059,0.095,-0.019,0.000,-0.001,0.010,0.536,0.450,-0.560,0.444,-0.200,-0.000,0.032,-0.015,3175,0,10,-10,44,14.930,305,305,0,0,0
54926,-0.294,0.130,-0.072,0.000,-0.002,0.011,0.519,0.436,-0.576,0.457,-0.200,-0.004,0.043,-0.073,5379,0,14,-14,44,14.940,305,305,0,0,0
55026,-0.511,0.151,-0.074,0.001,-0.001,0.009,0.504,0.422,-0.589,0.470,-0.200,-0.010,0.051,-0.132,6706,0,14,-15,44,14.940,305,305,0,0,0
55126,-0.666,0.156,-0.054,0.000,-0.001,0.006,0.495,0.410,-0.598,0.479,-0.200,-0.016,0.052,-0.166,7191,0,14,-15,44,14.940,305,305,0,0,0
55226,-0.730,0.168,-0.049,0.000,-0.000,0.000,0.490,0.406,-0.602,0.483,-0.200,-0.019,0.056,-0.183,6954,0,15,-16,44,14.940,305,305,0,0,0
55326,-0.686,0.170,-0.019,-0.000,-0.001,-0.005,0.492,0.410,-0.600,0.480,-0.200,-0.017,0.057,-0.171,5912,0,16,-16,44,14.940,305,305,0,0,0
55426,-0.551,0.183,0.001,-0.000,-0.000,-0.008,0.500,0.420,-0.595,0.469,-0.200,-0.011,0.061,-0.133,3833,0,17,-17,44,14.940,305,305,0,0,0
55526,-0.330,0.191,-0.018,-0.001,0.001,-0.012,0.513,0.436,-0.584,0.453,-0.200,-0.006,0.064,-0.083,0,2996,17,-17,44,14.940,305,305,0,0,0
55626,-0.071,0.158,-0.026,-0.000,0.001,-0.011,0.531,0.452,-0.568,0.438,-0.200,-0.001,0.053,-0.018,0,5717,14,-14,45,14.930,305,305,0,0,0
55726,0.167,0.160,-0.053,0.000,-0.000,-0.010,0.543,0.469,-0.554,0.422,-0.200,0.000,0.053,0.042,0,7079,16,-16,45,14.930,305,305,0,0,0
55826,0.360,0.178,-0.072,0.000,-0.002,-0.008,0.551,0.484,-0.544,0.408,-0.200,-0.001,0.060,0.094,0,7898,18,-18,45,14.930,305,305,0,0,0
55926,0.490,0.208,-0.065,0.000,-0.002,-0.004,0.555,0.495,-0.538,0.396,-0.200,-0.002,0.069,0.122,0,8128,20,-20,45,14.940,305,305,0,0,0
56026,0.501,0.211,-0.013,0.000,0.000,0.002,0.555,0.496,-0.538,0.395,-0.200,-0.002,0.070,0.125,0,7452,19,-19,45,14.940,305,305,0,0,0
56126,0.416,0.214,0.017,0.001,0.001,0.005,0.550,0.491,-0.543,0.402,-0.200,-0.001,0.071,0.104,0,6374,19,-19,45,14.940,305,305,0,0,0
56226,0.314,0.183,0.003,0.000,0.002,0.004,0.547,0.483,-0.545,0.413,-0.200,-0.000,0.061,0.078,0,5663,16,-16,45,14.940,305,305,0,0,0
56326,0.245,0.161,-0.018,0.000,0.000,0.002,0.544,0.479,-0.546,0.421,-0.200,0.000,0.054,0.061,0,5438,16,-16,45,14.940,305,305,0,0,0
56426,0.204,0.162,-0.028,0.000,-0.000,0.002,0.542,0.476,-0.548,0.424,-0.200,0.000,0.054,0.051,0,5366,17,-17,44,14.950,305,305,0,0,0
56526,0.153,0.171,0.010,-0.000,0.000,0.002,0.538,0.473,-0.552,0.427,-0.200,0.000,0.057,0.038,0,5046,18,-18,44,14.950,305,305,0,0,0
56626,0.124,0.173,0.032,-0.000,0.001,0.002,0.536,0.471,-0.554,0.428,-0.200,0.001,0.058,0.031,0,4975,18,-18,45,14.940,305,305,0,0,0
56726,0.079,0.150,0.038,-0.000,0.001,0.002,0.536,0.466,-0.555,0.433,-0.200,0.000,0.050,0.020,0,4467,16,-16,45,14.940,305,305,0,0,0
56826,0.027,0.137,0.015,-0.001,0.001,0.002,0.536,0.460,-0.558,0.436,-0.200,0.000,0.046,0.007,0,3914,15,-15,45,14.940,305,305,0,0,0
56926,-0.011,0.129,-0.040,-0.001,0.001,0.001,0.535,0.456,-0.560,0.439,-0.200,-0.000,0.043,-0.003,0,3717,15,-15,45,14.940,305,305,0,0,0
57026,-0.025,0.131,-0.066,0.001,-0.001,0.000,0.534,0.456,-0.560,0.440,-0.200,-0.000,0.044,-0.006,0,3843,16,-16,45,14.940,305,305,0,0,0
57126,-0.045,0.147,-0.032,0.001,-0.001,0.001,0.530,0.457,-0.561,0.442,-0.200,-0.000,0.049,-0.011,0,3537,18,-18,44,14.940,305,305,0,0,0
57226,-0.049,0.160,0.028,0.001,-0.000,-0.001,0.527,0.459,-0.562,0.442,-0.200,-0.000,0.053,-0.012,0,3776,18,-19,44,14.940,305,305,0,0,0
57326,-0.042,0.150,0.054,0.001,0.001,0.001,0.528,0.460,-0.560,0.443,-0.200,-0.000,0.050,-0.011,0,3748,17,-17,44,14.950,305,305,0,0,0
57426,-0.088,0.123,0.038,0.000,0.002,0.003,0.527,0.456,-0.559,0.449,-0.200,-0.001,0.041,-0.022,0,2434,15,-15,44,14.950,305,305,0,0,0
57526,-0.159,0.094,-0.016,-0.001,0.002,0.002,0.527,0.448,-0.562,0.455,-0.200,-0.001,0.031,-0.040,1129,0,13,-13,44,14.950,305,305,0,0,0
57626,-0.183,0.075,-0.026,-0.000,0.000,0.001,0.528,0.443,-0.562,0.457,-0.200,-0.001,0.025,-0.046,0,586,12,-12,44,14.950,305,305,0,0,0
57726,-0.184,0.079,-0.001,-0.001,-0.000,-0.001,0.528,0.443,-0.563,0.456,-0.200,-0.001,0.026,-0.046,0,1662,14,-14,44,14.950,305,305,0,0,0
57826,-0.145,0.072,-0.009,-0.002,0.001,-0.003,0.533,0.442,-0.563,0.451,-0.200,-0.001,0.024,-0.036,0,3045,13,-13,45,14.940,305,305,0,0,0
57926,-0.091,0.066,0.022,0.000,0.000,-0.002,0.537,0.445,-0.559,0.448,-0.200,-0.000,0.022,-0.023,0,3774,13,-13,45,14.940,305,305,0,0,0
58026,-0.048,0.097,-0.016,-0.001,-0.004,-0.002,0.537,0.450,-0.560,0.442,-0.200,-0.000,0.032,-0.012,0,4113,17,-17,45,14.940,305,305,0,0,0
58126,-0.012,0.200,-0.041,-0.005,-0.009,-0.001,0.533,0.455,-0.572,0.427,-0.200,-0.000,0.067,-0.003,0,4355,28,-27,44,14.930,305,305,0,0,0
58226,-0.003,0.254,-0.005,0.004,0.003,0.000,0.529,0.458,-0.577,0.421,-0.200,-0.000,0.085,-0.001,0,4062,26,-26,44,14.930,305,305,0,0,0
58326,-0.039,0.248,0.025,0.002,-0.000,0.001,0.526,0.458,-0.576,0.427,-0.200,-0.000,0.083,-0.010,0,3208,25,-25,44,14.930,305,305,0,0,0
58426,-0.027,0.225,0.054,-0.000,-0.000,-0.001,0.528,0.459,-0.572,0.429,-0.200,-0.000,0.075,-0.007,0,3953,23,-23,44,14.930,305,305,0,0,0
58526,-0.006,0.183,0.029,0.001,0.007,0.001,0.534,0.456,-0.568,0.430,-0.200,-0.000,0.061,-0.001,0,4088,18,-18,44,14.930,305,305,0,0,0
58626,-0.051,0.113,-0.008,-0.002,0.003,0.003,0.538,0.447,-0.565,0.437,-0.200,-0.000,0.038,-0.013,0,2601,14,-14,45,14.940,305,305,0,0,0
58726,-0.070,0.193,-0.063,-0.003,-0.006,0.001,0.532,0.449,-0.575,0.430,-0.200,-0.001,0.064,-0.018,0,2856,26,-26,45,14.940,305,305,0,0,0
58826,-0.063,0.168,-0.015,0.002,0.003,0.000,0.535,0.447,-0.573,0.431,-0.200,-0.001,0.055,-0.017,0,3111,19,-19,45,14.940,305,305,0,0,0
58926,-0.088,0.207,0.005,0.003,-0.005,-0.002,0.527,0.452,-0.574,0.434,-0.200,-0.001,0.069,-0.022,0,2866,26,-26,44,14.940,305,305,0,0,0
59026,-0.032,0.170,0.028,-0.001,0.006,-0.003,0.533,0.454,-0.567,0.433,-0.200,-0.000,0.057,-0.008,0,4248,18,-18,44,14.940,305,305,0,0,0
59126,-0.034,0.135,0.032,0.001,0.000,0.001,0.536,0.451,-0.565,0.436,-0.200,-0.000,0.045,-0.009,0,3490,18,-18,44,14.940,305,305,0,0,0
59226,-0.010,0.064,0.013,0.001,0.006,-0.004,0.542,0.451,-0.555,0.443,-0.200,0.000,0.018,-0.001,0,4500,10,-10,45,14.960,305,305,0,0,0
59326,0.058,0.015,0.013,0.003,-0.001,-0.002,0.546,0.457,-0.542,0.447,-0.200,-0.000,0.005,0.015,0,5092,11,-11,45,14.960,305,305,0,0,0
59426,0.072,0.091,-0.078,0.000,-0.005,0.002,0.538,0.465,-0.547,0.442,-0.200,0.000,0.030,0.018,0,4619,21,-21,45,14.960,305,305,0,0,0
59526,0.044,0.108,-0.047,-0.003,-0.003,0.002,0.535,0.465,-0.549,0.443,-0.200,0.000,0.036,0.011,0,4005,20,-20,44,14.960,305,305,0,0,0
59626,0.028,0.133,-0.043,-0.005,0.002,0.000,0.536,0.460,-0.557,0.437,-0.200,0.000,0.043,0.007,0,4177,19,-19,44,14.960,305,305,0,0,0
59726,0.040,0.127,-0.025,-0.004,-0.001,0.000,0.543,0.453,-0.562,0.429,-0.200,0.000,0.042,0.010,0,4451,20,-20,44,14.950,305,305,0,0,0
59826,0.037,0.057,-0.024,0.003,0.006,0.002,0.548,0.449,-0.555,0.436,-0.200,-0.000,0.019,0.009,0,4233,11,-12,44,14.950,305,305,0,0,0
59926,0.052,0.080,0.004,-0.000,-0.008,-0.002,0.546,0.453,-0.555,0.434,-0.200,0.000,0.027,0.013,0,4772,20,-20,44,14.950,305,305,0,0,0
60026,0.117,0.123,-0.010,0.000,-0.000,-0.002,0.545,0.462,-0.554,0.427,-0.200,0.000,0.041,0.029,0,5608,21,-21,44,14.940,305,305,0,0,0
60126,0.142,0.127,0.029,0.001,0.002,-0.000,0.545,0.465,-0.552,0.427,-0.200,0.000,0.042,0.036,0,5500,19,-19,44,14.940,305,305,0,0,0
60226,0.130,0.098,0.054,0.001,0.003,0.001,0.545,0.464,-0.549,0.432,-0.200,0.000,0.033,0.032,0,5081,17,-17,44,14.940,305,305,0,0,0
60326,0.103,0.054,-0.016,0.001,0.003,0.001,0.546,0.461,-0.545,0.439,-0.200,-0.000,0.018,0.026,0,4766,13,-14,45,14.940,305,305,0,0,0
60426,0.088,0.031,-0.057,0.002,-0.002,0.000,0.547,0.459,-0.543,0.443,-0.200,-0.000,0.010,0.022,0,4779,14,-14,45,14.940,305,305,0,0,0
60526,0.096,0.056,-0.033,0.002,-0.002,-0.000,0.544,0.463,-0.543,0.442,-0.200,-0.000,0.019,0.024,0,5067,17,-17,45,14.950,305,305,0,0,0
60626,0.091,0.066,-0.075,0.002,-0.001,-0.002,0.539,0.468,-0.541,0.445,-0.200,0.000,0.022,0.023,0,5044,17,-17,45,14.950,305,305,0,0,0
60726,0.098,0.161,-0.141,0.001,-0.007,0.000,0.530,0.476,-0.548,0.438,-0.200,0.000,0.054,0.025,0,5098,28,-28,45,14.950,305,305,0,0,0
60826,0.125,0.254,-0.141,0.001,-0.004,0.001,0.523,0.485,-0.554,0.429,-0.200,0.001,0.085,0.031,0,5386,33,-33,45,14.940,305,305,0,0,0
60926,0.092,0.308,-0.049,0.000,-0.003,0.001,0.515,0.488,-0.560,0.428,-0.200,0.001,0.103,0.023,0,4752,35,-35,45,14.940,305,305,0,0,0
61026,0.093,0.323,0.045,-0.001,0.002,-0.002,0.515,0.488,-0.562,0.426,-0.200,0.001,0.108,0.023,0,5194,33,-33,45,14.940,305,305,0,0,0
61126,0.129,0.289,0.114,0.001,0.003,-0.001,0.519,0.488,-0.556,0.427,-0.200,0.001,0.095,0.033,0,5595,29,-29,44,14.940,305,305,0,0,0
61226,0.134,0.266,0.076,-0.003,-0.002,0.001,0.523,0.486,-0.555,0.427,-0.200,0.001,0.089,0.034,0,5429,30,-29,44,14.940,305,305,0,0,0
61326,0.127,0.279,0.048,-0.001,0.001,-0.001,0.524,0.483,-0.560,0.423,-0.200,0.001,0.093,0.032,0,5449,31,-31,45,14.940,305,305,0,0,0
61426,0.146,0.247,0.014,0.000,0.003,-0.002,0.528,0.482,-0.556,0.425,-0.200,0.001,0.082,0.037,0,5769,28,-28,45,14.940,305,305,0,0,0
61526,0.159,0.224,0.037,-0.001,-0.001,0.001,0.531,0.481,-0.553,0.425,-0.200,0.001,0.075,0.039,0,5652,28,-28,45,14.940,305,305,0,0,0
61626,0.133,0.216,0.037,-0.000,0.001,0.001,0.531,0.477,-0.555,0.427,-0.200,0.001,0.072,0.033,0,5342,27,-27,44,14.960,305,305,0,0,0
61726,0.119,0.204,0.020,-0.000,0.000,-0.000,0.531,0.476,-0.555,0.429,-0.200,0.001,0.068,0.030,0,5359,27,-27,44,14.960,305,305,0,0,0
61826,0.119,0.218,-0.005,0.000,0.000,0.000,0.530,0.476,-0.556,0.427,-0.200,0.001,0.073,0.030,0,5442,29,-29,44,14.960,305,305,0,0,0
61926,0.126,0.217,-0.028,-0.000,-0.001,-0.001,0.531,0.476,-0.556,0.427,-0.200,0.001,0.073,0.032,0,5636,29,-29,44,14.960,305,305,0,0,0
62026,0.129,0.235,-0.021,0.001,-0.001,0.000,0.529,0.479,-0.557,0.426,-0.200,0.001,0.078,0.032,0,5596,31,-31,44,14.960,305,305,0,0,0
62126,0.125,0.239,0.013,-0.000,-0.000,0.000,0.528,0.479,-0.557,0.426,-0.200,0.001,0.080,0.031,0,5573,31,-31,45,14.950,305,305,0,0,0
62226,0.125,0.242,0.026,-0.000,0.001,-0.000,0.528,0.479,-0.557,0.426,-0.200,0.001,0.081,0.031,0,5614,31,-31,45,14.950,305,305,0,0,0
62326,0.145,0.236,-0.002,-0.001,0.001,-0.001,0.530,0.479,-0.557,0.424,-0.200,0.001,0.078,0.037,0,5967,30,-30,45,14.950,305,305,0,0,0
62426,0.158,0.231,-0.007,-0.000,-0.000,0.000,0.532,0.479,-0.556,0.423,-0.200,0.001,0.077,0.040,0,5964,31,-31,45,14.950,305,305,0,0,0
62526,0.158,0.236,0.007,-0.000,-0.001,-0.000,0.531,0.479,-0.557,0.422,-0.200,0.001,0.079,0.039,0,5956,32,-32,45,14.950,305,305,0,0,0
62626,0.159,0.228,0.035,-0.000,0.001,0.000,0.533,0.478,-0.556,0.422,-0.200,0.001,0.076,0.040,0,5960,30,-30,45,14.950,305,305,0,0,0
62726,0.154,0.221,0.031,0.000,0.000,0.000,0.533,0.478,-0.556,0.423,-0.200,0.001,0.074,0.039,0,5917,30,-30,44,14.950,305,305,0,0,0
62826,0.159,0.216,0.007,-0.000,0.000,0.000,0.534,0.477,-0.555,0.423,-0.200,0.001,0.072,0.040,0,6025,30,-30,44,14.950,305,305,0,0,0
62926,0.157,0.221,0.011,-0.000,-0.000,-0.000,0.533,0.477,-0.556,0.423,-0.200,0.001,0.074,0.039,0,6034,31,-31,44,14.950,305,305,0,0,0
63026,0.176,0.216,0.020,-0.000,0.000,-0.001,0.535,0.478,-0.555,0.422,-0.200,0.001,0.072,0.044,0,6326,31,-31,45,14.960,305,305,0,0,0
63126,0.200,0.219,-0.014,-0.000,0.000,-0.000,0.537,0.479,-0.554,0.419,-0.200,0.001,0.073,0.050,0,6512,32,-32,45,14.960,305,305,0,0,0
63226,0.200,0.218,-0.025,-0.000,-0.000,0.000,0.537,0.479,-0.554,0.419,-0.200,0.001,0.073,0.050,0,6390,32,-32,44,14.950,305,305,0,0,0
63326,0.186,0.222,0.008,0.000,-0.001,0.001,0.536,0.478,-0.555,0.420,-0.200,0.001,0.074,0.046,0,6215,32,-32,44,14.950,305,305,0,0,0
63426,0.161,0.215,0.028,0.000,0.001,0.001,0.535,0.476,-0.556,0.422,-0.200,0.001,0.072,0.040,0,5990,31,-31,44,14.950,305,305,0,0,0
63526,0.181,0.206,0.019,-0.000,0.001,-0.003,0.537,0.477,-0.554,0.421,-0.200,0.001,0.069,0.045,0,6567,31,-31,45,14.940,305,305,0,0,0
63626,0.263,0.191,0.019,-0.001,0.000,-0.004,0.543,0.481,-0.548,0.416,-0.200,0.000,0.064,0.066,0,7421,30,-30,45,14.940,305,305,0,0,0
63726,0.339,0.177,0.014,-0.001,0.001,-0.003,0.549,0.484,-0.543,0.411,-0.200,-0.000,0.059,0.085,0,7849,29,-29,44,14.940,305,305,0,0,0
63826,0.403,0.166,0.023,-0.001,0.001,-0.003,0.554,0.486,-0.539,0.406,-0.200,-0.001,0.055,0.102,0,8196,29,-29,44,14.940,305,305,0,0,0
63926,0.482,0.147,0.034,-0.000,0.001,-0.005,0.561,0.490,-0.534,0.401,-0.200,-0.003,0.049,0.121,0,8719,28,-28,44,14.940,305,305,0,0,0
64026,0.623,0.130,0.032,0.000,0.001,-0.008,0.569,0.498,-0.524,0.392,-0.200,-0.007,0.043,0.156,0,9709,27,-27,45,14.960,305,305,0,0,0
64126,0.855,0.133,-0.001,-0.001,-0.002,-0.013,0.581,0.513,-0.510,0.374,-0.200,-0.014,0.044,0.214,0,11151,28,-29,45,14.960,305,305,0,0,0
64226,1.076,0.173,-0.022,-0.001,-0.002,-0.008,0.588,0.530,-0.500,0.353,-0.200,-0.022,0.058,0.273,0,11856,32,-33,45,14.960,305,305,0,0,0
64326,1.172,0.186,-0.032,-0.001,-0.001,-0.002,0.591,0.536,-0.496,0.343,-0.200,-0.026,0.062,0.293,0,11787,32,-33,45,14.960,305,305,0,0,0
64426,1.182,0.195,-0.029,-0.000,-0.000,0.001,0.591,0.538,-0.496,0.341,-0.200,-0.026,0.065,0.295,0,11555,32,-33,45,14.960,305,305,0,0,0
64526,1.150,0.196,-0.002,0.000,-0.001,0.001,0.588,0.536,-0.497,0.345,-0.200,-0.024,0.065,0.287,0,11385,32,-33,45,14.960,305,305,0,0,0
64626,1.143,0.209,0.003,0.001,0.000,-0.000,0.586,0.538,-0.498,0.345,-0.200,-0.023,0.070,0.286,0,11552,34,-34,45,14.960,305,305,0,0,0
64726,1.146,0.217,0.021,0.000,0.000,-0.000,0.585,0.539,-0.498,0.345,-0.200,-0.023,0.072,0.286,0,11674,34,-35,45,14.960,305,305,0,0,0
64826,1.150,0.212,0.033,0.000,0.001,0.000,0.586,0.540,-0.496,0.346,-0.200,-0.024,0.071,0.288,0,11801,34,-34,45,14.960,305,305,0,0,0
64926,1.136,0.202,0.022,0.000,0.001,0.001,0.586,0.538,-0.496,0.348,-0.200,-0.024,0.067,0.284,0,11766,33,-34,45,14.960,305,305,0,0,0
65026,1.119,0.196,0.007,-0.000,-0.000,0.001,0.586,0.537,-0.497,0.350,-0.200,-0.023,0.065,0.280,0,11817,33,-34,44,14.950,305,305,0,0,0
65126,1.109,0.198,0.027,0.000,-0.000,0.000,0.585,0.536,-0.497,0.351,-0.200,-0.022,0.066,0.277,0,11898,34,-35,44,14.950,305,305,0,0,0
65226,1.071,0.197,0.018,0.001,0.001,0.004,0.583,0.534,-0.499,0.355,-0.200,-0.021,0.066,0.268,0,11696,34,-34,44,14.950,305,305,0,0,0
65326,0.939,0.200,0.002,0.002,-0.001,0.008,0.575,0.528,-0.505,0.368,-0.200,-0.015,0.067,0.235,0,10813,35,-35,45,14.940,305,305,0,0,0
65426,0.770,0.199,0.016,0.001,0.001,0.007,0.565,0.519,-0.514,0.383,-0.200,-0.009,0.066,0.193,0,10240,34,-35,45,14.940,305,305,0,0,0
65526,0.626,0.199,0.029,0.001,-0.000,0.006,0.557,0.510,-0.522,0.395,-0.200,-0.005,0.066,0.157,0,9820,35,-35,45,14.950,305,305,0,0,0
65626,0.536,0.189,0.032,-0.000,-0.000,0.003,0.553,0.504,-0.527,0.403,-0.200,-0.003,0.063,0.134,0,9782,34,-34,45,14.950,305,305,0,0,0
65726,0.505,0.184,0.012,-0.001,0.001,0.001,0.553,0.501,-0.529,0.405,-0.200,-0.003,0.061,0.126,0,10026,34,-34,45,14.950,305,305,0,0,0
65826,0.498,0.177,-0.012,-0.001,0.000,-0.001,0.554,0.499,-0.530,0.405,-0.200,-0.003,0.059,0.124,0,10170,34,-34,44,14.940,305,305,0,0,0
65926,0.541,0.180,-0.015,-0.000,-0.001,-0.002,0.557,0.501,-0.528,0.400,-0.200,-0.004,0.060,0.135,0,10596,35,-35,44,14.940,305,305,0,0,0
66026,0.561,0.191,-0.008,0.000,-0.001,-0.000,0.557,0.503,-0.529,0.397,-0.200,-0.004,0.064,0.140,0,10631,36,-36,44,14.940,305,305,0,0,0
