Timestamp,r_ref,q_ref,curr_ax,curr_ay,curr_az,curr_mx,curr_my,curr_mz,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
98431,-0.078,-0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.002,0.028,0.415,-0.570,-0.378,-0.600,1025000064.000,0.001,22192,23077,31,-31,42,15.740,82.050,22675,23255,1029,1097,0
98531,-0.081,-0.195,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,0.004,-0.002,0.415,-0.570,-0.378,-0.600,1015000064.000,0.001,22126,22923,33,-30,43,15.790,81.650,22123,22883,1024,1060,0
98631,-0.086,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,0.000,0.014,0.415,-0.571,-0.377,-0.600,1000000064.000,0.001,21940,22774,32,-31,43,15.790,81.650,22123,22883,1024,1060,0
98731,-0.086,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,-0.016,-0.004,-0.003,0.415,-0.571,-0.377,-0.600,980000064.000,0.001,21718,22546,32,-30,43,15.790,81.650,22123,22883,1024,1060,0
98831,-0.087,-0.188,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.018,-0.001,0.414,-0.572,-0.377,-0.600,970000064.000,0.001,21596,22441,32,-30,42,15.790,81.610,21786,22421,969,1051,0
98931,-0.086,-0.188,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,0.007,-0.002,0.414,-0.572,-0.376,-0.600,955000064.000,0.001,21425,22271,33,-31,42,15.790,81.610,21786,22421,969,1051,0
99031,-0.090,-0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.013,0.018,0.414,-0.572,-0.376,-0.600,940000064.000,0.001,21218,22132,31,-31,42,15.790,81.610,21786,22421,969,1051,0
99131,-0.092,-0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.010,-0.034,-0.001,0.414,-0.573,-0.377,-0.599,925000064.000,0.001,21073,21930,31,-30,42,15.790,80.400,21052,22123,996,967,0
99231,-0.092,-0.174,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.016,0.013,0.414,-0.573,-0.377,-0.598,910000064.000,0.000,20863,21789,32,-31,42,15.790,80.400,21052,22123,996,967,0
99331,-0.103,-0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.018,0.022,0.414,-0.575,-0.377,-0.597,895000064.000,0.000,20673,21625,32,-31,42,15.790,80.400,21052,22123,996,967,0
99431,-0.101,-0.167,0.000,0.000,0.000,0.000,0.000,0.000,-0.046,0.024,-0.006,0.413,-0.575,-0.376,-0.598,875000064.000,0.000,20465,21359,35,-31,43,15.830,78.430,20703,21459,917,971,0
99531,-0.107,-0.180,0.000,0.000,0.000,0.000,0.000,0.000,-0.029,0.023,0.027,0.413,-0.575,-0.374,-0.599,860000064.000,0.001,20222,21238,34,-31,43,15.830,78.430,20703,21459,917,971,0
99631,-0.113,-0.183,0.000,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.413,-0.575,-0.373,-0.600,850000064.000,0.001,20148,21073,33,-31,43,15.830,78.430,20703,21459,917,971,0
99731,-0.107,-0.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.016,-0.020,0.413,-0.575,-0.373,-0.600,825000064.000,0.001,19860,20762,33,-31,43,15.840,77.830,20202,21097,910,945,0
99831,-0.105,-0.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.030,-0.014,0.412,-0.575,-0.373,-0.600,815000064.000,0.001,19731,20633,32,-31,43,15.840,77.830,20202,21097,910,945,0
99931,-0.101,-0.174,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,-0.033,0.000,0.411,-0.576,-0.374,-0.600,795000064.000,0.001,19446,20417,32,-31,43,15.880,76.060,19531,20491,888,914,0
100031,-0.104,-0.165,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.016,-0.006,0.411,-0.577,-0.374,-0.599,780000064.000,0.000,19282,20204,33,-32,43,15.880,76.060,19531,20491,888,914,0
100131,-0.096,-0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,-0.026,0.410,-0.576,-0.375,-0.599,770000064.000,0.000,19178,20055,33,-32,43,15.880,76.060,19531,20491,888,914,0
100231,-0.082,-0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.023,-0.018,0.409,-0.576,-0.376,-0.599,755000064.000,0.000,18968,19880,32,-31,43,15.880,75.650,19230,20040,841,891,0
100331,-0.080,-0.153,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,-0.020,-0.007,0.409,-0.577,-0.377,-0.599,740000064.000,0.000,18765,19695,33,-31,43,15.880,75.650,19230,20040,841,891,0
100431,-0.079,-0.147,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.019,-0.018,0.408,-0.577,-0.377,-0.598,725000064.000,0.000,18587,19481,33,-31,43,15.890,74.890,18656,19531,833,891,0
100531,-0.072,-0.139,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,-0.024,-0.001,0.407,-0.578,-0.378,-0.598,710000064.000,0.000,18359,19312,33,-31,43,15.890,74.890,18656,19531,833,891,0
100631,-0.071,-0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.006,0.014,0.407,-0.578,-0.378,-0.598,690000064.000,0.000,18060,19075,33,-32,42,15.910,74.770,18115,19157,797,832,0
100731,-0.073,-0.131,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.009,0.007,0.407,-0.579,-0.379,-0.597,680000064.000,0.000,17938,18927,33,-32,42,15.910,74.770,18115,19157,797,832,0
100831,-0.080,-0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.013,0.014,0.407,-0.579,-0.379,-0.596,665000064.000,0.000,17709,18746,33,-32,42,15.910,74.770,18115,19157,797,832,0
100931,-0.085,-0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.012,0.408,-0.579,-0.378,-0.596,655000064.000,0.000,17566,18613,34,-32,43,15.930,74.570,17730,18867,783,810,0
101031,-0.082,-0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.012,0.408,-0.579,-0.379,-0.596,645000064.000,0.000,17423,18478,33,-32,43,15.930,74.570,17730,18867,783,810,0
101131,-0.083,-0.127,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001,-0.003,0.408,-0.579,-0.379,-0.596,630000064.000,0.000,17236,18246,33,-32,43,15.940,74.490,17301,18315,782,848,0
101231,-0.082,-0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.010,0.011,0.407,-0.579,-0.379,-0.596,620000064.000,0.000,17056,18141,33,-32,43,15.940,74.490,17301,18315,782,848,0
101331,-0.081,-0.122,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,-0.001,-0.008,0.407,-0.580,-0.379,-0.596,610000064.000,0.000,16952,17962,34,-32,43,15.940,74.530,16891,18050,783,803,0
101431,-0.082,-0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.003,0.407,-0.580,-0.379,-0.595,595000064.000,0.000,16718,17763,33,-32,43,15.940,74.530,16891,18050,783,803,0
101531,-0.080,-0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.014,0.000,0.407,-0.580,-0.379,-0.595,590000064.000,0.000,16636,17698,33,-32,43,15.930,74.690,16611,17730,738,778,0
101631,-0.081,-0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.014,0.011,0.407,-0.580,-0.379,-0.595,580000064.000,0.000,16459,17581,33,-32,43,15.930,74.690,16611,17730,738,778,0
101731,-0.084,-0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.003,-0.012,0.002,0.406,-0.581,-0.380,-0.594,565000064.000,0.000,16252,17345,33,-32,43,15.970,74.570,16393,17361,681,758,0
101831,-0.085,-0.104,0.000,0.000,0.000,0.000,0.000,0.000,0.007,-0.019,0.010,0.406,-0.582,-0.380,-0.594,555000064.000,0.000,16081,17216,33,-32,43,15.970,74.570,16393,17361,681,758,0
101931,-0.082,-0.102,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.003,0.009,0.406,-0.582,-0.380,-0.594,540000064.000,0.000,15850,16993,34,-32,43,15.990,74.690,15873,17006,688,740,0
102031,-0.081,-0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,-0.006,0.405,-0.582,-0.381,-0.593,530000064.000,0.000,15724,16816,33,-32,43,15.990,74.690,15873,17006,688,740,0
102131,-0.081,-0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.405,-0.582,-0.381,-0.593,515000064.000,0.000,15461,16612,34,-32,43,15.990,74.690,15873,17006,688,740,0
102231,-0.079,-0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.013,-0.008,0.405,-0.582,-0.381,-0.593,500000064.000,0.000,15245,16358,33,-32,43,15.980,74.650,15432,16611,679,727,0
102331,-0.074,-0.091,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,-0.013,-0.004,0.404,-0.583,-0.381,-0.593,485000064.000,0.000,14983,16140,33,-31,43,15.980,74.650,15432,16611,679,727,0
102431,-0.074,-0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.021,0.001,0.404,-0.583,-0.382,-0.592,485000064.000,0.000,14979,16144,33,-31,43,16.000,74.770,14925,16129,663,707,0
102531,-0.070,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.009,0.000,0.403,-0.584,-0.383,-0.592,485000064.000,0.000,14994,16130,33,-32,43,16.000,74.770,14925,16129,663,707,0
102631,-0.070,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.403,-0.584,-0.383,-0.592,485000064.000,0.000,14990,16134,33,-32,43,16.010,74.610,14970,16077,662,718,0
102731,-0.067,-0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.010,0.010,0.403,-0.584,-0.383,-0.592,485000064.000,0.000,14974,16149,33,-32,43,16.010,74.610,14970,16077,662,718,0
102831,-0.070,-0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.007,0.000,0.403,-0.584,-0.383,-0.591,485000064.000,0.000,14998,16127,34,-32,43,16.010,74.690,14925,16181,668,696,0
102931,-0.068,-0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.403,-0.584,-0.383,-0.592,485000064.000,0.000,14989,16134,34,-32,43,16.010,74.690,14925,16181,668,696,0
103031,-0.068,-0.075,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.002,-0.001,0.403,-0.584,-0.383,-0.592,485000064.000,0.000,14998,16127,34,-32,43,16.000,74.650,15015,16129,652,705,0
103131,-0.067,-0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.003,0.403,-0.584,-0.383,-0.592,485000064.000,0.000,14987,16137,34,-32,43,16.000,74.650,15015,16129,652,705,0
103231,-0.067,-0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,-0.003,0.403,-0.584,-0.383,-0.592,485000064.000,0.000,15007,16118,34,-32,43,16.000,74.650,15015,16129,652,705,0
103331,-0.067,-0.075,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.008,0.001,0.403,-0.584,-0.383,-0.592,485000064.000,0.000,14990,16134,34,-32,43,16.010,74.610,15060,16233,643,675,0
103431,-0.066,-0.076,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.008,0.000,0.403,-0.583,-0.383,-0.592,485000064.000,0.000,14991,16133,34,-32,43,16.010,74.610,15060,16233,643,675,0
103531,-0.065,-0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.026,-0.006,0.403,-0.584,-0.383,-0.592,485000064.000,0.000,15007,16118,33,-32,43,16.010,74.650,15015,16077,651,716,0
103631,-0.064,-0.068,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,-0.003,0.002,0.402,-0.584,-0.384,-0.591,485000064.000,0.000,14989,16135,34,-32,43,16.010,74.650,15015,16077,651,716,0
103731,-0.061,-0.070,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.014,0.000,0.402,-0.584,-0.383,-0.592,485000064.000,0.000,15005,16120,34,-33,43,16.010,74.690,15060,16129,640,704,0
103831,-0.058,-0.074,0.000,0.000,0.000,0.000,0.000,0.000,-0.007,0.019,-0.016,0.401,-0.584,-0.383,-0.593,485000064.000,0.000,15037,16090,34,-33,43,16.010,74.690,15060,16129,640,704,0
103931,-0.055,-0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.013,0.009,0.401,-0.583,-0.383,-0.593,485000064.000,0.000,14978,16145,33,-32,43,16.010,74.690,15060,16129,640,704,0
104031,-0.054,-0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.008,-0.031,-0.001,0.401,-0.584,-0.384,-0.593,485000064.000,0.000,15021,16105,33,-32,44,16.020,74.650,15015,16129,644,710,0
104131,-0.055,-0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,0.011,0.400,-0.585,-0.384,-0.592,485000064.000,0.000,14982,16142,34,-32,44,16.020,74.650,15015,16129,644,710,0
104231,-0.056,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.011,-0.012,0.002,0.400,-0.585,-0.384,-0.591,475000064.000,0.000,14840,15961,34,-32,43,16.030,74.730,14880,16025,645,703,0
104331,-0.055,-0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.006,-0.006,0.001,0.400,-0.585,-0.385,-0.591,470000064.000,0.000,14757,15881,34,-32,43,16.030,74.730,14880,16025,645,703,0
104431,-0.055,-0.049,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.018,-0.003,0.400,-0.586,-0.385,-0.590,455000064.000,0.000,14506,15639,33,-32,43,16.030,74.730,14880,16025,645,703,0
104531,-0.054,-0.044,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.014,-0.003,0.399,-0.587,-0.385,-0.590,440000064.000,0.000,14246,15397,34,-32,43,16.040,74.650,14534,15576,617,693,0
104631,-0.054,-0.041,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.012,-0.008,0.399,-0.587,-0.385,-0.590,425000064.000,0.000,13996,15137,33,-32,43,16.040,74.650,14534,15576,617,693,0
104731,-0.050,-0.035,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001,-0.002,0.398,-0.587,-0.386,-0.589,405000064.000,0.000,13615,14820,34,-32,43,16.060,74.730,13812,14970,565,617,0
104831,-0.052,-0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.013,-0.017,0.016,0.398,-0.588,-0.386,-0.589,385000064.000,0.000,13205,14513,33,-32,43,16.060,74.730,13812,14970,565,617,0
104931,-0.056,-0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.011,0.011,0.398,-0.588,-0.386,-0.588,370000064.000,-0.000,12930,14241,33,-32,43,16.060,74.730,13812,14970,565,617,0
105031,-0.063,-0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.016,-0.016,0.014,0.398,-0.589,-0.386,-0.587,355000064.000,-0.000,12619,13991,32,-32,43,16.080,74.730,12787,14164,547,604,0
105131,-0.073,-0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.018,-0.013,0.022,0.399,-0.590,-0.386,-0.586,340000064.000,-0.000,12286,13750,32,-32,43,16.080,74.730,12787,14164,547,604,0
105231,-0.073,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.003,0.399,-0.590,-0.387,-0.586,335000064.000,-0.000,12233,13615,33,-32,43,16.080,74.730,12787,14164,547,604,0
105331,-0.071,-0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.006,0.000,0.399,-0.590,-0.387,-0.586,335000064.000,-0.000,12241,13608,33,-32,43,16.090,74.970,12224,13623,521,574,0
105431,-0.071,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,0.003,-0.007,0.399,-0.590,-0.387,-0.586,335000064.000,-0.000,12255,13595,34,-31,43,16.090,74.970,12224,13623,521,574,0
105531,-0.068,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.000,0.001,0.399,-0.590,-0.387,-0.586,335000064.000,-0.000,12226,13620,33,-32,43,16.080,74.850,12224,13661,525,567,0
105631,-0.065,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,-0.001,0.398,-0.590,-0.387,-0.586,335000064.000,-0.000,12239,13609,33,-32,43,16.080,74.850,12224,13661,525,567,0
105731,-0.065,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.010,-0.008,0.398,-0.590,-0.387,-0.586,335000064.000,-0.000,12265,13586,33,-32,43,16.080,74.850,12224,13661,525,567,0
105831,-0.065,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.004,-0.002,0.001,0.398,-0.590,-0.387,-0.586,335000064.000,-0.000,12241,13608,33,-32,43,16.090,74.970,12165,13698,540,559,0
105931,-0.061,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,0.008,0.002,0.398,-0.590,-0.387,-0.586,335000064.000,-0.000,12246,13603,33,-32,43,16.090,74.970,12165,13698,540,559,0
106031,-0.060,-0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.007,0.398,-0.589,-0.387,-0.587,335000064.000,-0.000,12240,13608,34,-32,43,16.090,74.970,12165,13698,540,559,0
106131,-0.060,-0.027,0.000,0.000,0.000,0.000,0.000,0.000,-0.012,0.041,-0.010,0.399,-0.588,-0.387,-0.588,335000064.000,-0.000,12283,13569,35,-33,43,16.080,74.850,12195,13586,540,581,0
106231,-0.061,-0.038,0.000,0.000,0.000,0.000,0.000,0.000,-0.006,0.037,0.024,0.399,-0.588,-0.385,-0.589,335000064.000,0.000,12180,13662,35,-33,43,16.080,74.850,12195,13586,540,581,0
106331,-0.067,-0.051,0.000,0.000,0.000,0.000,0.000,0.000,-0.016,0.048,-0.014,0.400,-0.587,-0.384,-0.590,335000064.000,0.000,12304,13551,36,-33,43,16.100,74.970,12285,13586,531,569,0
106431,-0.063,-0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.046,0.400,-0.586,-0.383,-0.592,335000064.000,0.000,12096,13736,34,-33,43,16.100,74.970,12285,13586,531,569,0
106531,-0.091,-0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.006,0.042,0.402,-0.587,-0.381,-0.590,335000064.000,0.000,12140,13698,34,-33,43,16.100,74.970,12285,13586,531,569,0
106631,-0.099,-0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.012,0.031,0.404,-0.587,-0.381,-0.590,335000064.000,0.000,12117,13717,34,-34,43,16.080,75.090,12224,13661,518,579,0
106731,-0.111,-0.069,0.000,0.000,0.000,0.000,0.000,0.000,-0.026,0.009,-0.019,0.405,-0.587,-0.379,-0.590,335000064.000,0.000,12253,13596,36,-32,43,16.080,75.090,12224,13661,518,579,0
106831,-0.107,-0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.049,0.007,0.404,-0.587,-0.380,-0.590,335000064.000,0.000,12147,13691,33,-32,43,16.080,75.090,12224,13661,518,579,0
106931,-0.109,-0.050,0.000,0.000,0.000,0.000,0.000,0.000,-0.009,-0.033,-0.004,0.403,-0.589,-0.381,-0.588,325000064.000,-0.000,11988,13465,34,-32,43,16.100,75.250,12135,13698,515,589,0
107031,-0.109,-0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.011,-0.009,0.020,0.402,-0.590,-0.381,-0.587,315000064.000,-0.000,11692,13353,34,-33,43,16.100,75.250,12135,13698,515,589,0
107131,-0.106,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.028,0.402,-0.590,-0.382,-0.587,305000064.000,-0.000,11632,13027,35,-33,43,16.100,75.250,12135,13698,515,589,0
107231,-0.100,-0.040,0.000,0.000,0.000,0.000,0.000,0.000,-0.014,0.000,-0.004,0.402,-0.590,-0.382,-0.588,295000064.000,-0.000,11331,12908,34,-32,43,16.110,75.900,11627,13020,460,523,0
107331,-0.094,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,-0.024,0.019,-0.023,0.401,-0.590,-0.382,-0.588,295000064.000,-0.000,11398,12848,36,-33,43,16.110,75.900,11627,13020,460,523,0
107431,-0.082,-0.045,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.007,-0.022,0.400,-0.589,-0.382,-0.590,295000064.000,0.000,11421,12829,34,-33,43,16.110,76.300,11441,12820,479,546,0
107531,-0.079,-0.050,0.000,0.000,0.000,0.000,0.000,0.000,-0.016,0.019,-0.014,0.400,-0.588,-0.381,-0.590,295000064.000,0.000,11408,12840,35,-33,43,16.110,76.300,11441,12820,479,546,0
107631,-0.078,-0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.014,0.009,0.400,-0.588,-0.381,-0.591,295000064.000,0.000,11340,12899,35,-34,43,16.110,76.300,11441,12820,479,546,0
107731,-0.080,-0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.007,0.004,0.400,-0.588,-0.381,-0.591,295000064.000,0.000,11366,12877,35,-33,43,16.120,76.260,11363,12853,482,554,0
107831,-0.081,-0.061,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.023,0.002,0.401,-0.587,-0.381,-0.591,295000064.000,0.000,11357,12885,35,-35,43,16.120,76.260,11363,12853,482,554,0
107931,-0.080,-0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,-0.007,0.401,-0.586,-0.381,-0.592,295000064.000,0.000,11401,12846,36,-34,43,16.120,76.260,11363,12853,482,554,0
108031,-0.076,-0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.001,-0.011,0.401,-0.586,-0.381,-0.592,280000064.000,0.000,11066,12552,35,-34,43,16.130,76.860,11185,12626,475,537,0
108131,-0.076,-0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.022,0.002,0.401,-0.586,-0.381,-0.592,270000064.000,0.000,10813,12372,35,-33,43,16.130,76.860,11185,12626,475,537,0
108231,-0.071,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,-0.003,-0.016,-0.009,0.400,-0.587,-0.382,-0.591,270000064.000,0.000,10843,12346,35,-33,43,16.130,76.860,11185,12626,475,537,0
108331,-0.072,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,-0.004,0.400,-0.587,-0.382,-0.591,270000064.000,0.000,10833,12355,36,-33,43,16.140,77.140,10845,12345,458,525,0
108431,-0.071,-0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.006,-0.006,0.400,-0.587,-0.382,-0.592,270000064.000,0.000,10832,12356,35,-34,43,16.140,77.140,10845,12345,458,525,0
108531,-0.071,-0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.400,-0.586,-0.381,-0.592,270000064.000,0.000,10821,12365,36,-34,43,16.140,77.140,10845,12345,458,525,0
108631,-0.066,-0.071,0.000,0.000,0.000,0.000,0.000,0.000,-0.018,0.010,-0.024,0.400,-0.586,-0.381,-0.593,270000064.000,0.000,10904,12292,36,-33,43,16.140,77.020,10917,12315,463,515,0
108731,-0.059,-0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.018,-0.017,0.400,-0.585,-0.382,-0.593,270000064.000,0.000,10897,12299,35,-33,43,16.140,77.020,10917,12315,463,515,0
108831,-0.055,-0.065,0.000,0.000,0.000,0.000,0.000,0.000,-0.016,-0.023,-0.007,0.399,-0.586,-0.382,-0.593,270000064.000,0.000,10860,12331,35,-33,43,16.140,77.020,10917,12315,463,515,0
108931,-0.053,-0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.022,0.012,0.398,-0.586,-0.382,-0.593,270000064.000,0.000,10797,12387,36,-35,43,16.140,77.020,10917,12315,463,515,0
109031,-0.063,-0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.048,0.024,0.400,-0.585,-0.381,-0.594,270000064.000,0.000,10772,12408,36,-37,43,16.140,77.300,10799,12376,448,536,0
109131,-0.077,-0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.029,-0.007,0.021,0.403,-0.585,-0.381,-0.593,270000064.000,0.000,10779,12402,35,-34,43,16.140,77.300,10799,12376,448,536,0
109231,-0.071,-0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.002,-0.017,0.402,-0.585,-0.382,-0.592,270000064.000,0.000,10863,12329,36,-35,43,16.150,77.340,10964,12254,475,507,0
109331,-0.076,-0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.054,-0.039,0.403,-0.585,-0.382,-0.592,270000064.000,0.000,10969,12235,38,-36,43,16.150,77.340,10964,12254,475,507,0
109431,-0.066,-0.081,0.000,0.000,0.000,0.000,0.000,0.000,-0.016,0.009,-0.009,0.402,-0.584,-0.382,-0.593,270000064.000,0.000,10839,12350,37,-34,43,16.150,77.340,10964,12254,475,507,0
109531,-0.052,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,-0.023,-0.003,-0.031,0.400,-0.584,-0.383,-0.594,270000064.000,0.000,10940,12261,37,-34,43,16.150,77.420,10917,12224,473,526,0
109631,-0.048,-0.077,0.000,0.000,0.000,0.000,0.000,0.000,-0.029,-0.003,-0.009,0.399,-0.584,-0.382,-0.594,270000064.000,0.000,10875,12318,37,-34,43,16.150,77.420,10917,12224,473,526,0
109731,-0.044,-0.074,0.000,0.000,0.000,0.000,0.000,0.000,-0.022,-0.041,-0.010,0.398,-0.585,-0.382,-0.595,270000064.000,0.000,10895,12300,35,-33,43,16.150,77.420,10917,12224,473,526,0
109831,-0.040,-0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.043,-0.008,0.397,-0.585,-0.383,-0.594,270000064.000,0.000,10882,12312,35,-33,43,16.130,77.380,10893,12315,467,514,0
109931,-0.040,-0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.033,-0.007,0.396,-0.587,-0.384,-0.593,270000064.000,0.000,10900,12296,34,-34,43,16.130,77.380,10893,12315,467,514,0
110031,-0.040,-0.047,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,-0.003,-0.012,0.396,-0.587,-0.384,-0.593,270000064.000,0.000,10916,12282,36,-34,42,16.130,77.380,10917,12315,458,518,0
110131,-0.035,-0.046,0.000,0.000,0.000,0.000,0.000,0.000,-0.008,-0.010,-0.011,0.395,-0.587,-0.384,-0.593,270000064.000,0.000,10908,12289,36,-34,42,16.130,77.380,10917,12315,458,518,0
110231,-0.031,-0.045,0.000,0.000,0.000,0.000,0.000,0.000,-0.018,-0.012,-0.001,0.394,-0.587,-0.384,-0.593,270000064.000,0.000,10884,12310,36,-33,42,16.130,77.380,10917,12315,458,518,0
110331,-0.032,-0.042,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,-0.008,0.002,0.394,-0.588,-0.384,-0.593,270000064.000,0.000,10895,12301,35,-34,42,16.140,77.420,10869,12315,463,523,0
110431,-0.032,-0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.006,0.394,-0.588,-0.384,-0.593,270000064.000,0.000,10920,12278,36,-34,42,16.140,77.420,10869,12315,463,523,0
110531,-0.034,-0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.014,-0.011,0.017,0.394,-0.588,-0.384,-0.592,270000064.000,0.000,10834,12354,35,-34,43,16.150,77.420,10893,12315,461,520,0
