Timestamp,r_ref,q_ref,curr_ax,curr_ay,curr_az,curr_mx,curr_my,curr_mz,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
86353,0.261,-0.405,9.740,0.720,0.950,-39.375,15.188,26.000,-0.289,-0.093,0.049,0.648,-0.298,-0.587,-0.385,0.000,-0.003,1751,0,20,-11,32,16.370,77.870,305,305,0,0,0
86453,0.232,-0.398,9.700,0.250,0.610,-40.188,14.750,26.000,-0.230,0.089,0.022,0.642,-0.309,-0.582,-0.392,0.000,-0.003,2272,0,24,-20,32,16.370,77.870,305,305,0,0,0
86553,0.210,-0.418,9.650,0.180,0.810,-39.062,13.688,26.375,-0.162,0.094,0.044,0.640,-0.317,-0.574,-0.400,0.000,-0.003,1712,0,24,-21,32,16.370,77.870,305,305,0,0,0
86653,0.150,-0.445,9.970,0.130,1.120,-40.188,13.062,26.000,0.030,0.093,0.147,0.643,-0.324,-0.567,-0.400,0.000,-0.002,0,2180,18,-27,32,16.360,77.870,305,305,0,0,0
86753,0.070,-0.483,10.160,-0.110,2.020,-39.375,14.562,26.375,0.193,0.111,0.248,0.651,-0.326,-0.560,-0.395,0.000,-0.001,0,3583,16,-32,32,16.360,77.870,305,305,0,0,0
86853,0.022,-0.496,9.920,-0.320,1.900,-38.688,14.875,26.750,0.216,0.039,0.057,0.658,-0.325,-0.559,-0.387,0.000,-0.000,0,1291,17,-30,32,16.360,77.870,305,305,0,0,0
86953,0.005,-0.520,9.880,-0.470,2.220,-38.562,16.062,24.750,0.084,0.089,0.111,0.662,-0.323,-0.556,-0.385,0.000,-0.000,0,2976,23,-28,32,16.360,77.870,305,305,0,0,0
87053,-0.034,-0.516,10.150,0.440,1.350,-38.188,15.688,26.375,0.096,-0.022,0.052,0.663,-0.326,-0.555,-0.382,0.000,0.001,0,2379,20,-27,32,16.360,77.870,305,305,0,0,0
87153,-0.030,-0.515,10.120,-0.080,1.680,-38.188,16.375,25.562,0.073,-0.024,-0.090,0.663,-0.326,-0.555,-0.383,0.000,0.001,1780,0,20,-26,32,16.360,77.870,305,305,0,0,0
87253,0.012,-0.503,9.430,0.260,0.760,-37.062,16.750,25.062,-0.009,-0.057,-0.098,0.659,-0.324,-0.558,-0.386,0.000,-0.000,1731,0,21,-24,32,16.360,77.870,305,305,0,0,0
87353,0.045,-0.546,9.350,-0.870,1.520,-37.750,15.688,25.562,0.129,0.313,-0.083,0.664,-0.317,-0.553,-0.392,0.000,-0.001,2022,0,29,-40,32,16.360,77.870,305,305,0,0,0
87453,0.113,-0.622,9.900,0.650,1.840,-39.688,15.250,23.562,0.109,0.114,-0.109,0.667,-0.306,-0.551,-0.397,0.000,-0.003,2785,0,25,-33,31,16.360,77.910,305,305,0,0,0
87553,0.114,-0.671,9.570,0.840,1.360,-39.250,16.062,23.562,-0.043,0.349,0.090,0.672,-0.302,-0.545,-0.399,0.000,-0.003,0,2060,39,-39,31,16.360,77.910,305,305,0,0,0
87653,0.011,-0.787,9.950,0.120,2.440,-39.000,15.250,21.562,-0.086,0.339,0.269,0.687,-0.304,-0.525,-0.399,0.000,0.000,0,4138,40,-40,31,16.360,77.910,305,305,0,0,0
87753,-0.056,-0.854,9.660,0.080,2.000,-39.250,16.375,21.062,0.000,0.276,0.113,0.695,-0.305,-0.516,-0.397,0.000,0.002,0,2862,38,-43,32,16.360,77.910,305,305,0,0,0
87853,-0.089,-0.944,9.700,-0.650,3.170,-40.500,16.375,19.500,-0.100,0.266,0.056,0.704,-0.302,-0.503,-0.400,0.000,0.004,0,2916,44,-41,32,16.360,77.910,305,305,0,0,0
87953,-0.101,-1.002,9.650,-0.900,2.980,-39.000,16.750,19.875,-0.296,0.227,-0.164,0.705,-0.304,-0.492,-0.410,0.000,0.004,1923,0,50,-38,32,16.360,77.910,305,305,0,0,0
88053,-0.063,-1.070,9.150,0.550,3.090,-40.750,15.688,18.250,-0.110,0.099,-0.031,0.704,-0.302,-0.483,-0.424,0.000,0.003,0,2934,40,-43,32,16.370,77.910,305,305,0,0,0
88153,-0.105,-1.066,9.760,0.730,3.150,-40.750,14.562,18.188,-0.100,-0.147,0.202,0.704,-0.308,-0.480,-0.424,0.000,0.005,0,4742,36,-36,32,16.370,77.910,305,305,0,0,0
88253,-0.229,-1.025,9.300,-0.660,2.860,-39.250,16.375,20.188,-0.024,-0.083,0.337,0.706,-0.322,-0.478,-0.411,0.000,0.012,0,5469,39,-41,32,16.370,77.910,305,305,0,0,0
88353,-0.317,-0.977,8.860,-0.790,4.690,-38.188,17.562,19.375,-0.346,-0.519,-0.048,0.703,-0.334,-0.478,-0.407,0.000,0.015,0,3358,34,-16,32,16.380,77.910,305,305,0,0,0
88453,-0.267,-0.622,8.980,0.730,1.020,-38.188,15.688,23.000,-0.653,-1.574,-0.512,0.658,-0.370,-0.510,-0.412,0.000,0.009,3752,0,7,23,32,16.380,77.910,305,305,0,0,0
88553,-0.190,-0.314,9.250,0.220,0.050,-36.250,13.750,29.375,-0.369,-0.342,-0.096,0.618,-0.398,-0.539,-0.413,0.000,0.003,0,3829,36,-21,32,16.380,77.910,305,305,0,0,0
88653,-0.190,-0.259,9.310,0.150,1.290,-34.062,11.875,30.875,-0.572,-0.206,-0.053,0.603,-0.414,-0.534,-0.423,0.000,0.003,0,3631,35,-10,32,16.380,77.870,305,305,0,0,0
88753,-0.198,-0.201,9.810,-0.020,0.340,-33.000,10.375,30.562,-0.309,0.030,0.018,0.588,-0.432,-0.529,-0.433,0.000,0.003,0,4237,31,-25,32,16.380,77.870,305,305,0,0,0
88853,-0.213,-0.269,10.040,-0.500,0.700,-33.250,9.688,30.875,-0.777,0.448,-0.034,0.583,-0.441,-0.511,-0.452,0.000,0.004,0,3802,60,-21,32,16.380,77.870,305,305,0,0,0
88953,-0.194,-0.380,9.520,0.630,4.350,-34.750,7.062,29.250,-0.714,0.086,-0.191,0.573,-0.452,-0.483,-0.485,0.000,0.004,0,2511,41,-14,32,16.380,77.870,305,305,0,0,0
89053,-0.142,-0.185,9.380,0.140,-0.700,-33.000,3.188,31.250,-0.539,-1.106,-0.162,0.538,-0.479,-0.490,-0.491,0.000,0.002,0,2765,3,16,32,16.380,77.870,305,305,0,0,0
89153,-0.131,0.040,9.650,-0.460,-2.260,-30.250,2.562,35.250,-0.706,-0.162,0.167,0.503,-0.513,-0.493,-0.490,0.000,-0.001,0,5356,41,-10,32,16.380,77.870,305,305,0,0,0
89253,-0.197,0.028,9.550,-0.640,-0.580,-32.188,0.188,34.375,-0.623,0.232,0.178,0.491,-0.532,-0.470,-0.504,0.000,-0.001,0,5276,41,-17,31,16.370,77.870,305,305,0,0,0
89353,-0.241,-0.048,9.940,-1.050,0.620,-31.750,-2.375,34.375,-0.578,0.367,0.000,0.485,-0.542,-0.445,-0.522,0.000,-0.001,0,4256,44,-20,31,16.370,77.870,305,305,0,0,0
89453,-0.218,-0.067,10.010,-0.370,0.220,-32.562,-4.688,33.875,-0.404,-0.272,-0.047,0.470,-0.551,-0.430,-0.539,0.000,-0.001,0,4310,19,-6,31,16.370,77.870,305,305,0,0,0
89553,-0.250,0.016,9.430,-1.640,-0.050,-31.062,-4.875,34.750,-0.196,-0.077,0.157,0.462,-0.564,-0.430,-0.533,0.000,-0.002,0,5733,26,-16,32,16.370,77.910,305,305,0,0,0
89653,-0.255,0.002,10.160,-0.700,-0.550,-31.750,-5.688,34.000,-0.109,0.357,0.067,0.460,-0.565,-0.426,-0.536,0.000,-0.002,0,5396,37,-29,32,16.370,77.910,305,305,0,0,0
89753,-0.251,-0.088,9.840,-0.940,1.190,-32.188,-5.688,33.188,-0.231,0.191,-0.091,0.463,-0.559,-0.416,-0.548,0.000,-0.001,0,4349,35,-18,32,16.370,77.910,305,305,0,0,0
89853,-0.196,-0.095,9.750,-0.240,1.100,-31.750,-6.750,32.750,-0.071,-0.021,-0.142,0.455,-0.559,-0.414,-0.556,0.000,-0.000,0,3905,23,-20,32,16.370,77.910,305,305,0,0,0
89953,-0.160,-0.022,9.790,-0.250,-0.800,-31.750,-6.750,34.375,0.096,-0.172,-0.018,0.448,-0.564,-0.423,-0.550,0.000,-0.000,0,4770,17,-21,32,16.370,77.870,305,305,0,0,0
90053,-0.162,-0.003,9.650,-0.190,-0.780,-31.062,-5.688,34.500,-0.053,-0.088,0.041,0.448,-0.565,-0.425,-0.548,0.000,-0.001,0,4989,23,-16,32,16.370,77.870,305,305,0,0,0
90153,-0.206,-0.023,9.800,-0.240,0.040,-31.062,-7.188,34.688,0.041,0.296,0.167,0.453,-0.565,-0.421,-0.547,0.000,-0.001,0,5788,33,-31,32,16.370,77.870,305,305,0,0,0
90253,-0.261,-0.141,9.380,-0.590,-0.410,-32.562,-6.375,34.000,-0.230,0.570,0.073,0.463,-0.558,-0.406,-0.556,0.000,-0.000,0,5253,50,-31,32,16.380,77.910,305,305,0,0,0
90353,-0.233,-0.297,11.190,2.790,2.890,-35.188,-7.875,32.062,-0.512,0.452,-0.351,0.462,-0.548,-0.387,-0.579,0.000,0.002,558,0,54,-22,32,16.380,77.910,305,305,0,0,0
90453,-0.158,-0.379,9.950,-0.630,1.960,-34.375,-8.688,30.062,-0.476,0.210,-0.361,0.453,-0.543,-0.378,-0.598,0.000,0.002,995,0,49,-19,32,16.380,77.910,305,305,0,0,0
90553,0.019,-0.372,9.540,1.510,1.310,-34.750,-11.000,30.062,-0.459,-0.197,-0.557,0.426,-0.543,-0.379,-0.617,0.000,-0.000,3919,0,35,-11,32,16.380,77.870,305,305,0,0,0
90653,0.085,-0.312,9.770,1.030,1.200,-33.562,-13.250,29.875,-0.371,-0.207,0.059,0.405,-0.553,-0.377,-0.623,0.000,-0.001,0,4556,34,-15,32,16.380,77.870,305,305,0,0,0
90753,0.015,-0.252,9.700,1.150,1.000,-32.500,-14.375,29.875,-0.726,-0.211,0.134,0.389,-0.574,-0.359,-0.624,0.000,-0.000,0,4548,44,-3,32,16.380,77.870,305,305,0,0,0
90853,-0.028,-0.167,8.770,0.560,-1.320,-32.875,-16.562,28.688,-1.068,-0.332,-0.121,0.363,-0.598,-0.339,-0.629,0.000,0.000,0,1836,47,10,32,16.370,77.910,305,305,0,0,0
90953,0.049,-0.137,9.530,0.150,1.080,-31.000,-19.562,26.750,-1.350,-0.029,-0.294,0.317,-0.617,-0.310,-0.650,0.000,-0.000,2525,0,60,7,32,16.370,77.910,305,305,0,0,0
91053,0.155,-0.101,10.000,-0.710,0.220,-30.188,-22.688,25.500,-0.816,-0.007,-0.376,0.268,-0.633,-0.286,-0.667,0.000,-0.001,4092,0,44,-10,32,16.370,77.910,305,305,0,0,0
91153,0.276,-0.137,10.130,0.770,0.480,-28.688,-25.750,23.375,-0.354,0.242,-0.201,0.242,-0.633,-0.276,-0.681,0.000,-0.003,2938,0,40,-29,32,16.370,77.910,305,305,0,0,0
91253,0.237,-0.183,9.840,0.630,0.690,-29.062,-26.562,22.500,0.262,0.120,0.357,0.250,-0.629,-0.273,-0.684,0.000,-0.003,0,4985,24,-36,32,16.360,77.870,305,305,0,0,0
91353,0.119,-0.193,10.140,0.290,0.950,-29.750,-25.500,23.188,0.163,-0.077,0.226,0.271,-0.628,-0.272,-0.677,0.000,-0.001,0,3733,26,-22,32,16.360,77.870,305,305,0,0,0
91453,0.037,-0.213,9.990,0.240,0.670,-29.375,-24.688,22.500,0.029,0.157,0.221,0.281,-0.627,-0.268,-0.676,0.000,-0.000,0,4256,38,-28,32,16.360,77.870,305,305,0,0,0
91553,-0.012,-0.272,9.740,0.150,-0.100,-31.000,-24.250,23.250,0.033,0.218,0.017,0.288,-0.622,-0.261,-0.680,0.000,0.000,0,2649,39,-31,32,16.370,77.870,305,305,0,0,0
91653,0.014,-0.339,9.540,0.510,2.460,-30.500,-23.562,22.500,0.059,-0.180,-0.066,0.291,-0.612,-0.263,-0.686,0.000,-0.000,0,2064,26,-19,32,16.370,77.870,305,305,0,0,0
91753,0.015,-0.305,9.680,0.540,1.760,-30.875,-23.562,22.000,0.041,-0.036,0.079,0.292,-0.615,-0.266,-0.682,0.000,-0.000,0,3789,34,-26,32,16.370,77.870,305,305,0,0,0
91853,-0.028,-0.264,8.870,1.420,0.880,-31.250,-23.562,21.562,0.024,-0.066,0.116,0.296,-0.620,-0.267,-0.676,0.000,0.000,0,4084,35,-25,32,16.270,77.790,1806,1506,227,485,0
91953,-0.047,-0.237,9.660,-0.140,0.270,-33.875,-23.188,23.188,-0.040,-0.100,0.037,0.297,-0.624,-0.267,-0.672,0.000,0.000,0,3647,34,-25,32,16.270,77.790,1806,1506,227,485,0
92053,-0.067,-0.232,9.300,-0.360,0.980,-31.562,-23.562,22.750,0.020,-0.051,0.049,0.298,-0.625,-0.265,-0.671,0.000,0.001,0,3877,32,-25,32,16.270,77.790,1806,1506,227,485,0
92153,-0.062,-0.217,9.340,1.460,1.120,-31.250,-22.500,23.562,0.003,-0.029,-0.042,0.297,-0.627,-0.267,-0.669,0.000,0.001,0,3110,34,-25,32,16.270,77.790,1806,1506,227,485,0
92253,-0.054,-0.189,9.200,-0.310,1.320,-31.562,-24.250,23.188,-0.023,-0.224,0.043,0.294,-0.631,-0.268,-0.666,0.000,0.000,0,4060,27,-18,32,16.350,77.950,716,865,60,60,0
92353,-0.078,-0.086,9.550,0.360,-0.030,-30.062,-23.188,24.000,0.097,-0.418,0.080,0.293,-0.642,-0.272,-0.655,10000000.000,0.000,0,4885,18,-15,32,16.350,77.950,716,865,60,60,0
92453,-0.117,0.043,10.400,-0.220,-0.930,-29.750,-23.188,26.500,0.134,-0.478,0.090,0.294,-0.655,-0.279,-0.637,30000000.000,-0.000,0,5961,14,-11,32,16.350,77.950,716,865,60,60,0
92553,-0.137,0.123,10.010,0.150,-0.950,-29.750,-22.500,26.375,0.006,-0.089,0.044,0.295,-0.663,-0.285,-0.626,45000000.000,-0.001,1626,6508,28,-17,32,16.360,77.910,431,2422,60,136,0
92653,-0.151,0.147,9.880,0.030,-0.230,-29.375,-22.062,27.562,0.008,-0.052,0.026,0.295,-0.666,-0.285,-0.623,65000000.000,-0.001,3571,7228,26,-17,32,16.360,77.910,431,2422,60,136,0
92753,-0.158,0.163,9.700,-0.190,-0.630,-29.000,-21.250,28.000,0.000,-0.064,0.009,0.295,-0.667,-0.286,-0.621,80000000.000,-0.001,4492,7734,24,-15,32,16.360,77.910,431,2422,60,136,0
92853,-0.159,0.182,10.040,0.410,-1.200,-27.875,-22.062,27.188,0.001,-0.097,0.037,0.295,-0.670,-0.287,-0.618,100000000.000,-0.002,5175,8557,23,-13,32,16.360,77.910,431,2422,60,136,0
92953,-0.175,0.188,9.860,0.650,-0.140,-29.000,-21.688,28.000,0.017,0.042,0.064,0.296,-0.670,-0.286,-0.617,110000000.000,-0.002,5398,8992,26,-18,32,16.370,77.830,388,5567,60,250,0
93053,-0.205,0.196,9.730,-0.940,-0.900,-28.250,-21.688,27.188,-0.002,-0.069,0.096,0.298,-0.672,-0.284,-0.615,125000000.000,-0.002,5832,9539,22,-14,32,16.370,77.830,388,5567,60,250,0
93153,-0.222,0.204,9.780,-0.170,0.190,-27.500,-21.000,27.188,0.057,-0.171,0.031,0.300,-0.673,-0.284,-0.613,140000000.000,-0.003,6687,9762,16,-11,32,16.370,77.830,388,5567,60,250,0
93253,-0.228,0.245,9.880,-0.270,-0.670,-29.375,-20.562,28.750,-0.038,-0.061,-0.029,0.299,-0.677,-0.286,-0.608,150000000.000,-0.003,7319,9820,24,-12,32,16.370,77.830,388,5567,60,250,0
93353,-0.183,0.252,9.600,0.090,-0.800,-27.062,-21.688,27.188,-0.071,0.044,-0.148,0.293,-0.677,-0.288,-0.610,155000000.000,-0.002,8006,9534,26,-14,32,16.350,77.790,636,7002,91,287,0
93454,-0.135,0.239,9.740,0.550,-0.270,-28.250,-22.062,28.750,-0.006,-0.002,0.007,0.289,-0.675,-0.290,-0.614,170000000.000,-0.002,7872,10394,22,-15,32,16.350,77.790,636,7002,91,287,0
93553,-0.158,0.261,9.670,-0.400,-0.840,-27.062,-21.688,28.375,0.049,-0.107,0.060,0.290,-0.678,-0.290,-0.610,175000000.000,-0.002,7917,10598,18,-12,32,16.350,77.790,636,7002,91,287,0
93653,-0.164,0.281,7.300,-5.810,-1.850,-28.250,-21.688,28.375,0.028,-0.018,0.000,0.292,-0.679,-0.292,-0.607,195000000.000,-0.002,8721,10907,18,-17,32,16.350,77.790,636,7002,91,287,0
93753,-0.163,0.269,10.120,-0.930,-0.970,-25.562,-22.062,29.188,-0.081,0.162,0.001,0.292,-0.678,-0.292,-0.608,215000000.000,-0.002,9276,11356,30,-15,32,16.290,77.590,6775,10266,362,493,0
93853,-0.155,0.233,9.570,-0.540,-0.330,-26.750,-21.688,28.375,-0.018,0.117,-0.048,0.292,-0.675,-0.289,-0.613,225000000.000,-0.002,9729,11417,25,-16,32,16.290,77.590,6775,10266,362,493,0
93953,-0.126,0.208,9.660,0.110,-0.470,-26.000,-21.250,27.562,-0.019,-0.006,-0.053,0.290,-0.671,-0.290,-0.618,230000000.000,-0.001,9893,11495,22,-13,32,16.290,77.590,6775,10266,362,493,0
94053,-0.107,0.219,9.820,-0.480,-1.230,-28.562,-22.500,28.000,0.011,-0.077,0.013,0.288,-0.672,-0.292,-0.617,250000000.000,-0.001,10205,12077,19,-12,32,16.290,77.590,6775,10266,362,493,0
94153,-0.112,0.216,9.880,-0.240,-0.600,-29.375,-21.688,27.562,-0.022,0.113,-0.007,0.288,-0.672,-0.291,-0.617,255000000.000,-0.001,10442,12081,26,-17,32,16.280,77.750,10204,12165,453,536,0
94253,-0.098,0.194,9.630,0.020,-0.100,-26.750,-20.562,27.562,0.000,-0.009,-0.024,0.288,-0.669,-0.291,-0.620,255000000.000,-0.001,10472,12055,21,-13,32,16.280,77.750,10204,12165,453,536,0
94353,-0.092,0.200,9.770,0.160,-0.320,-26.750,-22.062,28.000,0.009,0.054,0.000,0.287,-0.670,-0.292,-0.620,280000000.000,-0.001,10991,12617,24,-16,32,16.280,77.750,10204,12165,453,536,0
94453,-0.104,0.200,9.760,0.470,-0.860,-26.750,-22.062,26.750,0.034,0.004,0.033,0.289,-0.669,-0.292,-0.619,290000000.000,-0.001,11123,12895,21,-14,32,16.280,77.750,11160,12953,468,534,0
94554,-0.110,0.195,9.810,-0.160,-0.510,-27.875,-22.062,28.000,0.011,-0.011,0.000,0.290,-0.669,-0.291,-0.619,290000000.000,-0.001,11235,12797,21,-13,32,16.280,77.750,11160,12953,468,534,0
94654,-0.108,0.197,9.650,0.620,-0.630,-27.500,-22.500,27.562,-0.004,-0.004,-0.004,0.290,-0.669,-0.292,-0.619,310000000.000,-0.001,11660,13193,22,-13,32,16.280,77.750,11160,12953,468,534,0
94753,-0.111,0.194,9.750,-0.080,-0.550,-28.250,-22.062,28.000,-0.009,0.024,0.017,0.290,-0.669,-0.291,-0.619,310000000.000,-0.001,11588,13256,22,-14,32,16.280,77.750,11160,12953,468,534,0
94853,-0.110,0.186,9.880,-0.280,-0.470,-29.750,-21.250,27.188,-0.018,0.024,-0.017,0.290,-0.668,-0.291,-0.620,320000000.000,-0.001,11913,13345,23,-13,32,16.280,77.750,11160,12953,468,534,0
94953,-0.099,0.178,9.950,-0.200,-0.580,-26.375,-22.062,28.375,0.017,0.036,0.000,0.290,-0.667,-0.291,-0.622,345000000.000,-0.001,12380,13847,22,-15,32,16.270,77.630,12165,13623,513,554,0
95054,-0.095,0.172,9.790,0.620,-0.530,-29.750,-22.062,27.188,-0.001,0.018,-0.014,0.290,-0.666,-0.291,-0.622,365000000.000,-0.001,12829,14157,22,-14,32,16.270,77.630,12165,13623,513,554,0
95154,-0.094,0.169,9.990,0.100,-0.650,-29.000,-22.500,27.562,0.010,-0.017,0.002,0.290,-0.666,-0.291,-0.623,375000000.000,-0.001,12978,14372,21,-13,32,16.270,77.630,12165,13623,513,554,0
95254,-0.091,0.171,10.020,-0.080,-0.440,-29.000,-22.062,27.562,0.009,-0.012,0.009,0.290,-0.666,-0.292,-0.622,375000000.000,-0.001,12973,14378,21,-13,32,16.270,77.630,12165,13623,513,554,0
95353,-0.087,0.179,9.900,0.150,-0.650,-29.750,-22.500,26.375,0.009,-0.023,0.017,0.289,-0.666,-0.293,-0.622,375000000.000,-0.001,12967,14383,21,-12,32,16.270,77.630,12165,13623,513,554,0
95453,-0.089,0.183,9.710,0.140,-0.670,-26.375,-21.250,26.750,0.006,-0.023,0.000,0.290,-0.667,-0.293,-0.621,375000000.000,-0.001,13016,14338,20,-12,32,16.250,77.670,12987,14326,546,630,0
95554,-0.082,0.185,9.730,-0.220,-0.530,-27.875,-21.688,28.750,-0.006,0.000,-0.018,0.289,-0.667,-0.294,-0.621,375000000.000,-0.001,13056,14295,21,-12,32,16.250,77.670,12987,14326,546,630,0
95654,-0.079,0.185,9.710,-0.080,-0.680,-28.562,-22.062,26.375,0.004,-0.006,0.001,0.289,-0.667,-0.294,-0.621,375000000.000,-0.001,13003,14350,20,-12,32,16.250,77.670,12987,14326,546,630,0
95754,-0.077,0.192,9.990,-0.030,-0.660,-27.500,-22.062,28.375,0.018,-0.021,-0.006,0.288,-0.667,-0.295,-0.620,375000000.000,-0.001,13028,14327,19,-12,32,16.250,77.670,12987,14326,546,630,0
95854,-0.074,0.191,9.820,0.380,-0.540,-29.750,-22.500,27.562,0.014,0.016,0.001,0.288,-0.667,-0.295,-0.621,395000000.000,-0.001,13409,14670,20,-12,32,16.250,77.670,12987,14326,546,630,0
