Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
62577,1.133,-0.019,0.312,0.063,-0.096,-0.094,-0.657,-0.438,0.554,-0.264,0.000,-0.024,8195,0,-5,1,0,0.000,0.000,0,0,0,0,0
62676,1.107,-0.005,0.371,0.024,-0.063,-0.109,-0.656,-0.434,0.559,-0.262,0.000,-0.022,7976,0,-4,2,0,0.000,0.000,0,0,0,0,0
62776,1.116,0.022,0.357,0.068,-0.010,0.072,-0.654,-0.436,0.562,-0.258,0.000,-0.021,7248,0,-5,-2,0,0.000,0.000,305,305,0,0,0
62876,1.096,0.042,0.452,0.196,-0.098,-0.068,-0.651,-0.436,0.564,-0.260,0.000,-0.020,8112,0,-12,-1,0,0.000,0.000,305,305,0,0,0
62976,1.095,0.121,0.413,0.000,-0.188,0.103,-0.643,-0.440,0.573,-0.255,0.000,-0.016,7153,0,-8,8,0,0.000,0.000,305,305,0,0,0
63076,1.056,0.142,0.506,-0.012,0.002,0.093,-0.640,-0.437,0.578,-0.256,0.000,-0.014,7254,0,-3,3,0,0.000,0.000,305,305,0,0,0
63176,1.010,0.115,0.552,0.013,0.098,0.072,-0.642,-0.432,0.578,-0.261,0.000,-0.013,7174,0,-3,0,0,0.000,0.000,305,305,0,0,0
63276,0.940,0.080,0.370,0.100,0.152,0.344,-0.643,-0.425,0.577,-0.270,0.000,-0.013,5467,0,-4,-4,0,0.000,0.000,305,305,0,0,0
63376,0.748,0.075,0.615,0.023,0.144,0.503,-0.636,-0.413,0.585,-0.288,0.000,-0.008,4360,0,1,-1,0,0.000,0.000,305,305,0,0,0
63476,0.688,-0.050,0.756,-0.074,0.627,-0.029,-0.647,-0.400,0.576,-0.299,0.000,-0.010,7148,0,19,-16,0,0.000,0.000,305,305,0,0,0
63576,0.717,-0.264,0.602,-0.162,0.687,-0.198,-0.671,-0.387,0.554,-0.306,0.000,-0.018,7729,0,22,-18,0,0.000,0.000,305,305,0,0,0
63676,0.675,-0.413,0.386,-0.010,0.258,-0.446,-0.685,-0.373,0.541,-0.315,0.000,-0.020,8141,0,8,-12,0,0.000,0.000,305,305,0,0,0
63776,0.803,-0.402,0.129,-0.010,-0.208,-0.268,-0.688,-0.384,0.535,-0.305,0.000,-0.025,7641,0,-1,-1,0,0.000,0.000,305,305,0,0,0
63876,0.873,-0.353,-0.072,-0.036,-0.200,-0.060,-0.685,-0.392,0.537,-0.296,0.000,-0.026,6952,0,2,-2,0,0.000,0.000,305,305,0,0,0
63976,0.865,-0.299,-0.104,-0.112,-0.122,0.159,-0.680,-0.394,0.544,-0.293,0.000,-0.024,6499,0,4,-3,0,0.000,0.000,305,305,0,0,0
64076,0.903,-0.280,0.002,-0.037,-0.022,-0.193,-0.681,-0.395,0.546,-0.285,0.000,-0.025,7894,0,5,-8,0,0.000,0.000,305,305,0,0,0
64176,0.989,-0.212,0.114,-0.078,-0.241,-0.172,-0.678,-0.404,0.551,-0.272,0.000,-0.026,7863,0,0,2,0,0.000,0.000,305,305,0,0,0
64276,1.039,-0.207,0.200,-0.126,0.011,-0.124,-0.681,-0.404,0.552,-0.262,0.000,-0.027,7848,0,7,-5,32,15.770,82.050,305,305,0,0,0
64376,1.047,-0.234,0.214,0.011,0.131,0.071,-0.685,-0.402,0.549,-0.261,0.000,-0.029,7009,0,6,-12,32,15.770,82.050,305,305,0,0,0
64476,1.016,-0.272,0.187,0.109,0.151,0.121,-0.687,-0.399,0.545,-0.268,0.000,-0.029,6930,0,5,-15,32,15.770,82.050,305,305,0,0,0
64576,0.968,-0.282,0.144,0.107,0.009,0.062,-0.684,-0.400,0.543,-0.280,0.000,-0.028,7275,0,3,-8,32,15.770,82.050,305,305,0,0,0
64676,0.963,-0.286,0.191,-0.069,0.040,-0.017,-0.683,-0.400,0.542,-0.281,0.000,-0.028,7478,0,10,-6,33,15.770,82.050,305,305,0,0,0
64776,0.954,-0.300,0.255,-0.073,0.000,0.106,-0.686,-0.396,0.543,-0.280,0.000,-0.026,6456,0,7,-7,33,15.770,82.050,305,305,0,0,0
64876,0.842,-0.288,0.219,0.049,-0.173,0.218,-0.681,-0.388,0.550,-0.288,0.000,-0.022,5932,0,-2,-6,33,15.770,82.050,305,305,0,0,0
64976,0.839,-0.266,0.238,0.014,0.218,-0.252,-0.678,-0.391,0.551,-0.289,0.000,-0.022,8330,0,15,-16,33,15.770,82.050,305,305,0,0,0
65076,0.916,-0.292,0.377,-0.090,-0.087,-0.128,-0.683,-0.395,0.545,-0.284,0.000,-0.026,7480,0,6,-2,33,15.770,82.050,305,305,0,0,0
65176,0.888,-0.325,0.505,-0.018,0.249,0.160,-0.686,-0.389,0.544,-0.286,0.000,-0.026,6530,0,13,-18,32,15.770,82.050,305,305,0,0,0
65276,0.898,-0.394,0.428,0.049,0.243,-0.034,-0.693,-0.387,0.535,-0.290,0.000,-0.029,7219,0,13,-20,32,15.770,82.050,305,305,0,0,0
65376,0.939,-0.471,0.320,0.067,0.284,-0.051,-0.700,-0.388,0.522,-0.294,0.000,-0.034,7297,0,16,-23,32,15.770,82.050,305,305,0,0,0
65476,0.923,-0.525,0.191,0.104,0.116,0.116,-0.703,-0.388,0.514,-0.303,0.000,-0.036,6667,0,12,-19,32,15.770,82.050,305,305,0,0,0
65576,0.882,-0.522,0.166,0.000,-0.157,-0.010,-0.699,-0.387,0.515,-0.310,0.000,-0.034,7422,0,7,-7,32,15.770,82.050,305,305,0,0,0
65676,0.930,-0.431,0.149,-0.009,-0.532,-0.221,-0.693,-0.395,0.524,-0.299,0.000,-0.032,8163,0,-4,1,32,15.770,82.050,305,305,0,0,0
65776,0.987,-0.255,0.171,0.028,-0.739,-0.127,-0.680,-0.407,0.542,-0.281,0.000,-0.028,7625,0,-12,7,32,15.770,82.050,305,305,0,0,0
