Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
72166,-0.035,0.007,-0.136,0.016,-0.087,-0.027,-0.588,-0.387,0.593,-0.391,0.000,-0.000,0,604,2,-3,0,0.000,0.000,0,0,0,0,0
72265,-0.032,-0.076,-0.097,-0.008,0.091,0.017,-0.597,-0.381,0.585,-0.395,0.000,0.000,0,2160,1,-2,0,0.000,0.000,0,0,0,0,0
72365,-0.045,-0.068,-0.088,-0.062,0.097,0.062,-0.596,-0.380,0.587,-0.396,0.000,0.000,0,2818,10,-5,0,0.000,0.000,305,305,0,0,0
72465,-0.076,-0.104,-0.094,-0.030,0.218,0.078,-0.599,-0.374,0.586,-0.398,0.000,0.000,0,3134,11,-11,0,0.000,0.000,305,305,0,0,0
72565,-0.099,-0.152,-0.059,0.049,0.103,0.010,-0.602,-0.370,0.582,-0.404,0.000,0.000,0,2402,6,-9,0,0.000,0.000,305,305,0,0,0
72665,-0.077,-0.162,0.037,0.033,-0.027,-0.090,-0.603,-0.372,0.578,-0.405,0.000,0.000,0,1204,5,-5,0,0.000,0.000,305,305,0,0,0
72765,-0.055,-0.141,0.057,-0.021,-0.112,-0.009,-0.602,-0.375,0.580,-0.401,0.000,0.000,0,2422,3,-3,0,0.000,0.000,305,305,0,0,0
72865,-0.055,-0.104,0.019,0.016,-0.094,0.013,-0.598,-0.378,0.583,-0.399,0.000,0.000,0,2436,3,-5,0,0.000,0.000,305,305,0,0,0
72965,-0.051,-0.082,0.023,0.014,0.070,-0.036,-0.596,-0.380,0.585,-0.398,0.000,0.000,0,1733,8,-9,0,0.000,0.000,305,305,0,0,0
73065,-0.033,-0.107,0.086,0.030,0.061,-0.043,-0.599,-0.380,0.581,-0.399,0.000,0.000,0,1845,6,-6,0,0.000,0.000,305,305,0,0,0
73165,-0.029,-0.107,0.035,-0.011,-0.049,0.012,-0.599,-0.381,0.581,-0.399,0.000,0.000,0,2393,5,-4,0,0.000,0.000,305,305,0,0,0
73265,-0.030,-0.112,-0.011,0.014,0.042,0.011,-0.599,-0.380,0.580,-0.399,0.000,0.000,0,2376,6,-8,0,0.000,0.000,305,305,0,0,0
73365,-0.043,-0.127,0.109,-0.011,0.091,0.016,-0.600,-0.379,0.579,-0.401,0.000,0.000,0,2311,8,-8,0,0.000,0.000,305,305,0,0,0
73465,-0.043,-0.131,0.191,0.000,0.056,-0.021,-0.600,-0.379,0.578,-0.402,0.000,0.000,0,1690,9,-10,0,0.000,0.000,305,305,0,0,0
73565,-0.039,-0.152,0.177,0.026,0.037,0.068,-0.602,-0.379,0.576,-0.405,0.000,0.000,0,3439,7,-8,0,0.000,0.000,305,305,0,0,0
73665,-0.075,-0.156,0.108,-0.019,0.007,0.080,-0.600,-0.376,0.577,-0.407,0.000,0.000,0,3307,7,-6,0,0.000,0.000,305,305,0,0,0
73765,-0.089,-0.156,0.053,0.000,0.067,-0.016,-0.599,-0.375,0.577,-0.409,0.000,0.000,0,2496,10,-10,0,0.000,0.000,305,305,0,0,0
73865,-0.082,-0.185,-0.104,-0.032,0.016,-0.037,-0.602,-0.374,0.574,-0.410,0.000,0.001,0,2218,8,-5,30,15.450,78.790,305,305,0,0,0
73965,-0.053,-0.167,-0.124,-0.028,-0.168,-0.048,-0.602,-0.377,0.575,-0.407,0.000,0.000,0,2508,3,-2,30,15.450,78.790,305,305,0,0,0
74065,-0.029,-0.124,-0.010,0.122,-0.113,-0.009,-0.597,-0.385,0.576,-0.405,0.000,0.000,0,3071,3,-6,30,15.450,78.790,305,305,0,0,0
74165,-0.054,-0.106,0.001,-0.056,0.001,0.022,-0.594,-0.383,0.579,-0.405,0.000,0.000,0,2518,9,-6,30,15.450,78.790,305,305,0,0,0
74265,-0.048,-0.117,0.002,0.017,0.076,-0.091,-0.597,-0.381,0.579,-0.404,0.000,0.000,410,0,7,-11,30,15.450,78.790,305,305,0,0,0
74365,-0.046,-0.095,0.154,-0.006,-0.210,0.074,-0.595,-0.382,0.582,-0.401,0.000,0.000,0,3526,1,-2,30,15.450,78.790,305,305,0,0,0
74465,-0.063,-0.082,0.165,0.021,0.012,-0.032,-0.593,-0.382,0.583,-0.402,0.000,0.000,0,1896,4,-7,30,15.450,78.790,305,305,0,0,0
74565,-0.033,-0.078,0.056,0.041,0.104,-0.036,-0.594,-0.385,0.582,-0.400,0.000,0.000,0,2614,10,-13,30,15.450,78.790,305,305,0,0,0
74665,-0.032,-0.150,0.045,0.079,0.406,0.037,-0.599,-0.383,0.573,-0.407,0.000,0.000,0,3336,19,-22,30,15.450,78.790,305,305,0,0,0
74765,-0.050,-0.291,0.150,0.052,0.577,0.141,-0.611,-0.372,0.557,-0.420,0.000,0.001,0,4965,23,-28,30,15.450,78.790,305,305,0,0,0
74865,-0.164,-0.431,0.352,-0.059,0.394,0.294,-0.616,-0.357,0.549,-0.438,0.000,0.002,0,5192,26,-20,30,15.450,78.790,305,305,0,0,0
74965,-0.208,-0.532,0.399,-0.121,0.354,-0.120,-0.625,-0.344,0.542,-0.445,0.000,0.004,0,957,30,-22,30,15.450,78.790,305,305,0,0,0
75065,-0.118,-0.610,0.333,-0.110,0.148,-0.296,-0.640,-0.341,0.532,-0.438,0.000,0.003,1717,0,23,-19,31,15.450,78.790,305,305,0,0,0
75165,-0.041,-0.611,0.197,-0.014,-0.152,-0.167,-0.645,-0.346,0.529,-0.430,0.000,0.001,0,554,13,-13,31,15.450,78.790,305,305,0,0,0
75265,0.034,-0.529,0.060,-0.032,-0.383,-0.213,-0.642,-0.355,0.535,-0.419,0.000,-0.001,2375,0,9,-7,31,15.450,78.790,305,305,0,0,0
75365,0.118,-0.414,-0.017,-0.019,-0.381,-0.140,-0.637,-0.368,0.544,-0.404,0.000,-0.002,753,0,8,-6,30,15.450,78.790,305,305,0,0,0
75465,0.116,-0.309,-0.094,0.137,-0.322,0.156,-0.626,-0.376,0.554,-0.399,0.000,-0.002,0,3762,3,-11,30,15.450,78.790,305,305,0,0,0
75565,0.053,-0.220,-0.165,0.146,-0.299,0.194,-0.610,-0.383,0.564,-0.403,0.000,-0.000,0,3854,3,-9,30,15.450,78.790,305,305,0,0,0
75665,-0.004,-0.152,-0.234,0.037,-0.178,0.111,-0.600,-0.386,0.571,-0.406,0.000,-0.000,0,2882,10,-7,30,15.450,78.790,305,305,0,0,0
75765,-0.022,-0.143,-0.260,-0.161,0.048,-0.002,-0.600,-0.383,0.574,-0.405,0.000,0.000,0,2267,19,-9,30,15.450,78.790,305,305,0,0,0
75865,-0.065,-0.167,-0.255,-0.054,0.083,0.207,-0.602,-0.375,0.576,-0.406,0.000,0.000,0,4875,13,-15,30,15.450,78.790,305,305,0,0,0
75965,-0.152,-0.195,-0.221,0.010,0.148,0.199,-0.600,-0.366,0.577,-0.416,0.000,0.001,0,4946,16,-17,30,15.450,78.790,305,305,0,0,0
76065,-0.195,-0.252,-0.122,0.002,0.232,0.028,-0.604,-0.359,0.574,-0.421,0.000,0.001,0,3824,19,-20,30,15.450,78.790,305,305,0,0,0
76165,-0.169,-0.305,-0.024,0.031,0.122,-0.076,-0.611,-0.357,0.567,-0.422,0.000,0.002,0,3415,16,-18,30,15.450,78.790,305,305,0,0,0
76265,-0.135,-0.321,0.012,-0.051,-0.060,-0.014,-0.614,-0.358,0.564,-0.420,0.000,0.001,0,4123,14,-11,30,15.450,78.790,305,305,0,0,0
76365,-0.142,-0.283,0.098,-0.100,-0.156,0.104,-0.612,-0.357,0.570,-0.416,0.000,0.001,0,5010,13,-8,30,15.450,78.790,305,305,0,0,0
76465,-0.172,-0.255,0.112,-0.021,-0.052,-0.061,-0.608,-0.358,0.574,-0.416,0.000,0.001,0,3586,15,-14,30,15.450,78.790,305,305,0,0,0
76565,-0.160,-0.262,0.067,0.070,0.074,-0.037,-0.609,-0.359,0.573,-0.416,0.000,0.001,0,3829,15,-20,30,15.450,78.790,305,305,0,0,0
76665,-0.168,-0.288,0.109,-0.001,0.133,0.149,-0.610,-0.357,0.570,-0.419,0.000,0.001,0,5617,20,-20,30,15.450,78.790,305,305,0,0,0
76765,-0.174,-0.337,0.102,0.082,0.159,-0.130,-0.614,-0.354,0.565,-0.423,0.000,0.002,0,3125,18,-24,30,15.450,78.790,305,305,0,0,0
76865,-0.112,-0.370,0.079,0.031,0.090,-0.068,-0.620,-0.356,0.558,-0.421,0.000,0.002,0,4347,19,-20,30,15.450,78.790,305,305,0,0,0
