Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
68525,-0.091,-0.220,-0.014,0.004,-0.174,-0.141,0.635,0.327,-0.597,0.366,0.000,0.001,2350,0,4,-4,0,0.000,0.000,0,0,0,0,0
68624,-0.003,-0.319,0.085,0.023,0.773,-0.213,0.647,0.329,-0.582,0.366,0.000,-0.000,3612,0,39,-37,0,0.000,0.000,0,0,0,0,0
68724,0.100,-0.612,0.100,0.076,0.157,-0.094,0.679,0.320,-0.543,0.376,0.000,-0.003,1989,0,9,-11,0,0.000,0.000,305,305,0,0,0
68824,0.057,-0.345,-0.057,-0.040,-1.286,0.277,0.652,0.332,-0.576,0.364,0.000,-0.001,0,4436,-20,22,0,0.000,0.000,305,305,0,0,0
68924,-0.066,-0.297,-0.100,0.052,0.629,0.280,0.643,0.325,-0.587,0.369,0.000,0.001,0,4206,31,-36,0,0.000,0.000,305,305,0,0,0
69024,-0.150,-0.326,-0.127,0.006,-0.461,0.136,0.641,0.318,-0.587,0.379,0.000,0.002,0,3231,-3,4,0,0.000,0.000,305,305,0,0,0
69124,-0.157,-0.297,-0.070,0.002,0.206,-0.052,0.638,0.320,-0.589,0.379,0.000,0.002,0,2357,16,-17,0,0.000,0.000,305,305,0,0,0
69224,-0.145,-0.265,-0.068,-0.008,-0.609,-0.030,0.634,0.324,-0.593,0.377,0.000,0.001,0,2747,-11,11,0,0.000,0.000,305,305,0,0,0
69324,-0.125,-0.137,-0.079,0.034,-0.101,-0.052,0.622,0.334,-0.605,0.369,0.000,0.000,0,2538,6,-7,0,0.000,0.000,305,305,0,0,0
69424,-0.102,-0.091,-0.055,0.042,-0.243,-0.076,0.618,0.339,-0.608,0.365,0.000,0.000,0,1746,-3,0,0,0.000,0.000,305,305,0,0,0
69524,-0.071,-0.012,-0.001,0.016,-0.317,-0.088,0.610,0.348,-0.615,0.359,0.000,-0.000,0,1498,-2,3,0,0.000,0.000,305,305,0,0,0
69624,-0.055,0.023,-0.033,0.083,-0.018,0.031,0.607,0.352,-0.617,0.357,0.000,-0.000,0,3267,1,-6,0,0.000,0.000,305,305,0,0,0
69724,-0.072,0.010,-0.004,0.000,0.261,0.048,0.607,0.351,-0.615,0.360,0.000,-0.000,0,3132,14,-14,0,0.000,0.000,305,305,0,0,0
69824,-0.074,-0.102,0.003,-0.117,0.468,0.012,0.618,0.344,-0.604,0.367,0.000,0.000,0,3182,22,-14,0,0.000,0.000,305,305,0,0,0
