Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
58464,-0.202,-0.902,0.305,-0.013,-0.008,0.049,-0.609,-0.364,0.468,-0.527,0.000,0.007,0,3320,27,-25,0,0.000,0.000,0,0,0,0,0
58563,-0.215,-0.882,0.331,0.010,-0.001,0.001,-0.605,-0.366,0.470,-0.529,0.000,0.007,0,2833,27,-27,0,0.000,0.000,0,0,0,0,0
58663,-0.202,-0.807,0.292,0.002,0.044,0.003,-0.598,-0.375,0.476,-0.525,0.000,0.006,0,2912,26,-26,0,0.000,0.000,305,305,0,0,0
58763,-0.188,-0.735,0.277,-0.003,0.023,-0.020,-0.593,-0.383,0.482,-0.520,0.000,0.005,0,2672,24,-24,0,0.000,0.000,305,305,0,0,0
58863,-0.159,-0.662,0.273,-0.026,-0.027,-0.007,-0.589,-0.391,0.488,-0.513,0.000,0.004,0,2827,23,-21,0,0.000,0.000,305,305,0,0,0
58963,-0.132,-0.591,0.242,-0.001,0.031,0.003,-0.584,-0.399,0.493,-0.507,0.000,0.003,0,2780,23,-23,0,0.000,0.000,305,305,0,0,0
59063,-0.127,-0.574,0.233,0.000,-0.011,0.000,-0.583,-0.401,0.494,-0.506,0.000,0.003,0,2820,22,-22,0,0.000,0.000,305,305,0,0,0
59163,-0.118,-0.531,0.267,-0.016,-0.003,-0.047,-0.580,-0.405,0.498,-0.502,0.000,0.002,0,2259,23,-21,0,0.000,0.000,305,305,0,0,0
59263,-0.090,-0.521,0.291,-0.033,-0.058,-0.069,-0.582,-0.407,0.498,-0.498,0.000,0.002,0,1988,22,-20,0,0.000,0.000,305,305,0,0,0
59363,-0.097,-0.535,0.268,-0.062,0.160,0.056,-0.584,-0.404,0.498,-0.498,0.000,0.002,0,3536,30,-27,0,0.000,0.000,305,305,0,0,0
59463,-0.115,-0.546,0.195,-0.004,-0.130,-0.006,-0.584,-0.401,0.498,-0.499,0.000,0.002,0,2767,18,-19,0,0.000,0.000,305,305,0,0,0
59563,-0.098,-0.508,0.165,0.117,-0.092,-0.080,-0.581,-0.407,0.500,-0.497,0.000,0.002,0,1750,18,-25,0,0.000,0.000,305,305,0,0,0
59663,-0.042,-0.472,0.221,-0.016,-0.137,-0.197,-0.578,-0.416,0.498,-0.494,0.000,0.001,2441,0,22,-17,0,0.000,0.000,305,305,0,0,0
59763,0.029,-0.474,0.147,-0.032,0.183,-0.174,-0.583,-0.420,0.495,-0.488,0.000,-0.001,2456,0,31,-28,0,0.000,0.000,305,305,0,0,0
59863,0.116,-0.486,0.043,-0.061,-0.054,-0.248,-0.590,-0.425,0.489,-0.483,0.000,-0.003,3815,0,24,-19,0,0.000,0.000,305,305,0,0,0
59963,0.153,-0.470,0.023,-0.111,-0.171,0.022,-0.593,-0.426,0.490,-0.476,0.000,-0.004,0,853,21,-15,0,0.000,0.000,305,305,0,0,0
60063,0.126,-0.411,0.007,-0.064,-0.111,0.063,-0.589,-0.427,0.500,-0.471,0.000,-0.003,0,785,22,-20,0,0.000,0.000,305,305,0,0,0
60163,0.139,-0.411,-0.034,0.073,-0.053,-0.132,-0.589,-0.428,0.499,-0.470,0.000,-0.003,3715,0,19,-24,26,16.580,81.210,305,305,0,0,0
60263,0.173,-0.393,-0.075,-0.038,0.027,0.048,-0.589,-0.432,0.498,-0.468,0.000,-0.004,1021,0,26,-22,26,16.580,81.210,305,305,0,0,0
60363,0.152,-0.411,-0.116,-0.042,0.172,0.056,-0.590,-0.429,0.498,-0.469,0.000,-0.003,1716,0,30,-27,26,16.600,81.210,305,305,0,0,0
60463,0.107,-0.497,-0.103,-0.016,0.138,0.101,-0.595,-0.418,0.492,-0.478,0.000,-0.003,0,598,27,-27,26,16.600,81.210,305,305,0,0,0
60563,0.069,-0.491,-0.054,-0.007,-0.051,0.109,-0.592,-0.416,0.495,-0.480,0.000,-0.002,0,1633,24,-23,26,16.610,81.210,305,305,0,0,0
