Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
70887,-0.028,-0.124,0.330,0.202,-0.031,-0.169,-0.409,-0.568,0.396,-0.595,0.000,0.000,1255,0,-3,-7,0,0.000,0.000,0,0,0,0,0
70987,0.014,-0.148,0.170,0.250,0.024,0.000,-0.405,-0.573,0.384,-0.601,0.000,0.001,0,2849,-2,-8,0,0.000,0.000,0,0,0,0,0
71087,-0.036,-0.141,0.040,0.147,0.021,0.167,-0.396,-0.574,0.383,-0.606,0.000,0.001,0,4175,2,-6,0,0.000,0.000,0,0,0,0,0
71187,-0.060,-0.160,-0.190,0.319,0.072,-0.001,-0.388,-0.576,0.376,-0.613,0.000,0.000,0,2451,-3,-14,0,0.000,0.000,0,0,0,0,0
71287,-0.029,-0.194,-0.330,0.492,0.103,-0.050,-0.378,-0.582,0.359,-0.624,0.000,0.001,0,2031,-4,-18,0,0.000,0.000,305,305,0,0,0
71387,-0.001,-0.210,-0.050,0.198,0.012,-0.049,-0.371,-0.588,0.346,-0.630,0.000,0.001,0,1855,4,-6,0,0.000,0.000,305,305,0,0,0
71487,0.055,-0.197,-0.310,0.196,-0.023,-0.164,-0.369,-0.594,0.338,-0.630,0.000,0.002,2435,0,0,-9,0,0.000,0.000,305,305,0,0,0
71588,0.077,-0.193,-0.370,0.104,-0.039,0.028,-0.366,-0.598,0.331,-0.631,0.000,0.002,0,2394,3,-5,0,0.000,0.000,305,305,0,0,0
71688,0.064,-0.192,-0.100,0.028,0.034,0.100,-0.362,-0.599,0.330,-0.633,0.000,0.002,0,3042,7,-6,0,0.000,0.000,305,305,0,0,0
71788,0.021,-0.210,0.070,0.029,0.049,0.072,-0.360,-0.595,0.333,-0.637,0.000,0.002,0,2644,5,-8,0,0.000,0.000,305,305,0,0,0
71888,0.037,-0.210,0.020,-0.004,-0.030,-0.233,-0.361,-0.596,0.331,-0.636,0.000,0.002,3548,0,5,-5,0,0.000,0.000,305,305,0,0,0
71988,0.095,-0.197,0.270,-0.076,-0.047,-0.021,-0.366,-0.600,0.328,-0.632,0.000,0.002,0,1523,6,-3,0,0.000,0.000,305,305,0,0,0
72088,0.092,-0.176,0.090,-0.033,-0.108,0.064,-0.366,-0.601,0.331,-0.629,0.000,0.002,0,2337,3,-2,0,0.000,0.000,305,305,0,0,0
72188,0.069,-0.162,-0.450,-0.020,0.016,0.034,-0.364,-0.601,0.335,-0.628,0.000,0.001,0,1609,6,-6,0,0.000,0.000,305,305,0,0,0
72288,0.053,-0.165,-0.140,0.000,0.060,0.037,-0.363,-0.600,0.336,-0.629,0.000,0.001,0,1820,7,-8,0,0.000,0.000,305,305,0,0,0
72388,0.045,-0.179,0.260,0.034,0.009,0.019,-0.363,-0.598,0.336,-0.631,0.000,0.001,0,1681,4,-7,0,0.000,0.000,305,305,0,0,0
72488,0.031,-0.176,-0.030,0.024,-0.004,0.038,-0.361,-0.598,0.336,-0.632,0.000,0.001,0,2081,5,-7,30,15.500,79.030,305,305,0,0,0
72588,0.017,-0.174,-0.110,-0.026,-0.016,0.038,-0.359,-0.598,0.336,-0.633,0.000,0.001,0,2220,6,-5,30,15.500,79.030,305,305,0,0,0
72689,0.009,-0.177,-0.070,0.027,0.008,-0.019,-0.359,-0.598,0.337,-0.633,0.000,0.001,0,1233,5,-8,30,15.500,79.030,305,305,0,0,0
72789,0.016,-0.178,-0.040,0.000,0.046,-0.016,-0.359,-0.598,0.336,-0.633,0.000,0.001,0,1461,8,-8,30,15.500,79.030,305,305,0,0,0
72889,0.014,-0.181,0.030,0.002,-0.024,0.023,-0.359,-0.597,0.336,-0.633,0.000,0.001,0,2197,5,-6,30,15.500,79.030,305,305,0,0,0
72989,0.006,-0.182,0.030,-0.004,0.021,0.024,-0.359,-0.597,0.336,-0.634,0.000,0.001,0,2228,7,-7,30,15.500,79.030,305,305,0,0,0
