Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,Current,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
75489,0.020,0.104,-1.050,-0.070,0.672,-0.046,-0.550,0.437,0.571,0.425,0.000,0.000,0,627,19,-13,0,0.000,0.000,0,0,0,0,0
75589,0.027,0.198,0.260,0.088,0.048,0.026,-0.541,0.442,0.581,0.417,0.000,0.001,0,1261,-2,-4,0,0.000,0.000,0,0,0,0,0
75689,-0.045,0.060,0.180,-0.018,0.300,0.261,-0.558,0.438,0.564,0.423,0.000,0.000,0,4201,5,-5,0,0.000,0.000,0,0,0,0,0
75789,-0.119,0.092,0.060,0.098,-0.151,0.096,-0.559,0.445,0.564,0.415,0.000,0.001,0,2720,-11,3,0,0.000,0.000,0,0,0,0,0
75889,-0.131,0.093,-0.230,0.062,0.161,-0.051,-0.561,0.444,0.565,0.412,0.000,0.001,0,791,2,-6,0,0.000,0.000,305,305,0,0,0
75989,-0.082,0.070,-0.090,0.078,-0.126,-0.201,-0.562,0.436,0.567,0.415,0.000,0.000,2973,0,-9,4,0,0.000,0.000,305,305,0,0,0
76089,-0.011,0.072,-0.120,-0.038,0.339,-0.189,-0.559,0.431,0.571,0.419,0.000,0.000,3015,0,12,-9,0,0.000,0.000,305,305,0,0,0
76189,0.056,-0.027,-0.210,0.063,0.176,-0.074,-0.566,0.418,0.567,0.429,0.000,0.000,1706,0,1,-5,0,0.000,0.000,305,305,0,0,0
76289,0.048,-0.022,0.180,-0.021,-0.086,0.096,-0.566,0.418,0.567,0.428,0.000,0.000,0,2366,-2,4,0,0.000,0.000,305,305,0,0,0
76389,-0.010,0.007,0.090,-0.003,-0.108,0.139,-0.566,0.424,0.567,0.422,0.000,-0.000,0,2766,-3,2,0,0.000,0.000,305,305,0,0,0
76489,-0.041,0.026,0.190,0.001,-0.028,-0.022,-0.566,0.428,0.567,0.418,0.000,0.000,1205,0,-2,0,0,0.000,0.000,305,305,0,0,0
76589,-0.020,0.028,0.030,0.049,0.006,-0.077,-0.566,0.425,0.569,0.418,0.000,0.000,1845,0,-2,-2,0,0.000,0.000,305,305,0,0,0
