Timestamp,r_ref,q_ref,curr_ax,curr_roll_rate,curr_pitch_rate,curr_yaw_rate,curr_qw,curr_qx,curr_qy,curr_qz,thrust_ref,p_ref,omega_L_ref,omega_R_ref,servo_L_ref,servo_R_ref,Temperature,Voltage,RPM2,RPM4,Throttle2,Throttle4,ErrorCodes
85746,-1.082,0.214,-0.139,-0.243,-0.640,0.736,0.199,-0.725,-0.102,-0.652,0.000,-0.008,0,12247,-15,21,0,0.000,0,0,0,0,0
85846,-1.092,0.366,-0.016,0.128,-0.393,-0.641,0.196,-0.741,-0.106,-0.633,0.000,-0.012,0,8039,-18,8,0,0.000,0,0,0,0,0
85946,-0.228,0.343,-0.123,0.452,0.630,-1.808,0.166,-0.728,-0.162,-0.645,0.000,-0.002,12247,0,6,-30,0,0.000,0,0,0,0,0
86046,0.759,0.083,-0.375,-0.041,0.503,-0.794,0.135,-0.684,-0.214,-0.684,0.000,0.000,12247,0,13,-2,0,0.000,0,0,0,0,0
86146,0.370,0.166,-0.527,0.031,-0.407,1.586,0.149,-0.700,-0.194,-0.671,0.000,0.001,0,11029,-16,13,0,0.000,305,305,0,0,0
86246,-0.784,0.097,-0.475,0.691,0.456,1.303,0.220,-0.703,-0.149,-0.660,0.000,-0.004,0,12247,-5,-32,0,0.000,305,305,0,0,0
86346,-1.003,0.080,-0.315,0.682,-0.484,-0.367,0.254,-0.698,-0.162,-0.650,0.000,-0.005,0,9219,-32,3,0,0.000,305,305,0,0,0
86446,-0.613,0.077,-0.104,0.497,0.272,-0.581,0.253,-0.687,-0.201,-0.650,0.000,-0.002,0,4303,0,-20,0,0.000,305,305,0,0,0
86546,-0.294,-0.058,0.156,0.651,0.397,-0.461,0.263,-0.661,-0.230,-0.664,0.000,0.000,1915,0,-3,-27,0,0.000,305,305,0,0,0
86647,-0.033,-0.065,0.140,0.020,-0.390,-0.346,0.258,-0.654,-0.249,-0.667,0.000,0.000,4710,0,-9,15,0,0.000,305,305,0,0,0
86747,0.028,0.056,-0.126,-0.053,-0.266,0.182,0.247,-0.667,-0.255,-0.655,0.000,0.000,0,5311,-5,6,0,0.000,305,305,0,0,0
86847,-0.064,0.060,-0.249,0.197,0.211,-0.013,0.252,-0.668,-0.251,-0.653,0.000,-0.000,0,4283,0,-15,0,0.000,305,305,0,0,0
86947,-0.006,-0.003,-0.147,0.200,0.062,-0.081,0.261,-0.657,-0.260,-0.658,0.000,0.000,0,1987,-4,-6,0,0.000,305,305,0,0,0
87047,-0.050,0.026,-0.062,-0.278,-0.263,0.162,0.257,-0.663,-0.254,-0.656,0.000,-0.000,0,6073,-2,12,0,0.000,305,305,0,0,0
87147,-0.014,0.088,-0.040,0.024,-0.283,-0.089,0.256,-0.668,-0.263,-0.648,0.000,-0.000,0,2249,-9,8,0,0.000,305,305,0,0,0
87247,0.050,0.225,-0.157,-0.704,-0.668,0.017,0.233,-0.687,-0.256,-0.639,0.000,0.000,0,2959,-5,39,0,0.000,305,305,0,0,0
87347,0.014,0.320,-0.027,0.018,0.333,0.013,0.215,-0.704,-0.241,-0.633,0.000,0.000,0,3624,1,-19,0,0.000,305,305,0,0,0
87447,-0.085,0.124,-0.087,0.782,0.563,0.382,0.243,-0.679,-0.245,-0.648,0.000,-0.000,0,8126,-11,-33,0,0.000,305,305,0,0,0
87547,-0.503,0.075,-0.159,0.488,-0.197,0.666,0.280,-0.675,-0.240,-0.639,0.000,-0.002,0,11982,-22,-2,0,0.000,305,305,0,0,0
87648,-0.917,0.050,-0.254,0.751,0.326,0.512,0.320,-0.672,-0.239,-0.624,0.000,-0.005,0,12247,-9,-29,0,0.000,305,305,0,0,0
87748,-1.253,-0.063,-0.359,0.760,-0.038,0.599,0.364,-0.656,-0.242,-0.615,0.000,-0.006,0,12247,-21,-16,0,0.000,305,305,0,0,0
87848,-1.667,0.006,-0.400,0.413,-0.468,0.507,0.395,-0.664,-0.244,-0.586,0.000,-0.015,0,12247,-22,3,0,0.000,305,305,0,0,0
87948,-1.875,0.023,-0.224,0.219,-0.097,0.067,0.414,-0.664,-0.247,-0.571,0.000,-0.020,0,12247,-8,-4,0,0.000,305,305,0,0,0
88048,-1.837,-0.040,0.057,0.252,0.589,-0.226,0.421,-0.655,-0.251,-0.575,0.000,-0.017,0,12247,11,-30,0,0.000,305,305,0,0,0
88148,-1.650,-0.169,0.330,0.172,0.067,-0.226,0.426,-0.636,-0.259,-0.590,0.000,-0.009,0,12247,-4,-9,0,0.000,305,305,0,0,0
88248,-1.531,-0.176,0.270,0.164,0.017,-0.176,0.425,-0.631,-0.269,-0.591,0.000,-0.007,0,12247,-2,-12,0,0.000,305,305,0,0,0
88348,-1.423,-0.184,0.238,-0.059,-0.083,-0.163,0.423,-0.627,-0.275,-0.594,0.000,-0.006,0,12247,1,-2,0,0.000,305,305,0,0,0
88448,-1.301,-0.143,0.232,-0.123,-0.129,-0.158,0.412,-0.630,-0.280,-0.595,0.000,-0.005,0,11862,0,-1,0,0.000,305,305,0,0,0
88548,-1.268,-0.088,0.119,0.004,-0.174,0.068,0.406,-0.636,-0.283,-0.592,0.000,-0.007,0,12247,-6,-4,0,0.000,305,305,0,0,0
88648,-1.330,-0.059,-0.072,0.098,-0.077,0.104,0.407,-0.640,-0.282,-0.587,0.000,-0.008,0,12247,-6,-8,28,15.040,305,305,0,0,0
88749,-1.424,-0.081,-0.148,0.059,0.098,0.152,0.415,-0.639,-0.280,-0.584,0.000,-0.009,0,12247,1,-10,28,15.040,305,305,0,0,0
88849,-1.470,-0.090,-0.122,-0.091,0.056,0.006,0.418,-0.638,-0.277,-0.584,0.000,-0.009,0,12247,4,-5,28,15.050,305,305,0,0,0
88949,-1.448,-0.116,-0.004,-0.048,0.037,-0.086,0.416,-0.637,-0.273,-0.589,0.000,-0.008,0,12247,0,-7,28,15.050,305,305,0,0,0
89048,-1.388,-0.119,0.043,0.003,0.044,-0.152,0.412,-0.636,-0.275,-0.592,0.000,-0.007,0,12247,0,-9,28,15.050,305,305,0,0,0
89149,-1.254,-0.121,-0.059,0.128,-0.037,-0.216,0.408,-0.632,-0.283,-0.595,0.000,-0.005,0,11370,-5,-10,28,15.040,305,305,0,0,0
89249,-1.196,-0.133,-0.074,0.002,0.249,-0.050,0.408,-0.629,-0.287,-0.597,0.000,-0.004,0,11876,10,-16,28,15.040,305,305,0,0,0
89349,-1.214,-0.265,0.041,-0.067,0.746,-0.081,0.412,-0.617,-0.273,-0.612,0.000,-0.001,0,11815,26,-31,28,15.040,305,305,0,0,0
89449,-1.073,-0.455,0.072,-0.074,0.253,-0.378,0.409,-0.596,-0.262,-0.639,0.000,0.005,0,9562,9,-15,28,15.040,305,305,0,0,0
89549,-0.860,-0.353,0.030,0.009,-0.428,-0.241,0.394,-0.604,-0.277,-0.635,0.000,0.003,0,9112,-8,-2,28,15.040,305,305,0,0,0
89649,-0.767,-0.293,0.025,-0.009,-0.161,-0.132,0.387,-0.608,-0.286,-0.632,0.000,0.002,0,9212,2,-9,28,15.050,305,305,0,0,0
89749,-0.677,-0.201,0.096,-0.040,-0.342,-0.141,0.378,-0.616,-0.295,-0.625,0.000,0.001,0,8597,-4,-1,28,15.050,305,305,0,0,0
89847,-0.650,-0.092,0.108,-0.146,-0.417,0.020,0.367,-0.629,-0.299,-0.617,0.000,-0.001,0,9417,-6,6,28,15.050,305,305,0,0,0
89948,-0.647,0.026,0.041,-0.034,-0.266,-0.026,0.358,-0.642,-0.303,-0.606,0.000,-0.003,0,9130,-6,-2,28,15.050,305,305,0,0,0
90048,-0.593,0.001,-0.005,0.081,0.224,-0.116,0.358,-0.638,-0.305,-0.610,0.000,-0.002,0,8216,4,-16,28,15.050,305,305,0,0,0
90148,-0.531,-0.039,-0.055,0.126,0.008,-0.021,0.360,-0.631,-0.308,-0.614,0.000,-0.001,0,8432,-5,-9,28,15.050,305,305,0,0,0
90248,-0.558,-0.036,-0.126,-0.017,-0.180,0.120,0.363,-0.631,-0.309,-0.612,0.000,-0.001,0,9463,-4,0,28,15.050,305,305,0,0,0
90346,-0.590,-0.005,-0.151,-0.130,0.044,-0.098,0.360,-0.637,-0.306,-0.610,0.000,-0.002,0,8318,5,-5,28,15.050,305,305,0,0,0
90448,-0.543,-0.022,-0.099,-0.086,0.133,-0.151,0.354,-0.636,-0.303,-0.615,0.000,-0.001,0,7621,4,-9,28,15.050,305,305,0,0,0
90547,-0.457,-0.021,-0.108,-0.053,-0.082,-0.073,0.349,-0.635,-0.306,-0.618,0.000,-0.001,0,7567,-3,-2,28,15.050,305,305,0,0,0
90647,-0.400,-0.018,-0.155,0.079,0.053,-0.087,0.346,-0.634,-0.308,-0.619,0.000,-0.001,0,7034,-2,-11,28,15.050,305,305,0,0,0
90746,-0.414,-0.029,-0.171,0.390,0.053,0.073,0.354,-0.630,-0.314,-0.616,0.000,-0.001,0,8284,-10,-19,28,15.050,305,305,0,0,0
90847,-0.480,-0.040,-0.137,0.469,0.004,0.110,0.371,-0.623,-0.324,-0.607,0.000,-0.001,0,8939,-11,-17,28,15.050,305,305,0,0,0
90946,-0.518,-0.024,-0.128,0.263,0.012,0.058,0.383,-0.619,-0.335,-0.598,0.000,-0.001,0,8853,-3,-12,28,15.040,305,305,0,0,0
91046,-0.547,-0.099,-0.031,0.336,0.284,-0.033,0.397,-0.608,-0.337,-0.599,0.000,-0.001,0,8457,1,-24,28,15.040,305,305,0,0,0
91146,-0.420,-0.150,0.046,0.239,0.014,-0.226,0.402,-0.595,-0.348,-0.603,0.000,0.000,0,6028,-5,-14,28,15.030,305,305,0,0,0
91246,-0.340,-0.155,0.124,0.184,-0.049,0.027,0.406,-0.588,-0.358,-0.601,0.000,0.000,0,7439,-4,-12,28,15.030,305,305,0,0,0
91346,-0.405,-0.126,0.085,0.283,-0.034,0.161,0.414,-0.589,-0.363,-0.591,0.000,0.000,0,8791,-6,-17,28,15.030,305,305,0,0,0
91446,-0.470,-0.121,0.005,0.296,-0.111,0.069,0.426,-0.585,-0.371,-0.582,0.000,-0.000,0,8621,-8,-13,28,15.030,305,305,0,0,0
91546,-0.472,-0.103,0.055,0.181,-0.002,-0.047,0.430,-0.584,-0.377,-0.576,0.000,-0.000,0,7858,-3,-15,28,15.030,305,305,0,0,0
91646,-0.333,-0.124,0.086,0.460,0.029,-0.291,0.435,-0.572,-0.390,-0.576,0.000,0.000,0,4423,-11,-24,28,15.030,305,305,0,0,0
91746,-0.165,-0.091,0.039,0.494,-0.438,-0.117,0.439,-0.560,-0.413,-0.568,0.000,0.000,0,4499,-26,-7,28,15.050,305,305,0,0,0
91846,-0.161,0.072,0.053,0.164,-0.471,0.037,0.436,-0.569,-0.434,-0.546,0.000,-0.000,0,6059,-16,2,28,15.050,305,305,0,0,0
91946,-0.159,0.092,0.067,-0.087,0.179,-0.016,0.434,-0.571,-0.435,-0.544,0.000,-0.001,0,5548,7,-11,28,15.050,305,305,0,0,0
92046,-0.099,0.081,-0.028,0.052,-0.103,-0.148,0.432,-0.569,-0.436,-0.547,0.000,-0.000,0,3105,-11,-6,28,15.050,305,305,0,0,0
92146,0.022,0.089,-0.101,0.161,0.082,-0.123,0.431,-0.563,-0.445,-0.547,0.000,0.000,1561,0,-6,-14,28,15.040,305,305,0,0,0
92246,0.026,0.042,-0.081,0.139,0.154,0.084,0.438,-0.555,-0.446,-0.549,0.000,0.000,0,4400,-4,-15,28,15.040,305,305,0,0,0
92346,-0.027,0.021,-0.085,0.156,0.052,0.094,0.445,-0.552,-0.446,-0.546,0.000,-0.000,0,5211,-7,-13,28,15.050,305,305,0,0,0
92446,-0.160,-0.011,-0.139,0.077,0.164,0.221,0.455,-0.551,-0.441,-0.543,0.000,-0.000,0,7545,0,-15,28,15.050,305,305,0,0,0
92546,-0.265,-0.051,-0.167,-0.152,0.124,0.180,0.462,-0.551,-0.434,-0.543,0.000,-0.000,0,7996,5,-8,28,15.050,305,305,0,0,0
92646,-0.360,-0.103,-0.074,-0.286,0.123,0.019,0.463,-0.554,-0.419,-0.550,0.000,-0.000,0,7525,8,-7,28,15.050,305,305,0,0,0
92746,-0.332,-0.104,0.037,-0.233,-0.099,-0.072,0.455,-0.558,-0.413,-0.557,0.000,-0.000,0,6603,0,-3,28,15.040,305,305,0,0,0
92846,-0.273,-0.070,0.050,-0.081,-0.096,-0.097,0.446,-0.563,-0.414,-0.559,0.000,-0.000,0,5863,-3,-8,28,15.040,305,305,0,0,0
92946,-0.210,-0.044,0.044,-0.019,-0.058,-0.072,0.440,-0.565,-0.417,-0.560,0.000,-0.000,0,5495,-3,-9,28,15.040,305,305,0,0,0
93046,-0.213,-0.020,0.011,-0.027,-0.046,0.068,0.439,-0.567,-0.419,-0.557,0.000,-0.000,0,6804,-2,-8,28,15.030,305,305,0,0,0
93146,-0.276,-0.003,-0.030,-0.072,0.023,0.083,0.439,-0.571,-0.416,-0.555,0.000,-0.001,0,7387,1,-9,28,15.030,305,305,0,0,0
93246,-0.312,-0.013,0.022,-0.053,-0.060,0.029,0.439,-0.573,-0.412,-0.556,0.000,-0.001,0,7245,-4,-6,28,15.040,305,305,0,0,0
93346,-0.309,0.004,0.089,0.049,-0.087,-0.073,0.438,-0.574,-0.413,-0.555,0.000,-0.001,0,6395,-7,-8,28,15.040,305,305,0,0,0
93446,-0.233,0.037,0.034,0.162,-0.026,-0.113,0.435,-0.573,-0.421,-0.552,0.000,-0.001,0,5308,-8,-13,28,15.040,305,305,0,0,0
93546,-0.207,0.042,-0.089,0.171,-0.073,0.084,0.438,-0.569,-0.428,-0.548,0.000,-0.001,0,6863,-9,-10,28,15.040,305,305,0,0,0
93646,-0.319,0.041,0.001,-0.466,0.142,0.192,0.441,-0.573,-0.422,-0.546,0.000,-0.001,0,8440,17,2,28,15.040,305,305,0,0,0
93746,-0.392,0.024,-0.021,-0.332,-0.063,0.058,0.433,-0.584,-0.404,-0.556,0.000,-0.001,0,8029,-1,0,28,15.040,305,305,0,0,0
93846,-0.492,0.017,-0.077,-0.249,0.149,0.157,0.431,-0.591,-0.392,-0.558,0.000,-0.002,0,9293,6,-8,28,15.040,305,305,0,0,0
93946,-0.501,-0.017,-0.073,-0.286,0.169,-0.144,0.426,-0.593,-0.382,-0.567,0.000,-0.002,0,7363,8,-7,28,15.040,305,305,0,0,0
94046,-0.370,-0.040,0.001,-0.248,-0.054,-0.161,0.414,-0.592,-0.377,-0.579,0.000,-0.001,0,6167,0,-2,28,15.040,305,305,0,0,0
94146,-0.336,-0.012,-0.051,-0.147,0.038,0.008,0.406,-0.597,-0.376,-0.581,0.000,-0.001,0,7266,3,-8,28,15.040,305,305,0,0,0
94246,-0.362,-0.037,-0.107,-0.099,0.188,0.092,0.405,-0.598,-0.369,-0.585,0.000,-0.001,0,8061,6,-13,28,15.040,305,305,0,0,0
94346,-0.429,-0.097,-0.044,-0.007,0.141,0.030,0.410,-0.594,-0.361,-0.590,0.000,-0.000,0,8092,2,-13,28,15.040,305,305,0,0,0
94446,-0.420,-0.119,0.074,0.059,-0.029,-0.048,0.412,-0.591,-0.361,-0.592,0.000,0.000,0,7477,-3,-11,28,15.040,305,305,0,0,0
94546,-0.382,-0.099,0.090,0.107,-0.087,-0.081,0.412,-0.591,-0.367,-0.589,0.000,-0.000,0,6932,-4,-11,28,15.040,305,305,0,0,0
94646,-0.296,-0.080,0.018,0.163,-0.013,-0.279,0.411,-0.588,-0.375,-0.587,0.000,-0.000,0,4108,-4,-14,28,15.040,305,305,0,0,0
94746,-0.094,-0.084,-0.008,0.199,0.007,-0.321,0.407,-0.579,-0.388,-0.590,0.000,0.000,3308,0,-4,-15,28,15.040,305,305,0,0,0
94846,0.109,-0.092,0.019,0.359,0.087,-0.179,0.407,-0.567,-0.404,-0.591,0.000,-0.000,4556,0,-6,-22,28,15.040,305,305,0,0,0
94946,0.140,-0.086,0.072,0.490,-0.012,0.067,0.418,-0.558,-0.417,-0.583,0.000,-0.000,0,1086,-11,-22,28,15.040,305,305,0,0,0
95046,0.080,-0.066,0.000,0.604,-0.204,0.176,0.435,-0.550,-0.431,-0.568,0.000,-0.000,0,4432,-21,-18,28,15.040,305,305,0,0,0
95146,-0.029,-0.025,-0.159,0.140,0.354,0.233,0.449,-0.548,-0.443,-0.550,0.000,0.000,0,6275,14,-23,28,15.040,305,305,0,0,0
95246,-0.202,-0.130,-0.084,-0.181,-0.174,0.109,0.464,-0.543,-0.429,-0.554,0.000,0.000,0,6973,0,5,28,15.040,305,305,0,0,0
95346,-0.313,-0.130,0.092,-0.278,-0.423,-0.174,0.451,-0.559,-0.408,-0.564,0.000,0.000,0,5500,-13,6,28,15.040,305,305,0,0,0
95446,-0.074,-0.050,-0.069,-0.002,-0.039,-0.292,0.437,-0.559,-0.424,-0.564,0.000,0.000,3267,0,0,-12,28,15.040,305,305,0,0,0
95546,-0.097,0.028,-0.220,-0.464,-0.342,0.223,0.422,-0.574,-0.418,-0.563,0.000,-0.000,0,7044,1,11,28,15.030,305,305,0,0,0
95646,-0.193,0.005,-0.127,-0.296,0.200,0.024,0.417,-0.583,-0.402,-0.570,0.000,-0.000,0,6238,9,-11,28,15.030,305,305,0,0,0
95746,-0.229,0.006,-0.123,-0.472,0.030,0.121,0.409,-0.590,-0.391,-0.576,0.000,-0.000,0,7315,11,1,28,15.030,305,305,0,0,0
95846,-0.278,-0.098,-0.096,-0.596,0.528,0.047,0.401,-0.592,-0.365,-0.596,0.000,0.000,0,7122,29,-13,28,15.040,305,305,0,0,0
95946,-0.270,-0.216,-0.122,-0.437,0.468,-0.142,0.393,-0.589,-0.343,-0.618,0.000,0.001,0,5391,23,-18,28,15.040,305,305,0,0,0
96046,-0.156,-0.329,-0.072,0.038,0.268,-0.146,0.388,-0.577,-0.335,-0.636,0.000,0.001,0,4017,7,-26,28,15.040,305,305,0,0,0
96146,-0.163,-0.398,-0.004,0.209,0.096,0.204,0.398,-0.567,-0.335,-0.638,0.000,0.001,0,7441,4,-23,28,15.040,305,305,0,0,0
96246,-0.212,-0.421,0.019,0.189,0.038,-0.003,0.407,-0.563,-0.336,-0.636,0.000,0.002,0,6157,5,-23,28,15.040,305,305,0,0,0
96346,-0.216,-0.454,0.122,0.219,0.114,0.028,0.414,-0.557,-0.338,-0.636,0.000,0.002,0,6467,8,-28,28,15.040,305,305,0,0,0
96446,-0.221,-0.452,0.178,0.209,-0.033,0.039,0.422,-0.553,-0.345,-0.630,0.000,0.002,0,6601,6,-23,28,15.040,305,305,0,0,0
96546,-0.186,-0.416,0.196,0.127,-0.146,-0.068,0.423,-0.553,-0.353,-0.625,0.000,0.002,0,5289,5,-18,28,15.040,305,305,0,0,0
96646,-0.163,-0.370,0.177,0.109,-0.139,0.046,0.422,-0.556,-0.360,-0.619,0.000,0.001,0,6161,4,-19,28,15.050,305,305,0,0,0
96746,-0.235,-0.338,0.071,0.063,-0.079,0.096,0.426,-0.559,-0.362,-0.612,0.000,0.002,0,7169,7,-19,28,15.050,305,305,0,0,0
96847,-0.253,-0.334,0.008,0.011,0.013,0.010,0.427,-0.560,-0.362,-0.611,0.000,0.002,0,6624,10,-20,28,15.050,305,305,0,0,0
96946,-0.215,-0.335,0.035,0.061,-0.078,-0.056,0.426,-0.558,-0.364,-0.612,0.000,0.001,0,5709,5,-19,28,15.050,305,305,0,0,0
97046,-0.175,-0.312,0.027,0.166,-0.113,0.030,0.427,-0.557,-0.371,-0.608,0.000,0.001,0,6131,2,-21,28,15.050,305,305,0,0,0
97146,-0.210,-0.289,-0.068,0.136,-0.010,0.162,0.432,-0.558,-0.375,-0.601,0.000,0.001,0,7477,7,-22,28,15.050,305,305,0,0,0
97246,-0.320,-0.302,-0.075,0.114,0.063,0.127,0.440,-0.557,-0.373,-0.597,0.000,0.002,0,8012,8,-24,28,15.050,305,305,0,0,0
97346,-0.378,-0.314,-0.003,0.156,-0.024,0.060,0.447,-0.555,-0.373,-0.593,0.000,0.002,0,7947,5,-23,28,15.040,305,305,0,0,0
97446,-0.374,-0.305,0.024,0.128,-0.086,-0.048,0.451,-0.553,-0.378,-0.589,0.000,0.002,0,7134,4,-20,28,15.040,305,305,0,0,0
97546,-0.302,-0.289,0.042,0.143,-0.067,-0.140,0.451,-0.550,-0.386,-0.587,0.000,0.001,0,5726,4,-22,28,15.050,305,305,0,0,0
97646,-0.260,-0.262,0.058,0.303,-0.178,-0.099,0.454,-0.548,-0.396,-0.581,0.000,0.001,0,5724,-4,-23,28,15.050,305,305,0,0,0
97746,-0.228,-0.203,0.046,0.423,-0.227,-0.042,0.459,-0.545,-0.411,-0.568,0.000,0.001,0,5955,-8,-23,28,15.050,305,305,0,0,0
97846,-0.215,-0.166,0.049,0.282,-0.077,0.047,0.466,-0.540,-0.425,-0.557,0.000,0.000,0,6616,1,-22,28,15.050,305,305,0,0,0
97946,-0.236,-0.150,0.100,0.056,-0.103,0.009,0.470,-0.540,-0.429,-0.552,0.000,0.000,0,6477,3,-15,28,15.050,305,305,0,0,0
98046,-0.193,-0.111,0.038,-0.148,-0.107,-0.116,0.464,-0.543,-0.432,-0.551,0.000,0.000,0,4849,7,-10,28,15.050,305,305,0,0,0
98146,-0.123,-0.077,-0.009,-0.200,-0.083,-0.023,0.453,-0.548,-0.432,-0.555,0.000,0.000,0,5099,7,-11,28,15.050,305,305,0,0,0
98246,-0.134,-0.048,0.032,-0.047,-0.200,0.103,0.448,-0.554,-0.431,-0.554,0.000,0.000,0,6409,-3,-10,28,15.050,305,305,0,0,0
98346,-0.179,0.038,-0.050,0.038,-0.303,0.000,0.443,-0.563,-0.435,-0.545,0.000,-0.000,0,5893,-8,-9,28,15.050,305,305,0,0,0
98446,-0.211,0.045,-0.119,0.264,0.130,0.057,0.448,-0.562,-0.438,-0.540,0.000,-0.001,0,6664,-1,-27,28,15.050,305,305,0,0,0
98546,-0.198,0.023,-0.024,0.354,0.040,-0.132,0.457,-0.553,-0.445,-0.536,0.000,-0.000,0,4715,-6,-24,28,15.050,305,305,0,0,0
98646,-0.143,0.054,-0.004,0.378,-0.127,0.032,0.463,-0.545,-0.460,-0.526,0.000,-0.000,0,5859,-10,-19,28,15.050,305,305,0,0,0
98746,-0.133,0.061,-0.032,0.481,0.017,-0.124,0.472,-0.536,-0.472,-0.516,0.000,-0.000,0,3993,-10,-26,28,15.050,305,305,0,0,0
98846,-0.032,0.033,-0.098,0.183,0.148,-0.179,0.480,-0.522,-0.483,-0.514,0.000,-0.000,1366,0,4,-20,28,15.050,305,305,0,0,0
98946,0.035,-0.007,-0.058,-0.024,0.090,-0.099,0.482,-0.515,-0.483,-0.519,0.000,-0.000,1403,0,6,-16,28,15.050,305,305,0,0,0
99046,0.075,0.012,-0.073,-0.231,-0.196,0.017,0.477,-0.517,-0.484,-0.520,0.000,-0.000,0,2274,2,-3,28,15.050,305,305,0,0,0
99146,0.046,0.028,-0.106,-0.190,0.192,0.117,0.470,-0.525,-0.478,-0.524,0.000,0.000,0,4376,11,-19,28,15.050,305,305,0,0,0
99246,-0.077,-0.031,-0.026,0.140,0.138,0.247,0.479,-0.525,-0.468,-0.525,0.000,0.000,0,6999,0,-25,28,15.050,305,305,0,0,0
99346,-0.230,-0.046,0.025,-0.048,-0.012,0.159,0.487,-0.527,-0.463,-0.520,0.000,-0.000,0,7602,3,-14,28,15.050,305,305,0,0,0
99446,-0.320,-0.060,-0.018,0.137,0.051,0.097,0.492,-0.529,-0.458,-0.518,0.000,-0.000,0,7801,-1,-22,28,15.050,305,305,0,0,0
99546,-0.366,-0.026,-0.100,0.132,-0.072,-0.019,0.494,-0.530,-0.463,-0.510,0.000,-0.001,0,7291,-2,-18,28,15.050,305,305,0,0,0
99646,-0.283,-0.054,-0.033,0.281,0.047,-0.128,0.499,-0.520,-0.469,-0.510,0.000,-0.000,0,5659,-4,-25,28,15.040,305,305,0,0,0
99746,-0.235,-0.040,0.065,0.240,-0.143,-0.017,0.503,-0.514,-0.479,-0.504,0.000,-0.000,0,6250,-7,-18,28,15.040,305,305,0,0,0
99847,-0.244,-0.010,0.044,0.083,-0.081,0.074,0.505,-0.513,-0.485,-0.497,0.000,-0.001,0,7071,-1,-15,28,15.040,305,305,0,0,0
99946,-0.348,-0.016,-0.047,0.080,0.184,0.218,0.511,-0.514,-0.483,-0.492,0.000,-0.001,0,8790,6,-25,28,15.040,305,305,0,0,0
100046,-0.445,-0.029,-0.181,0.176,-0.059,0.104,0.519,-0.512,-0.482,-0.485,0.000,0.002,0,8685,-5,-19,28,15.050,305,305,0,0,0
100147,-0.516,-0.061,-0.198,-0.009,0.309,0.096,0.526,-0.511,-0.479,-0.484,0.000,0.003,0,9072,13,-26,28,15.050,305,305,0,0,0
100246,-0.584,-0.143,-0.048,0.044,0.267,0.083,0.534,-0.507,-0.469,-0.488,0.000,0.006,0,9404,9,-28,28,15.050,305,305,0,0,0
100346,-0.616,-0.194,0.053,-0.019,0.064,0.017,0.540,-0.503,-0.464,-0.491,0.000,0.007,0,9199,7,-21,28,15.040,305,305,0,0,0
100447,-0.604,-0.218,0.059,0.009,0.066,-0.032,0.541,-0.501,-0.461,-0.494,0.000,0.007,0,8826,6,-24,28,15.040,305,305,0,0,0
100546,-0.606,-0.233,0.023,0.102,0.001,0.051,0.544,-0.498,-0.461,-0.493,0.000,0.007,0,9342,4,-25,28,15.040,305,305,0,0,0
100646,-0.632,-0.248,-0.005,0.138,-0.007,0.131,0.549,-0.495,-0.463,-0.489,0.000,0.008,0,9950,4,-26,28,15.040,305,305,0,0,0
100746,-0.698,-0.274,0.047,0.149,0.056,0.029,0.556,-0.493,-0.460,-0.486,0.000,0.009,0,9746,5,-28,28,15.040,305,305,0,0,0
100846,-0.692,-0.289,0.056,0.213,0.044,-0.006,0.561,-0.487,-0.464,-0.483,0.000,0.009,0,9516,4,-30,28,15.040,305,305,0,0,0
100946,-0.669,-0.279,0.059,0.118,-0.036,-0.011,0.564,-0.483,-0.470,-0.477,0.000,0.009,0,9346,6,-25,28,15.040,305,305,0,0,0
101046,-0.622,-0.289,0.078,0.294,-0.032,-0.054,0.567,-0.476,-0.474,-0.476,0.000,0.008,0,8798,-1,-31,28,15.040,305,305,0,0,0
101146,-0.634,-0.294,0.138,0.141,0.003,0.086,0.574,-0.470,-0.480,-0.468,0.000,0.008,0,9700,7,-27,28,15.040,305,305,0,0,0
101246,-0.647,-0.263,0.098,0.016,-0.120,0.030,0.573,-0.472,-0.483,-0.464,0.000,0.008,0,9461,5,-21,28,15.030,305,305,0,0,0
101346,-0.687,-0.239,0.023,0.053,-0.092,0.021,0.573,-0.474,-0.485,-0.459,0.000,0.008,0,9640,4,-24,28,15.030,305,305,0,0,0
101446,-0.688,-0.232,-0.014,-0.100,0.032,-0.026,0.572,-0.476,-0.485,-0.459,0.000,0.008,0,9375,12,-23,28,15.030,305,305,0,0,0
101546,-0.679,-0.219,-0.029,-0.123,-0.067,-0.013,0.568,-0.479,-0.484,-0.462,0.000,0.008,0,9395,8,-20,28,15.050,305,305,0,0,0
101646,-0.666,-0.205,-0.090,-0.077,0.062,-0.038,0.564,-0.483,-0.483,-0.465,0.000,0.007,0,9174,11,-26,28,15.050,305,305,0,0,0
101746,-0.664,-0.221,-0.090,0.008,0.031,0.036,0.564,-0.482,-0.480,-0.467,0.000,0.008,0,9590,7,-26,28,15.030,305,305,0,0,0
101846,-0.685,-0.233,-0.072,0.019,0.082,0.022,0.566,-0.482,-0.479,-0.467,0.000,0.008,0,9631,10,-28,28,15.030,305,305,0,0,0
101946,-0.692,-0.253,0.008,0.062,0.108,0.020,0.569,-0.479,-0.478,-0.467,0.000,0.009,0,9658,10,-30,28,15.030,305,305,0,0,0
